id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
2,spy,legendary,29,29,1,300.000000000000000000,32.3823000000000000,323.823,10,10,28,79524.138000000000000000,0,486438,136,110.6376127704605,110.6376127704605,11.063761277046051,50,,,,
4,8ball,common,29,29,1,0,4.1579919377258827,14956.297,3328,3597,18,125.000000000000000000,0,326706,365,152.2611038027803,152.2611038027803,0.045751533594585427,42,,,,
7,alien,common,29,29,1,0,4.6032740000000000,9206.548,2000,2000,18,325.800000000000000000,0,318825,181,45.965408962128336,45.965408962128336,0.022982704481064167,60,,,,
8,angel,epic,29,21,1,0,17.5264200000000000,876.321,50,50,33,15500,1,1885824,427,788.4364944467047,788.4364944467047,15.768729888934095,14,,,,
9,banana,rare,29,29,1,0,7.8637600000000000,1179.564,150,150,18,2003.800000000000000000,0,1199842,269,348.24856086935426,348.24856086935426,2.321657072462362,32,,,,
11,basketball,common,29,29,1,0,3.9145452044025157,9958.603,2345,4299,6,149,0,216969,134,26.93151203053561,26.93151203053561,0.011484653317925633,71,,,,
12,beachball,common,29,29,1,0,3.6204835260115607,12526.873,3224,3519,7,109.700000000000000000,0,154303,126,27.085571701523442,27.085571701523442,0.00840123191734598,69,,,,
13,bomb,uncommon,29,29,1,0,5.0129816666666667,3007.789,600,600,22,700.000000000000000000,0,956131,296,622.0147070624395,622.0147070624395,1.036691178437399,19,,,,
14,shades,epic,29,29,1,0,14.5674600000000000,728.373,50,50,16,11500,0,379166,39,135.19021808206705,135.19021808206705,2.7038043616413407,45,,,,
15,bowling,common,29,29,1,0,3.6253124504361618,4571.519,1259,2000,20,161.800000000000000000,0,801969,224,243.4661044369222,243.4661044369222,0.19338054363536314,34,,,,
17,ninja,rare,29,29,1,0,10.3099400000000000,1030.994,100,100,4,4050.000000000000000000,0,446377,244,150.51605334029685,150.51605334029685,1.5051605334029685,43,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.1348800000000000,1370.232,150,150,15,3322,0,371246,85,201.56596037108923,201.56596037108923,1.343773069140595,37,,,,
19,button,common,29,24,1,0,3.8103306571513530,12814.142,3102,3363,22,112.993,0,159425,198,50.60552720589595,50.60552720589595,0.016313838557671163,57,,,,
20,cat,uncommon,29,29,1,0,5.0826350000000000,3049.581,600,600,18,730.000000000000000000,1,1222834,455,597.0732481645637,597.0732481645637,0.9951220802742727,20,,,,
21,cherry,rare,29,29,1,0,9.1938600000000000,919.386,98,100,30,2500,0,9756,9,1.8418678714941832,1.8418678714941832,0.018794570117287582,84,,,,
22,egg,rare,29,24,1,0,13.3099600000000000,1330.996,100,100,5,9060.000000000000000000,1,3041300,1061,2075.6681667269404,2075.6681667269404,20.756681667269405,5,100.000000000000000000,,,
23,coconut,rare,29,29,1,0,6.8213840830449827,1971.380,276,289,31,1800,0,753295,192,694.2589827668031,694.2589827668031,2.5154310969811706,17,,,,
