id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
84,ghost,epic,29,24,1,0,22.5329400000000000,1126.647,50,50,31,49599.800000000000000000,1,5991261,1330,1139.869567395858,1139.869567395858,22.79739134791716,10,,400.000000000000000000,,
85,diver,rare,29,24,1,0,8.1655933333333333,1224.839,150,150,5,5650.000000000000000000,1,3809240,851,1572.1112256916483,1572.1112256916483,10.48074150461099,9,,,,
86,cobra,legendary,29,29,1,0,34.1678000000000000,341.678,10,10,13,72500,2,4322068,679,1895.5498077084153,1895.5498077084153,189.55498077084152,6,,,,
87,clock,common,29,29,1,0,2.4595225000000000,4919.045,2000,2000,20,220,1,1457492,418,534.4943183681697,534.4943183681697,0.26724715918408487,20,,,,
88,ladybug,rare,29,29,1,0,9.6233866666666667,1443.508,150,150,13,4400,0,544034,89,237.1115167828621,237.1115167828621,1.5807434452190807,31,,,,
89,dragon,epic,29,24,1,100.000000000000000000,16.4410600000000000,822.053,50,50,31,13965.000000000000000000,0,2222278,834,401.42469816202083,401.42469816202083,8.028493963240416,22,,,,
90,virus,common,29,29,1,0,2.5471770000000000,5094.354,2000,2000,21,180,0,599293,219,305.7132226785063,305.7132226785063,0.15285661133925316,24,,,,
91,cougar,rare,29,29,1,0,9.5249266666666667,1428.739,150,150,16,2800,0,576398,197,124.1192622572241,124.1192622572241,0.827461748381494,37,,,,
92,botroyale,legendary,29,29,1,0,23.4793000000000000,234.793,10,10,11,47240.000000000000000000,0,324323,131,124.48671300734496,124.48671300734496,12.448671300734496,36,,,,
93,mummy,epic,29,29,1,0,15.1297000000000000,756.485,50,50,6,9523,0,209582,48,10.737214738084393,10.737214738084393,0.21474429476168788,72,,,,
94,frankie,rare,29,29,1,0,7.1280666666666667,1069.210,150,150,14,3000,0,384405,140,66.79180746814511,66.79180746814511,0.4452787164543007,46,,,,
95,earth,uncommon,29,29,1,0,3.0215483333333333,1812.929,600,600,29,1400,0,304104,203,32.09427083420522,32.09427083420522,0.05349045139034203,56,,,,
131,bat,epic,29,29,1,0,10.2276800000000000,511.384,50,50,10,11780.000000000000000000,1,1703879,509,889.8867617723329,889.8867617723329,17.79773523544666,14,,,,
