id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.7403000000000000,327.403,10,10,6,69000,0,171187,29,50.01660767465601,50.01660767465601,5.001660767465601,62,,,,
4,8ball,common,29,29,1,0,4.1612155605131065,14922.119,3317,3586,12,121.400000000000000000,0,417119,366,272.30333216373555,272.30333216373555,0.08209325660649247,35,100.000000000000000000,,,
7,alien,common,29,29,1,0,4.6277390000000000,9255.478,2000,2000,3,222.000000000000000000,0,491983,280,189.63870238907614,189.63870238907614,0.09481935119453808,39,,,,
8,angel,epic,29,29,1,0,17.7405000000000000,887.025,50,50,3,18718.000000000000000000,0,263019,61,64.03969154806528,64.03969154806528,1.2807938309613056,54,,,,
9,banana,rare,29,29,1,0,7.8938866666666667,1184.083,150,150,4,2019.800000000000000000,0,231437,85,66.58243828667702,66.58243828667702,0.4438829219111801,52,,,,
11,basketball,common,29,29,1,0,3.9114109589041096,9993.655,2356,4289,5,164.000000000000000000,0,117396,159,31.976452558601473,31.976452558601473,0.0135723482846356,68,,,,
12,beachball,common,29,29,1,0,3.6020057191878753,12596.214,3262,3512,3,196.800000000000000000,0,420616,204,100.03870215848293,100.03870215848293,0.030667903788621376,47,,,,
13,bomb,uncommon,29,24,1,0,5.0549983333333333,3032.999,600,600,3,752.000000000000000000,0,714305,235,298.32857856243936,298.32857856243936,0.4972142976040656,33,,,,
14,shades,epic,29,29,1,0,14.6551800000000000,732.759,50,50,11,12064.000000000000000000,0,15747,10,1.849014552321587,1.849014552321587,0.03698029104643174,85,,,,
15,bowling,common,29,29,1,0,3.3423031914893617,5026.824,1502,2000,14,150,0,291335,231,62.91123339654146,62.91123339654146,0.04188497563018739,56,,,,
17,ninja,rare,29,29,1,0,10.4132600000000000,1041.326,100,100,15,5590.000000000000000000,0,44862,68,16.242104909145308,16.242104909145308,0.16242104909145308,77,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.3057266666666667,1395.859,150,150,20,3333,0,1946043,417,957.4053594630661,957.4053594630661,6.382702396420441,17,,,,
19,button,common,24,29,1,0,3.8184558472553699,12799.464,3094,3352,29,140,0,1251034,346,870.0027954458145,870.0027954458145,0.28119030234189224,20,,,,
20,cat,uncommon,29,24,1,0,5.1227783333333333,3073.667,600,600,26,995.400000000000000000,2,1776152,500,1178.1847962126203,1178.1847962126203,1.9636413270210338,14,,,,
21,cherry,rare,29,29,1,0,10.0951000000000000,1009.510,98,100,32,3962.000000000000000000,0,191689,204,33.824968759672586,33.824968759672586,0.34515274244563865,66,,,,
22,egg,rare,29,19,1,0,13.5427900000000000,1354.279,100,100,14,6980.000000000000000000,1,3339983,1197,2127.310355301056,2127.310355301056,21.27310355301056,8,,,,
23,coconut,rare,29,24,1,0,6.8431626297577855,1977.674,276,289,15,1500,0,238951,67,184.1359324338952,184.1359324338952,0.6671591754851275,40,,,,
24,cute,uncommon,29,29,1,0,5.6291691884456671,4092.406,710,727,23,605.000000000000000000,0,136777,117,18.87115606863537,18.87115606863537,0.02657909305441601,74,,,,
25,devil,epic,29,29,1,0,13.8048518518518519,1118.193,80,81,6,8000,0,754115,300,383.8852249140794,383.8852249140794,4.7985653114259925,28,,,,
26,revolver,uncommon,29,29,1,0,3.8952133333333333,2337.128,600,600,10,1530.466000000000000000,0,1091441,783,492.2975591788008,492.2975591788008,0.820495931964668,25,,,,
27,disguise,epic,24,29,1,0,12.2755131578947368,932.939,75,76,8,5957.000000000000000000,1,2010255,464,1327.8304360112973,1327.8304360112973,17.704405813483962,12,,,,
28,dog,uncommon,29,29,1,0,4.7076616666666667,2824.597,600,600,27,700,0,416883,356,246.72046764467555,246.72046764467555,0.4112007794077926,36,,,,
29,donut,uncommon,29,24,1,0,5.4585651595744681,4104.841,692,752,25,390,0,172188,109,36.60582364170284,36.60582364170284,0.05289858907760526,65,,,,
30,baseball,epic,29,29,1,0,9.6054428571428571,672.381,69,70,17,5518.800000000000000000,0,2958,5,0.9649732797574626,0.9649732797574626,0.013985119996484965,86,,,,
31,bowie,rare,29,29,1,0,7.7427090909090909,2555.094,326,330,22,1350,0,315041,116,342.84307599631865,342.84307599631865,1.051665877289321,32,,,,
32,eyeball,rare,29,29,1,0,6.9906177474402730,2048.251,280,293,5,1450,0,96116,68,26.180182579666592,26.180182579666592,0.09350065207023783,72,,,,
33,eyeball2,epic,29,29,1,0,10.6521315789473684,809.562,72,76,17,6420.000000000000000000,0,222975,76,190.68754028448217,190.68754028448217,2.648438059506697,38,,,,
34,discoball,epic,29,29,1,0,13.8167169811320755,732.286,53,53,8,8600,0,312135,84,50.85699403255062,50.85699403255062,0.9595659251424644,61,,,,
35,fishcake,uncommon,29,29,1,0,5.3183499327052490,3951.534,693,743,16,390,0,21423,46,6.157064607146975,6.157064607146975,0.008884653112766197,83,,,,
36,floater,rare,29,29,1,0,8.4947133333333333,1274.207,150,150,3,5600,0,31754,26,5.209545954739717,5.209545954739717,0.03473030636493145,84,,,,
37,fox,uncommon,29,29,1,0,5.9211344221105528,4713.223,724,796,16,520.000000000000000000,0,63340,87,18.20419512751199,18.20419512751199,0.02514391592197789,75,,,,
38,fox777,legendary,24,29,1,0,30.4412857142857143,426.178,14,14,16,150000,0,1791128,498,901.019243688078,901.019243688078,64.35851740629128,18,,,,
40,gamer,rare,29,29,1,0,9.5044500000000000,950.445,99,100,4,3630.000000000000000000,0,554648,286,372.29519105655584,372.29519105655584,3.760557485419756,29,,,,
41,xmasball,epic,29,29,1,0,10.7257833333333333,643.547,59,60,17,6580.000000000000000000,0,127069,70,41.45307291599087,41.45307291599087,0.7025944562032351,64,,,,
42,derp,uncommon,29,24,1,0,6.9589119047619048,2922.743,420,420,11,1332.000000000000000000,0,423870,151,152.244411370681,152.244411370681,0.3624866937397167,44,,,,
43,moneybag,legendary,29,29,1,0,19.2570000000000000,192.570,10,10,27,43413.142000000000000000,0,329069,99,98.29877418942093,98.29877418942093,9.829877418942093,48,,,,
44,moon,uncommon,21,19,1,0,5.6657366666666667,3399.442,600,600,16,3540.000000000000000000,5,4290976,1656,4756.070053192026,5756.070053192026,9.593450088653377,2,,1000,,
45,bull,uncommon,29,17,1,0,6.2793543814432990,4872.779,742,776,5,1125.800000000000000000,0,530135,346,365.8730621942834,365.8730621942834,0.49309038031574587,30,,,,
46,opencan,uncommon,29,24,1,0,4.8992600000000000,2939.556,600,600,29,589.000000000000000000,0,797661,305,166.56269476239711,166.56269476239711,0.27760449127066184,43,,,,
47,candyswirl,rare,29,29,1,0,10.5622900000000000,1056.229,100,100,29,7881.400000000000000000,0,279750,68,63.94385122861783,63.94385122861783,0.6394385122861783,55,,,,
48,royman,epic,29,29,1,0,12.5638200000000000,628.191,50,50,5,7499,0,53226,41,14.497756856146053,14.497756856146053,0.28995513712292104,81,,,,
49,panda,uncommon,29,29,1,0,5.3506600000000000,3210.396,599,600,26,850.000000000000000000,1,1905882,371,1151.5431284516235,1151.5431284516235,1.9224426184501227,15,,,,
50,melon,rare,29,29,1,0,6.9934693140794224,1937.191,273,277,26,1600,0,828059,347,286.70631961344645,286.70631961344645,1.0502062989503533,34,,,,
51,casinochip,uncommon,29,29,1,0,4.8057483333333333,2883.449,600,600,28,1200.000000000000000000,0,539953,279,138.5741234755507,138.5741234755507,0.23095687245925114,45,,,,
52,pizza,rare,29,29,1,0,8.7140266666666667,1307.104,150,150,24,3650.000000000000000000,0,445775,219,388.3494316599752,388.3494316599752,2.5889962110665015,27,,,,
53,jackolantern,rare,29,29,1,0,9.5520266666666667,1432.804,150,150,3,2484.000000000000000000,0,250532,119,59.27832490920095,59.27832490920095,0.3951888327280063,58,,,,
54,waffle,uncommon,29,29,1,0,5.1051233062330623,3767.581,689,738,19,390,0,235668,150,64.82396915113563,64.82396915113563,0.09408413519758436,53,,,,
55,saturn,common,29,29,1,0,3.6116675000000000,7223.335,1995,2000,30,194,0,303198,301,62.77683977449434,62.77683977449434,0.03146708760626283,57,,,,
56,marble,rare,29,29,1,0,7.2509723183391003,2095.531,280,289,25,1407.800000000000000000,0,328823,145,167.31966745506548,167.31966745506548,0.5975702409109481,42,,,,
57,skull,uncommon,29,29,1,0,6.5306462480857580,4264.512,651,653,31,1310.000000000000000000,0,834465,371,525.5964458099087,525.5964458099087,0.8073678123040072,24,,,,
58,skullpatch,rare,29,29,1,0,8.8873866666666667,1333.108,150,150,3,2524.000000000000000000,0,87406,43,14.556987164956963,14.556987164956963,0.09704658109971309,80,,,,
59,football,common,21,17,1,0,3.6292970000000000,7258.594,1997,2000,11,608.000000000000000000,3,6380835,3301,4644.322789911505,4644.322789911505,2.3256498697603933,4,200.000000000000000000,,,
60,starballoon,common,29,29,1,0,3.4932567335243553,12191.466,3226,3688,23,123.800000000000000000,0,220668,284,30.44561781113513,30.44561781113513,0.009437575266935875,69,,,,
61,tamagochi,epic,29,29,1,0,11.9188552631578947,905.833,76,76,11,6500,0,125479,49,14.733758621372985,14.733758621372985,0.1938652450180656,79,,,,
62,target,uncommon,29,29,1,0,5.0146289893617021,3771.001,717,752,5,373.788571428571420000,0,60727,62,16.540887547498993,16.540887547498993,0.023069578169454662,76,,,,
64,tomato,uncommon,29,29,1,0,4.9116484375000000,3772.146,746,768,33,358.600000000000000000,0,27472,17,7.939961181059797,7.939961181059797,0.010643379599275866,82,,,,
65,volleyball,common,29,29,1,0,3.0379096477794793,5951.265,1959,2000,19,157,0,543936,323,359.49349702154814,359.49349702154814,0.18350867637649215,31,,,,
66,racoon,uncommon,29,29,1,0,6.3216412213740458,4968.810,740,786,7,350.200000000000000000,0,103667,127,26.739831568756923,26.739831568756923,0.03613490752534719,71,,,,
