id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.5143000000000000,325.143,10,10,7,76000,0,267996,58,79.97480578353199,79.97480578353199,7.9974805783531995,49,,,,
4,8ball,common,29,24,1,0,4.1583700501952036,14911.915,3317,3586,23,174.000000000000000000,0,464592,484,138.27965564582007,138.27965564582007,0.04168816872047636,43,,,,
7,alien,common,29,29,1,0,4.6206690000000000,9241.338,2000,2000,23,241.000000000000000000,0,299668,229,83.14305041820552,83.14305041820552,0.04157152520910276,48,,,,
8,angel,epic,29,29,1,0,17.7273200000000000,886.366,50,50,8,18718.000000000000000000,0,176539,52,58.001959350687585,58.001959350687585,1.1600391870137516,55,,,,
9,banana,rare,29,29,1,0,7.8854466666666667,1182.817,150,150,8,2019.800000000000000000,0,219191,71,191.82728473250276,191.82728473250276,1.2788485648833516,41,,,,
11,basketball,common,29,29,1,0,3.9072295338817078,9975.157,2354,4290,24,127.000000000000000000,0,117095,161,124.3461188862114,124.3461188862114,0.05282333002812719,45,,,,
12,beachball,common,29,29,1,0,3.6061049913941480,12570.882,3251,3512,6,113.400000000000000000,0,117175,119,127.73554915487972,127.73554915487972,0.039291156307253064,44,,,,
13,bomb,uncommon,29,29,1,0,5.0446750000000000,3026.805,600,600,31,660.000000000000000000,0,1581987,340,932.0705226665364,932.0705226665364,1.5534508711108939,16,,,,
14,shades,epic,29,29,1,0,14.6444000000000000,732.220,50,50,32,12064.000000000000000000,0,48356,32,20.629514967593742,20.629514967593742,0.41259029935187486,75,,,,
15,bowling,common,29,29,1,0,3.3655778688524590,4927.206,1462,2000,4,147.000000000000000000,0,359248,221,194.41160051996636,194.41160051996636,0.13297647094388942,39,,,,
17,ninja,rare,29,29,1,0,10.4063400000000000,1040.634,100,100,21,5590.000000000000000000,0,404375,228,209.83261965730307,209.83261965730307,2.098326196573031,36,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.2457133333333333,1386.857,150,150,3,3600,0,271158,115,62.54822228181005,62.54822228181005,0.41698814854540034,54,,,,
19,button,common,29,29,1,0,3.8181786459886669,12802.353,3095,3353,21,174.800000000000000000,0,366436,232,77.87648445186929,77.87648445186929,0.025162030517566814,50,,,,
20,cat,uncommon,29,29,1,0,5.1100883333333333,3066.053,600,600,4,965.000000000000000000,1,755888,345,583.8148562808186,583.8148562808186,0.973024760468031,23,,,,
21,cherry,rare,29,21,1,0,10.0699000000000000,1006.990,98,100,24,3962.000000000000000000,0,864174,387,344.43199878901754,344.43199878901754,3.5146122325409954,31,,,,
22,egg,rare,29,17,1,0,13.4846800000000000,1348.468,100,100,31,6600.000000000000000000,0,1056551,511,584.7990937401046,584.7990937401046,5.847990937401046,22,,,,
23,coconut,rare,29,29,1,0,6.8413460207612457,1977.149,276,289,15,1700,0,317513,84,200.49111184809234,200.49111184809234,0.726417071913378,38,,,,
24,cute,uncommon,29,29,1,0,5.6244250343878955,4088.957,710,727,3,565.000000000000000000,0,186127,188,42.934056781088735,42.934056781088735,0.060470502508575684,61,,,,
25,devil,epic,24,24,1,0,13.7028024691358025,1109.927,80,81,27,8000,0,621412,237,461.77534600208685,461.77534600208685,5.772191825026086,26,,,,
26,revolver,uncommon,29,21,1,0,3.8833383333333333,2330.003,600,600,19,1350.666000000000000000,1,1614050,736,823.3205413345823,823.3205413345823,1.3722009022243038,18,,,,
27,disguise,epic,29,24,1,0,12.2707012987012987,944.844,76,77,5,5957.000000000000000000,0,419896,178,88.1429446462364,88.1429446462364,1.159775587450479,47,,,,
28,dog,uncommon,29,29,1,0,4.6821266666666667,2809.276,600,600,3,570,0,217498,90,48.22810790034168,48.22810790034168,0.0803801798339028,60,,,,
29,donut,uncommon,29,29,1,0,5.4530491367861886,4106.146,693,753,23,437.200000000000000000,0,178283,120,49.46471581119417,49.46471581119417,0.07137765629320948,59,,,,
30,baseball,epic,29,29,1,0,9.6030714285714286,672.215,69,70,17,5518.800000000000000000,0,4997,8,0.6795443659372105,0.6795443659372105,0.009848469071553775,86,,,,
31,bowie,rare,29,29,1,0,7.7032909090909091,2542.086,326,330,22,1350,0,130692,94,50.22835558107338,50.22835558107338,0.15407471037139073,58,,,,
32,eyeball,rare,29,29,1,0,7.0032237288135593,2065.951,282,295,31,1450,0,29946,26,8.374272534549846,8.374272534549846,0.02969600189556683,82,,,,
33,eyeball2,epic,29,29,1,0,10.6459342105263158,809.091,72,76,17,6420.000000000000000000,0,97132,45,13.209026086094282,13.209026086094282,0.18345869564019834,80,,,,
34,discoball,epic,29,29,1,0,13.8096981132075472,731.914,53,53,25,8800,0,65671,17,30.765080503195463,30.765080503195463,0.5804732170414239,64,,,,
35,fishcake,uncommon,29,29,1,0,5.3227096774193548,3960.096,694,744,16,600,0,58087,71,26.20465980981465,26.20465980981465,0.03775887580664935,69,,,,
36,floater,rare,29,29,1,0,8.4886133333333333,1273.292,150,150,23,9500,0,86327,73,23.95147334200658,23.95147334200658,0.15967648894671052,72,,,,
37,fox,uncommon,29,29,1,0,5.9195113065326633,4711.931,724,796,25,412.000000000000000000,0,56908,33,25.961003938933157,25.961003938933157,0.03585774024714524,70,,,,
38,fox777,legendary,29,29,1,0,30.3443571428571429,424.821,14,14,14,150685.600000000000000000,0,772390,218,464.61041975910643,464.61041975910643,33.186458554221886,25,,,,
40,gamer,rare,29,29,1,0,9.4678600000000000,946.786,99,100,28,3500,0,217069,70,72.22982632240507,72.22982632240507,0.729594205276819,51,,,,
41,xmasball,epic,29,29,1,0,10.7163666666666667,642.982,59,60,17,6580.000000000000000000,0,202675,79,27.561867994061267,27.561867994061267,0.46715030498408927,67,,,,
42,derp,uncommon,29,29,1,0,6.9447214285714286,2916.783,420,420,10,900,0,345028,183,270.92877762131593,270.92877762131593,0.6450685181459903,33,,,,
43,moneybag,legendary,29,29,1,0,19.0844000000000000,190.844,10,10,32,43413.142000000000000000,0,253186,131,100.67059858706999,100.67059858706999,10.067059858707,46,,,,
44,moon,uncommon,24,24,1,0,5.6330383333333333,3379.823,600,600,28,3800,2,3604035,1436,2862.6984442433163,2862.6984442433163,4.77116407373886,6,200.000000000000000000,189,,
45,bull,uncommon,29,16,1,0,6.2410528350515464,4843.057,742,776,14,997.600000000000000000,0,1599978,1612,861.9454883933118,861.9454883933118,1.161651601608237,17,,,,
46,opencan,uncommon,29,29,1,0,4.8951033333333333,2937.062,600,600,3,589.000000000000000000,0,209652,108,71.05005306364778,71.05005306364778,0.11841675510607963,52,,,,
47,candyswirl,rare,29,29,1,0,10.5580700000000000,1055.807,100,100,7,7407,0,188888,43,28.635003475354623,28.635003475354623,0.2863500347535462,66,,,,
48,royman,epic,29,29,1,0,12.5538200000000000,627.691,50,50,5,7499,0,16135,12,3.7948793788144637,3.7948793788144637,0.07589758757628927,83,,,,
49,panda,uncommon,29,29,1,0,5.3221883333333333,3193.313,599,600,4,760,0,518066,223,216.0756291605978,216.0756291605978,0.3607272607021666,35,,,,
50,melon,rare,29,29,1,0,6.9798447653429603,1933.417,273,277,23,1500,0,232575,40,64.52806089076628,64.52806089076628,0.23636652340940031,53,,,,
51,casinochip,uncommon,29,24,1,0,4.7727983333333333,2863.679,600,600,7,840.000000000000000000,0,155252,95,30.495416208119497,30.495416208119497,0.05082569368019916,65,,,,
52,pizza,rare,29,29,1,0,8.7051733333333333,1305.776,150,150,26,3000,0,787640,244,455.19257611773924,455.19257611773924,3.0346171741182615,27,,,,
53,jackolantern,rare,29,24,1,0,9.5460466666666667,1431.907,150,150,7,2604.000000000000000000,0,60725,55,9.205775835632277,9.205775835632277,0.06137183890421518,81,,,,
54,waffle,uncommon,29,29,1,0,5.1036029810298103,3766.459,689,738,6,700,0,62276,60,14.560643885037681,14.560643885037681,0.021133009992797797,79,,,,
55,saturn,common,29,24,1,0,3.6036155000000000,7207.231,1995,2000,5,160,0,388961,307,219.14329219602186,219.14329219602186,0.10984626175239191,34,,,,
56,marble,rare,29,29,1,0,7.2348788927335640,2090.880,280,289,25,1457.800000000000000000,0,338987,98,207.80642393879467,207.80642393879467,0.7421657997814095,37,,,,
57,skull,uncommon,29,29,1,0,6.5253016845329250,4261.022,651,653,32,1280.000000000000000000,0,1198587,598,1079.2163953134686,1079.2163953134686,1.6577824812802897,15,,,,
58,skullpatch,rare,29,29,1,0,8.8804933333333333,1332.074,150,150,4,2614.000000000000000000,0,833847,174,421.2660782851477,421.2660782851477,2.8084405219009847,28,,,,
59,football,common,29,21,1,0,3.5618935000000000,7123.787,1997,2000,24,500,3,3148860,1625,2229.6934395593535,2229.6934395593535,1.1165215020327257,9,,,,
60,starballoon,common,29,29,1,0,3.4976331122007499,12126.294,3203,3690,21,134.800000000000000000,0,82575,116,17.549178311118737,17.549178311118737,0.00547898167690251,77,,,,
61,tamagochi,epic,29,29,1,0,11.9053157894736842,904.804,76,76,11,8700,0,100159,19,24.62386884230341,24.62386884230341,0.3239982742408343,71,,,,
62,target,uncommon,29,29,1,0,5.0129175531914894,3769.714,717,752,31,410,0,11064,21,3.0940009123842747,3.0940009123842747,0.004315203504022699,84,,,,
64,tomato,uncommon,29,29,1,0,4.9106176853055917,3776.265,747,769,20,359.000000000000000000,0,47754,47,19.727384581038798,19.727384581038798,0.026408814700185808,76,,,,
