id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
22,egg,rare,29,29,1,0,13.7184200000000000,1371.842,100,100,31,8000,0,1247714,392,205.0038941545975,205.0038941545975,2.050038941545975,37,,,,
23,coconut,rare,29,29,1,0,6.8599131944444444,1975.655,275,288,23,1500,0,425814,64,285.2494867807605,285.2494867807605,1.0372708610209473,31,,,,
24,cute,uncommon,29,24,1,0,5.6489751724137931,4095.507,708,725,23,700,0,69509,78,15.913270963581617,15.913270963581617,0.02247637141748816,77,,,,
25,devil,epic,29,29,1,0,14.0091111111111111,1134.738,80,81,31,8640.000000000000000000,1,2667028,827,2260.115266439393,2260.115266439393,28.251440830492413,9,,,,
26,revolver,uncommon,29,29,1,0,3.9785950000000000,2387.157,600,600,16,1070.000000000000000000,0,663479,401,335.98268208573523,335.98268208573523,0.5599711368095587,30,,,,
27,disguise,epic,29,29,1,0,12.1709466666666667,912.821,74,75,12,8000,0,151660,49,23.487406664322922,23.487406664322922,0.31739738735571515,72,,,,
28,dog,uncommon,29,29,1,0,4.8157383333333333,2889.443,600,600,18,500,0,494164,396,88.81599868403475,88.81599868403475,0.14802666447339125,47,,,,
29,donut,uncommon,29,29,1,0,5.4372016021361816,4072.464,689,749,20,335.600000000000000000,0,128159,83,39.201303547218885,39.201303547218885,0.05689594128769069,65,,,,
30,baseball,epic,29,29,1,0,9.6171142857142857,673.198,69,70,23,6718.800000000000000000,0,11707,18,2.6801804539074077,2.6801804539074077,0.03884319498416533,86,,,,
31,bowie,rare,29,29,1,0,7.7931614906832298,2509.398,318,322,10,1476.19047619,0,253286,130,160.4745307309897,160.4745307309897,0.5046368890911626,42,,,,
32,eyeball,rare,29,29,1,0,6.9935773195876289,2035.131,278,291,33,1493.323809523800000000,0,220526,116,43.563911329920515,43.563911329920515,0.15670471701410257,61,,,,
33,eyeball2,epic,29,29,1,0,10.3227066666666667,774.203,71,75,23,6640.000000000000000000,0,67047,35,15.349624916129663,15.349624916129663,0.21619190022717835,78,,,,
34,discoball,epic,29,29,1,0,13.8482075471698113,733.955,53,53,21,8749.332000000000000000,0,418826,184,279.09676176106103,279.09676176106103,5.265976637001152,32,,,,
35,fishcake,uncommon,29,29,1,0,5.3183782312925170,3909.008,685,735,13,300.000000000000000000,0,57224,52,10.593931466797546,10.593931466797546,0.015465593382186199,83,,,,
36,floater,rare,29,29,1,0,8.5115933333333333,1276.739,150,150,6,3240,0,35134,26,8.147668665022069,8.147668665022069,0.054317791100147124,84,,,,
37,fox,uncommon,29,29,1,0,5.9421534591194969,4724.012,723,795,13,441.000000000000000000,0,145219,93,27.040086268931326,27.040086268931326,0.03739984269561732,70,,,,
38,fox777,legendary,29,29,1,0,30.7459285714285714,430.443,14,14,23,150000,0,745429,245,170.65723375550908,170.65723375550908,12.189802411107792,40,,,,
40,gamer,rare,29,29,1,0,9.5603900000000000,956.039,99,100,31,2720.000000000000000000,0,1289367,368,520.0463889736523,520.0463889736523,5.252993828016689,24,,,,
41,xmasball,epic,29,29,1,0,10.7434000000000000,644.604,60,60,23,6980.000000000000000000,0,145469,66,33.30342277692463,33.30342277692463,0.5550570462820771,66,,,,
42,derp,uncommon,29,29,1,0,7.0300523809523810,2952.622,420,420,27,1890.000000000000000000,0,557119,241,904.4547777921628,904.4547777921628,2.1534637566480064,21,,,,
43,moneybag,legendary,29,29,1,0,18.2575000000000000,182.575,10,10,32,38800.138000000000000000,0,379505,231,157.40008010780684,157.40008010780684,15.740008010780684,43,,,,
44,moon,uncommon,16,24,1,0,5.8678366666666667,3520.702,600,600,3,5100.000000000000000000,6,8278444,2855,6869.66067015995,9869.66067015995,16.449434450266583,1,400.000000000000000000,1000,3000,377.5
45,bull,uncommon,29,29,1,0,6.3275640362225097,4891.207,739,773,20,620,0,263231,196,80.51715707861308,80.51715707861308,0.10895420443655356,49,,,,
46,opencan,uncommon,29,29,1,0,4.9379866666666667,2962.792,600,600,30,598,0,334760,112,64.93487304161103,64.93487304161103,0.10822478840268504,50,,,,
47,candyswirl,rare,29,24,1,0,10.8734100000000000,1087.341,100,100,18,7881.400000000000000000,1,3483936,1461,2097.1744572200837,2097.1744572200837,20.971744572200837,12,,,,
48,royman,epic,29,29,1,0,12.0936000000000000,604.680,50,50,23,7000,0,14627,8,3.348680233988524,3.348680233988524,0.06697360467977048,85,,,,
49,panda,uncommon,29,29,1,0,5.3765766666666667,3225.946,599,600,27,820,0,532654,226,240.588524019705,240.588524019705,0.4016502905170367,36,,,,
50,melon,rare,29,29,1,0,7.0117408759124088,1921.217,270,274,31,2100,0,311590,125,51.1903308330539,51.1903308330539,0.18959381790019963,56,,,,
51,casinochip,uncommon,29,29,1,0,4.9645950000000000,2978.757,600,600,30,1600,0,1724092,707,925.8914335691934,925.8914335691934,1.543152389281989,20,,,,
52,pizza,rare,29,29,1,0,8.8062866666666667,1320.943,150,150,11,3220.000000000000000000,2,3162596,650,1669.1079151243987,1669.1079151243987,11.127386100829325,14,,,,
53,jackolantern,rare,29,29,1,0,9.5798000000000000,1436.970,150,150,31,2491.000000000000000000,0,167006,85,27.43699217274302,27.43699217274302,0.18291328115162014,69,,,,
54,waffle,uncommon,29,29,1,0,5.1164412568306011,3745.235,683,732,10,340,0,120046,71,23.81856420851041,23.81856420851041,0.034873446864583324,71,,,,
55,saturn,common,29,29,1,0,3.6597470000000000,7319.494,1996,2000,18,315,0,239582,237,43.060025814746545,43.060025814746545,0.021573159225824923,62,,,,
56,marble,rare,29,29,1,0,7.3059479166666667,2104.113,279,288,12,1700,0,69571,103,10.774379329049255,10.774379329049255,0.03861784705752421,82,,,,
57,skull,uncommon,24,29,1,0,6.5468560490045942,4275.097,651,653,26,1184.095238095200000000,1,1525595,491,700.2084393732033,700.2084393732033,1.0755890005732769,23,,,,
58,skullpatch,rare,29,29,1,0,8.9166400000000000,1337.496,150,150,17,2114.000000000000000000,0,414160,101,193.77178409722976,193.77178409722976,1.2918118939815317,39,,,,
59,football,common,29,21,1,0,3.8892545000000000,7778.509,1997,2000,22,1000,2,6827958,3253,3617.8819764867885,3617.8819764867885,1.8116584759573302,4,100.000000000000000000,,,474
60,starballoon,common,29,29,1,0,3.4210336499321574,12606.509,3422,3686,12,100,0,303988,279,162.6978203941741,162.6978203941741,0.047544658209869695,41,,,,
61,tamagochi,epic,29,29,1,0,11.9515789473684211,908.320,76,76,33,7000,0,244767,64,47.88689760435632,47.88689760435632,0.6300907579520568,58,,,,
62,target,uncommon,29,29,1,0,5.0230119840213049,3772.282,716,751,23,467.474285714285700000,0,228622,63,52.34032764441951,52.34032764441951,0.07310101626315574,55,,,,
64,tomato,uncommon,29,29,1,0,4.9325234986945170,3778.313,744,766,23,312.200000000000000000,0,97969,55,22.42885443656401,22.42885443656401,0.030146309726564527,73,,,,
65,volleyball,common,29,29,1,0,3.0262055000000000,6052.411,2000,2000,8,278.000000000000000000,0,102650,99,19.308546740716473,19.308546740716473,0.009654273370358237,75,,,,
66,racoon,uncommon,29,29,1,0,6.3267528662420382,4966.501,739,785,3,420,0,45432,73,11.973682107529704,11.973682107529704,0.01620254683021611,80,,,,
67,peach,rare,29,29,1,0,10.0513200000000000,1005.132,100,100,19,3099.800000000000000000,0,275182,100,203.18502186162743,203.18502186162743,2.0318502186162744,38,,,,
68,watermelon,uncommon,29,29,1,0,4.0713250000000000,2442.795,600,600,26,650,0,294013,179,46.381745690121996,46.381745690121996,0.07730290948353666,60,,,,
69,citrus,epic,29,29,1,0,15.3069800000000000,765.349,50,50,5,9000,0,987044,345,268.31581774884853,268.31581774884853,5.366316354976971,33,,,,
70,potion,epic,29,29,1,0,13.6005400000000000,680.027,50,50,20,10500,0,937578,356,390.7331327463271,390.7331327463271,7.814662654926542,28,,,,
71,crlogo,legendary,29,29,1,0,29.9276000000000000,299.276,10,10,6,68733.333320000000000000,0,3913371,1842,2396.6902107076444,2396.6902107076444,239.66902107076444,8,200.000000000000000000,,,
72,yinyang,uncommon,29,29,1,0,5.4046657381615599,3880.550,690,718,23,365.000000000000000000,0,47072,38,10.776582756156957,10.776582756156957,0.015618235878488344,81,,,,
73,waffle2,legendary,29,29,1,0,16.8258888888888889,302.866,18,18,8,40500,0,560396,211,368.6304885336816,368.6304885336816,20.479471585204536,29,,,,
74,snowman,epic,29,29,1,0,12.1368000000000000,606.840,50,50,11,8571.419047619047,0,326668,157,53.23828991655071,53.23828991655071,1.0647657983310141,54,,,,
75,crosshair,common,29,29,1,0,3.2844695000000000,6568.939,2000,2000,33,1049,1,6190513,2243,2905.9942064039933,2905.9942064039933,1.4529971032019966,6,,,,
76,xmasball2,common,29,29,1,0,3.8380842382362619,11663.938,2819,4000,4,55,0,524673,459,107.79532697928038,107.79532697928038,0.03823885313206115,44,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.2699000000000000,1126.990,100,100,28,10323.000000000000000000,0,1721587,503,787.914816881812,787.914816881812,7.87914816881812,22,,,,
78,vase,common,29,29,1,0,2.4469180000000000,4893.836,1999,2000,12,157.000000000000000000,0,142958,117,22.139738111026485,22.139738111026485,0.01107540675889269,74,,,,
79,ufo,uncommon,29,29,1,0,5.7024433333333333,3421.466,600,600,8,3200.000000000000000000,1,4512641,1544,1902.8138811482806,1902.8138811482806,3.1713564685804676,13,100.000000000000000000,,,
80,wheeee,rare,29,29,1,0,8.4589600000000000,1268.844,150,150,23,2795.000000000000000000,0,1744531,659,933.8265261325552,933.8265261325552,6.2255101742170345,19,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.3027200000000000,865.136,50,50,23,17800,0,290192,86,56.69051129393589,56.69051129393589,1.133810225878718,53,,,,
83,ape,epic,24,24,1,0,15.7268800000000000,786.344,50,50,24,21000.000000000000000000,6,7421744,1612,5492.041139315763,5992.041139315763,119.84082278631526,3,,,500,
84,ghost,epic,24,24,1,0,21.0173800000000000,1050.869,50,50,8,45200.000000000000000000,3,7707114,2530,6691.8750577416795,7691.8750577416795,153.8375011548336,2,1300.000000000000000000,,1000,101.23076923076924
85,diver,rare,29,29,1,0,7.9390933333333333,1190.864,150,150,11,5650.000000000000000000,0,6507622,1330,2171.0483452729854,2171.0483452729854,14.473655635153236,10,,,,
86,cobra,legendary,29,24,1,0,32.4504000000000000,324.504,10,10,3,75400.000000000000000000,2,4309202,905,2932.2794412240987,2932.2794412240987,293.2279441224099,5,,,,
87,clock,common,29,29,1,0,2.3489755000000000,4697.951,2000,2000,17,172.000000000000000000,0,235453,333,47.50005570602933,47.50005570602933,0.023750027853014666,59,,,,
88,ladybug,rare,29,29,1,0,9.5193400000000000,1427.901,150,150,29,4492.190000000000000000,0,2391060,609,1537.025520585535,1537.025520585535,10.246836803903568,15,,,,
89,dragon,epic,29,24,1,100.000000000000000000,15.5894800000000000,779.474,50,50,9,12000,1,1878991,494,957.8809503176773,957.8809503176773,19.157619006353546,18,,,,
90,virus,common,29,29,1,0,2.4538870000000000,4907.774,2000,2000,12,192.000000000000000000,0,1307977,540,395.26843543485444,395.26843543485444,0.19763421771742723,27,,,,
91,cougar,rare,29,29,1,0,9.1192400000000000,1367.886,150,150,33,3800,3,3251160,1140,2162.431211048181,2162.431211048181,14.41620807365454,11,,,,
92,botroyale,legendary,29,29,1,0,21.8619000000000000,218.619,10,10,29,47240.000000000000000000,0,1071625,507,500.64283516381477,500.64283516381477,50.06428351638148,25,,,,
93,mummy,epic,29,29,1,0,14.2209400000000000,711.047,50,50,23,11500,0,453906,175,103.78145058345825,103.78145058345825,2.075629011669165,45,,,,
94,frankie,rare,29,29,1,0,6.5298933333333333,979.484,150,150,9,2518.200000000000000000,0,456626,217,82.68444795822137,82.68444795822137,0.5512296530548091,48,,,,
95,earth,uncommon,29,29,1,0,2.5966916666666667,1558.015,600,600,5,800,0,335103,289,41.313776046972656,41.313776046972656,0.0688562934116211,63,,,,
