id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
79,ufo,uncommon,19,16,1,0,5.2437266666666667,3146.236,600,600,33,3500,8,7895487,3004,8579.737088434185,11579.737088434185,19.299561814056975,1,600.000000000000000000,137,1000,3000
80,wheeee,rare,29,29,1,0,8.4252000000000000,1263.780,150,150,13,3090.000000000000000000,0,188700,55,30.60953925679333,30.60953925679333,0.20406359504528887,66,,,,
81,owl,epic,29,24,1,200.000000000000000000,16.8831000000000000,844.155,50,50,32,16000,4,8496898,1755,3092.8970903233176,3092.8970903233176,61.85794180646635,3,1000.000000000000000000,187,,
83,ape,epic,29,21,1,0,14.9077400000000000,745.387,50,50,23,18628.000000000000000000,0,821841,408,855.6997085274863,855.6997085274863,17.113994170549727,15,100.000000000000000000,,,
84,ghost,epic,29,21,1,0,18.9495000000000000,947.475,50,50,23,18000,0,1139983,380,1253.2114213238708,1253.2114213238708,25.064228426477417,8,100.000000000000000000,,,
85,diver,rare,29,29,1,0,7.5529733333333333,1132.946,150,150,30,5600.000000000000000000,3,3332499,702,1405.8715413464874,1405.8715413464874,9.372476942309916,6,,,,
86,cobra,legendary,29,29,1,0,29.6271000000000000,296.271,10,10,15,73400.000000000000000000,0,2785367,693,1247.0255089827758,1247.0255089827758,124.70255089827758,9,,,,
87,clock,common,29,29,1,0,2.3032172774869110,4399.145,1910,2000,27,149.000000000000000000,0,697059,351,275.1288390440475,275.1288390440475,0.14404651258850654,34,,,,
88,ladybug,rare,29,24,1,0,9.2811733333333333,1392.176,150,150,14,5000,0,982521,327,470.49905729939826,470.49905729939826,3.136660381995988,20,,,,
89,dragon,epic,29,29,1,100.000000000000000000,14.8646600000000000,743.233,50,50,24,11999,1,1577100,522,976.4533820226316,976.4533820226316,19.52906764045263,13,,,,
90,virus,common,29,24,1,0,2.3791670000000000,4758.334,2000,2000,26,163.000000000000000000,0,469106,372,327.2758398694741,327.2758398694741,0.16363791993473706,29,,,,
91,cougar,rare,29,24,1,0,8.5257666666666667,1278.865,150,150,32,2700,1,1072289,544,874.3927477473413,874.3927477473413,5.829284984982276,14,,,,
92,botroyale,legendary,29,29,1,0,14.3726000000000000,143.726,10,10,4,39200.000000000000000000,0,669909,313,204.22755163515703,204.22755163515703,20.422755163515703,38,,,,
93,mummy,epic,29,24,1,0,13.4995400000000000,674.977,50,50,5,15000,2,2557523,1028,1981.2394717529457,1981.2394717529457,39.624789435058915,4,,,,
94,frankie,rare,29,29,1,0,5.9036800000000000,885.552,150,150,12,2590.000000000000000000,0,483381,233,299.7881078935538,299.7881078935538,1.9985873859570253,32,,,,
