id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
18,burger,rare,29,24,1,300.000000000000000000,9.6586466666666667,1448.797,150,150,22,8720.000000000000000000,1,3672484,804,1210.5646724963246,1210.5646724963246,8.070431149975498,12,,,,
19,button,common,29,29,1,0,3.8360374139479198,12816.201,3084,3341,28,100,0,367259,301,309.05758908052235,309.05758908052235,0.10021322603129777,26,,,,
20,cat,uncommon,29,29,1,0,5.1826016666666667,3109.561,600,600,16,988.000000000000000000,0,897297,322,299.8921125694575,299.8921125694575,0.49982018761576247,28,,,,
21,cherry,rare,29,29,1,0,10.2416900000000000,1024.169,98,100,11,3200.000000000000000000,1,861829,161,598.6320521523063,598.6320521523063,6.108490328084758,18,,,,
22,egg,rare,29,24,1,0,13.9399100000000000,1393.991,100,100,31,7720.000000000000000000,1,3186654,589,1484.7935316277412,1484.7935316277412,14.847935316277413,10,,,,
23,coconut,rare,29,29,1,0,6.9745508771929825,1987.747,273,285,25,1500,0,86579,36,14.72645261850818,14.72645261850818,0.05394304988464535,73,,,,
24,cute,uncommon,29,29,1,0,5.6726220689655172,4112.651,708,725,6,449,0,4723,9,0.6422265417145251,0.6422265417145251,0.0009070996351900072,86,,,,
25,devil,epic,29,21,1,0,14.4486463414634146,1184.789,81,82,20,8502.400000000000000000,1,2698312,932,852.6584537127346,852.6584537127346,10.526647576700427,15,,,,
26,revolver,uncommon,29,29,1,0,4.1155350000000000,2469.321,600,600,7,888,0,446935,161,158.36561984751876,158.36561984751876,0.2639426997458646,35,,,,
27,disguise,epic,29,29,1,0,12.2539864864864865,906.795,73,74,23,8000,0,44578,12,15.252639374071306,15.252639374071306,0.20894026539823707,72,,,,
28,dog,uncommon,29,29,1,0,5.0007316666666667,3000.439,600,600,19,536,0,209173,178,156.1487928554743,156.1487928554743,0.2602479880924572,38,,,,
29,donut,uncommon,29,29,1,0,5.5022252010723861,4104.660,686,746,17,400,0,168318,107,36.77417235392087,36.77417235392087,0.0536066652389517,61,,,,
30,baseball,epic,29,29,1,0,9.6953142857142857,678.672,69,70,15,6718.800000000000000000,0,70604,11,10.003029346396556,10.003029346396556,0.14497143980284863,77,,,,
31,bowie,rare,29,29,1,0,7.8718069620253165,2487.491,312,316,12,1420,0,235019,97,48.60727917203825,48.60727917203825,0.15579256144884054,52,,,,
32,eyeball,rare,29,29,1,0,7.0006678200692042,2023.193,276,289,14,1500,0,9363,14,1.2874887388759415,1.2874887388759415,0.004664814271289643,85,,,,
33,eyeball2,epic,29,29,1,0,10.4610533333333333,784.579,71,75,22,5990.000000000000000000,0,18817,16,2.4693767861077713,2.4693767861077713,0.03477995473391227,83,,,,
34,discoball,epic,29,29,1,0,14.0434905660377358,744.305,53,53,14,7900,0,78434,22,10.785313654277005,10.785313654277005,0.20349648404296236,76,,,,
35,fishcake,uncommon,29,29,1,0,5.3535983606557377,3918.834,682,732,33,400,0,178822,63,34.661139621383995,34.661139621383995,0.05082278536859823,62,,,,
36,floater,rare,29,29,1,0,8.5331333333333333,1279.970,150,150,10,2880.000000000000000000,0,1359900,187,298.7242065957032,298.7242065957032,1.9914947106380214,29,,,,
37,fox,uncommon,29,29,1,0,6.0040909090909091,4689.195,709,781,27,396,0,320104,174,64.24313945187093,64.24313945187093,0.09061091601110145,47,,,,
38,fox777,legendary,29,29,1,0,31.6950000000000000,443.730,14,14,28,104100.000000000000000000,0,279794,81,79.20589285590844,79.20589285590844,5.657563775422032,45,,,,
40,gamer,rare,29,29,1,0,10.2899200000000000,1028.992,99,100,21,4200,0,103263,19,32.413463746793255,32.413463746793255,0.32740872471508337,64,,,,
41,xmasball,epic,29,29,1,0,10.7870666666666667,647.224,60,60,29,8005.000000000000000000,0,222086,56,47.86364161870996,47.86364161870996,0.7977273603118327,53,,,,
42,derp,uncommon,29,29,1,0,7.0822476190476190,2974.544,420,420,18,1638.000000000000000000,0,1789249,393,383.9355909072763,383.9355909072763,0.9141323593030388,21,,,,
43,moneybag,legendary,29,29,1,0,19.0839000000000000,190.839,10,10,16,41000.138000000000000000,0,399757,100,156.56072495973746,156.56072495973746,15.656072495973746,37,,,,
44,moon,uncommon,29,19,1,0,6.1442700000000000,3686.562,600,600,31,8000,1,6215660,1880,2399.799532207027,2399.799532207027,3.9996658870117114,7,200.000000000000000000,274,,
45,bull,uncommon,29,29,1,0,6.3735919689119171,4920.413,738,772,6,432.000000000000000000,0,311683,84,42.38219250501976,42.38219250501976,0.05742844512875306,56,,,,
46,opencan,uncommon,29,29,1,0,4.9962450000000000,2997.747,600,600,23,573.000000000000000000,0,549335,168,363.66626954649564,363.66626954649564,0.6061104492441594,22,,,,
47,candyswirl,rare,29,24,1,0,11.5072100000000000,1150.721,100,100,9,6850.000000000000000000,2,3111329,1313,1881.9366263018035,1881.9366263018035,18.819366263018036,8,,,,
48,royman,epic,29,29,1,0,12.4835800000000000,624.179,50,50,3,6980,0,17767,12,3.82221990317835,3.82221990317835,0.076444398063567,82,,,,
49,panda,uncommon,29,21,1,0,5.4732316666666667,3283.939,599,600,22,700,0,2108506,637,544.7654710085895,544.7654710085895,0.9094582153732713,19,,,,
50,melon,rare,29,29,1,0,7.0161549815498155,1901.378,267,271,33,1500,0,177471,23,125.19901341480616,125.19901341480616,0.46891016260227025,42,,,,
51,casinochip,uncommon,29,29,1,0,5.1587400000000000,3095.244,600,600,23,2540.000000000000000000,1,3215582,1048,2988.3667015345172,2988.3667015345172,4.980611169224195,6,,,,
52,pizza,rare,29,29,1,0,8.9469000000000000,1342.035,150,150,26,4000,0,902398,265,193.03236329009292,193.03236329009292,1.2868824219339527,32,,,,
53,jackolantern,rare,29,29,1,0,9.6646200000000000,1449.693,150,150,22,2140.000000000000000000,0,118266,55,15.520184672680115,15.520184672680115,0.10346789781786743,71,,,,
54,waffle,uncommon,29,29,1,0,5.1572331961591221,3759.623,680,729,4,380,0,151263,62,38.02583239494368,38.02583239494368,0.05592034175727011,60,,,,
55,saturn,common,24,29,1,0,3.7398490000000000,7479.698,1996,2000,9,200,0,1651886,571,326.4511049021716,326.4511049021716,0.16355265776661904,24,,,,
56,marble,rare,29,29,1,0,7.4266620209059233,2131.452,278,287,28,1440.000000000000000000,0,651674,165,99.64736371122959,99.64736371122959,0.358443754356941,43,,,,
57,skull,uncommon,29,29,1,0,6.5724900459418070,4291.836,651,653,14,1000,0,629485,240,304.98515006270793,304.98515006270793,0.46848717367543463,27,,,,
58,skullpatch,rare,29,29,1,0,9.0827933333333333,1362.419,150,150,3,2450,0,721087,234,274.27312964086576,274.27312964086576,1.828487530939105,30,,,,
59,football,common,15,21,1,0,4.0949270000000000,8189.854,1997,2000,8,950.000000000000000000,7,11283158,3462,6714.437558579855,7714.437558579855,3.863013299238786,2,700.000000000000000000,274.2857142857143,1000,1000
60,starballoon,common,29,29,1,0,3.4554403045961382,12705.654,3414,3678,5,95.000000000000000000,0,220101,137,27.067583462693975,27.067583462693975,0.00792840757548154,66,,,,
61,tamagochi,epic,29,29,1,0,11.9811842105263158,910.570,76,76,17,7093.000000000000000000,0,23195,5,5.0756314413001595,5.0756314413001595,0.06678462422763368,81,,,,
62,target,uncommon,29,29,1,0,5.0465716198125837,3769.789,712,747,4,390,0,122096,35,33.92669104263273,33.92669104263273,0.04764984696998979,63,,,,
64,tomato,uncommon,29,29,1,0,4.9737230971128609,3789.977,740,762,30,380,0,72602,100,14.03893746028422,14.03893746028422,0.01897153710849219,74,,,,
65,volleyball,common,29,29,1,0,3.0747825000000000,6149.565,2000,2000,20,198.400000000000000000,0,608771,99,137.19018889930473,137.19018889930473,0.06859509444965237,40,,,,
66,racoon,uncommon,29,29,1,0,6.3429667093469910,4953.857,735,781,21,449,0,80368,114,25.22689883503559,25.22689883503559,0.03432231134018448,67,,,,
67,peach,rare,29,29,1,0,10.1591600000000000,1015.916,100,100,21,3546.400000000000000000,0,174013,101,169.36718308249613,169.36718308249613,1.6936718308249612,34,,,,
68,watermelon,uncommon,29,29,1,0,4.1341833333333333,2480.510,600,600,5,598.800000000000000000,0,1311250,333,357.29798005654345,357.29798005654345,0.5954966334275724,23,,,,
69,citrus,epic,29,29,1,0,15.6760000000000000,783.800,50,50,17,9000,0,295503,89,153.48909702797297,153.48909702797297,3.0697819405594595,39,,,,
70,potion,epic,29,29,1,0,13.8739200000000000,693.696,50,50,28,10500,0,213206,111,69.3340834326871,69.3340834326871,1.386681668653742,46,,,,
71,crlogo,legendary,29,21,1,0,33.5760000000000000,335.760,10,10,8,72464.800000000000000000,7,10634055,2273,7103.309126751224,10103.309126751225,1010.3309126751225,1,1200.000000000000000000,111.00000000000001,,3000
72,yinyang,uncommon,29,24,1,0,5.4351734265734266,3886.149,687,715,3,400,0,235542,83,50.67221930739206,50.67221930739206,0.07375868894816894,50,,,,
73,waffle2,legendary,29,29,1,0,17.3972777777777778,313.151,18,18,8,39000,0,791,1,0.1577674749175444,0.1577674749175444,0.008764859717641356,87,,,,
74,snowman,epic,29,29,1,0,12.3537200000000000,617.686,50,50,27,6750,0,427749,97,203.47274499675052,203.47274499675052,4.06945489993501,31,,,,
75,crosshair,common,24,29,1,0,3.4963740000000000,6992.748,2000,2000,13,950.000000000000000000,0,3477927,1252,1426.0163114967272,1426.0163114967272,0.7130081557483636,11,200.000000000000000000,,,
76,xmasball2,common,29,29,1,0,3.4911963944277520,12781.270,3441,3982,15,55,0,277627,244,44.24224198735276,44.24224198735276,0.012857379246542506,55,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.4604600000000000,1146.046,100,100,10,8000,0,424593,89,135.87206049296938,135.87206049296938,1.3587206049296938,41,,,,
78,vase,common,29,29,1,0,2.4878165000000000,4975.633,1999,2000,15,170.000000000000000000,0,379151,142,44.74692154830664,44.74692154830664,0.022384653100703672,54,,,,
79,ufo,uncommon,29,29,1,0,5.8823633333333333,3529.418,600,600,23,1400,0,2397085,520,633.8761265463244,633.8761265463244,1.0564602109105405,16,,,,
80,wheeee,rare,29,29,1,0,8.8777933333333333,1331.669,150,150,9,4200,0,83460,35,9.01390004947617,9.01390004947617,0.0600926669965078,78,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5335200000000000,876.676,50,50,23,18400.000000000000000000,0,950405,134,323.36099812664435,323.36099812664435,6.467219962532887,25,,,,
83,ape,epic,29,29,1,0,16.9067000000000000,845.335,50,50,8,22200.000000000000000000,0,468896,118,93.52280394303023,93.52280394303023,1.8704560788606046,44,,,,
84,ghost,epic,29,24,1,0,22.4441000000000000,1122.205,50,50,21,49599.800000000000000000,2,5547095,1247,3201.6463685041954,3201.6463685041954,64.03292737008391,5,500.000000000000000000,,,
85,diver,rare,29,19,1,0,8.1281400000000000,1219.221,150,150,30,5650.000000000000000000,1,5897460,1340,3380.3303881857883,3380.3303881857883,22.535535921238587,4,,,,
86,cobra,legendary,29,24,1,0,34.1027000000000000,341.027,10,10,13,72500,0,2307616,455,1036.5411865503954,1036.5411865503954,103.65411865503954,13,,,,
87,clock,common,29,29,1,0,2.4535035000000000,4907.007,2000,2000,13,200.000000000000000000,0,203719,94,59.98315400371018,59.98315400371018,0.02999157700185509,49,,,,
88,ladybug,rare,29,29,1,0,9.6195466666666667,1442.932,150,150,26,4500,0,521936,86,50.26608832098927,50.26608832098927,0.3351072554732618,51,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.3968800000000000,819.844,50,50,32,11665.000000000000000000,0,2030386,611,899.8481700660108,899.8481700660108,17.996963401320215,14,,,,
90,virus,common,29,29,1,0,2.5446895000000000,5089.379,2000,2000,3,190,0,287456,201,157.86633023901604,157.86633023901604,0.07893316511950801,36,,,,
91,cougar,rare,29,29,1,0,9.5156733333333333,1427.351,150,150,6,2800,0,541201,212,171.4938130485026,171.4938130485026,1.1432920869900174,33,,,,
92,botroyale,legendary,29,29,1,0,23.4205000000000000,234.205,10,10,8,47240.000000000000000000,0,209676,62,41.82054749786478,41.82054749786478,4.182054749786478,57,,,,
93,mummy,epic,29,29,1,0,15.1199200000000000,755.996,50,50,6,9523,0,207482,53,41.53982681318038,41.53982681318038,0.8307965362636076,58,,,,
94,frankie,rare,29,29,1,0,7.1186533333333333,1067.798,150,150,20,3050,0,226653,98,38.90642974801665,38.90642974801665,0.259376198320111,59,,,,
95,earth,uncommon,24,19,1,0,2.9603416666666667,1776.205,600,600,24,1500,4,5658567,2502,5151.127068280026,5651.127068280026,9.418545113800043,3,,,,500
131,bat,epic,29,29,1,0,9.6130200000000000,480.651,50,50,25,11760.000000000000000000,0,562542,225,389.1063245802903,389.1063245802903,7.782126491605806,20,,,,
