id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
2,spy,legendary,29,29,1,300.000000000000000000,30.8593000000000000,308.593,10,10,15,56400.000000000000000000,0,155535,28,33.8117378895441,33.8117378895441,3.38117378895441,59,,,,
4,8ball,common,29,29,1,0,4.2031839016210173,15038.992,3309,3578,24,105,0,443517,349,38.695336535818086,38.695336535818086,0.011693966919255994,58,,,,
7,alien,common,29,29,1,0,4.7104880000000000,9420.976,2000,2000,21,202.000000000000000000,0,623421,214,174.7018493262137,174.7018493262137,0.08735092466310686,43,,,,
8,angel,epic,29,24,1,0,15.2705200000000000,763.526,50,50,17,10400,0,310023,108,142.8507850968356,142.8507850968356,2.857015701936712,46,,,,
9,banana,rare,29,29,1,0,7.9634733333333333,1194.521,150,150,7,2000.000000000000000000,0,20370,15,4.131724594654818,4.131724594654818,0.02754483063103212,81,,,,
11,basketball,common,29,24,1,0,3.2040946123521682,12191.580,3607,4235,29,77.200000000000000000,0,1126184,575,323.77008126336136,323.77008126336136,0.0897615972451792,29,,,,
12,beachball,common,29,29,1,0,3.6083838239496999,12625.735,3265,3499,5,118.800000000000000000,0,210969,91,150.37832880173755,150.37832880173755,0.046057681103135545,45,,,,
13,bomb,uncommon,29,29,1,0,5.2611500000000000,3156.690,600,600,23,1000.000000000000000000,0,2560044,597,1360.8671513011561,1360.8671513011561,2.26811191883526,9,,,,
14,shades,epic,29,29,1,0,14.9774800000000000,748.874,50,50,23,11111,0,50715,28,12.48336485334002,12.48336485334002,0.2496672970668004,76,,,,
15,bowling,common,29,29,1,0,2.9550810000000000,5910.162,1998,2000,33,200,0,173853,114,32.83753475451319,32.83753475451319,0.016435202579836432,61,,,,
17,ninja,rare,29,29,1,0,10.4845600000000000,1048.456,100,100,32,5020.000000000000000000,0,3101,5,0.3125629300201638,0.3125629300201638,0.003125629300201638,87,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.6356200000000000,1445.343,150,150,28,7120.000000000000000000,0,1946332,487,381.717007337065,381.717007337065,2.5447800489137666,26,,,,
19,button,common,29,29,1,0,3.8333681532475307,12807.283,3084,3341,16,100,0,416847,182,273.79397204574394,273.79397204574394,0.08877884956087677,37,,,,
20,cat,uncommon,29,29,1,0,5.1805016666666667,3108.301,600,600,11,948.600000000000000000,0,636001,203,281.49274575679203,281.49274575679203,0.46915457626132007,35,,,,
21,cherry,rare,29,29,1,0,10.2381600000000000,1023.816,98,100,15,3200.000000000000000000,0,15916,22,2.6019338690477505,2.6019338690477505,0.026550345602528065,83,,,,
22,egg,rare,29,29,1,0,13.9153000000000000,1391.530,100,100,29,7720.000000000000000000,0,1967089,472,552.9331221856457,552.9331221856457,5.529331221856458,23,,,,
23,coconut,rare,29,29,1,0,6.9926538461538462,1999.899,274,286,25,1580,0,494679,201,244.26082312030593,244.26082312030593,0.8914628581033063,38,,,,
24,cute,uncommon,29,24,1,0,5.6710303448275862,4111.497,708,725,10,450,0,5315,6,1.9591340050523016,1.9591340050523016,0.0027671384252151154,85,,,,
25,devil,epic,29,21,1,0,14.3716097560975610,1178.472,81,82,15,8002.400000000000000000,1,2241267,795,1189.675857165649,1189.675857165649,14.687356261304307,11,,,,
26,revolver,uncommon,29,29,1,0,4.1112850000000000,2466.771,600,600,19,895,0,800948,234,201.74225802223697,201.74225802223697,0.33623709670372826,41,,,,
27,disguise,epic,29,29,1,0,12.2503243243243243,906.524,73,74,19,8000,0,86154,28,10.42421338588767,10.42421338588767,0.14279744364229685,77,,,,
28,dog,uncommon,29,24,1,0,4.9932666666666667,2995.960,600,600,33,545,0,805342,308,300.77466427247646,300.77466427247646,0.501291107120794,33,,,,
29,donut,uncommon,29,29,1,0,5.5009075067024129,4103.677,686,746,29,400,0,155886,95,21.62985905386374,21.62985905386374,0.03153040678405793,68,,,,
30,baseball,epic,29,29,1,0,9.6645428571428571,676.518,69,70,13,6718.800000000000000000,0,3320,4,0.7097965731623744,0.7097965731623744,0.010286906857425716,86,,,,
31,bowie,rare,29,29,1,0,7.8609430379746835,2484.058,312,316,20,1350,0,465402,266,133.80581715860157,133.80581715860157,0.42886479858526144,47,,,,
32,eyeball,rare,29,29,1,0,6.9985501730103806,2022.581,276,289,5,1500,0,136868,39,21.58496198002536,21.58496198002536,0.07820638398559912,69,,,,
33,eyeball2,epic,29,29,1,0,10.4573733333333333,784.303,71,75,5,5990.000000000000000000,0,186729,81,29.448361673789023,29.448361673789023,0.4147656573773102,62,,,,
34,discoball,epic,29,29,1,0,14.0359622641509434,743.906,53,53,12,8500,0,109428,30,22.684163977186373,22.684163977186373,0.42800309390917685,66,,,,
35,fishcake,uncommon,29,29,1,0,5.3587656675749319,3933.334,684,734,28,400,0,21486,40,4.55449390455929,4.55449390455929,0.006658616819531125,80,,,,
36,floater,rare,29,29,1,0,8.5251066666666667,1278.766,150,150,28,2940.000000000000000000,0,12137,10,2.1948658330830244,2.1948658330830244,0.014632438887220163,84,,,,
37,fox,uncommon,29,29,1,0,5.9853700384122919,4674.574,709,781,27,390,0,64013,54,18.267848000087994,18.267848000087994,0.025765653032564166,72,,,,
38,fox777,legendary,29,29,1,0,31.6557142857142857,443.180,14,14,31,104100.000000000000000000,0,1220234,268,844.4516763864682,844.4516763864682,60.31797688474773,14,,,,
40,gamer,rare,29,29,1,0,10.2737300000000000,1027.373,99,100,28,4500,0,302470,66,52.042620001020694,52.042620001020694,0.5256830303133403,54,,,,
41,xmasball,epic,29,29,1,0,10.7835166666666667,647.011,60,60,33,8005.000000000000000000,0,112552,40,19.896364176660846,19.896364176660846,0.3316060696110141,71,,,,
42,derp,uncommon,29,29,1,0,7.0794547619047619,2973.371,420,420,4,1670.000000000000000000,0,97325,48,33.23049019219571,33.23049019219571,0.07912021474332312,60,,,,
43,moneybag,legendary,29,29,1,0,19.0590000000000000,190.590,10,10,7,41000.138000000000000000,0,781604,138,319.4579727948804,319.4579727948804,31.94579727948804,30,,,,
44,moon,uncommon,16,19,1,0,6.1250566666666667,3675.034,600,600,28,8000,7,10673547,2688,7127.977940530808,10127.977940530807,16.87996323421801,1,1000,3000,600.000000000000000000,169.5
45,bull,uncommon,29,29,1,0,6.3726139896373057,4919.658,738,772,13,432.000000000000000000,0,401575,83,224.56154876360853,224.56154876360853,0.3042839414141037,39,,,,
46,opencan,uncommon,29,29,1,0,4.9946333333333333,2996.780,600,600,7,517.000000000000000000,1,2381880,344,1680.2514075729778,1680.2514075729778,2.8004190126216297,7,,,,
47,candyswirl,rare,29,19,1,0,11.4762700000000000,1147.627,100,100,3,6850.000000000000000000,2,2173610,935,1365.4348286703544,1365.4348286703544,13.654348286703543,8,,,,
48,royman,epic,29,29,1,0,12.4746800000000000,623.734,50,50,17,6980,0,40025,14,7.041762875373067,7.041762875373067,0.14083525750746134,78,,,,
