id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
54,waffle,uncommon,29,24,1,0,5.1708404401650619,3759.201,678,727,21,398,0,3592,3592,4,0.5113211036783565,0.5113211036783565,0.0007541609198795818,80,,,,
55,saturn,common,29,29,1,0,3.7592165000000000,7518.433,1996,2000,10,220,0,188291,188291,132,40.25864160755434,40.25864160755434,0.02016966012402522,56,,,,
56,marble,rare,29,29,1,0,7.5124878048780488,2156.084,278,287,27,1420.000000000000000000,0,1102553,1069883,173,245.96375259972123,245.96375259972123,0.8847616999989972,34,,,,
57,skull,uncommon,29,29,1,0,6.5773006134969325,4288.400,650,652,4,811,0,1055726,1055726,378,504.66990565451607,504.66990565451607,0.7764152394684862,22,,,,
58,skullpatch,rare,29,29,1,0,9.1500600000000000,1372.509,150,150,33,2570.000000000000000000,0,113616,113616,83,84.5676268271161,84.5676268271161,0.5637841788474407,54,,,,
59,football,common,21,19,1,0,4.2033390000000000,8406.678,1997,2000,22,1250,6,11442775,10529854,3398,5171.361517175897,8171.361517175897,4.0918184863174245,1,600.000000000000000000,3000,261.6666666666667,1000
60,starballoon,common,29,29,1,0,3.4694783673469388,12750.333,3412,3676,10,99,0,384365,210720,165,198.63629168194637,198.63629168194637,0.05821696708146142,41,,,,
61,tamagochi,epic,29,29,1,0,11.9926578947368421,911.442,76,76,33,7293.000000000000000000,0,155621,155621,97,16.929558813256552,16.929558813256552,0.22275735280600725,63,,,,
62,target,uncommon,29,29,1,0,5.0453498659517426,3763.831,711,746,5,360.000000000000000000,0,,,,,,,87,,,,
64,tomato,uncommon,29,29,1,0,5.0228963254593176,3827.447,740,762,16,369.998000000000000000,0,469041,263951,131,227.6879676796837,227.6879676796837,0.3076864428103834,38,,,,
65,volleyball,common,29,29,1,0,3.1056700000000000,6211.340,2000,2000,21,360,0,247570,247570,98,132.90437820176362,132.90437820176362,0.06645218910088181,45,,,,
66,racoon,uncommon,29,29,1,0,6.3583482714468630,4965.870,735,781,3,395.800000000000000000,0,11174,11174,7,0.4208198519038444,0.4208198519038444,0.0005725440161957067,83,,,,
67,peach,rare,29,29,1,0,10.1937400000000000,1019.374,100,100,7,3799.800000000000000000,0,111662,111662,38,34.38040780029839,34.38040780029839,0.3438040780029839,58,,,,
68,watermelon,uncommon,29,29,1,0,4.2153316666666667,2529.199,600,600,17,573,1,2299245,2075927,965,842.1132471545646,842.1132471545646,1.403522078590941,15,,,,
69,citrus,epic,29,29,1,0,15.7436200000000000,787.181,50,50,33,8000,0,4104,4104,4,0.44646229859469405,0.44646229859469405,0.00892924597189388,82,,,,
70,potion,epic,29,29,1,0,14.0560000000000000,702.800,50,50,5,10000,0,35987,35987,9,7.68949901794042,7.68949901794042,0.15378998035880842,66,,,,
71,crlogo,legendary,24,29,1,0,35.1016000000000000,351.016,10,10,6,72464.800000000000000000,5,9079047,7972438,1052,3794.7951195077117,4794.795119507711,479.4795119507711,2,200.000000000000000000,1000,,
72,yinyang,uncommon,29,29,1,0,5.4709062937062937,3911.698,687,715,4,420,0,210220,108138,67,119.91316477008904,119.91316477008904,0.17454609136839744,47,,,,
73,waffle2,legendary,29,29,1,0,17.7386666666666667,319.296,18,18,8,40000,0,1553716,1018298,172,284.90407013873966,284.90407013873966,15.828003896596648,27,,,,
74,snowman,epic,29,29,1,0,12.5149600000000000,625.748,50,50,29,6695.400000000000000000,0,291018,291018,106,159.68072731904618,159.68072731904618,3.193614546380924,43,,,,
75,crosshair,common,24,29,1,0,3.5683945000000000,7136.789,2000,2000,23,1050,0,2973462,2970244,997,1069.7535920257624,1069.7535920257624,0.5348767960128812,12,300.000000000000000000,,,
76,xmasball2,common,29,29,1,0,3.3868873452892144,13408.687,3739,3980,9,55,0,311391,311360,274,34.68860352875922,34.68860352875922,0.009277508298678582,57,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.5059400000000000,1150.594,100,100,28,5001.000000000000000000,0,14220,14220,2,5.944306081346291,5.944306081346291,0.05944306081346291,70,,,,
78,vase,common,29,29,1,0,2.5037115000000000,5007.423,1999,2000,9,175.600000000000000000,0,1080751,825369,295,231.07826387027075,231.07826387027075,0.11559693040033554,36,,,,
79,ufo,uncommon,29,29,1,0,5.9419416666666667,3565.165,600,600,25,1400.000000000000000000,1,2953128,2354187,545,1320.4802129856225,1320.4802129856225,2.2008003549760375,8,,,,
80,wheeee,rare,29,29,1,0,8.9069133333333333,1336.037,150,150,18,3795,0,92349,92349,31,106.73607733111191,106.73607733111191,0.7115738488740795,50,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5649200000000000,878.246,50,50,13,18400.000000000000000000,1,2115021,1221849,405,661.7191954608722,661.7191954608722,13.234383909217446,17,,,,
83,ape,epic,29,29,1,0,16.9586000000000000,847.930,50,50,12,16000,0,17521,17521,4,2.7540800737729185,2.7540800737729185,0.05508160147545837,73,,,,
84,ghost,epic,29,29,1,0,23.1890800000000000,1159.454,50,50,30,49600.000000000000000000,2,5510894,4925717,899,2759.2531123475,2759.2531123475,55.185062246950004,5,100.000000000000000000,,,
85,diver,rare,29,29,1,0,8.2706400000000000,1240.596,150,150,21,6550.000000000000000000,3,4436012,4072568,844,2644.0831780024855,2644.0831780024855,17.627221186683236,6,,,,
86,cobra,legendary,29,24,1,0,34.3417000000000000,343.417,10,10,3,72500,0,2937890,2343060,528,237.04705198521322,237.04705198521322,23.70470519852132,35,,,,
87,clock,common,29,29,1,0,2.4682685000000000,4936.537,2000,2000,11,212.000000000000000000,0,5946,5946,7,0.6343331253157407,0.6343331253157407,0.00031716656265787035,78,,,,
88,ladybug,rare,29,24,1,0,9.7878466666666667,1468.177,150,150,29,8000,3,9388535,7942126,1462,2965.329746147778,2965.329746147778,19.76886497431852,4,200.000000000000000000,,224.00000000000003,
89,dragon,epic,29,29,1,100.000000000000000000,16.5060200000000000,825.301,50,50,15,13965.000000000000000000,1,1590813,1474447,472,516.2940900785861,516.2940900785861,10.325881801571722,21,,,,
90,virus,common,29,29,1,0,2.5532795000000000,5106.559,2000,2000,6,160.000000000000000000,0,332970,332970,107,114.80841453582721,114.80841453582721,0.05740420726791361,49,,,,
91,cougar,rare,29,29,1,0,9.2515733333333333,1387.736,150,150,21,3100,1,1551784,997947,269,624.655879980983,624.655879980983,4.164372533206553,18,,,,
92,botroyale,legendary,29,29,1,0,23.6093000000000000,236.093,10,10,33,47240.000000000000000000,0,1044875,626049,224,228.755399527854,228.755399527854,22.8755399527854,37,,,,
93,mummy,epic,29,29,1,0,15.1824400000000000,759.122,50,50,22,9500,0,542935,542935,101,249.1229914285439,249.1229914285439,4.982459828570878,33,,,,
94,frankie,rare,29,29,1,0,7.3109400000000000,1096.641,150,150,23,2900,0,756666,756666,229,117.56079279791358,117.56079279791358,0.7837386186527572,48,,,,
95,earth,uncommon,29,29,1,0,3.0744466666666667,1844.668,600,600,5,722.000000000000000000,0,142485,142485,83,124.6972713993024,124.6972713993024,0.207828785665504,46,,,,
131,bat,epic,29,29,1,0,10.8103400000000000,540.517,50,50,15,11560.000000000000000000,0,1328961,781742,303,216.0702318304849,216.0702318304849,4.321404636609698,40,,,,
