id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,24,1,300.000000000000000000,30.3569000000000000,303.569,10,10,13,63900.000000000000000000,0,740463,250,395.361825142994,395.361825142994,39.5361825142994,30,,,,
4,8ball,common,29,24,1,0,4.1874391741071429,15007.782,3315,3584,32,125,0,795337,540,384.994002571389,384.994002571389,0.11613695401851855,31,,,,
7,alien,common,29,29,1,0,4.6696630000000000,9339.326,2000,2000,6,289.9,0,262788,178,45.671282980966716,45.671282980966716,0.02283564149048336,63,,,,
8,angel,epic,29,29,1,0,17.9214800000000000,896.074,50,50,23,30000,0,2628949,263,857.6296549362452,857.6296549362452,17.152593098724903,18,,,,
9,banana,rare,29,24,1,0,7.9334133333333333,1190.012,150,150,8,2129.600000000000000000,0,507431,143,236.3846259480363,236.3846259480363,1.575897506320242,38,,,,
11,basketball,common,29,29,1,0,3.7615493827160494,10359.307,2555,4280,15,122,0,87951,103,17.82244195265995,17.82244195265995,0.006975515441354188,72,0.000000000000000000,,,
12,beachball,common,29,29,1,0,3.5950302425106990,12600.581,3271,3505,21,100.800000000000000000,0,403617,242,53.75997494040318,53.75997494040318,0.016435333213207944,59,,,,
13,bomb,uncommon,29,24,1,0,5.0930466666666667,3055.828,600,600,18,1189.800000000000000000,2,5018381,1363,2193.2052738101756,2193.2052738101756,3.6553421230169594,8,,,,
14,shades,epic,29,29,1,0,14.7954200000000000,739.771,50,50,28,10000,0,937159,229,397.9156972897034,397.9156972897034,7.958313945794068,29,,,,
15,bowling,common,29,29,1,0,2.9065065000000000,5813.013,1998,2000,20,387,0,448693,235,171.52520084567934,171.52520084567934,0.08584844887171138,45,,,,
17,ninja,rare,29,29,1,0,10.4307700000000000,1043.077,100,100,28,5890.000000000000000000,0,14061,17,1.8653634841163382,1.8653634841163382,0.01865363484116338,84,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.4049266666666667,1410.739,150,150,20,4485.000000000000000000,3,4220274,615,2214.0390674674027,2214.0390674674027,14.760260449782685,7,,,,
19,button,common,29,29,1,0,3.8164245142002990,12765.940,3087,3345,17,102.000000000000000000,0,97989,113,16.14425346642,16.14425346642,0.005229754929193392,73,,,,
20,cat,uncommon,29,29,1,0,5.1470150000000000,3088.209,600,600,3,1145.000000000000000000,0,964352,382,573.9765671727877,573.9765671727877,0.9566276119546461,25,,,,
21,cherry,rare,29,29,1,0,10.1651200000000000,1016.512,98,100,31,3662.000000000000000000,0,738906,156,423.5566268253452,423.5566268253452,4.322006396176992,26,,,,
22,egg,rare,29,29,1,0,13.7208900000000000,1372.089,100,100,7,8000,0,1880947,405,843.4136587238796,843.4136587238796,8.434136587238797,19,,,,
23,coconut,rare,29,29,1,0,6.8617916666666667,1976.196,275,288,7,1500,0,238547,111,48.09150285863846,48.09150285863846,0.17487819221323075,61,,,,
24,cute,uncommon,29,29,1,0,5.6505117241379310,4096.621,708,725,23,650,0,34326,50,5.6755164614340385,5.6755164614340385,0.008016266188466157,82,,,,
25,devil,epic,29,29,1,0,14.0195185185185185,1135.581,80,81,18,8640.000000000000000000,0,2625437,767,419.1334445920161,419.1334445920161,5.239168057400201,27,,,,
26,revolver,uncommon,29,29,1,0,3.9830166666666667,2389.810,600,600,16,1070.000000000000000000,1,1156479,553,610.0290151220511,610.0290151220511,1.0167150252034185,23,,,,
27,disguise,epic,29,29,1,0,12.1737200000000000,913.029,74,75,12,8000,0,518957,86,328.7055817672993,328.7055817672993,4.44196732117972,34,,,,
28,dog,uncommon,29,29,1,0,4.8174216666666667,2890.453,600,600,18,716.000000000000000000,0,542719,337,184.5498213157175,184.5498213157175,0.30758303552619587,44,,,,
29,donut,uncommon,29,29,1,0,5.4381793842034806,4062.320,687,747,22,350,0,148847,121,30.905775376611086,30.905775376611086,0.04498657260059838,66,,,,
30,baseball,epic,29,29,1,0,9.6174857142857143,673.224,69,70,23,6718.800000000000000000,0,563,1,0.09308733227837102,0.09308733227837102,0.0013490917721503046,86,,,,
31,bowie,rare,29,29,1,0,7.7948571428571429,2509.944,318,322,3,1500,0,152739,119,32.88106580349791,32.88106580349791,0.1033995779984211,65,,,,
32,eyeball,rare,29,29,1,0,6.9947697594501718,2035.478,278,291,33,1493.323809523800000000,0,46609,39,12.027103618782096,12.027103618782096,0.04326296265748955,75,,,,
33,eyeball2,epic,29,29,1,0,10.3234933333333333,774.262,71,75,23,6640.000000000000000000,0,683,1,0.11292832672491547,0.11292832672491547,0.0015905398130269784,85,,,,
34,discoball,epic,29,24,1,0,13.8509433962264151,734.100,53,53,6,8749.332000000000000000,0,230591,99,66.57275404947504,66.57275404947504,1.2560896990466988,55,,,,
35,fishcake,uncommon,29,29,1,0,5.3191836734693878,3909.600,685,735,13,309.998000000000000000,0,36100,39,7.024817250370212,7.024817250370212,0.010255207664774033,80,,,,
36,floater,rare,29,29,1,0,8.5139000000000000,1277.085,150,150,31,3240,0,37447,25,8.786726285023192,8.786726285023192,0.05857817523348795,78,,,,
37,fox,uncommon,29,29,1,0,5.9361210592686003,4707.344,721,793,13,367.000000000000000000,0,110821,74,21.658718631761626,21.658718631761626,0.030039831666798373,69,,,,
38,fox777,legendary,29,29,1,0,30.7562857142857143,430.588,14,14,23,150000,0,1093165,346,623.8221862013063,623.8221862013063,44.558727585807596,22,,,,
40,gamer,rare,29,24,1,0,9.6506400000000000,965.064,99,100,9,2790.000000000000000000,0,1417207,465,373.38403378131414,373.38403378131414,3.771555896780951,32,,,,
41,xmasball,epic,29,29,1,0,10.7442666666666667,644.656,60,60,23,6980.000000000000000000,0,109997,45,18.187082217804573,18.187082217804573,0.30311803696340955,71,,,,
42,derp,uncommon,29,29,1,0,7.0321047619047619,2953.484,420,420,27,1900.000000000000000000,0,565875,298,294.6008397043089,294.6008397043089,0.701430570724545,36,,,,
43,moneybag,legendary,29,29,1,0,18.3086000000000000,183.086,10,10,31,41000.138000000000000000,0,583302,311,136.86850790468122,136.86850790468122,13.686850790468123,48,,,,
44,moon,uncommon,21,21,1,0,5.8732483333333333,3523.949,600,600,16,5800,5,6562221,2151,5313.651257093151,6313.651257093151,10.522752095155251,2,400.000000000000000000,1000,164,
