id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.4881000000000000,324.881,10,10,9,79524.138000000000000000,0,505588,57,87.98496275604072,87.98496275604072,8.798496275604071,59,,,,
4,8ball,common,29,24,1,0,4.1527332032339002,14895.854,3318,3587,8,185.000000000000000000,0,225063,319,61.2494796439347,61.2494796439347,0.0184597587835849,65,,,,
7,alien,common,29,29,1,0,4.6181650000000000,9236.330,2000,2000,30,253.000000000000000000,0,274966,181,171.8648178809732,171.8648178809732,0.0859324089404866,48,,,,
8,angel,epic,29,29,1,0,17.7146200000000000,885.731,50,50,23,20078.000000000000000000,0,1491122,371,704.2186777982834,704.2186777982834,14.084373555965668,22,,,,
9,banana,rare,29,29,1,0,7.8762266666666667,1181.434,150,150,7,2008.000000000000000000,0,54781,36,20.2523194023517,20.2523194023517,0.13501546268234466,77,,,,
11,basketball,common,29,24,1,0,3.9080031372549020,9965.408,2351,4294,11,114.200000000000000000,0,33573,63,11.113955765810207,11.113955765810207,0.004727331248749556,79,,,,
12,beachball,common,29,29,1,0,3.6106723245109321,12550.697,3241,3513,18,145,0,221529,220,194.97012124773815,194.97012124773815,0.06015739625045916,45,,,,
13,bomb,uncommon,29,29,1,0,5.0400133333333333,3024.008,600,600,32,1000,0,318153,92,103.61898082630529,103.61898082630529,0.17269830137717548,58,,,,
14,shades,epic,29,29,1,0,14.6167600000000000,730.838,50,50,25,11000,0,1228465,103,302.3744490404101,302.3744490404101,6.047488980808202,33,,,,
15,bowling,common,29,29,1,0,3.4176476868327402,4801.795,1403,2000,21,148,0,100609,201,26.94264462267288,26.94264462267288,0.01920359559705836,73,,,,
17,ninja,rare,29,29,1,0,10.3720700000000000,1037.207,100,100,7,4819.800000000000000000,0,491419,130,181.6756639780995,181.6756639780995,1.8167566397809949,46,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.2273333333333333,1384.100,150,150,3,3839.800000000000000000,0,214533,138,52.175792024700655,52.175792024700655,0.3478386134980044,66,,,,
19,button,common,29,29,1,0,3.8194258045292014,12817.993,3097,3356,19,127.600000000000000000,0,299488,214,70.9639726105298,70.9639726105298,0.02291377869245392,62,,,,
20,cat,uncommon,29,29,1,0,5.0979400000000000,3058.764,600,600,16,950,1,1917798,616,1309.580160652236,1309.580160652236,2.1826336010870597,12,,,,
21,cherry,rare,29,21,1,0,10.0581200000000000,1005.812,98,100,28,3660.000000000000000000,0,1020166,1189,733.9075396369653,733.9075396369653,7.488852445275157,21,,,,
22,egg,rare,29,19,1,0,13.4288500000000000,1342.885,100,100,33,8000.000000000000000000,0,911556,394,294.4814955015546,294.4814955015546,2.9448149550155462,35,,,,
23,coconut,rare,29,29,1,0,6.8393494809688581,1976.572,276,289,12,1820,0,562097,155,303.94850541741073,303.94850541741073,1.10126270078772,32,,,,
24,cute,uncommon,29,29,1,0,5.6168803301237964,4083.472,710,727,23,546.000000000000000000,0,98417,120,31.793971344356795,31.793971344356795,0.04478024133007999,72,,,,
25,devil,epic,24,29,1,0,13.6714074074074074,1107.384,80,81,7,9300,0,863200,346,854.642213187251,854.642213187251,10.683027664840637,19,,,,
26,revolver,uncommon,29,24,1,0,3.8508250000000000,2310.495,600,600,15,1344,0,1252900,722,1159.7136263100588,1159.7136263100588,1.932856043850098,14,,,,
