id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7808000000000000,307.808,10,10,9,56400.000000000000000000,0,161134,26,28.38099337672428,28.38099337672428,2.838099337672428,65,,,,
4,8ball,common,29,29,1,0,4.2006984348798211,15030.099,3309,3578,30,111.000000000000000000,0,416554,322,249.1676826214892,249.1676826214892,0.07529999474810795,26,,,,
7,alien,common,29,29,1,0,4.7016190000000000,9403.238,2000,2000,25,200,0,237375,126,140.4920984901665,140.4920984901665,0.07024604924508325,39,,,,
8,angel,epic,29,29,1,0,15.2540400000000000,762.702,50,50,31,10400,0,129375,51,23.138688207196886,23.138688207196886,0.4627737641439377,68,,,,
9,banana,rare,29,29,1,0,7.9511533333333333,1192.673,150,150,21,1919.998000000000000000,0,292316,116,60.01714660445222,60.01714660445222,0.4001143106963481,48,,,,
11,basketball,common,29,24,1,0,3.2535100982532751,11920.861,3466,4239,31,85,0,176583,154,129.92134427790666,129.92134427790666,0.03748451941082131,40,,,,
12,beachball,common,29,29,1,0,3.6058813946841955,12616.979,3265,3499,18,100,0,293478,97,209.65554041431662,209.65554041431662,0.06421302922337416,29,,,,
13,bomb,uncommon,29,24,1,0,5.2388383333333333,3143.303,600,600,3,1450,1,4078644,820,1536.576834603213,1536.576834603213,2.560961391005355,8,,,,
14,shades,epic,29,29,1,0,14.9729000000000000,748.645,50,50,30,11111,0,157005,48,30.616501841883508,30.616501841883508,0.6123300368376702,62,,,,
15,bowling,common,24,24,1,0,2.9525165000000000,5905.033,1998,2000,21,233.000000000000000000,0,4258565,957,1065.0380841340407,1065.0380841340407,0.5330520941611815,12,,,,
17,ninja,rare,29,29,1,0,10.4619000000000000,1046.190,100,100,25,5020.000000000000000000,0,28703,17,6.109902330469325,6.109902330469325,0.061099023304693245,80,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.6246466666666667,1443.697,150,150,13,7120.000000000000000000,0,2031369,648,844.6698656662984,844.6698656662984,5.631132437775323,13,,,,
19,button,common,29,29,1,0,3.8291885662975157,12793.319,3084,3341,4,84.998000000000000000,0,214386,125,153.17195791252888,153.17195791252888,0.04966665301962674,34,,,,
20,cat,uncommon,29,29,1,0,5.1781516666666667,3106.891,600,600,20,923.600000000000000000,0,930645,348,302.9466208524583,302.9466208524583,0.5049110347540972,22,,,,
21,cherry,rare,29,29,1,0,10.2316900000000000,1023.169,98,100,16,3200.000000000000000000,0,82974,39,20.734883511704787,20.734883511704787,0.2115804439969876,69,,,,
22,egg,rare,29,24,1,0,13.8967400000000000,1389.674,100,100,28,7720.000000000000000000,0,1718160,473,668.2921731518096,668.2921731518096,6.682921731518096,18,,,,
23,coconut,rare,29,29,1,0,6.9533076923076923,1988.646,274,286,29,1500,0,44962,20,8.866980227929435,8.866980227929435,0.03236124170777166,77,,,,
24,cute,uncommon,29,29,1,0,5.6692606896551724,4110.214,708,725,20,544.000000000000000000,0,5932,7,0.8987977447508527,0.8987977447508527,0.0012694883400435773,86,,,,
25,devil,epic,29,21,1,0,14.2462926829268293,1168.196,81,82,12,8002.400000000000000000,1,2667370,904,1279.7624809935803,1279.7624809935803,15.79953680238988,10,,,,
26,revolver,uncommon,29,29,1,0,4.1078916666666667,2464.735,600,600,13,900,0,130967,67,32.17656928806861,32.17656928806861,0.053627615480114355,61,,,,
27,disguise,epic,29,29,1,0,12.2344594594594595,905.350,73,74,28,8000,0,142969,44,29.64759744657525,29.64759744657525,0.4061314718708938,63,,,,
28,dog,uncommon,29,29,1,0,4.9553866666666667,2973.232,600,600,20,555,0,236581,196,40.97702011744471,40.97702011744471,0.06829503352907451,56,,,,
29,donut,uncommon,29,29,1,0,5.4940951742627346,4098.595,686,746,23,430,0,170465,115,53.45853310144379,53.45853310144379,0.07792789081843118,49,,,,
30,baseball,epic,29,29,1,0,9.6619571428571429,676.337,69,70,9,6718.800000000000000000,0,632,1,0.11131597188730963,0.11131597188730963,0.0016132749548885452,87,,,,
31,bowie,rare,29,29,1,0,7.8543924050632911,2481.988,312,316,23,1420,0,248791,115,78.02189252246092,78.02189252246092,0.25007016834122087,46,,,,
