id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,24,1,300.000000000000000000,27.9342000000000000,279.342,10,10,18,59900.000000000000000000,0,236911,236911,27,64.72766113598446,64.72766113598446,6.472766113598446,52,,,,
4,8ball,common,29,29,1,0,4.2197697037451090,15098.336,3309,3578,24,99.600000000000000000,0,233552,233552,166,114.35220186717589,114.35220186717589,0.03455793347451674,46,100.000000000000000000,,,
7,alien,common,29,29,1,0,4.7236410000000000,9447.282,2000,2000,31,180,0,532336,290735,280,53.21631829156446,53.21631829156446,0.026608159145782233,57,,,,
8,angel,epic,29,24,1,0,15.2961200000000000,764.806,50,50,8,10000,0,24923,24923,9,5.902032315012452,5.902032315012452,0.11804064630024903,76,,,,
9,banana,rare,29,29,1,0,8.0639666666666667,1209.595,150,150,16,2000,0,115971,115971,26,134.35033187192124,134.35033187192124,0.8956688791461416,41,,,,
11,basketball,common,29,21,1,0,3.0885361873226112,13058.331,4030,4228,11,91.440000000000000000,0,405561,242526,202,112.95063895470862,112.95063895470862,0.02802745383491529,47,,,,
12,beachball,common,29,29,1,0,3.6141083166619034,12645.765,3265,3499,5,94.000000000000000000,0,201230,112267,86,131.2180731574249,131.2180731574249,0.04018930265158496,43,,,,
13,bomb,uncommon,29,24,1,0,5.3514866666666667,3210.892,600,600,15,1700,5,6984474,5857027,1494,3680.615778212349,4180.615778212349,6.967692963687249,3,200.000000000000000000,500,254,
14,shades,epic,29,29,1,0,15.1925000000000000,759.625,50,50,32,9750,0,1935172,1743031,181,545.4604720106184,545.4604720106184,10.909209440212368,20,,,,
15,bowling,common,29,29,1,0,2.9859930000000000,5971.986,1998,2000,32,162.000000000000000000,0,100556,100502,42,17.95120921971242,17.95120921971242,0.008984589199055266,66,,,,
17,ninja,rare,29,29,1,0,10.5248600000000000,1052.486,100,100,10,4500,0,37506,37506,10,4.711410262836338,4.711410262836338,0.04711410262836338,78,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.7676066666666667,1465.141,150,150,18,6500,0,444754,442635,127,251.13107437934966,251.13107437934966,1.6742071625289976,32,,,,
19,button,common,29,29,1,0,3.8382893081761006,12816.048,3082,3339,5,125,0,77268,77268,75,14.26231329105844,14.26231329105844,0.004627616252776912,67,,,,
20,cat,uncommon,29,29,1,0,5.2380400000000000,3142.824,600,600,25,949.000000000000000000,0,1177345,1168326,407,759.9343856139953,759.9343856139953,1.266557309356659,11,,,,
21,cherry,rare,29,29,1,0,10.2550600000000000,1025.506,98,100,19,3300.000000000000000000,0,89504,89504,51,13.117307135825477,13.117307135825477,0.1338500728145457,69,,,,
22,egg,rare,29,24,1,0,13.9878800000000000,1398.788,100,100,28,8500,0,1476369,1201430,476,1369.4876630650253,1369.4876630650253,13.694876630650253,7,,,,
23,coconut,rare,29,29,1,0,7.0344366197183099,1997.780,272,284,17,1550,0,2288,2288,1,0.41786447314715147,0.41786447314715147,0.0015362664453939393,85,,,,
24,cute,uncommon,29,29,1,0,5.7245627586206897,4150.308,708,725,10,500,0,6360,6360,5,0.798927352200691,0.798927352200691,0.0011284284635602981,84,,,,
25,devil,epic,29,24,1,0,14.7270000000000000,1207.614,81,82,21,11000.000000000000000000,0,1408899,1368201,536,524.5954003603719,524.5954003603719,6.476486424202122,22,,,,
