id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7814000000000000,307.814,10,10,9,56400.000000000000000000,0,171554,25,23.119675113274642,23.119675113274642,2.311967511327464,69,,,,
4,8ball,common,29,29,1,0,4.2009346003353829,15030.944,3309,3578,7,111.000000000000000000,0,458699,436,65.55381684953954,65.55381684953954,0.019810763629356163,56,,,,
7,alien,common,29,29,1,0,4.7017815000000000,9403.563,2000,2000,17,250,0,140604,87,21.12313998172298,21.12313998172298,0.01056156999086149,70,,,,
8,angel,epic,29,29,1,0,15.2554400000000000,762.772,50,50,29,10400,0,242597,60,48.81685123489544,48.81685123489544,0.9763370246979087,58,,,,
9,banana,rare,29,29,1,0,7.9518333333333333,1192.775,150,150,7,1935.998000000000000000,0,256860,89,40.74952235776717,40.74952235776717,0.27166348238511445,60,,,,
11,basketball,common,29,29,1,0,3.2469970116816083,11952.196,3483,4239,9,82,0,279643,187,128.21000444592246,128.21000444592246,0.03681022235025049,47,,,,
12,beachball,common,29,29,1,0,3.6072623606744784,12621.811,3265,3499,11,100,0,61597,60,113.1867595760131,113.1867595760131,0.03466669512282178,50,,,,
13,bomb,uncommon,24,29,1,0,5.2391716666666667,3143.503,600,600,10,1450,0,560199,228,164.65083171049608,164.65083171049608,0.2744180528508268,41,,,,
14,shades,epic,29,29,1,0,14.9740600000000000,748.703,50,50,7,11111,0,185194,65,26.426846706291986,26.426846706291986,0.5285369341258397,68,,,,
15,bowling,common,29,29,1,0,2.9527450000000000,5905.490,1998,2000,7,230,0,107480,97,15.196286594884485,15.196286594884485,0.0076057490464887315,74,,,,
17,ninja,rare,29,29,1,0,10.4710100000000000,1047.101,100,100,8,5020.000000000000000000,1,4934253,709,1509.1533622992863,1509.1533622992863,15.091533622992863,9,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.6265933333333333,1443.989,150,150,18,7120.000000000000000000,0,3345467,847,1229.049607341262,1229.049607341262,8.193664048941747,12,,,,
19,button,common,29,29,1,0,3.8304672253816223,12797.591,3084,3341,17,100,1,2151024,561,673.1624554080686,673.1624554080686,0.218275763750995,20,,,,
20,cat,uncommon,24,29,1,0,5.1783650000000000,3107.019,600,600,20,923.600000000000000000,0,710384,313,263.36273545320563,263.36273545320563,0.43893789242200937,32,,,,
21,cherry,rare,29,29,1,0,10.2322700000000000,1023.227,98,100,22,3200.000000000000000000,0,17296,22,4.239564543576131,4.239564543576131,0.043260862689552364,85,,,,
22,egg,rare,29,29,1,0,13.8993800000000000,1389.938,100,100,14,7720.000000000000000000,0,2127323,494,683.7125531639118,683.7125531639118,6.837125531639118,19,,,,
23,coconut,rare,29,29,1,0,6.9533811188811189,1988.667,274,286,29,1500,0,25137,9,4.952831107972811,4.952831107972811,0.018076025941506608,84,,,,
24,cute,uncommon,29,29,1,0,5.6702055172413793,4110.899,708,725,13,544.000000000000000000,0,859463,181,471.9622011115364,471.9622011115364,0.6666132784061248,24,,,,
25,devil,epic,29,19,1,0,14.2575000000000000,1169.115,81,82,5,8002.400000000000000000,2,2762020,1093,1393.799049054041,1393.799049054041,17.207395667333838,11,,,,
