id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,28.7744000000000000,287.744,10,10,8,61918.914285714284000000,2,7527469,6511102,1471,2190.2576363887983,2190.2576363887983,219.02576363887982,6,200.000000000000000000,,,
4,8ball,common,29,29,1,0,4.2227692953020134,15100.623,3307,3576,25,88,0,146882,146882,96,17.92676286109435,17.92676286109435,0.005420853601782386,62,,,,
7,alien,common,29,29,1,0,4.7226415000000000,9445.283,2000,2000,16,199.99,0,701232,370981,184,274.7592450715753,274.7592450715753,0.13737962253578767,29,,,,
8,angel,epic,29,29,1,0,15.3593400000000000,767.967,50,50,30,9000.000000000000000000,0,61521,61521,19,15.130575684175419,15.130575684175419,0.30261151368350836,65,,,,
9,banana,rare,29,29,1,0,8.0924800000000000,1213.872,150,150,4,1808.400000000000000000,0,46975,46975,9,15.01934590315702,15.01934590315702,0.10012897268771347,66,,,,
11,basketball,common,29,29,1,0,3.1012299503193754,13108.899,4029,4227,19,91,0,98859,98859,42,115.00854899811083,115.00854899811083,0.028545184660737362,48,,,,
12,beachball,common,29,29,1,0,3.6107748855835240,12623.269,3262,3496,18,83.200000000000000000,0,33299,33299,12,5.691347475393515,5.691347475393515,0.0017447417153260317,71,,,,
13,bomb,uncommon,29,29,1,0,5.3991683333333333,3239.501,600,600,9,2100,0,1281098,1231344,275,601.4981317574402,601.4981317574402,1.0024968862624004,19,200.000000000000000000,,,
14,shades,epic,29,29,1,0,15.3659000000000000,768.295,50,50,5,9315.605714285714000000,3,8703050,5543442,333,2203.402242913302,2203.402242913302,44.06804485826604,5,,,,
15,bowling,common,29,29,1,0,3.0103675000000000,6020.735,1998,2000,27,176.000000000000000000,0,63715,63715,20,5.272761911820286,5.272761911820286,0.002639019975886029,72,,,,
17,ninja,rare,29,29,1,0,10.5637900000000000,1056.379,100,100,21,4000.000000000000000000,0,3408,3408,3,0.6148069939140945,0.6148069939140945,0.0061480699391409455,81,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.7923333333333333,1468.850,150,150,18,5000,1,1490914,1334338,305,1046.6811828302361,1046.6811828302361,6.977874552201574,11,,,,
19,button,common,29,29,1,0,3.8333511244377811,12784.226,3078,3335,12,88,0,88271,88271,51,98.58778805756312,98.58778805756312,0.0320298206814695,51,,,,
20,cat,uncommon,29,29,1,0,5.4306183333333333,3258.371,600,600,15,1245.000000000000000000,0,506984,412711,171,872.0675812408265,872.0675812408265,1.4534459687347108,12,,,,
21,cherry,rare,29,29,1,0,10.2674000000000000,1026.740,98,100,22,3300.000000000000000000,1,768070,475750,155,808.8855790555128,808.8855790555128,8.253934480158295,14,,,,
22,egg,rare,29,24,1,0,14.0165200000000000,1401.652,100,100,23,8500,0,1975622,1436960,378,721.5712972842991,721.5712972842991,7.215712972842991,16,,,,
23,coconut,rare,29,29,1,0,7.0222190812720848,1987.288,271,283,8,1538.000000000000000000,0,442,442,1,0.11092970050001615,0.11092970050001615,0.0004093346881919415,84,,,,
24,cute,uncommon,29,29,1,0,5.7235262430939227,4143.833,707,724,13,447,0,726,726,2,0.04730474174075583,0.04730474174075583,6.69091113730634e-05,85,,,,
25,devil,epic,29,24,1,0,15.1030731707317073,1238.452,81,82,24,11499.600000000000000000,1,1037864,1041395,457,621.6081206824407,621.6081206824407,7.674174329412848,17,,,,
26,revolver,uncommon,29,29,1,0,4.1459600000000000,2487.576,600,600,29,599,0,164163,163713,71,261.5562827851831,261.5562827851831,0.4359271379753052,31,,,,
27,disguise,epic,29,29,1,0,12.4008378378378378,917.662,73,74,20,7380.000000000000000000,0,7689,7689,6,1.6914840366337387,1.6914840366337387,0.023171014200462175,79,,,,
28,dog,uncommon,29,29,1,0,5.0531933333333333,3031.916,600,600,3,549,0,46269,46269,49,8.595890310045165,8.595890310045165,0.014326483850075275,69,,,,
29,donut,uncommon,29,29,1,0,5.5162171581769437,4115.098,686,746,33,404,0,52079,27555,27,10.591803710893224,10.591803710893224,0.01543994710042744,68,,,,
30,baseball,epic,29,29,1,0,9.7118857142857143,679.832,69,70,5,7419.000000000000000000,0,23036,10555,6,1.7293636193536623,1.7293636193536623,0.025063240860198004,78,,,,
31,bowie,rare,29,29,1,0,7.8915316455696203,2493.724,312,316,26,1555,0,102329,102329,45,94.28873744798406,94.28873744798406,0.30220749182046175,53,,,,
32,eyeball,rare,29,17,1,0,7.0335173611111111,2025.653,275,288,6,1408.000000000000000000,0,307043,135206,38,131.34946656345969,131.34946656345969,0.4776344238671261,43,,,,
33,eyeball2,epic,29,29,1,0,10.5332666666666667,789.995,71,75,14,5690.000000000000000000,0,3637,3637,3,0.388521276865087,0.388521276865087,0.005472130660071648,82,,,,
34,discoball,epic,29,24,1,0,14.4149622641509434,763.993,53,53,15,6231.000000000000000000,0,467541,250156,83,283.464746864788,283.464746864788,5.34839145027902,28,,,,
35,fishcake,uncommon,29,29,1,0,5.3537906976744186,3913.621,681,731,5,370.000000000000000000,0,124103,119753,70,31.247833581073216,31.247833581073216,0.04588521818072425,60,,,,
36,floater,rare,29,29,1,0,8.5645333333333333,1284.680,150,150,10,2000,0,1597,1597,2,0.23806179517104661,0.23806179517104661,0.001587078634473644,83,,,,
