id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.8587000000000000,308.587,10,10,15,56400.000000000000000000,0,791564,196,435.7174381901707,435.7174381901707,43.57174381901707,20,,,,
4,8ball,common,29,29,1,0,4.2030782560089435,15038.614,3309,3578,24,110,0,421213,344,64.2232341789918,64.2232341789918,0.01940865342369048,52,,,,
7,alien,common,29,29,1,0,4.7088920000000000,9417.784,2000,2000,24,202.000000000000000000,0,166217,116,25.34345643541268,25.34345643541268,0.01267172821770634,63,,,,
8,angel,epic,29,29,1,0,15.2677800000000000,763.389,50,50,17,10400,0,49537,17,5.630097866817305,5.630097866817305,0.1126019573363461,79,,,,
9,banana,rare,29,29,1,0,7.9632800000000000,1194.492,150,150,11,2000.000000000000000000,0,183347,48,34.43697568625318,34.43697568625318,0.2295798379083545,58,,,,
11,basketball,common,29,29,1,0,3.2065441137740321,12175.248,3599,4235,26,80.400000000000000000,0,85536,104,8.193505514656861,8.193505514656861,0.0022766061446670913,75,,,,
12,beachball,common,29,29,1,0,3.6082955130037153,12625.426,3265,3499,5,118.800000000000000000,0,574759,171,214.40792797708482,214.40792797708482,0.06566858437276718,33,,,,
13,bomb,uncommon,29,29,1,0,5.2597383333333333,3155.843,600,600,23,1150,0,2251286,646,750.3827235817135,750.3827235817135,1.2506378726361893,13,,,,
14,shades,epic,29,29,1,0,14.9768600000000000,748.843,50,50,7,11111,0,79003,27,19.188081394516505,19.188081394516505,0.3837616278903301,67,,,,
15,bowling,common,29,29,1,0,2.9549645000000000,5909.929,1998,2000,33,200,0,32460,45,3.1500626250233896,3.1500626250233896,0.0015766079204321268,82,,,,
17,ninja,rare,29,29,1,0,10.4844300000000000,1048.443,100,100,32,5020.000000000000000000,0,380686,131,263.82940120499603,263.82940120499603,2.6382940120499603,30,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.6349800000000000,1445.247,150,150,24,7120.000000000000000000,1,2655587,687,1552.7196455326618,1552.7196455326618,10.35146430355108,6,,,,
19,button,common,29,29,1,0,3.8323358275965280,12803.834,3084,3341,24,100,0,79851,121,12.175050324720923,12.175050324720923,0.003947811389338821,70,,,,
20,cat,uncommon,29,29,1,0,5.1803116666666667,3108.187,600,600,25,948.600000000000000000,0,274449,83,149.16631313075948,149.16631313075948,0.24861052188459912,42,,,,
21,cherry,rare,29,29,1,0,10.2375600000000000,1023.756,98,100,7,3200.000000000000000000,0,423060,94,373.69373851519043,373.69373851519043,3.8132014134203107,23,,,,
22,egg,rare,29,29,1,0,13.9130100000000000,1391.301,100,100,29,7720.000000000000000000,0,1055162,270,322.10127669152826,322.10127669152826,3.2210127669152824,26,,,,
23,coconut,rare,29,29,1,0,6.9922517482517483,1999.784,274,286,25,1580,0,272837,135,204.02662254174587,204.02662254174587,0.7446227100063718,34,,,,
24,cute,uncommon,29,29,1,0,5.6710041379310345,4111.478,708,725,9,480,0,3180,8,0.7525858168653339,0.7525858168653339,0.0010629743176064038,87,,,,
25,devil,epic,29,29,1,0,14.3664512195121951,1178.049,81,82,27,8002.400000000000000000,1,3282943,1115,1476.911299572601,1476.911299572601,18.23347283422964,7,,,,
26,revolver,uncommon,29,29,1,0,4.1109800000000000,2466.588,600,600,31,895,0,261234,95,83.76995952883479,83.76995952883479,0.13961659921472466,48,,,,
27,disguise,epic,29,29,1,0,12.2500270270270270,906.502,73,74,19,8000,0,710585,169,193.84521649130642,193.84521649130642,2.6554139245384443,36,,,,
28,dog,uncommon,29,29,1,0,4.9918966666666667,2995.138,600,600,13,545,0,240612,128,37.033521410974544,37.033521410974544,0.06172253568495757,57,,,,
29,donut,uncommon,29,29,1,0,5.4997868632707775,4102.841,686,746,29,400,0,551431,219,276.2093087397634,276.2093087397634,0.40263747629703117,28,,,,
30,baseball,epic,29,29,1,0,9.6644285714285714,676.510,69,70,13,6718.800000000000000000,0,6840,4,1.0479433902707727,1.0479433902707727,0.015187585366243083,86,,,,
31,bowie,rare,29,29,1,0,7.8600000000000000,2483.760,312,316,20,1420,0,378615,197,43.03665182796627,43.03665182796627,0.137937986628097,53,,,,
32,eyeball,rare,29,29,1,0,6.9981695501730104,2022.471,276,289,20,1500,0,7927,6,1.5415659452959836,1.5415659452959836,0.005585383859768056,84,,,,
33,eyeball2,epic,29,29,1,0,10.4563866666666667,784.229,71,75,5,5900,0,64678,31,11.42708754517001,11.42708754517001,0.1609448950023945,71,,,,
34,discoball,epic,29,29,1,0,14.0356415094339623,743.889,53,53,12,8740.000000000000000000,0,107203,34,41.63039985555329,41.63039985555329,0.7854792425576093,54,,,,
35,fishcake,uncommon,29,29,1,0,5.3585899182561308,3933.205,684,734,12,400,0,6197,19,2.4064959740386342,2.4064959740386342,0.00351826896789274,83,,,,
36,floater,rare,29,29,1,0,8.5249933333333333,1278.749,150,150,28,2940.000000000000000000,0,3870,6,1.119055926921767,1.119055926921767,0.007460372846145114,85,,,,
37,fox,uncommon,29,29,1,0,5.9852202304737516,4674.457,709,781,27,390,0,23085,40,10.311374746865766,10.311374746865766,0.014543546892617443,72,,,,
38,fox777,legendary,29,29,1,0,31.6522857142857143,443.132,14,14,31,104100.000000000000000000,0,521858,153,409.4861315469973,409.4861315469973,29.249009396214092,22,,,,
40,gamer,rare,29,29,1,0,10.2733700000000000,1027.337,99,100,13,4500,0,50568,32,7.933180098155326,7.933180098155326,0.08013313230459924,76,,,,
41,xmasball,epic,29,29,1,0,10.7829333333333333,646.976,60,60,33,8005.000000000000000000,0,65875,52,5.750394520143243,5.750394520143243,0.09583990866905405,78,,,,
42,derp,uncommon,29,24,1,0,7.0793523809523810,2973.328,420,420,30,1670.000000000000000000,0,78827,26,12.836200159651296,12.836200159651296,0.030562381332503087,69,,,,
43,moneybag,legendary,29,29,1,0,19.0528000000000000,190.528,10,10,18,41000.138000000000000000,0,141449,48,23.887042219411427,23.887042219411427,2.3887042219411425,65,,,,
44,moon,uncommon,21,24,1,0,6.1198300000000000,3671.898,600,600,31,8000,4,6975387,2511,4750.178330450961,4750.178330450961,7.916963884084935,4,800.000000000000000000,,,
45,bull,uncommon,29,29,1,0,6.3725064766839378,4919.575,738,772,13,432.000000000000000000,0,248118,92,172.15550817027827,172.15550817027827,0.23327304630119006,39,,,,
46,opencan,uncommon,29,29,1,0,4.9942616666666667,2996.557,600,600,8,517.000000000000000000,0,665724,225,80.86692314764251,80.86692314764251,0.13477820524607084,49,,,,
47,candyswirl,rare,29,19,1,0,11.4728000000000000,1147.280,100,100,16,6850.000000000000000000,1,2336215,1031,1002.4626509504839,1002.4626509504839,10.024626509504838,11,,,,
48,royman,epic,29,29,1,0,12.4740400000000000,623.702,50,50,17,6980,0,57024,27,6.481028337553546,6.481028337553546,0.12962056675107092,77,,,,
49,panda,uncommon,29,29,1,0,5.4624883333333333,3277.493,599,600,11,670,0,126291,84,28.227627942964748,28.227627942964748,0.04712458755085935,61,,,,
50,melon,rare,29,29,1,0,7.0056948529411765,1905.549,268,272,23,1500,0,201791,51,27.89258198862552,27.89258198862552,0.10407679846502059,62,,,,
51,casinochip,uncommon,21,29,1,0,5.1210350000000000,3072.621,600,600,7,2500.000000000000000000,0,10858610,2528,4308.581963723308,4308.581963723308,7.180969939538847,5,,,,
52,pizza,rare,29,29,1,0,8.9396000000000000,1340.940,150,150,33,4000,0,1334183,214,256.13735749159446,256.13735749159446,1.7075823832772963,31,,,,
53,jackolantern,rare,29,29,1,0,9.6574866666666667,1448.623,150,150,13,2090.000000000000000000,0,378300,103,356.5449270841567,356.5449270841567,2.3769661805610447,24,,,,
54,waffle,uncommon,29,29,1,0,5.1469876543209877,3752.154,680,729,11,398.090000000000000000,0,378520,78,159.91422390402047,159.91422390402047,0.23516797632944186,40,,,,
55,saturn,common,29,29,1,0,3.7378070000000000,7475.614,1996,2000,30,194.800000000000000000,0,963168,322,314.39116572351446,314.39116572351446,0.15751060406989703,27,,,,
56,marble,rare,29,29,1,0,7.4029163763066202,2124.637,278,287,28,1400.000000000000000000,0,276281,117,84.57895225713676,84.57895225713676,0.3042408354573265,47,,,,
57,skull,uncommon,29,29,1,0,6.5700811638591118,4290.263,651,653,17,1050,0,1119792,369,432.9157036636488,432.9157036636488,0.665001080896542,21,,,,
58,skullpatch,rare,29,29,1,0,9.0633266666666667,1359.499,150,150,13,2599.99,0,1514917,219,455.67470248030577,455.67470248030577,3.0378313498687053,19,,,,
59,football,common,24,21,1,0,4.0784945000000000,8156.989,1997,2000,22,1000,6,8654369,2536,5277.82407459117,5777.82407459117,2.8932519151683374,3,200.000000000000000000,500,344,
60,starballoon,common,29,29,1,0,3.4532725047593147,12697.683,3414,3678,22,94.000000000000000000,0,227052,104,73.01867648517958,73.01867648517958,0.021388013030222492,51,,,,
61,tamagochi,epic,29,29,1,0,11.9798947368421053,910.472,76,76,5,7093.000000000000000000,0,46700,23,8.250796072226096,8.250796072226096,0.10856310621350126,73,,,,
62,target,uncommon,29,29,1,0,5.0404417670682731,3765.210,712,747,31,420,0,14538,18,4.661903395538866,4.661903395538866,0.006547617128565823,81,,,,
64,tomato,uncommon,29,29,1,0,4.9687011795543906,3791.119,741,763,6,380,0,46367,52,8.236619027890887,8.236619027890887,0.011115545246816311,74,,,,
65,volleyball,common,29,29,1,0,3.0732905000000000,6146.581,2000,2000,6,210.000000000000000000,0,513600,35,242.79092880566782,242.79092880566782,0.12139546440283391,32,,,,
66,racoon,uncommon,29,29,1,0,6.3461764705882353,4962.710,736,782,20,450,0,66959,31,13.021535780380189,13.021535780380189,0.017692304049429605,68,,,,
67,peach,rare,29,29,1,0,10.1469100000000000,1014.691,100,100,24,3546.400000000000000000,0,448856,107,159.7443457903036,159.7443457903036,1.597443457903036,41,,,,
