id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7054000000000000,307.054,10,10,13,56400.000000000000000000,0,1099058,188,491.83321478845806,491.83321478845806,49.183321478845805,25,,,,
4,8ball,common,24,29,1,0,4.1972226879016485,15021.860,3310,3579,26,138.600000000000000000,0,148557,126,139.99077815175568,139.99077815175568,0.04229328645068147,44,,,,
7,alien,common,29,29,1,0,4.6968310000000000,9393.662,2000,2000,26,200.000000000000000000,0,654208,217,340.3896845354763,340.3896845354763,0.17019484226773815,29,,,,
8,angel,epic,29,29,1,0,18.0508200000000000,902.541,50,50,7,30280.000000000000000000,0,223523,72,42.50826144658917,42.50826144658917,0.8501652289317834,57,,,,
9,banana,rare,29,29,1,0,7.9733666666666667,1196.005,150,150,17,2200,0,110121,35,26.209510338759905,26.209510338759905,0.17473006892506604,67,,,,
11,basketball,common,29,29,1,0,3.3683800650695061,11388.493,3183,4246,26,96.000000000000000000,0,160785,184,25.4624678139971,25.4624678139971,0.007999518634620515,68,,,,
12,beachball,common,29,29,1,0,3.6021637142857143,12607.573,3266,3500,7,128.000000000000000000,0,711783,213,210.6659246308959,210.6659246308959,0.06450273258753701,41,,,,
13,bomb,uncommon,29,24,1,0,5.1682800000000000,3100.968,600,600,20,1400,0,1128566,520,353.9417761348146,353.9417761348146,0.5899029602246909,28,,,,
14,shades,epic,29,29,1,0,14.9225000000000000,746.125,50,50,28,13240.000000000000000000,0,2278173,561,670.3294524483923,670.3294524483923,13.406589048967847,17,,,,
15,bowling,common,29,29,1,0,2.9470895000000000,5894.179,1998,2000,27,275,0,262348,129,59.481646982409984,59.481646982409984,0.029770594085290283,53,,,,
17,ninja,rare,29,29,1,0,10.4540200000000000,1045.402,100,100,5,5000,0,9232,9,1.7158786177428338,1.7158786177428338,0.017158786177428338,85,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.4870000000000000,1423.050,150,150,11,5000,0,2050857,588,753.7728489841303,753.7728489841303,5.025152326560868,16,,,,
19,button,common,29,29,1,0,3.8258581687612208,12786.018,3084,3342,16,120,0,27262,36,3.9426025651796652,3.9426025651796652,0.0012784055010310199,82,,,,
20,cat,uncommon,29,29,1,0,5.1642883333333333,3098.573,600,600,14,960.000000000000000000,0,2171240,607,647.9581522149743,647.9581522149743,1.079930253691624,20,,,,
21,cherry,rare,29,29,1,0,10.2166500000000000,1021.665,98,100,17,3500,0,83133,26,19.76571296280514,19.76571296280514,0.20169094860005243,71,,,,
22,egg,rare,29,21,1,0,13.8178700000000000,1381.787,100,100,12,8500.000000000000000000,1,2434231,865,1466.9831546612634,1466.9831546612634,14.669831546612635,8,,,,
23,coconut,rare,29,29,1,0,6.9462822299651568,1993.583,274,287,7,1720.000000000000000000,0,272790,148,51.87756356175902,51.87756356175902,0.18933417358306212,54,,,,
24,cute,uncommon,29,29,1,0,5.6719337016574586,4106.480,707,724,23,532.000000000000000000,0,10444,13,2.620831531001911,2.620831531001911,0.003706975291374697,83,,,,
25,devil,epic,29,29,1,0,14.2043086419753086,1150.549,80,81,27,7042.400000000000000000,0,1102494,409,596.8067889252944,596.8067889252944,7.46008486156618,21,,,,
26,revolver,uncommon,29,29,1,0,4.0969633333333333,2458.178,600,600,29,900,0,653104,329,254.9899442249055,254.9899442249055,0.42498324037484253,32,,,,
27,disguise,epic,29,29,1,0,12.2231621621621622,904.514,73,74,21,8000,0,40411,31,12.918258898169498,12.918258898169498,0.17696245065985614,77,,,,
28,dog,uncommon,29,29,1,0,4.9137850000000000,2948.271,600,600,19,599,0,610420,369,101.53870959252583,101.53870959252583,0.16923118265420972,48,,,,
29,donut,uncommon,29,29,1,0,5.4797050938337802,4087.860,686,746,8,447.800000000000000000,0,385312,164,46.279468946392875,46.279468946392875,0.06746278272068933,55,,,,
30,baseball,epic,29,29,1,0,9.6427714285714286,674.994,69,70,31,6718.800000000000000000,0,1685,3,0.32044317827473123,0.32044317827473123,0.004644104032967119,86,,,,
31,bowie,rare,29,29,1,0,7.8651687500000000,2516.854,316,320,5,1500,0,169995,122,31.59562235953131,31.59562235953131,0.09998614670737756,65,,,,
32,eyeball,rare,29,29,1,0,6.9931522491349481,2021.021,276,289,7,1500,0,80396,50,15.28922834455507,15.28922834455507,0.055395754871576344,73,,,,
33,eyeball2,epic,29,29,1,0,10.3551333333333333,776.635,71,75,7,6360.000000000000000000,0,148573,82,28.254720668137477,28.254720668137477,0.39795381222728843,66,,,,
34,discoball,epic,29,29,1,0,14.0026226415094340,742.139,53,53,20,8740.000000000000000000,0,201040,56,32.26395525308024,32.26395525308024,0.6087538726996272,63,,,,
35,fishcake,uncommon,29,29,1,0,5.3375170068027211,3923.075,685,735,33,413.798000000000000000,0,1914,1,0.21756874969582923,0.21756874969582923,0.0003176186126946412,87,,,,
36,floater,rare,29,29,1,0,8.4976333333333333,1274.645,150,150,8,3100,0,844748,157,101.7404108272399,101.7404108272399,0.6782694055149326,47,,,,
37,fox,uncommon,29,29,1,0,5.9581250000000000,4671.170,712,784,12,450,0,80305,95,13.830528605503387,13.830528605503387,0.0194248997268306,75,,,,
38,fox777,legendary,29,29,1,0,31.5330714285714286,441.463,14,14,14,70000,0,2527533,625,522.7586237634704,522.7586237634704,37.339901697390744,24,,,,
40,gamer,rare,29,29,1,0,10.2441400000000000,1024.414,99,100,15,6279.800000000000000000,0,3114399,807,564.8151255156765,564.8151255156765,5.705203288037136,22,,,,
41,xmasball,epic,29,24,1,0,10.7699166666666667,646.195,60,60,30,8005.000000000000000000,0,139950,46,9.211828828844618,9.211828828844618,0.15353048048074364,78,,,,
42,derp,uncommon,29,29,1,0,7.0590142857142857,2964.786,420,420,4,1760.000000000000000000,0,211524,90,32.191062052745295,32.191062052745295,0.07664538583986975,64,,,,
43,moneybag,legendary,29,29,1,0,18.8382000000000000,188.382,10,10,28,41000.138000000000000000,0,298421,132,241.45482262251002,241.45482262251002,24.145482262251,35,,,,
44,moon,uncommon,19,24,1,0,6.0215800000000000,3612.948,600,600,33,8000,6,10125726,2876,6967.104747437355,9967.104747437355,16.611841245728925,1,3000,800.000000000000000000,122.75,
45,bull,uncommon,29,29,1,0,6.3584196891191710,4908.700,738,772,17,670.000000000000000000,0,237159,55,249.74998838321315,249.74998838321315,0.33841461840543785,34,,,,
46,opencan,uncommon,29,24,1,0,4.9665766666666667,2979.946,600,600,21,562.000000000000000000,0,413430,186,253.51863313264715,253.51863313264715,0.4225310552210786,33,,,,
47,candyswirl,rare,29,19,1,0,11.2513900000000000,1125.139,100,100,27,6650.000000000000000000,0,2127871,1134,653.4765026957554,653.4765026957554,6.534765026957554,19,,,,
48,royman,epic,29,24,1,0,12.4059400000000000,620.297,50,50,25,6980,0,557591,164,191.17368073287793,191.17368073287793,3.8234736146575585,43,,,,
49,panda,uncommon,29,29,1,0,5.4320150000000000,3259.209,599,600,24,720,0,705212,309,330.8589337709314,330.8589337709314,0.5523521431902026,30,,,,
50,melon,rare,29,29,1,0,6.9934485294117647,1902.218,268,272,18,1850,0,447970,55,218.92131980491797,218.92131980491797,0.8168705962870073,37,,,,
51,casinochip,uncommon,29,29,1,0,5.0412383333333333,3024.743,600,600,29,1868.000000000000000000,0,3360568,674,1388.1803378253676,1388.1803378253676,2.3136338963756127,10,,,,
52,pizza,rare,29,29,1,0,8.9070733333333333,1336.061,150,150,19,5640.000000000000000000,0,944390,244,409.9920896750746,409.9920896750746,2.733280597833831,27,,,,
53,jackolantern,rare,29,29,1,0,9.6282000000000000,1444.230,150,150,7,2318.000000000000000000,0,248136,110,40.49905277327868,40.49905277327868,0.2699936851551912,60,,,,
54,waffle,uncommon,29,29,1,0,5.1395596707818930,3746.739,680,729,10,316.798000000000000000,0,12404,8,2.044879433473356,2.044879433473356,0.003007175637460818,84,,,,
55,saturn,common,29,29,1,0,3.7221645000000000,7444.329,1996,2000,16,230,0,284165,248,41.095651747277515,41.095651747277515,0.02058900388140156,58,,,,
56,marble,rare,29,29,1,0,7.3922743055555556,2128.975,279,288,14,1700,0,57485,49,7.088460694021082,7.088460694021082,0.025406669154197425,79,,,,
57,skull,uncommon,29,29,1,0,6.5608392036753446,4284.228,651,653,3,1125,0,534440,269,75.77883995702409,75.77883995702409,0.11640374801386189,51,,,,
