id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7399000000000000,307.399,10,10,10,56400.000000000000000000,0,126513,34,23.045514914847242,23.045514914847242,2.304551491484724,68,,,,
4,8ball,common,29,29,1,0,4.2000989103101425,15032.154,3310,3579,24,119.99,0,210709,179,40.397444506796944,40.397444506796944,0.01220466601413805,55,,,,
7,alien,common,29,29,1,0,4.6983205000000000,9396.641,2000,2000,3,195.000000000000000000,1,559368,279,541.141199695618,541.141199695618,0.27057059984780896,23,,,,
8,angel,epic,29,24,1,0,15.0558000000000000,752.790,50,50,28,11500,0,488050,136,76.31161492103955,76.31161492103955,1.526232298420791,47,,,,
9,banana,rare,29,29,1,0,7.9347200000000000,1190.208,150,150,5,2000,0,98086,27,19.390496449671275,19.390496449671275,0.12926997633114184,73,,,,
11,basketball,common,29,24,1,0,3.3125463414634146,11544.224,3287,4243,13,90,0,314626,176,53.02075799865636,53.02075799865636,0.016130440522864727,52,,,,
12,beachball,common,29,29,1,0,3.6028468133752501,12606.361,3265,3499,12,91.400000000000000000,0,436995,159,196.8202999981121,196.8202999981121,0.060281868299574916,36,,,,
13,bomb,uncommon,29,29,1,0,5.2187416666666667,3131.245,600,600,25,1590,2,5110852,1220,2363.3026080610207,2363.3026080610207,3.938837680101701,8,100.000000000000000000,,,
14,shades,epic,29,24,1,0,14.9361000000000000,746.805,50,50,3,13240.000000000000000000,0,217264,72,54.027673519754,54.027673519754,1.08055347039508,51,,,,
15,bowling,common,29,29,1,0,2.9478415000000000,5895.683,1998,2000,25,199,0,723980,334,145.97629043590084,145.97629043590084,0.07306120642437479,45,,,,
17,ninja,rare,29,29,1,0,10.4567800000000000,1045.678,100,100,5,4500,0,35066,17,6.932152891382796,6.932152891382796,0.06932152891382797,80,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.5796466666666667,1436.947,150,150,7,6720.000000000000000000,0,2271621,493,925.7560751359297,925.7560751359297,6.1717071675728645,16,,,,
19,button,common,29,24,1,0,3.8264334031727028,12784.114,3084,3341,30,93.000000000000000000,0,144348,97,30.170010615548087,30.170010615548087,0.009782753117882,63,,,,
20,cat,uncommon,29,24,1,0,5.1716866666666667,3103.012,600,600,29,940,0,1207289,316,550.2115862130756,550.2115862130756,0.9170193103551261,22,,,,
21,cherry,rare,29,29,1,0,10.2226100000000000,1022.261,98,100,10,3200,0,189143,57,34.45414959363031,34.45414959363031,0.351572955037044,59,,,,
22,egg,rare,29,29,1,0,13.8605500000000000,1386.055,100,100,13,7720.000000000000000000,0,2051408,553,1070.2047592544566,1070.2047592544566,10.702047592544567,15,,,,
23,coconut,rare,29,29,1,0,6.9494390243902439,1994.489,275,287,18,1700,0,230474,143,166.4141744706306,166.4141744706306,0.605142452620475,39,,,,
24,cute,uncommon,29,29,1,0,5.6726229281767956,4106.979,707,724,16,532.000000000000000000,0,8501,13,1.9777556869787511,1.9777556869787511,0.0027973913535767345,83,,,,
25,devil,epic,29,24,1,0,14.2575185185185185,1154.859,80,81,24,7702.400000000000000000,1,2347750,861,1120.0568604559774,1120.0568604559774,14.000710755699718,14,,,,
26,revolver,uncommon,29,29,1,0,4.1019833333333333,2461.190,600,600,8,850,0,808443,355,158.67778686511383,158.67778686511383,0.26446297810852304,40,,,,
27,disguise,epic,29,29,1,0,12.2280810810810811,904.878,73,74,8,8000,0,137296,42,24.64830706588856,24.64830706588856,0.3376480419984734,66,,,,
28,dog,uncommon,29,29,1,0,4.9203800000000000,2952.228,600,600,3,521.600000000000000000,0,339378,218,252.9881011279663,252.9881011279663,0.42164683521327717,33,,,,
29,donut,uncommon,29,29,1,0,5.4878713136729223,4093.952,686,746,33,420,0,173827,152,22.658186069306282,22.658186069306282,0.033029425757006244,69,,,,
30,baseball,epic,29,29,1,0,9.6439142857142857,675.074,69,70,31,6718.800000000000000000,0,3836,7,1.2420269944741624,1.2420269944741624,0.018000391224263224,85,,,,
31,bowie,rare,29,29,1,0,7.8721437500000000,2519.086,316,320,4,1500,0,665848,293,320.14219621176846,320.14219621176846,1.0131082158600269,27,,,,
32,eyeball,rare,29,24,1,0,6.9952249134948097,2021.620,276,289,4,1500,0,73616,43,14.800046817363048,14.800046817363048,0.05362335803392409,76,,,,
33,eyeball2,epic,29,29,1,0,10.3619466666666667,777.146,71,75,7,6360.000000000000000000,0,315199,184,68.16135707002229,68.16135707002229,0.9600191136622858,49,,,,
34,discoball,epic,29,29,1,0,14.0127169811320755,742.674,53,53,21,8740.000000000000000000,0,223761,76,157.22809874897155,157.22809874897155,2.9665679009239914,41,,,,
35,fishcake,uncommon,29,29,1,0,5.3381333333333333,3923.528,685,735,6,441.798000000000000000,0,11331,12,1.32878458289613,1.32878458289613,0.001939831507877562,84,,,,
36,floater,rare,29,29,1,0,8.4987066666666667,1274.806,150,150,13,3300,0,6034,7,1.0339046413182786,1.0339046413182786,0.0068926976087885245,86,,,,
