id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
2,spy,legendary,29,29,1,300.000000000000000000,32.3525000000000000,323.525,10,10,3,79524.138000000000000000,0,529965,148,185.76725850933715,185.76725850933715,18.576725850933716,43,,,,
4,8ball,common,29,29,1,0,4.1578091136426785,14963.955,3330,3599,3,130,0,308355,309,73.66722561967269,73.66722561967269,0.022122289975877684,53,,,,
7,alien,common,29,29,1,0,4.6021785000000000,9204.357,2000,2000,9,244,0,226354,167,240.31969281623216,240.31969281623216,0.12015984640811608,38,,,,
8,angel,epic,29,24,1,0,17.5042200000000000,875.211,50,50,12,20000,1,4922025,1120,660.4775361202784,660.4775361202784,13.209550722405568,21,100.000000000000000000,544,,
9,banana,rare,29,29,1,0,7.8607333333333333,1179.110,150,150,27,2003.800000000000000000,0,8640,20,1.7619880540890691,1.7619880540890691,0.01174658702726046,84,,,,
11,basketball,common,29,29,1,0,3.9152422335823830,9956.461,2344,4299,26,125,0,300919,193,160.28322180779176,160.28322180779176,0.06838021408182242,44,,,,
12,beachball,common,29,29,1,0,3.6185049132947977,12520.027,3224,3520,25,99.000000000000000000,0,150073,150,17.242237465035025,17.242237465035025,0.005348088543745355,73,,,,
13,bomb,uncommon,29,29,1,0,5.0264700000000000,3015.882,600,600,26,700,0,3606297,1032,1798.4843892438232,1798.4843892438232,2.9974739820730387,3,100.000000000000000000,,,
14,shades,epic,29,24,1,0,14.5665200000000000,728.326,50,50,25,11500,0,730615,171,189.45894047330376,189.45894047330376,3.789178809466075,42,,,,
15,bowling,common,29,29,1,0,3.6366143426294821,4563.951,1253,2000,13,174.000000000000000000,0,1771195,570,478.1009991896291,478.1009991896291,0.3815650432479083,26,,,,
17,ninja,rare,29,29,1,0,10.3055100000000000,1030.551,100,100,13,4050.000000000000000000,0,116943,70,16.369971847609996,16.369971847609996,0.16369971847609996,75,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.4406800000000000,1416.102,150,150,28,3583.200000000000000000,0,257634,86,67.51195956420631,67.51195956420631,0.45007973042804206,55,,,,
19,button,common,29,24,1,0,3.8092588410104012,12818.156,3104,3365,12,104.200000000000000000,0,209104,124,31.941270249804262,31.941270249804262,0.01029035768357096,66,,,,
20,cat,uncommon,29,29,1,0,5.0813233333333333,3048.794,600,600,16,730.000000000000000000,0,845900,412,564.5664594899797,564.5664594899797,0.9409440991499661,23,,,,
21,cherry,rare,29,29,1,0,9.1924900000000000,919.249,98,100,22,2200,0,5105,6,0.6967942191178071,0.6967942191178071,0.007110145093038848,85,,,,
22,egg,rare,29,19,1,0,13.2890200000000000,1328.902,100,100,23,8660.000000000000000000,0,842383,398,374.85344034163415,374.85344034163415,3.7485344034163415,31,,,,
23,coconut,rare,29,29,1,0,6.8185328719723183,1970.556,276,289,31,1800,0,116744,76,37.85714012621454,37.85714012621454,0.13716355118193674,61,,,,
24,cute,uncommon,29,24,1,0,5.5955350756533700,4067.954,710,727,23,510,0,23176,23,5.520036292294575,5.520036292294575,0.007774699003231796,82,,,,
25,devil,epic,29,29,1,0,13.6918705882352941,1163.809,84,85,28,8500,0,644363,258,469.00668514914577,469.00668514914577,5.583412918442211,27,,,,
26,revolver,uncommon,29,21,1,0,3.8075600000000000,2284.536,600,600,17,700.000000000000000000,1,625452,561,484.8732857047123,484.8732857047123,0.8081221428411872,25,,,,
27,disguise,epic,29,29,1,0,12.1913506493506494,938.734,76,77,17,5957.000000000000000000,1,308879,116,315.0507787841352,315.0507787841352,4.145404984001779,34,,,,
28,dog,uncommon,29,29,1,0,4.6336766666666667,2780.206,600,600,24,531.000000000000000000,0,170196,122,119.52390766476094,119.52390766476094,0.19920651277460158,50,,,,
29,donut,uncommon,29,29,1,0,5.4267019867549669,4097.160,695,755,6,363.000000000000000000,0,250585,145,121.81021816743515,121.81021816743515,0.17526650096033836,49,,,,
30,baseball,epic,29,29,1,0,9.6287042253521127,683.638,70,71,17,5178.800000000000000000,0,52020,25,10.409806043292674,10.409806043292674,0.14871151490418105,77,,,,
31,bowie,rare,29,29,1,0,7.6417874251497006,2552.357,330,334,29,1620.000000000000000000,0,148605,92,38.68132844144364,38.68132844144364,0.11721614679225345,60,,,,
32,eyeball,rare,29,29,1,0,6.9701322033898305,2056.189,282,295,25,1338.000000000000000000,0,58233,39,6.690525372994372,6.690525372994372,0.02372526728012189,81,,,,
33,eyeball2,epic,29,29,1,0,10.6475454545454545,819.861,73,77,17,7280.000000000000000000,0,35736,28,7.15118855753762,7.15118855753762,0.09796148708955643,80,,,,
34,discoball,epic,29,29,1,0,13.6811886792452830,725.103,53,53,15,9100.000000000000000000,2,1924435,243,1011.9797141216433,1011.9797141216433,19.093956870219685,12,,,,
35,fishcake,uncommon,29,29,1,0,5.3340360480640854,3995.193,699,749,31,367.800000000000000000,0,23490,26,7.617215630480192,7.617215630480192,0.010897304192389403,79,,,,
36,floater,rare,29,24,1,0,8.1270933333333333,1219.064,150,150,12,7640.000000000000000000,6,8384713,1839,7372.198224396702,10372.198224396703,69.1479881626447,1,600.000000000000000000,314.1666666666667,1000,3000
37,fox,uncommon,29,29,1,0,5.9019899497487437,4697.984,723,796,30,556.000000000000000000,0,57502,46,24.900750252336124,24.900750252336124,0.034440871718307224,69,,,,
38,fox777,legendary,29,24,1,0,28.1012857142857143,393.418,14,14,23,100000,0,1451859,304,1287.3168301555115,1287.3168301555115,91.95120215396511,8,,,,
40,gamer,rare,29,24,1,0,9.2664400000000000,926.644,99,100,10,2940.000000000000000000,1,1047730,699,854.6174366624247,854.6174366624247,8.632499360226511,16,,,,
41,xmasball,epic,29,29,1,0,10.7037936507936508,674.339,62,63,17,5980.000000000000000000,0,96320,72,19.274750443866793,19.274750443866793,0.31088307167527085,72,,,,
42,derp,uncommon,29,21,1,0,6.8580023809523810,2880.361,420,420,5,1500,0,654889,375,271.0176058034465,271.0176058034465,0.6452800138177297,36,,,,
43,moneybag,legendary,29,29,1,0,21.8999000000000000,218.999,10,10,5,46200.000000000000000000,0,48737,13,8.967632711797812,8.967632711797812,0.8967632711797812,78,,,,
44,moon,uncommon,29,24,1,0,5.4503316666666667,3270.199,600,600,31,3000,0,575841,625,156.2137266277968,156.2137266277968,0.260356211046328,45,100.000000000000000000,,,
45,bull,uncommon,29,24,1,0,6.1124550000000000,4889.964,766,800,23,1000,0,1236225,615,352.73872539929863,352.73872539929863,0.4604944195813298,32,,,,
46,opencan,uncommon,29,29,1,0,4.9217966666666667,2953.078,600,600,10,600.000000000000000000,0,959159,272,467.0353890201802,467.0353890201802,0.7783923150336337,28,,,,
47,candyswirl,rare,29,29,1,0,10.4030200000000000,1040.302,100,100,16,3775.500000000000000000,2,1983129,904,1646.9982034682503,1646.9982034682503,16.469982034682502,5,,,,
48,royman,epic,29,29,1,0,13.5364800000000000,676.824,50,50,17,8500,0,157707,141,31.559001954432098,31.559001954432098,0.631180039088642,67,,,,
49,panda,uncommon,29,24,1,0,5.2782716666666667,3166.963,599,600,4,600,0,657749,394,233.61448185684387,233.61448185684387,0.39000748223179277,39,,,,
50,melon,rare,29,29,1,0,6.9978900709219858,1973.405,278,282,6,1550,0,395736,133,198.68982586707926,198.68982586707926,0.7147116038384146,41,,,,
51,casinochip,uncommon,29,29,1,0,4.7215950000000000,2832.957,600,600,8,699.000000000000000000,0,947802,148,667.4117367610058,667.4117367610058,1.1123528946016763,20,,,,
52,pizza,rare,29,24,1,0,8.6341866666666667,1295.128,150,150,7,3890.138000000000000000,0,1044334,371,906.0745838676908,906.0745838676908,6.0404972257846055,15,,,,
53,jackolantern,rare,29,29,1,0,9.5860133333333333,1437.902,150,150,26,2120.000000000000000000,0,197874,72,36.504254609251625,36.504254609251625,0.24336169739501082,62,,,,
54,waffle,uncommon,29,29,1,0,5.1025135135135135,3775.860,691,740,31,500,0,346237,212,112.27594245426013,112.27594245426013,0.16248327417403782,51,,,,
55,saturn,common,29,29,1,0,3.9080967741935484,6663.305,1700,2000,26,175,1,548328,412,534.3878642926512,534.3878642926512,0.3143458025250889,24,,,,
56,marble,rare,29,29,1,0,7.1957266435986159,2079.565,279,289,18,1500,0,302685,152,141.85923145284374,141.85923145284374,0.5084560267127016,47,,,,
57,skull,uncommon,29,21,1,0,6.5002970903522205,4244.694,651,653,22,2130.000000000000000000,0,901486,498,317.9627058212277,317.9627058212277,0.4884219751478152,33,,,,
58,skullpatch,rare,29,29,1,0,8.8036600000000000,1320.549,150,150,9,2500,2,2306125,393,1072.4717709209067,1072.4717709209067,7.149811806139378,11,,,,
59,soccerball,common,29,29,1,0,3.4610480000000000,6922.096,1997,2000,22,383,0,1573758,1184,789.1596858192325,789.1596858192325,0.39517260181233477,18,,,,
60,starball,common,29,29,1,0,3.5024806384865504,11848.892,3119,3697,31,140,0,70250,89,22.78030643002271,22.78030643002271,0.007303721202315713,70,,,,
61,tamagochi,epic,29,29,1,0,11.9861428571428571,922.933,77,77,17,7920.000000000000000000,0,135576,76,27.13033187476831,27.13033187476831,0.3523419723995884,68,,,,
62,target,uncommon,29,29,1,0,5.0186304635761589,3789.066,720,755,14,358.000000000000000000,0,11289,17,2.4333954996430642,2.4333954996430642,0.003379715971726478,83,,,,
64,tomato,uncommon,29,29,1,0,4.8937506459948320,3787.763,752,774,7,386.998000000000000000,0,42886,44,16.410272676108733,16.410272676108733,0.021822171111846717,74,,,,
65,volleyball,common,29,29,1,0,3.5439373297002725,5202.500,1468,2000,22,170.000000000000000000,0,194139,106,35.66136085898621,35.66136085898621,0.024292480149173165,63,,,,
66,racoon,uncommon,29,29,1,0,6.3220431472081218,4981.770,741,788,31,395.800000000000000000,0,60953,98,19.765523385468676,19.765523385468676,0.026674120628162854,71,,,,
67,peach,rare,29,29,1,0,10.0439801980198020,1014.442,101,100,30,2730.000000000000000000,0,109972,60,47.622435858751146,47.622435858751146,0.47150926592822917,58,,,,
68,watermelon,uncommon,29,29,1,0,3.8730100000000000,2323.806,600,600,10,731.400000000000000000,0,131548,102,35.468155548155885,35.468155548155885,0.059113592580259805,64,,,,
69,citrus,epic,29,24,1,0,15.5408000000000000,777.040,50,50,3,9500,0,220911,116,39.20464763542396,39.20464763542396,0.7840929527084792,59,,,,
70,potion,epic,29,29,1,0,13.8999000000000000,694.995,50,50,26,11131.000000000000000000,0,201781,104,33.68129624751769,33.68129624751769,0.6736259249503539,65,,,,
71,crlogo,legendary,24,19,1,0,18.5662000000000000,185.662,10,10,10,56733.333320000000000000,0,1265120,1175,690.1464554212984,690.1464554212984,69.01464554212984,19,,,,
72,yinyang,uncommon,29,29,1,0,5.4080707610146862,4050.645,721,749,31,399.200000000000000000,0,40749,51,13.21387482871168,13.21387482871168,0.018327149554385132,76,,,,
73,waffle2,legendary,29,29,1,0,17.5937142857142857,369.468,21,21,15,39000.000000000000000000,0,284754,124,58.387941159330914,58.387941159330914,2.7803781504443292,57,,,,
74,snowman,epic,29,29,1,0,12.4585000000000000,622.925,50,50,11,7800,0,1081879,325,136.11272583088214,136.11272583088214,2.722254516617643,48,,,,
75,crosshair,common,29,29,1,0,3.1883180000000000,6376.636,2000,2000,22,660,0,802559,543,288.7234088742224,288.7234088742224,0.1443617044371112,35,,,,
76,xmasball2,common,29,24,1,0,3.8708840530431826,11384.270,2721,4016,8,55,0,210470,116,68.14942486028136,68.14942486028136,0.025045727622301124,54,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,10.6662300000000000,1066.623,100,100,28,6930.000000000000000000,1,1732573,687,1519.0125447004152,1519.0125447004152,15.190125447004153,6,,,,
78,vase,common,29,24,1,0,2.8088093622795115,4140.185,1473,2000,31,165,0,399721,214,381.9295832391084,381.9295832391084,0.25928688610937434,30,,,,
79,ufo,uncommon,24,16,1,0,5.2649466666666667,3158.968,600,600,33,3300,6,7747410,3019,4860.18174928684,4860.18174928684,8.100302915478068,2,1200.000000000000000000,114.25,,
80,wheeee,rare,29,29,1,0,8.4278200000000000,1264.173,150,150,13,3090.000000000000000000,0,790892,260,250.3986040386458,250.3986040386458,1.6693240269243053,37,,,,
81,owl,epic,29,29,1,200.000000000000000000,16.8868400000000000,844.342,50,50,7,18500,0,251747,84,96.33066537780033,96.33066537780033,1.9266133075560066,52,,,,
83,ape,epic,29,29,1,0,14.9284400000000000,746.422,50,50,31,18628.000000000000000000,1,1821613,590,837.822812817818,837.822812817818,16.75645625635636,17,500.000000000000000000,,,
84,ghost,epic,29,24,1,0,18.9658800000000000,948.294,50,50,19,19200.000000000000000000,1,2082222,615,1142.6787140315025,1142.6787140315025,22.85357428063005,10,,,,
85,diver,rare,29,29,1,0,7.5622733333333333,1134.341,150,150,32,5600.000000000000000000,0,2455880,612,950.0557896228314,950.0557896228314,6.33370526415221,14,,,,
86,cobra,legendary,29,21,1,0,29.6665000000000000,296.665,10,10,19,73400.000000000000000000,2,2128348,693,1793.0492423561661,1793.0492423561661,179.30492423561662,4,,,,
87,clock,common,29,24,1,0,2.2891614234141310,4438.684,1939,2000,4,150,0,507337,358,151.80977407872422,151.80977407872422,0.07829281798799599,46,,,,
88,ladybug,rare,29,24,1,0,9.2869933333333333,1393.049,150,150,32,5000,1,2255532,864,1199.8015460607046,1199.8015460607046,7.99867697373803,9,,,,
89,dragon,epic,29,29,1,100.000000000000000000,14.8932800000000000,744.664,50,50,18,12350,2,1965793,762,987.7113703572553,987.7113703572553,19.754227407145105,13,100.000000000000000000,,,
90,virus,common,29,29,1,0,2.3824190000000000,4764.838,2000,2000,11,160.000000000000000000,0,291317,230,66.58769680916257,66.58769680916257,0.033293848404581286,56,,,,
