id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
32,eyeball,rare,29,29,1,0,6.9635864406779661,2054.258,282,295,14,1300,0,14630,13,32.83837523659091,32.83837523659091,0.1164481391368472,55,,,,
33,eyeball2,epic,29,29,1,0,10.5947948717948718,826.394,74,78,17,5500.000000000000000000,0,10951,10,48.14702020875398,48.14702020875398,0.6506354082264051,52,,,,
34,discoball,epic,29,29,1,0,13.6497358490566038,723.436,53,53,14,9100.000000000000000000,0,7092,4,15.91864368953539,15.91864368953539,0.30035176772708283,59,,,,
35,fishcake,uncommon,29,29,1,0,5.3310453938584780,3992.953,699,749,14,364.000000000000000000,1,45128,25,378.95517762083705,378.95517762083705,0.5421390237780215,25,,,,
36,floater,rare,21,29,1,0,8.0674400000000000,1210.116,150,150,23,6499,3,803781,136,5233.869201388522,8233.869201388523,54.89246134259015,1,1000,3000,500.000000000000000000,171.2
37,fox,uncommon,29,29,1,0,5.9018306148055207,4703.759,724,797,14,600,0,9359,15,21.00713286666127,21.00713286666127,0.029015376887653686,57,,,,
38,fox777,legendary,29,29,1,0,28.0710000000000000,392.994,14,14,14,143969.738000000000000000,0,36501,14,263.7862015382333,263.7862015382333,18.841871538445236,32,,,,
40,gamer,rare,29,29,1,0,9.2073700000000000,920.737,99,100,17,3100.000000000000000000,0,,,,,,70,,,,
41,xmasball,epic,29,29,1,0,10.6942222222222222,673.736,62,63,17,5980.000000000000000000,0,939,1,0.8823784957526922,0.8823784957526922,0.014231911221817616,62,,,,
42,derp,uncommon,29,29,1,0,6.8140642857142857,2861.907,420,420,11,1300,1,73333,49,258.9994923100785,258.9994923100785,0.6166654578811392,33,,,,
43,moneybag,legendary,29,29,1,0,21.7270000000000000,217.270,10,10,3,43356.600000000000000000,1,132774,53,603.2339718800193,603.2339718800193,60.323397188001934,18,,,,
44,moon,uncommon,29,21,1,0,5.3824883333333333,3229.493,600,600,31,2479.800000000000000000,2,728016,200,2403.63050428373,2403.63050428373,4.006050840472883,2,,,100.000000000000000000,434
45,bull,uncommon,29,29,1,0,6.0824362500000000,4865.949,766,800,29,569,0,16716,13,8.474709198867247,8.474709198867247,0.011063589032463768,60,,,,
46,opencan,uncommon,29,29,1,0,4.9342183333333333,2960.531,600,600,25,764.000000000000000000,0,,,,,,71,,,,
47,candyswirl,rare,29,29,1,0,10.3237300000000000,1032.373,100,100,8,3415.500000000000000000,0,,,,,,72,,,,
48,royman,epic,29,29,1,0,13.5313600000000000,676.568,50,50,17,10000,0,,,,,,73,,,,
49,panda,uncommon,29,29,1,0,5.2551750000000000,3153.105,599,600,26,600,1,58710,34,239.84518351170166,239.84518351170166,0.40040932138848356,36,,,,
50,melon,rare,29,29,1,0,7.1309861591695502,2060.855,285,289,17,1400,1,94654,41,240.37183643568088,240.37183643568088,0.8434099524058978,35,,,,
51,casinochip,uncommon,29,29,1,0,4.7146566666666667,2828.794,600,600,16,668.200000000000000000,0,55387,36,106.66784840073223,106.66784840073223,0.1777797473345537,50,,,,
52,pizza,rare,29,29,1,0,8.6135333333333333,1292.030,150,150,27,3790.138000000000000000,0,69575,35,135.8890846763009,135.8890846763009,0.9059272311753394,46,,,,
53,jackolantern,rare,29,29,1,0,9.5421600000000000,1431.324,150,150,17,2100,0,46320,65,219.92684065730333,219.92684065730333,1.4661789377153556,38,,,,
54,waffle,uncommon,29,29,1,0,5.1008243243243243,3774.610,691,740,13,447.200000000000000000,0,26373,19,369.4221133585638,369.4221133585638,0.5346195562352588,26,,,,
55,saturn,common,29,29,1,0,3.9854339393939394,6575.966,1645,2000,22,161.000000000000000000,0,21034,36,362.519880513048,362.519880513048,0.22037682705960365,28,,,,
56,marble,rare,29,29,1,0,7.1824827586206897,2082.920,280,290,14,1591.000000000000000000,0,,,,,,74,,,,
57,skull,uncommon,29,29,1,0,6.4926094946401225,4239.674,651,653,19,1187.998600000000000000,1,64690,38,319.38863189445306,319.38863189445306,0.4906123377794978,29,,,,
58,skullpatch,rare,29,29,1,0,8.7283133333333333,1309.247,150,150,22,2440.000000000000000000,0,16712,10,154.98271092375896,154.98271092375896,1.0332180728250597,42,,,,
59,soccerball,common,29,21,1,0,3.3957450000000000,6791.490,1997,2000,8,300,1,156244,130,1615.9608893082366,1615.9608893082366,0.8091942360081305,4,,,,
60,starball,common,29,29,1,0,3.5029043529760142,11829.308,3113,3699,14,115,0,,,,,,75,,,,
61,tamagochi,epic,29,29,1,0,11.9784025974025974,922.337,77,77,17,7920.000000000000000000,0,,,,,,76,,,,
62,target,uncommon,29,29,1,0,5.0169827814569536,3787.822,720,755,14,298.000000000000000000,0,,,,,,77,,,,
64,tomato,uncommon,29,29,1,0,4.9013812580231065,3818.176,757,779,30,380,0,,,,,,78,,,,
65,volleyball,common,29,29,1,0,3.7554825018615041,5043.613,1343,2000,17,154.000000000000000000,0,,,,,,79,,,,
66,racoon,uncommon,29,29,1,0,6.3185449936628644,4985.332,742,789,14,350.000000000000000000,0,14239,42,31.960739917554207,31.960739917554207,0.04307377347379273,56,,,,
67,peach,rare,29,29,1,0,10.1333069306930693,1023.464,101,100,6,2730.000000000000000000,0,,,,,,80,,,,
68,watermelon,uncommon,29,29,1,0,3.8609266666666667,2316.556,600,600,16,600,1,125012,141,605.511113649175,605.511113649175,1.0091851894152917,17,,,,
69,citrus,epic,29,24,1,0,15.4831600000000000,774.158,50,50,16,9500,0,161861,156,500.16151491412336,500.16151491412336,10.003230298282467,23,,,,
70,potion,epic,29,29,1,0,13.8714600000000000,693.573,50,50,30,11131.000000000000000000,1,287975,72,854.3109877957706,854.3109877957706,17.086219755915412,14,,,,
71,crlogo,legendary,29,29,1,0,18.2025000000000000,182.025,10,10,25,40000,0,,,,,,81,,,,
72,yinyang,uncommon,29,29,1,0,5.4092257217847769,4121.830,734,762,14,420,0,,,,,,82,,,,
73,waffle2,legendary,29,29,1,0,17.0484285714285714,358.017,21,21,15,39000.000000000000000000,0,28910,10,168.8079314947386,168.8079314947386,8.038472928320886,40,,,,
74,snowman,epic,29,29,1,0,12.3440400000000000,617.202,50,50,5,8880.000000000000000000,0,,,,,,83,,,,
75,crosshair,common,29,29,1,0,3.1796905000000000,6359.381,2000,2000,32,500,1,341458,158,1108.486270471417,1108.486270471417,0.5542431352357085,10,,,100.000000000000000000,
76,xmasball2,common,29,29,1,0,3.8801475298126065,11388.233,2715,4019,14,55,0,39591,27,391.9595650932639,391.9595650932639,0.14436816393858706,24,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,10.5347000000000000,1053.470,100,100,23,6500.000000000000000000,0,117429,41,1062.4340056560334,1062.4340056560334,10.624340056560333,11,,,,
78,vase,common,29,29,1,0,2.8431026352288488,4099.754,1441,2000,21,154.000000000000000000,0,324,2,0.19875529446148224,0.19875529446148224,0.0001379287262050536,63,,,,
79,ufo,uncommon,29,21,1,0,5.1366483333333333,3081.989,600,600,21,2492.000000000000000000,0,193000,155,299.29709878840134,299.29709878840134,0.4988284979806689,30,,,300.000000000000000000,
80,wheeee,rare,29,29,1,0,8.4214400000000000,1263.216,150,150,17,3000,0,,,,,,84,,,,
81,owl,epic,29,29,1,200.000000000000000000,16.7930400000000000,839.652,50,50,23,18500,0,2277,1,132.4936195786579,132.4936195786579,2.649872391573158,47,,,100.000000000000000000,
83,ape,epic,24,24,1,0,14.6556000000000000,732.780,50,50,10,14600.000000000000000000,2,1182880,275,1139.546353951627,1139.546353951627,22.79092707903254,9,,,200.000000000000000000,605
84,ghost,epic,29,29,1,0,18.9146400000000000,945.732,50,50,27,19200.000000000000000000,0,152535,51,741.5797018777857,741.5797018777857,14.831594037555714,16,,,,
85,diver,rare,29,29,1,0,7.5228600000000000,1128.429,150,150,7,4335.400000000000000000,0,90467,40,936.8282036995593,936.8282036995593,6.245521357997061,13,,,,
86,cobra,legendary,29,21,1,0,29.2593000000000000,292.593,10,10,28,70000,1,300414,102,968.64645363843,968.64645363843,96.864645363843,12,,,,
87,clock,common,29,29,1,0,2.3604255788313120,4281.812,1814,2000,26,130,0,40459,25,124.02689528757428,124.02689528757428,0.06837204811883918,48,,,,
88,ladybug,rare,29,29,1,0,9.2473600000000000,1387.104,150,150,17,5430.000000000000000000,0,70220,49,143.7179590771853,143.7179590771853,0.9581197271812353,44,,,,
89,dragon,epic,29,29,1,100.000000000000000000,14.7565000000000000,737.825,50,50,14,12380,1,223885,82,1229.9558452370711,1229.9558452370711,24.59911690474142,7,,,100.000000000000000000,
90,virus,common,29,29,1,0,2.3670135000000000,4734.027,2000,2000,10,130.000000000000000000,0,8678,9,40.00646132541775,40.00646132541775,0.020003230662708878,53,,,,
91,cougar,rare,29,29,1,0,8.4325800000000000,1264.887,150,150,18,2980,1,76175,47,552.275416420711,552.275416420711,3.681836109471407,20,,,,
92,botroyale,legendary,29,29,1,0,12.6007000000000000,126.007,10,10,30,40000,0,,,,,,85,,,,
93,mummy,epic,29,21,1,0,12.9732400000000000,648.662,50,50,26,15771.600000000000000000,1,156643,113,1927.6983490756274,1927.6983490756274,38.55396698151255,3,,,100.000000000000000000,
94,frankie,rare,29,29,1,0,5.7744600000000000,866.169,150,150,6,2650,0,19153,18,146.1603201886083,146.1603201886083,0.974402134590722,43,,,,
