id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
44,moon,uncommon,17,21,1,0,6.0925050000000000,3655.503,600,600,17,8400,6,9329993,2610,6954.420534199117,9954.420534199118,16.590700890331863,1,1000,3000,700.000000000000000000,163.14285714285714
45,bull,uncommon,29,29,1,0,6.3626437823834197,4911.961,738,772,10,410.000000000000000000,1,945926,207,654.3911516701633,654.3911516701633,0.8867088776018472,17,,,,
46,opencan,uncommon,29,24,1,0,4.9909316666666667,2994.559,600,600,33,500.000000000000000000,0,364118,133,49.82635226359398,49.82635226359398,0.08304392043932331,57,,,,
47,candyswirl,rare,29,24,1,0,11.4098600000000000,1140.986,100,100,12,6650.000000000000000000,1,2470789,1015,950.0979175776391,950.0979175776391,9.500979175776392,13,,,,
48,royman,epic,29,29,1,0,12.4409400000000000,622.047,50,50,29,6980,0,143143,53,58.071432769340255,58.071432769340255,1.1614286553868052,54,,,,
49,panda,uncommon,29,29,1,0,5.4507700000000000,3270.462,599,600,14,700,1,2497625,716,1353.7731090828802,1353.7731090828802,2.2600552739280135,10,,,,
50,melon,rare,29,29,1,0,7.0033566176470588,1904.913,268,272,23,1500,0,262898,40,55.86529183377834,55.86529183377834,0.2084525814693222,55,,,,
51,casinochip,uncommon,29,29,1,0,5.0964000000000000,3057.840,600,600,8,1900,1,3351420,841,769.0076629925209,769.0076629925209,1.281679438320868,16,,,,
52,pizza,rare,29,29,1,0,8.9342000000000000,1340.130,150,150,18,4500,0,818750,192,155.56796684878753,155.56796684878753,1.0371197789919169,42,,,,
53,jackolantern,rare,29,29,1,0,9.6409066666666667,1446.136,150,150,5,2100,0,98246,42,10.125069292834567,10.125069292834567,0.06750046195223044,74,,,,
54,waffle,uncommon,29,29,1,0,5.1441934156378601,3750.117,680,729,17,398.090000000000000000,0,14972,13,1.313923310253568,1.313923310253568,0.0019322401621375998,85,,,,
55,saturn,common,29,29,1,0,3.7326765000000000,7465.353,1996,2000,11,182.000000000000000000,0,275279,201,141.9289722887002,141.9289722887002,0.07110669954343697,44,,,,
56,marble,rare,29,29,1,0,7.3844390243902439,2119.334,278,287,5,1500,0,269159,145,27.73907869826822,27.73907869826822,0.0997808586268641,67,,,,
57,skull,uncommon,29,29,1,0,6.5669173047473201,4288.197,651,653,3,1000,0,570669,198,222.77229032291916,222.77229032291916,0.34220013874488353,35,,,,
58,skullpatch,rare,29,29,1,0,9.0532266666666667,1357.984,150,150,24,2599.99,0,307606,103,34.748366901083365,34.748366901083365,0.23165577934055576,62,,,,
59,football,common,21,19,1,0,4.0658000000000000,8131.600,1997,2000,32,1000,4,7203109,2228,3158.4899043934856,3158.4899043934856,1.581617378264139,5,,,100.000000000000000000,
60,starballoon,common,29,29,1,0,3.4501033451183030,12686.030,3414,3678,18,95,0,65952,53,12.22137362708851,12.22137362708851,0.003579781378760548,72,,,,
61,tamagochi,epic,29,29,1,0,11.9777894736842105,910.312,76,76,5,7093.000000000000000000,0,23720,8,2.4445437333432,2.4445437333432,0.03216504912293684,83,,,,
62,target,uncommon,29,29,1,0,5.0361914323962517,3762.035,712,747,30,430.000000000000000000,0,288517,101,43.841294731522325,43.841294731522325,0.0615748521510145,58,,,,
64,tomato,uncommon,29,29,1,0,4.9506880733944954,3777.375,741,763,30,395.200000000000000000,0,29836,30,4.533697735695643,4.533697735695643,0.006118350520506941,78,,,,
65,volleyball,common,29,24,1,0,3.0659770000000000,6131.954,2000,2000,8,230.800000000000000000,0,1093577,278,249.88553549979125,249.88553549979125,0.12494276774989563,33,,,,
66,racoon,uncommon,29,29,1,0,6.3485913154533844,4970.947,737,783,6,480,0,16807,18,2.808199181098778,2.808199181098778,0.003810310964855872,80,,,,
67,peach,rare,29,29,1,0,10.0935500000000000,1009.355,100,100,32,3000.000000000000000000,0,334831,88,68.29814804454921,68.29814804454921,0.6829814804454921,51,,,,
68,watermelon,uncommon,29,29,1,0,4.1486800000000000,2489.208,600,600,4,599.600000000000000000,0,358270,265,91.74406117873235,91.74406117873235,0.15290676863122057,47,,,,
69,citrus,epic,29,29,1,0,15.6307600000000000,781.538,50,50,24,9000,0,947484,269,268.3538921581368,268.3538921581368,5.367077843162735,31,,,,
70,potion,epic,29,29,1,0,13.7570000000000000,687.850,50,50,16,10999,0,193527,55,14.099579549246295,14.099579549246295,0.2819915909849259,70,,,,
71,crlogo,legendary,29,24,1,0,32.2438000000000000,322.438,10,10,3,57464.800000000000000000,0,8040494,1779,3759.1324909502314,3759.1324909502314,375.91324909502316,4,,,600.000000000000000000,
72,yinyang,uncommon,29,29,1,0,5.4271272727272727,3880.396,687,715,30,414.000000000000000000,0,59124,44,8.984124712604546,8.984124712604546,0.013077328548187111,76,,,,
73,waffle2,legendary,29,29,1,0,17.3735555555555556,312.724,18,18,8,47860.000000000000000000,0,439805,135,61.51009165787524,61.51009165787524,3.4172273143264023,53,,,,
74,snowman,epic,29,29,1,0,12.3223800000000000,616.119,50,50,32,7700,0,46304,18,9.461228739362507,9.461228739362507,0.18922457478725016,75,,,,
75,crosshair,common,24,24,1,0,3.4342735000000000,6868.547,2000,2000,32,769.998000000000000000,2,5789126,1851,2513.449341597876,2513.449341597876,1.256724670798938,7,,,,
76,xmasball2,common,29,29,1,0,3.5585922467458970,12576.065,3314,3985,26,55,0,244929,256,28.670116607134236,28.670116607134236,0.008651212011808762,66,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.4370800000000000,1143.708,100,100,23,9603.000000000000000000,0,147199,46,31.27948897534534,31.27948897534534,0.31279488975345343,63,,,,
78,vase,common,29,29,1,0,2.4816040000000000,4963.208,1999,2000,18,145.200000000000000000,0,450201,152,201.25028901766245,201.25028901766245,0.1006754822499562,37,,,,
79,ufo,uncommon,29,29,1,0,5.8340983333333333,3500.459,600,600,23,1555,0,1366431,347,290.25293194052296,290.25293194052296,0.48375488656753823,30,,,100.000000000000000000,
80,wheeee,rare,29,29,1,0,8.8578200000000000,1328.673,150,150,7,4380.000000000000000000,0,325221,102,72.73736889214439,72.73736889214439,0.4849157926142959,49,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.4948800000000000,874.744,50,50,19,18400.000000000000000000,0,2093166,273,367.66413951562913,367.66413951562913,7.353282790312583,25,,,,
83,ape,epic,19,29,1,0,16.7056800000000000,835.284,50,50,32,22200.000000000000000000,3,8229873,1780,5529.327690423481,6529.327690423481,130.5865538084696,2,,1000,700.000000000000000000,105.42857142857143
84,ghost,epic,19,17,1,0,22.1710800000000000,1108.554,50,50,4,49599.800000000000000000,5,10300883,2328,5045.45630257619,5545.45630257619,110.9091260515238,3,,500,200.000000000000000000,760
85,diver,rare,29,24,1,0,8.0740933333333333,1211.114,150,150,17,5650.000000000000000000,2,3608137,1043,2031.2388139444836,2031.2388139444836,13.541592092963224,8,,,,
86,cobra,legendary,29,29,1,0,32.9927000000000000,329.927,10,10,21,75400.000000000000000000,1,3833892,596,2935.5093705232302,2935.5093705232302,293.55093705232304,6,,,,
87,clock,common,29,29,1,0,2.4457745000000000,4891.549,2000,2000,6,220.400000000000000000,0,969108,429,333.43545017278217,333.43545017278217,0.16671772508639107,26,,,,
88,ladybug,rare,29,29,1,0,9.6035733333333333,1440.536,150,150,9,5800,0,413798,98,367.8750051870735,367.8750051870735,2.45250003458049,24,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.2084400000000000,810.422,50,50,17,11700,1,2787904,707,1025.169160538633,1025.169160538633,20.503383210772657,12,,,,
90,virus,common,29,29,1,0,2.5396410000000000,5079.282,2000,2000,30,150.000000000000000000,0,275021,149,41.79052436548973,41.79052436548973,0.020895262182744866,59,,,,
91,cougar,rare,29,29,1,0,9.4910666666666667,1423.660,150,150,30,2904.761904761905,0,560642,207,251.64649845898464,251.64649845898464,1.6776433230598975,32,,,,
92,botroyale,legendary,29,29,1,0,23.3074000000000000,233.074,10,10,8,47240.000000000000000000,1,3113598,720,1520.9224800196544,1520.9224800196544,152.09224800196543,9,,,,
93,mummy,epic,29,29,1,0,14.9604200000000000,748.021,50,50,33,10800,0,1568289,367,561.6320720208936,561.6320720208936,11.232641440417872,19,,,,
94,frankie,rare,29,29,1,0,6.9751800000000000,1046.277,150,150,20,2800,0,1300133,362,309.15382557642596,309.15382557642596,2.06102550384284,27,,,,
95,earth,uncommon,29,29,1,0,2.7933950000000000,1676.037,600,600,25,870,0,215419,168,142.96633871019907,142.96633871019907,0.23827723118366512,43,,,,
131,bat,epic,29,29,1,0,8.9300600000000000,446.503,50,50,15,11760.000000000000000000,0,583176,285,392.10801276482965,392.10801276482965,7.842160255296593,23,,,,
