id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,29.3614000000000000,293.614,10,10,21,63900.000000000000000000,0,458569,92,347.00447105980584,347.00447105980584,34.70044710598059,28,,,,
4,8ball,common,29,29,1,0,4.1667394700139470,14937.761,3316,3585,31,122.200000000000000000,0,413059,359,69.87341157457523,69.87341157457523,0.021071595770378537,52,,,,
7,alien,common,29,29,1,0,4.6495310000000000,9299.062,2000,2000,33,230,0,733443,285,304.27126243302615,304.27126243302615,0.15213563121651308,30,100.000000000000000000,,,
8,angel,epic,29,29,1,0,17.7463400000000000,887.317,50,50,23,18000,0,105773,26,24.197526462646177,24.197526462646177,0.48395052925292353,70,,,,
9,banana,rare,29,29,1,0,7.8980600000000000,1184.709,150,150,15,2237.600000000000000000,0,47401,23,6.035411666990186,6.035411666990186,0.04023607777993457,81,,,,
11,basketball,common,29,29,1,0,3.9106799220272904,10030.894,2366,4287,15,150,0,215061,224,35.01415517352595,35.01415517352595,0.014798882152800485,63,,,,
12,beachball,common,29,29,1,0,3.5932383936200513,12615.860,3277,3511,19,125,0,421142,274,197.57246505809593,197.57246505809593,0.06029065152825631,39,,,,
13,bomb,uncommon,29,29,1,0,5.0675550000000000,3040.533,600,600,20,920.476000000000000000,0,1668144,400,389.8962226160227,389.8962226160227,0.6498270376933712,26,,,,
14,shades,epic,29,29,1,0,14.6640200000000000,733.201,50,50,11,12500,0,522806,147,187.2685211341468,187.2685211341468,3.745370422682936,41,,,,
15,bowling,common,29,29,1,0,3.2647098214285714,5119.065,1566,2000,12,166.000000000000000000,0,123627,135,29.878948725790625,29.878948725790625,0.019079788458359274,67,,,,
17,ninja,rare,29,29,1,0,10.4188000000000000,1041.880,100,100,23,5650.000000000000000000,0,,,,,,86,,,,
18,burger,rare,24,29,1,300.000000000000000000,9.3191000000000000,1397.865,150,150,18,3459.600000000000000000,1,2565917,584,1279.680825480195,1279.680825480195,8.5312055032013,14,,,,
19,button,common,24,29,1,0,3.8243060859188544,12819.074,3094,3352,15,125,0,848903,326,244.97271263867714,244.97271263867714,0.07917670091747807,33,,,,
20,cat,uncommon,29,29,1,0,5.1300133333333333,3078.008,600,600,6,1095.400000000000000000,0,1044085,363,384.1069781989522,384.1069781989522,0.6401782969982537,27,,,,
21,cherry,rare,29,24,1,0,10.0991900000000000,1009.919,98,100,23,3962.000000000000000000,0,28425,16,6.502743513947014,6.502743513947014,0.06635452565252055,79,,,,
22,egg,rare,29,17,1,0,13.6178800000000000,1361.788,100,100,12,6960.000000000000000000,0,2409391,1119,1282.5693227913976,1282.5693227913976,12.825693227913975,13,,,,
23,coconut,rare,29,29,1,0,6.8469826989619377,1978.778,276,289,21,1495,0,158518,74,45.458940586934986,45.458940586934986,0.16470630647440213,61,,,,
24,cute,uncommon,29,29,1,0,5.6339889958734525,4095.910,710,727,23,605.000000000000000000,0,134783,101,30.83409952648445,30.83409952648445,0.04342830919223162,66,,,,
25,devil,epic,29,29,1,0,13.8662222222222222,1123.164,80,81,11,9500,2,1850958,482,1202.4277947169694,1202.4277947169694,15.030347433962117,15,,,,
26,revolver,uncommon,29,24,1,0,3.9325450000000000,2359.527,600,600,5,1530.466000000000000000,0,1515229,784,750.7213516692834,750.7213516692834,1.2512022527821391,20,,,,
27,disguise,epic,29,29,1,0,12.1213600000000000,909.102,74,75,17,8000,0,451843,63,161.79021164932507,161.79021164932507,2.186354211477366,42,,,,
28,dog,uncommon,29,24,1,0,4.7129866666666667,2827.792,600,600,10,710.000000000000000000,0,220556,224,33.55044282208108,33.55044282208108,0.05591740470346847,64,,,,
29,donut,uncommon,29,29,1,0,5.4376404793608522,4083.668,691,751,11,711.047619047540000000,0,420975,213,73.01944599732609,73.01944599732609,0.10567213603086265,48,,,,
30,baseball,epic,29,29,1,0,9.6070428571428571,672.493,69,70,17,6718.800000000000000000,0,820,1,0.11633778281397762,0.11633778281397762,0.00168605482339098,85,,,,
31,bowie,rare,29,29,1,0,7.7883161094224924,2562.356,325,329,32,1750,0,376306,183,72.07342192230801,72.07342192230801,0.22176437514556313,49,,,,
32,eyeball,rare,29,29,1,0,6.9968088737201365,2050.065,280,293,23,1500,0,311899,203,71.35265432740756,71.35265432740756,0.25483090831216987,50,,,,
33,eyeball2,epic,29,29,1,0,10.6674210526315789,810.724,72,76,8,6640.000000000000000000,0,247557,89,59.400651104575246,59.400651104575246,0.8250090431191006,56,,,,
