id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
84,ghost,epic,19,19,1,0,20.9409800000000000,1047.049,50,50,5,45200.000000000000000000,3,7723215,2337,6243.879463141547,7243.879463141547,144.87758926283092,2,900.000000000000000000,,1000,152
85,diver,rare,29,24,1,0,7.9293066666666667,1189.396,150,150,29,5650.000000000000000000,1,4663677,1016,2281.0043352113375,2281.0043352113375,15.206695568075583,9,,,,
86,cobra,legendary,29,29,1,0,32.3781000000000000,323.781,10,10,25,75400.000000000000000000,3,2974995,742,2234.92048445419,2234.92048445419,223.49204844541902,11,,,,
87,clock,common,29,29,1,0,2.3466725000000000,4693.345,2000,2000,23,174.000000000000000000,0,113802,122,31.725245872918702,31.725245872918702,0.01586262293645935,72,,,,
88,ladybug,rare,21,29,1,0,9.5072466666666667,1426.087,150,150,29,4492.190000000000000000,1,4500637,811,2128.620162733387,2128.620162733387,14.190801084889248,12,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.5790000000000000,778.950,50,50,7,12000,0,1549908,363,717.623097166244,717.623097166244,14.35246194332488,20,,,,
90,virus,common,29,29,1,0,2.4472375000000000,4894.475,2000,2000,23,184.000000000000000000,0,576265,403,368.0205809900864,368.0205809900864,0.1840102904950432,29,,,,
91,cougar,rare,29,29,1,0,9.0878000000000000,1363.170,150,150,4,3800,0,1904473,803,776.3888065711935,776.3888065711935,5.17592537714129,18,,,,
92,botroyale,legendary,29,24,1,0,21.7731000000000000,217.731,10,10,9,47240.000000000000000000,1,1615966,860,1099.1395320434121,1099.1395320434121,109.91395320434121,16,,,,
93,mummy,epic,29,29,1,0,14.2126600000000000,710.633,50,50,25,11200,1,1347825,527,771.8793663625543,771.8793663625543,15.437587327251086,19,,,,
94,frankie,rare,29,29,1,0,6.5243200000000000,978.648,150,150,17,2389,0,714970,373,127.82753445284274,127.82753445284274,0.8521835630189516,49,,,,
95,earth,uncommon,29,24,1,0,2.5873150000000000,1552.389,600,600,26,898,0,366614,289,90.0201387277128,90.0201387277128,0.15003356454618802,51,,,,
