id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7004000000000000,307.004,10,10,21,56400.000000000000000000,0,180272,37,38.27385603443724,38.27385603443724,3.827385603443724,57,,,,
4,8ball,common,29,29,1,0,4.1968689578094440,15020.594,3310,3579,10,138.600000000000000000,0,399017,297,64.94966454724023,64.94966454724023,0.019622255150223634,48,,,,
7,alien,common,29,29,1,0,4.6966745000000000,9393.349,2000,2000,10,300,0,205237,123,29.156895287813906,29.156895287813906,0.014578447643906953,63,,,,
8,angel,epic,29,29,1,0,18.0500600000000000,902.503,50,50,7,30280.000000000000000000,0,484714,101,89.00487271703118,89.00487271703118,1.7800974543406236,46,,,,
9,banana,rare,29,29,1,0,7.9732200000000000,1195.983,150,150,23,2200,0,385775,98,57.73180185234515,57.73180185234515,0.38487867901563433,50,,,,
11,basketball,common,29,29,1,0,3.3837580357142857,11369.427,3162,4248,4,100,0,368185,351,62.233447115070376,62.233447115070376,0.019681672079402395,49,,,,
12,beachball,common,29,29,1,0,3.6021134285714286,12607.397,3266,3500,9,110,0,273871,164,53.30000148615316,53.30000148615316,0.016319657527909724,52,,,,
13,bomb,uncommon,29,29,1,0,5.1675950000000000,3100.557,600,600,23,1400,0,1230487,453,184.2190292010242,184.2190292010242,0.3070317153350403,36,,,,
14,shades,epic,29,24,1,0,14.9144200000000000,745.721,50,50,6,13240.000000000000000000,0,646282,192,198.94064291074415,198.94064291074415,3.9788128582148827,34,,,,
15,bowling,common,29,29,1,0,2.9469925000000000,5893.985,1998,2000,18,215,0,153593,124,26.95759726379056,26.95759726379056,0.013492290922818099,64,,,,
17,ninja,rare,29,29,1,0,10.4538900000000000,1045.389,100,100,5,5000,0,2294,4,0.3803805441816129,0.3803805441816129,0.0038038054418161288,87,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.4860866666666667,1422.913,150,150,3,5500,1,3438928,656,1107.5890428677865,1107.5890428677865,7.38392695245191,15,,,,
19,button,common,29,29,1,0,3.8258055056852184,12785.842,3084,3342,16,105,0,95509,95,21.777240068491963,21.777240068491963,0.007061361889913088,67,,,,
20,cat,uncommon,29,29,1,0,5.1637766666666667,3098.266,600,600,4,960.000000000000000000,0,980072,293,332.8051752773629,332.8051752773629,0.5546752921289382,28,,,,
21,cherry,rare,29,29,1,0,10.2164600000000000,1021.646,98,100,17,3799.800000000000000000,0,45946,13,7.070966612235139,7.070966612235139,0.07215272053301162,78,,,,
22,egg,rare,29,24,1,0,13.8126300000000000,1381.263,100,100,18,8500.000000000000000000,1,3146006,1052,1369.840213105974,1369.840213105974,13.69840213105974,12,,,,
23,coconut,rare,29,29,1,0,6.9456376306620209,1993.398,274,287,7,1720.000000000000000000,0,171572,131,31.504648146755557,31.504648146755557,0.1149804676888889,61,,,,
24,cute,uncommon,29,29,1,0,5.6718549723756906,4106.423,707,724,23,532.000000000000000000,0,26067,30,3.902550318843757,3.902550318843757,0.005519873152537138,83,,,,
25,devil,epic,29,24,1,0,14.2008765432098765,1150.271,80,81,5,7042.400000000000000000,1,2359762,779,1031.2302079505155,1031.2302079505155,12.890377599381443,17,,,,
26,revolver,uncommon,29,29,1,0,4.0966316666666667,2457.979,600,600,20,925,1,1277784,579,770.4436410597137,770.4436410597137,1.284072735099523,21,,,,
27,disguise,epic,29,29,1,0,12.2225810810810811,904.471,73,74,21,8000,0,176400,47,37.85353125063829,37.85353125063829,0.5185415239813465,59,,,,
28,dog,uncommon,29,29,1,0,4.9130150000000000,2947.809,600,600,10,540.000000000000000000,0,1281926,453,347.86530060452424,347.86530060452424,0.5797755010075404,26,,,,
29,donut,uncommon,29,29,1,0,5.4784436997319035,4086.919,686,746,20,447.800000000000000000,0,230941,138,44.63693251932492,44.63693251932492,0.06506841475120251,55,,,,
30,baseball,epic,29,29,1,0,9.6426000000000000,674.982,69,70,7,6718.800000000000000000,0,2581,3,0.47393220844179756,0.47393220844179756,0.006868582731040545,86,,,,
