id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
23,coconut,rare,29,29,1,0,7.0206855123674912,1986.854,271,283,33,1550,0,87505,45774,22,11.019999100188349,11.019999100188349,0.04066420332172822,70,,,,
24,cute,uncommon,29,29,1,0,5.7226422651933702,4143.193,707,724,17,444,0,627,627,1,0.028045767253459353,0.028045767253459353,3.966869484223388e-05,82,,,,
25,devil,epic,24,29,1,0,15.0566829268292683,1234.648,81,82,10,11499.600000000000000000,1,1835910,1763810,594,845.2158062836219,845.2158062836219,10.434763040538542,11,,,,
26,revolver,uncommon,29,29,1,0,4.1446916666666667,2486.815,600,600,25,525.200000000000000000,0,180320,180320,76,27.298137794317217,27.298137794317217,0.04549689632386203,61,,,,
27,disguise,epic,29,29,1,0,12.3947702702702703,917.213,73,74,13,7380.000000000000000000,0,,,,,,,83,,,,
28,dog,uncommon,29,29,1,0,5.0527933333333333,3031.676,600,600,13,519.200000000000000000,0,123897,126168,77,122.7990849524834,122.7990849524834,0.20466514158747232,49,,,,
29,donut,uncommon,29,24,1,0,5.5146595174262735,4113.936,686,746,21,404,0,83236,83236,38,126.46159617760338,126.46159617760338,0.18434635011312447,47,,,,
30,baseball,epic,29,29,1,0,9.6983714285714286,678.886,69,70,5,6718.800000000000000000,0,,,,,,,84,,,,
31,bowie,rare,29,29,1,0,7.8903164556962025,2493.340,312,316,25,1510,0,205145,205145,52,99.03559110750952,99.03559110750952,0.3174217663702228,54,,,,
32,eyeball,rare,29,17,1,0,7.0317430555555556,2025.142,275,288,33,1408.000000000000000000,0,,,,,,,85,,,,
33,eyeball2,epic,29,29,1,0,10.5330800000000000,789.981,71,75,14,5690.000000000000000000,0,,,,,,,86,,,,
34,discoball,epic,29,29,1,0,14.3935660377358491,762.859,53,53,26,8011.000000000000000000,1,570461,316395,114,448.63538630699014,448.63538630699014,8.464818609565851,22,,,,
35,fishcake,uncommon,29,29,1,0,5.3531641586867305,3913.163,681,731,19,399.000000000000000000,0,6338,6338,10,1.9347033168224552,1.9347033168224552,0.00284097403351315,79,100.000000000000000000,,,
36,floater,rare,29,29,1,0,8.5633466666666667,1284.502,150,150,33,2600,0,11872,11872,2,1.4798889423304675,1.4798889423304675,0.009865926282203117,80,,,,
37,fox,uncommon,29,24,1,0,6.0484685494223363,4711.757,707,779,30,398,0,42456,20314,19,87.76107597755029,87.76107597755029,0.12413164919031158,55,,,,
38,fox777,legendary,29,29,1,0,31.8706428571428571,446.189,14,14,8,104100.000000000000000000,0,245364,245364,43,211.3143367583427,211.3143367583427,15.093881197024478,39,,,,
40,gamer,rare,29,29,1,0,10.3706600000000000,1037.066,99,100,10,4700,0,431505,270235,98,143.71809945064126,143.71809945064126,1.4516979742489016,45,,,,
41,xmasball,epic,29,29,1,0,10.8087666666666667,648.526,60,60,12,8005.000000000000000000,0,118740,118740,61,19.538671951069897,19.538671951069897,0.3256445325178316,66,,,,
42,derp,uncommon,29,29,1,0,7.0988380952380952,2981.512,420,420,11,1360.000000000000000000,0,247244,143663,89,99.63975153397844,99.63975153397844,0.23723750365232962,53,,,,
43,moneybag,legendary,29,29,1,0,19.2073000000000000,192.073,10,10,3,41000.138000000000000000,0,185559,185559,54,21.22800006241329,21.22800006241329,2.122800006241329,65,,,,
44,moon,uncommon,29,29,1,0,6.2235133333333333,3734.108,600,600,13,5750,0,1431570,1408585,408,402.2759654989774,402.2759654989774,0.6704599424982957,25,,,,
45,bull,uncommon,29,29,1,0,6.3821191709844560,4926.996,738,772,21,504.000000000000000000,1,639301,401571,113,638.2823332761482,638.2823332761482,0.8648812104012847,15,,,,
46,opencan,uncommon,29,29,1,0,5.0150083333333333,3009.005,600,600,3,500.000000000000000000,0,231927,231927,55,26.532511872101743,26.532511872101743,0.04422085312016957,62,,,,
47,candyswirl,rare,29,24,1,0,11.6991200000000000,1169.912,100,100,8,7100.000000000000000000,0,2195109,1539347,485,635.625033117323,635.625033117323,6.35625033117323,16,,,,
48,royman,epic,29,29,1,0,12.5577600000000000,627.888,50,50,9,6893.800000000000000000,0,526104,266517,109,232.41584471274723,232.41584471274723,4.648316894254944,36,,,,
49,panda,uncommon,29,24,1,0,5.5074750000000000,3304.485,599,600,26,480.000000000000000000,1,848502,848502,266,504.9169875800588,504.9169875800588,0.8429332013022685,20,,,,
50,melon,rare,29,29,1,0,7.0431078066914498,1894.596,265,269,27,1600,0,489020,489020,87,232.88616002176406,232.88616002176406,0.8788156981953361,35,,,,
51,casinochip,uncommon,29,29,1,0,5.3728183333333333,3223.691,600,600,7,3000,1,3268235,2550242,884,2200.1416800595734,2200.1416800595734,3.666902800099289,7,100.000000000000000000,,,
52,pizza,rare,29,29,1,0,8.9116400000000000,1336.746,150,150,12,2225,0,333147,333147,83,127.29861910477737,127.29861910477737,0.8486574606985158,46,,,,
53,jackolantern,rare,29,24,1,0,9.7630666666666667,1464.460,150,150,4,1850,1,1972381,917813,303,550.6918896385124,550.6918896385124,3.6712792642567496,18,,,,
54,waffle,uncommon,29,24,1,0,5.1748569463548831,3762.121,678,727,23,370.598000000000000000,0,26648,26648,12,4.047501997133032,4.047501997133032,0.00596976695742335,77,,,,
55,saturn,common,29,29,1,0,3.7607980000000000,7521.596,1996,2000,25,198.000000000000000000,0,730515,409252,280,223.8893891339498,223.8893891339498,0.11216903263223939,37,,,,
56,marble,rare,29,29,1,0,7.5346341463414634,2162.440,278,287,21,1400,0,36926,36926,16,15.962846733511293,15.962846733511293,0.057420311991047815,67,,,,
57,skull,uncommon,29,24,1,0,6.5822055214723926,4291.598,650,652,24,822,0,856028,650946,257,193.18961861738853,193.18961861738853,0.29721479787290545,41,,,,
58,skullpatch,rare,29,29,1,0,9.1611466666666667,1374.172,150,150,23,2350,0,399412,399412,205,60.66574856195205,60.66574856195205,0.404438323746347,57,,,,
59,football,common,24,17,1,0,4.2361000000000000,8472.200,1997,2000,24,1150,7,13060102,12368980,2802,6193.879633743305,9193.879633743305,4.603845585249527,1,700.000000000000000000,1000,3000,222.14285714285717
60,starballoon,common,29,29,1,0,3.4736277551020408,12765.582,3412,3676,31,95,0,305615,165072,121,305.29134390027144,305.29134390027144,0.08947577488284626,28,,,,
61,tamagochi,epic,29,29,1,0,12.1210394736842105,921.199,76,76,11,6612.379047619047600000,0,238624,238624,60,26.213552657648748,26.213552657648748,0.34491516654800985,63,,,,
62,target,uncommon,29,29,1,0,5.0492359249329759,3766.730,711,746,27,399,0,55480,26841,16,8.802396619599522,8.802396619599522,0.012380304668916346,72,,,,
64,tomato,uncommon,29,29,1,0,5.0408501971090670,3836.087,739,761,23,430,0,54698,54698,16,8.307950474301357,8.307950474301357,0.011242152197972066,73,,,,
65,volleyball,common,29,29,1,0,3.1123800000000000,6224.760,2000,2000,16,230,1,2029799,1348234,429,513.5568101753936,513.5568101753936,0.2567784050876968,19,,,,
66,racoon,uncommon,29,29,1,0,6.3616213093709884,4955.703,733,779,3,399,0,53797,53797,32,15.859334734408499,15.859334734408499,0.021636200183367666,68,,,,
67,peach,rare,29,29,1,0,10.2176400000000000,1021.764,100,100,12,4475,0,618360,488412,126,220.09523618483757,220.09523618483757,2.2009523618483757,38,,,,
68,watermelon,uncommon,29,29,1,0,4.2979783333333333,2578.787,600,600,30,574.99,0,974354,769625,445,582.6141377245475,582.6141377245475,0.9710235628742458,17,,,,
69,citrus,epic,29,29,1,0,15.7615800000000000,788.079,50,50,21,7006.400000000000000000,0,648942,612258,189,101.71710491936395,101.71710491936395,2.034342098387279,51,,,,
70,potion,epic,29,29,1,0,14.0737200000000000,703.686,50,50,17,9440.000000000000000000,0,2836778,1775205,226,240.1881162483795,240.1881162483795,4.80376232496759,32,,,,
71,crlogo,legendary,29,24,1,0,35.5860000000000000,355.860,10,10,8,72464.800000000000000000,3,8393468,8116257,1734,4024.3866139185284,4524.386613918528,452.43866139185286,3,300.000000000000000000,,500,144
72,yinyang,uncommon,29,29,1,0,5.4854769230769231,3922.116,687,715,26,408.600000000000000000,0,2790,2790,4,0.7762565980467038,0.7762565980467038,0.0011299222678991321,81,,,,
73,waffle2,legendary,29,29,1,0,17.7650555555555556,319.771,18,18,8,40000,0,826458,826458,121,175.36107329134705,175.36107329134705,9.74228184951928,43,,,,
74,snowman,epic,29,29,1,0,12.5375400000000000,626.877,50,50,18,6955.400000000000000000,0,431674,276360,95,294.74029496252314,294.74029496252314,5.894805899250462,29,,,,
75,crosshair,common,29,24,1,0,3.5910175000000000,7182.035,2000,2000,23,890.000000000000000000,0,2699067,2699067,576,1000.8242416625486,1000.8242416625486,0.5004121208312743,10,,,,
76,xmasball2,common,29,24,1,0,3.3893711055276382,13489.697,3760,3980,22,55,0,661619,381117,213,358.95334726474647,358.95334726474647,0.09546631576190066,26,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.5070800000000000,1150.708,100,100,15,3638.800000000000000000,0,,,,,,,87,,,,
78,vase,common,29,24,1,0,2.5307311344327836,5063.993,2000,2000,32,170.000000000000000000,0,2245349,1570337,631,461.1910219708606,461.1910219708606,0.2305955109854303,21,,,,
79,ufo,uncommon,29,29,1,0,5.9559533333333333,3573.572,600,600,24,2000,1,3981286,4017726,596,693.893360106158,693.893360106158,1.1564889335102633,14,,,,
80,wheeee,rare,29,24,1,0,9.0139466666666667,1352.092,150,150,18,4211.400000000000000000,0,279100,279100,37,183.3355592773213,183.3355592773213,1.2222370618488085,42,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5720400000000000,878.602,50,50,33,16800.000000000000000000,0,261153,261153,35,200.6411756677023,200.6411756677023,4.012823513354046,40,,,,
83,ape,epic,29,29,1,0,16.9906800000000000,849.534,50,50,19,13700.000000000000000000,0,122131,122131,14,36.985197297524685,36.985197297524685,0.7397039459504937,59,,,,
84,ghost,epic,29,24,1,0,23.3757000000000000,1168.785,50,50,23,44000,5,9070267,7639703,1143,4598.5790654416005,5598.5790654416005,111.97158130883201,2,100.000000000000000000,,1000,563
85,diver,rare,29,29,1,0,8.3098466666666667,1246.477,150,150,29,6800.000000000000000000,0,1857339,1857019,552,1083.476962833371,1083.476962833371,7.223179752222474,9,,,,
86,cobra,legendary,29,29,1,0,34.4327000000000000,344.327,10,10,15,72500,0,2090716,1710054,418,270.45313741211646,270.45313741211646,27.045313741211647,30,,,,
87,clock,common,29,24,1,0,2.4706855000000000,4941.371,2000,2000,19,200,0,10586,10586,11,3.231424631095379,3.231424631095379,0.0016157123155476896,78,,,,
88,ladybug,rare,24,19,1,0,10.0086666666666667,1501.300,150,150,22,8657.142857142840000000,1,5747609,5407225,1603,2293.386732310259,2293.386732310259,15.289244882068393,6,200.000000000000000000,,,
89,dragon,epic,29,24,1,100.000000000000000000,16.5424800000000000,827.124,50,50,7,9980,0,357997,357997,137,101.51791223681809,101.51791223681809,2.030358244736362,52,,,,
90,virus,common,29,24,1,0,2.5583660000000000,5116.732,2000,2000,29,135.000000000000000000,0,365101,200275,110,233.22940028324982,233.22940028324982,0.11661470014162491,34,,,,
91,cougar,rare,29,29,1,0,9.1877066666666667,1378.156,150,150,6,2580.000000000000000000,1,1103716,734541,200,442.7299103107284,442.7299103107284,2.9515327354048564,23,,,,
92,botroyale,legendary,29,29,1,0,23.6545000000000000,236.545,10,10,17,47240.000000000000000000,0,303072,303072,94,81.53570459815062,81.53570459815062,8.153570459815061,56,,,,
93,mummy,epic,29,29,1,0,15.2135200000000000,760.676,50,50,19,10759.800000000000000000,0,163422,163422,19,124.61457489026296,124.61457489026296,2.492291497805259,48,,,,
94,frankie,rare,29,29,1,0,7.7493933333333333,1162.409,150,150,3,3000,0,1213410,1065336,417,407.58792691564946,407.58792691564946,2.71725284610433,24,100.000000000000000000,,,
95,earth,uncommon,29,29,1,0,3.0932633333333333,1855.958,600,600,13,900,0,69596,69596,19,6.527138627322666,6.527138627322666,0.01087856437887111,75,,,,
131,bat,epic,29,29,1,0,11.2780800000000000,563.904,50,50,7,11380.000000000000000000,0,202618,202618,98,57.314595476522996,57.314595476522996,1.14629190953046,58,,,,
