id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
20,cat,uncommon,29,29,1,0,5.1402283333333333,3084.137,600,600,16,1075.400000000000000000,0,877003,459,246.43213768475908,246.43213768475908,0.41072022947459846,37,,,,
21,cherry,rare,29,29,1,0,10.1506800000000000,1015.068,98,100,17,3662.000000000000000000,0,560961,260,355.04045820912893,355.04045820912893,3.6228618184604993,32,,,,
22,egg,rare,29,29,1,0,13.6957800000000000,1369.578,100,100,33,8000,0,1925720,420,879.8257034620908,879.8257034620908,8.798257034620908,18,,,,
23,coconut,rare,29,29,1,0,6.8835416666666667,1982.460,275,288,23,1639.000000000000000000,0,44253,19,9.006938982160628,9.006938982160628,0.03275250538967501,79,,,,
24,cute,uncommon,29,24,1,0,5.6447796143250689,4098.110,709,726,31,675,0,39017,39,7.94287734943099,7.94287734943099,0.011202929970988703,81,,,,
25,devil,epic,29,24,1,0,13.9386913580246914,1129.034,80,81,5,8640.000000000000000000,0,2566293,752,482.4136202914,482.4136202914,6.0301702536425,26,,,,
26,revolver,uncommon,29,24,1,0,3.9646483333333333,2378.789,600,600,4,1070.000000000000000000,0,1713871,875,891.8720668725289,891.8720668725289,1.4864534447875482,17,,,,
27,disguise,epic,29,29,1,0,12.1415733333333333,910.618,74,75,30,8000,0,411786,125,220.05468817481497,220.05468817481497,2.9737120023623644,41,,,,
28,dog,uncommon,29,24,1,0,4.7800433333333333,2868.026,600,600,16,600,0,484805,350,122.79481785679177,122.79481785679177,0.2046580297613196,48,,,,
29,donut,uncommon,29,29,1,0,5.4431065246338216,4087.773,691,751,19,400,0,170940,119,26.005642235651706,26.005642235651706,0.03763479339457555,70,,,,
30,baseball,epic,29,29,1,0,9.6134857142857143,672.944,69,70,23,6718.800000000000000000,0,4803,9,0.9775682537074886,0.9775682537074886,0.014167655850833167,86,,,,
31,bowie,rare,29,29,1,0,7.7924092307692308,2532.533,321,325,31,1300,0,92463,75,18.82313525797569,18.82313525797569,0.05863905064789934,75,,,,
32,eyeball,rare,29,29,1,0,6.9910996563573883,2034.410,278,291,23,1493.323809523800000000,0,58541,29,11.91501626905894,11.91501626905894,0.04285977075201058,77,,,,
33,eyeball2,epic,29,29,1,0,10.3174533333333333,773.809,71,75,23,6640.000000000000000000,0,44224,21,9.001036529660624,9.001036529660624,0.12677516238958625,80,,,,
34,discoball,epic,29,29,1,0,13.8384150943396226,733.436,53,53,5,8709.332000000000000000,0,255523,88,176.4004105941529,176.4004105941529,3.3283096338519416,44,,,,
35,fishcake,uncommon,29,29,1,0,5.3236159029649596,3950.123,692,742,24,400,0,178307,118,34.87703154086529,34.87703154086529,0.05040033459662614,68,,,,
36,floater,rare,29,29,1,0,8.5076200000000000,1276.143,150,150,25,3800,0,96988,36,6.135679205904509,6.135679205904509,0.0409045280393634,82,,,,
37,fox,uncommon,29,29,1,0,5.9363421383647799,4719.392,723,795,23,495.000000000000000000,0,181021,185,36.8437191035568,36.8437191035568,0.05095950083479502,67,,,,
38,fox777,legendary,29,29,1,0,30.6853571428571429,429.595,14,14,27,80000,0,832061,346,211.42775089198147,211.42775089198147,15.101982206570105,43,,,,
40,gamer,rare,29,29,1,0,9.5496700000000000,954.967,99,100,17,2720.000000000000000000,0,370696,170,100.8527746507916,100.8527746507916,1.0187148954625413,50,,,,
41,xmasball,epic,29,29,1,0,10.7384000000000000,644.304,60,60,23,6980.000000000000000000,0,71107,43,14.472609997163937,14.472609997163937,0.24121016661939895,76,,,,
42,derp,uncommon,29,29,1,0,7.0074880952380952,2943.145,420,420,33,1329.800000000000000000,0,468563,236,227.8613373208683,227.8613373208683,0.542526993621115,39,,,,
43,moneybag,legendary,29,29,1,0,17.9793000000000000,179.793,10,10,19,38800.138000000000000000,0,586574,336,101.4355010357777,101.4355010357777,10.14355010357777,49,,,,
44,moon,uncommon,15,24,1,0,5.8243683333333333,3494.621,600,600,23,4999,1,10237111,3972,3925.330798268449,3925.330798268449,6.542217997114082,5,500.000000000000000000,130,,
45,bull,uncommon,29,29,1,0,6.3225154639175258,4906.272,742,776,13,869,0,697897,168,549.3020744588099,549.3020744588099,0.7402992917234634,25,,,,
46,opencan,uncommon,29,29,1,0,4.9128550000000000,2947.713,600,600,21,599.200000000000000000,0,93680,50,21.335468040929936,21.335468040929936,0.035559113401549894,73,,,,
47,candyswirl,rare,24,24,1,0,10.7932400000000000,1079.324,100,100,16,7881.400000000000000000,0,2265453,1297,753.5498750384885,753.5498750384885,7.535498750384885,22,,,,
48,royman,epic,29,29,1,0,12.0628400000000000,603.142,50,50,23,7450,0,22563,17,4.592311577847609,4.592311577847609,0.0918462315569522,83,,,,
49,panda,uncommon,29,29,1,0,5.3675583333333333,3220.535,599,600,15,814.000000000000000000,0,408484,214,274.62488777611713,274.62488777611713,0.45847226673809205,35,,,,
50,melon,rare,29,29,1,0,6.9957445255474453,1916.834,270,274,28,1900,0,273737,51,98.0412928569969,98.0412928569969,0.3631158994703589,51,,,,
51,casinochip,uncommon,29,24,1,0,4.9375850000000000,2962.551,600,600,27,2000,0,2109597,1138,1347.3800424809365,1347.3800424809365,2.245633404134894,11,,,,
52,pizza,rare,29,29,1,0,8.7822533333333333,1317.338,150,150,31,4900.000000000000000000,1,2920845,945,1771.6220599573805,1771.6220599573805,11.810813733049203,10,,,,
53,jackolantern,rare,29,29,1,0,9.5723133333333333,1435.847,150,150,23,2491.000000000000000000,0,240495,108,48.948631516839995,48.948631516839995,0.32632421011226664,59,,,,
54,waffle,uncommon,29,29,1,0,5.1180054200542005,3777.088,689,738,15,382,0,31796,25,9.401136168003326,9.401136168003326,0.013644609822936613,78,,,,
55,saturn,common,29,29,1,0,3.6560345000000000,7312.069,1996,2000,27,250,0,433644,408,284.4878089564929,284.4878089564929,0.14252896240305257,33,,,,
56,marble,rare,29,21,1,0,7.2907708333333333,2099.742,279,288,17,1652.000000000000000000,0,463445,158,247.53463149800274,247.53463149800274,0.8872209014265331,36,,,,
57,skull,uncommon,29,29,1,0,6.5426784073506891,4272.369,651,653,9,1139.095238095200000000,0,728561,343,280.2735033904999,280.2735033904999,0.43052765497772644,34,,,,
58,skullpatch,rare,29,29,1,0,8.9063533333333333,1335.953,150,150,19,2130.000000000000000000,0,176540,50,26.857587927237343,26.857587927237343,0.1790505861815823,69,,,,
59,football,common,19,19,1,0,3.7985215000000000,7597.043,1997,2000,14,1150,6,8788148,3864,6220.580768158754,6720.580768158754,3.365338391666877,3,200.000000000000000000,,500,
60,starballoon,common,29,29,1,0,3.4817513997760358,12436.816,3309,3687,23,105.600000000000000000,0,342496,379,69.70918522211119,69.70918522211119,0.02106654131825663,54,,,,
61,tamagochi,epic,29,29,1,0,11.9456447368421053,907.869,76,76,23,7613.000000000000000000,0,236035,67,48.0408750289084,48.0408750289084,0.6321167766961632,60,,,,
62,target,uncommon,29,29,1,0,5.0156298268974700,3766.738,716,751,23,614,0,247635,107,50.40185602890984,50.40185602890984,0.07039365367166178,58,,,,
64,tomato,uncommon,29,29,1,0,4.9108903394255875,3761.742,744,766,31,470,0,16626,15,3.38463435968013,3.38463435968013,0.004549239730752863,85,,,,
65,volleyball,common,29,29,1,0,3.0138770000000000,6027.754,2000,2000,6,173.000000000000000000,0,441872,279,385.4896653352191,385.4896653352191,0.19274483266760956,30,,,,
66,racoon,uncommon,29,29,1,0,6.3308066157760814,4976.014,740,786,15,680,0,79409,70,23.478891117278152,23.478891117278152,0.03172823123956507,72,,,,
67,peach,rare,29,29,1,0,10.0339600000000000,1003.396,100,100,26,3000,0,154761,101,40.18739836160782,40.18739836160782,0.4018739836160782,65,,,,
68,watermelon,uncommon,29,29,1,0,4.0559450000000000,2433.567,600,600,6,677,0,898594,630,450.381882227358,450.381882227358,0.75063647037893,27,,,,
69,citrus,epic,24,29,1,0,15.2568600000000000,762.843,50,50,8,9400,0,1678009,609,805.1923437935179,805.1923437935179,16.10384687587036,21,,,,
70,potion,epic,29,24,1,0,13.5669400000000000,678.347,50,50,4,11480.000000000000000000,1,1493779,500,878.6345482539316,878.6345482539316,17.572690965078632,19,,,,
71,crlogo,legendary,21,19,1,0,28.8922000000000000,288.922,10,10,21,68733.333320000000000000,4,10299786,3446,6475.661991872056,7475.661991872056,747.5661991872056,2,300.000000000000000000,300,1000,
72,yinyang,uncommon,29,29,1,0,5.4020473537604457,3878.670,690,718,31,422,0,18284,31,3.7221613516414944,3.7221613516414944,0.005394436741509412,84,,,,
73,waffle2,legendary,29,29,1,0,16.7858888888888889,302.146,18,18,8,41500,0,464608,159,96.29311307130585,96.29311307130585,5.349617392850325,52,,,,
74,snowman,epic,29,29,1,0,12.1055000000000000,605.275,50,50,27,7619.038095238095,0,228617,79,67.02366687913297,67.02366687913297,1.3404733375826594,55,,,,
75,crosshair,common,24,29,1,0,3.2598675000000000,6519.735,2000,2000,14,970.000000000000000000,0,2122012,1086,1288.9809898446604,1288.9809898446604,0.6444904949223302,12,,,,
76,xmasball2,common,29,29,1,0,3.8725693699731903,11555.747,2764,4002,4,55,0,415478,410,229.14186394916277,229.14186394916277,0.0829022662623599,38,,,,
77,xmasball1,rare,19,24,1,100.000000000000000000,11.2487800000000000,1124.878,100,100,7,10323.000000000000000000,0,3332993,1159,2362.3242024704855,2362.3242024704855,23.623242024704854,8,,,,
78,vase,common,29,29,1,0,2.4413290000000000,4882.658,1999,2000,21,154.600000000000000000,0,240634,162,54.0361939147987,54.0361939147987,0.027031612763781243,57,,,,
79,ufo,uncommon,19,19,1,0,5.6833533333333333,3410.012,600,600,23,4200,6,11365965,3383,9444.469816013549,12444.469816013549,20.740783026689247,1,400.000000000000000000,412.5,3000,1000
80,wheeee,rare,29,29,1,0,8.4362333333333333,1265.435,150,150,18,2560.000000000000000000,0,829703,217,213.78408943270068,213.78408943270068,1.4252272628846712,42,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.2964400000000000,864.822,50,50,25,17000,1,7152407,1722,938.2704010744717,938.2704010744717,18.765408021489435,15,,,,
83,ape,epic,29,21,1,0,15.6347600000000000,781.738,50,50,5,20800.000000000000000000,3,9158975,2117,3485.8895766741766,3485.8895766741766,69.71779153348353,7,,,,
84,ghost,epic,24,29,1,0,20.7845600000000000,1039.228,50,50,32,45200.000000000000000000,4,9760802,2687,6109.926823737234,6109.926823737234,122.19853647474469,4,800.000000000000000000,,,
85,diver,rare,29,21,1,0,7.9156266666666667,1187.344,150,150,31,5650.000000000000000000,2,4414070,1253,3519.589975897376,3519.589975897376,23.463933172649174,6,,,,
86,cobra,legendary,29,29,1,0,32.2871000000000000,322.871,10,10,15,75400.000000000000000000,1,2503892,770,1950.693284645818,1950.693284645818,195.06932846458182,9,,,,
87,clock,common,29,29,1,0,2.3448400000000000,4689.680,2000,2000,12,190,0,778425,386,412.702264876093,412.702264876093,0.2063511324380465,28,,,,
88,ladybug,rare,29,29,1,0,9.4826066666666667,1422.391,150,150,15,4492.190000000000000000,0,2569532,610,1265.5711023002866,1265.5711023002866,8.43714068200191,13,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.5475000000000000,777.375,50,50,31,13000,0,2062886,604,741.4706605765056,741.4706605765056,14.829413211530111,23,,,,
90,virus,common,29,29,1,0,2.4372425000000000,4874.485,2000,2000,7,165,0,750393,510,156.58166290989018,156.58166290989018,0.07829083145494509,46,,,,
91,cougar,rare,29,29,1,0,9.0555266666666667,1358.329,150,150,21,3700,0,1919580,1112,916.7898731858805,916.7898731858805,6.11193248790587,16,,,,
92,botroyale,legendary,29,29,1,0,21.5193000000000000,215.193,10,10,15,41240.000000000000000000,1,1250892,675,998.1878627421145,998.1878627421145,99.81878627421145,14,,,,
93,mummy,epic,29,29,1,0,14.1904000000000000,709.520,50,50,26,12200,0,1365889,357,365.6331513503542,365.6331513503542,7.312663027007083,31,,,,
94,frankie,rare,29,29,1,0,6.5032200000000000,975.483,150,150,22,2520.400000000000000000,0,399790,219,165.62640600123092,165.62640600123092,1.1041760400082061,45,,,,
95,earth,uncommon,29,29,1,0,2.5701583333333333,1542.095,600,600,20,1100,0,363851,356,84.93643269823076,84.93643269823076,0.14156072116371793,53,,,,
