id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,29.3573000000000000,293.573,10,10,9,52000,0,823478,144,221.3925699918995,221.3925699918995,22.13925699918995,35,,,,
4,8ball,common,29,29,1,0,4.1661662482566248,14935.706,3316,3585,27,147.800000000000000000,0,286948,351,62.35017316864761,62.35017316864761,0.018802826649169966,54,,,,
7,alien,common,29,24,1,0,4.6421155000000000,9284.231,2000,2000,27,268.000000000000000000,0,425813,284,85.86916731024165,85.86916731024165,0.042934583655120824,50,,,,
8,angel,epic,29,29,1,0,17.7461000000000000,887.305,50,50,31,18500,0,220117,95,36.514454307855196,36.514454307855196,0.730289086157104,70,,,,
9,banana,rare,29,29,1,0,7.8978133333333333,1184.672,150,150,9,2237.600000000000000000,0,139805,46,134.30040695368552,134.30040695368552,0.8953360463579035,44,,,,
11,basketball,common,29,24,1,0,3.9130780031201248,10033.132,2365,4288,27,150,0,237507,207,47.02686377906916,47.02686377906916,0.019884508997492244,61,,,,
12,beachball,common,29,29,1,0,3.5957443716158450,12617.467,3275,3512,12,135.000000000000000000,0,347459,257,50.95176183839155,50.95176183839155,0.01555778987431803,58,,,,
13,bomb,uncommon,29,29,1,0,5.0663483333333333,3039.809,600,600,14,920.476000000000000000,1,2392337,557,1493.4651027894772,1493.4651027894772,2.4891085046491286,13,,,,
14,shades,epic,29,29,1,0,14.6619800000000000,733.099,50,50,25,11954.000000000000000000,0,367086,132,153.74495446966907,153.74495446966907,3.0748990893933814,40,,,,
15,bowling,common,29,29,1,0,3.2822676962676963,5100.644,1552,2000,12,145,0,213477,192,41.43843698807376,41.43843698807376,0.026700023832521753,66,,,,
17,ninja,rare,29,29,1,0,10.4188000000000000,1041.880,100,100,23,5650.000000000000000000,0,293961,128,66.25224176421561,66.25224176421561,0.6625224176421561,53,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.3177066666666667,1397.656,150,150,32,3326.400000000000000000,0,1108395,379,661.7327294828838,661.7327294828838,4.411551529885892,21,,,,
19,button,common,29,24,1,0,3.8236321599045346,12816.815,3094,3352,33,136.400000000000000000,0,1235480,518,536.4204520427143,536.4204520427143,0.17337441888904792,25,,,,
20,cat,uncommon,29,29,1,0,5.1293233333333333,3077.594,600,600,6,1095.400000000000000000,0,1100278,326,592.2079642388081,592.2079642388081,0.9870132737313468,22,,,,
21,cherry,rare,29,29,1,0,10.0988800000000000,1009.888,98,100,23,3962.000000000000000000,0,35659,26,8.036741911580666,8.036741911580666,0.08200757052633333,81,,,,
22,egg,rare,29,12,1,0,13.6114600000000000,1361.146,100,100,28,6960.000000000000000000,0,1540539,853,996.3080203073794,996.3080203073794,9.963080203073794,18,,,,
23,coconut,rare,29,29,1,0,6.8463840830449827,1978.605,276,289,21,1495,0,224905,152,58.91908908224774,58.91908908224774,0.21347496044292658,55,,,,
24,cute,uncommon,29,29,1,0,5.6320096286107290,4094.471,710,727,23,605.000000000000000000,0,139911,99,31.53281352789373,31.53281352789373,0.044412413419568635,73,,,,
25,devil,epic,29,29,1,0,13.8564814814814815,1122.375,80,81,6,9500,1,2638163,734,1055.4385683713656,1055.4385683713656,13.19298210464207,16,,,,
26,revolver,uncommon,29,24,1,0,3.9293300000000000,2357.598,600,600,22,1530.466000000000000000,0,1376456,764,1001.6372169455616,1001.6372169455616,1.669395361575936,17,,,,
27,disguise,epic,29,29,1,0,12.1206533333333333,909.049,74,75,30,8000,0,299348,77,38.991131583273656,38.991131583273656,0.5269071835577521,67,,,,
28,dog,uncommon,29,29,1,0,4.7097000000000000,2825.820,600,600,28,710.000000000000000000,0,229132,203,83.13330827294882,83.13330827294882,0.13855551378824804,52,,,,
29,donut,uncommon,29,29,1,0,5.4369693741677763,4083.164,691,751,32,711.047619047540000000,0,417131,155,88.28896986500884,88.28896986500884,0.12776985508684346,49,,,,
30,baseball,epic,29,29,1,0,9.6070142857142857,672.491,69,70,17,6718.800000000000000000,0,13825,18,2.128632592603413,2.128632592603413,0.030849747718890045,84,,,,
31,bowie,rare,29,29,1,0,7.7868875379939210,2561.886,325,329,23,1600,0,378246,235,85.24819768046609,85.24819768046609,0.26230214670912644,51,,,,
32,eyeball,rare,29,29,1,0,6.9958668941979522,2049.789,280,293,23,1499,0,152128,105,34.2862523773786,34.2862523773786,0.12245090134778072,71,,,,
33,eyeball2,epic,29,29,1,0,10.6566184210526316,809.903,72,76,8,6640.000000000000000000,0,187696,69,52.79035638355354,52.79035638355354,0.7331993942160213,57,,,,
34,discoball,epic,29,29,1,0,13.8219056603773585,732.561,53,53,23,8509.332000000000000000,0,225178,54,50.75009030443678,50.75009030443678,0.9575488736686185,59,,,,
35,fishcake,uncommon,29,29,1,0,5.3193328840970350,3946.945,692,742,20,464.380952380940000000,0,41766,36,14.06280138110127,14.06280138110127,0.02032196731373016,78,,,,
