id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
55,saturn,common,29,29,1,0,3.7608180000000000,7521.636,1996,2000,25,198.000000000000000000,0,103539,103539,43,11.832471508983922,11.832471508983922,0.005928091938368699,58,,,,
56,marble,rare,29,29,1,0,7.5346864111498258,2162.455,278,287,21,1400,0,167266,167266,31,129.29758297894213,129.29758297894213,0.4650992193487127,39,,,,
57,skull,uncommon,29,29,1,0,6.5823374233128834,4291.684,650,652,4,822,0,872840,661152,218,200.7259954848006,200.7259954848006,0.30880922382277015,32,,,,
58,skullpatch,rare,29,29,1,0,9.1613333333333333,1374.200,150,150,25,2350,0,204835,113797,18,23.408612228655112,23.408612228655112,0.15605741485770075,55,,,,
59,football,common,24,17,1,0,4.2371740000000000,8474.348,1997,2000,25,1200,9,10885000,9036736,2502,6227.410373693613,9227.410373693612,4.620636141058394,1,900.000000000000000000,229.44444444444443,1000,3000
60,starballoon,common,29,29,1,0,3.4736990476190476,12765.844,3412,3676,31,95,0,49229,48909,48,34.699428081684424,34.699428081684424,0.010169820657000124,49,,,,
61,tamagochi,epic,29,29,1,0,12.1215000000000000,921.234,76,76,32,6612.379047619047600000,0,102811,102811,46,23.444277143895263,23.444277143895263,0.30847733084072715,53,,,,
62,target,uncommon,29,29,1,0,5.0492386058981233,3766.732,711,746,23,399,0,1048,1048,1,0.1720210923242084,0.1720210923242084,0.0002419424645910104,83,,,,
64,tomato,uncommon,29,29,1,0,5.0408764783180026,3836.107,739,761,23,430,0,24240,24240,15,4.3093369460447155,4.3093369460447155,0.005831308452022619,72,,,,
65,volleyball,common,29,29,1,0,3.1129075000000000,6225.815,2000,2000,18,230,1,2195295,1510493,503,561.399878865955,561.399878865955,0.2806999394329775,21,,,,
66,racoon,uncommon,29,29,1,0,6.3616354300385109,4955.714,733,779,3,399,0,8482,8482,8,1.3577758731977014,1.3577758731977014,0.0018523545336939992,76,,,,
67,peach,rare,29,29,1,0,10.2191900000000000,1021.919,100,100,8,4475,0,607510,417820,222,467.6336990828766,467.6336990828766,4.676336990828766,23,,,,
68,watermelon,uncommon,29,29,1,0,4.3033016666666667,2581.981,600,600,16,579,0,2205960,2157156,1013,564.0831618500129,564.0831618500129,0.9401386030833547,20,,,,
69,citrus,epic,29,29,1,0,15.7617400000000000,788.087,50,50,21,7006.400000000000000000,0,21682,21682,10,5.492461478267964,5.492461478267964,0.1098492295653593,67,,,,
70,potion,epic,29,29,1,0,14.0740200000000000,703.701,50,50,17,9440.000000000000000000,0,27905,27905,28,5.285743939654538,5.285743939654538,0.10571487879309077,68,,,,
71,crlogo,legendary,29,29,1,0,35.6042000000000000,356.042,10,10,15,72464.800000000000000000,4,6038832,5260090,860,3824.0836403855574,4324.083640385557,432.40836403855576,3,600.000000000000000000,,,500
72,yinyang,uncommon,29,29,1,0,5.4855132867132867,3922.142,687,715,26,408.600000000000000000,0,12085,12085,13,3.0056885700802,3.0056885700802,0.004375092532867831,74,,,,
73,waffle2,legendary,29,29,1,0,17.7663333333333333,319.794,18,18,8,40000,0,524555,524555,98,99.13737243542413,99.13737243542413,5.507631801968007,41,,,,
74,snowman,epic,29,29,1,0,12.5391200000000000,626.956,50,50,24,6955.400000000000000000,0,527376,339367,141,223.04211169723126,223.04211169723126,4.460842233944625,29,,,,
75,crosshair,common,29,29,1,0,3.5910875000000000,7182.175,2000,2000,23,890.000000000000000000,0,1475791,1475746,501,615.0755989782872,615.0755989782872,0.3075377994891436,19,,,,
76,xmasball2,common,29,24,1,0,3.3896090452261307,13490.644,3760,3980,22,55,0,386492,386492,178,168.15402049707993,168.15402049707993,0.04472181396198934,34,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.5070800000000000,1150.708,100,100,15,3638.800000000000000000,0,,,,,,,87,,,,
78,vase,common,29,24,1,0,2.5309005497251374,5064.332,2000,2000,26,170.000000000000000000,0,749085,719854,260,426.6602537937163,426.6602537937163,0.21333012689685815,24,,,,
79,ufo,uncommon,29,29,1,0,5.9563200000000000,3573.792,600,600,22,2000,1,3955175,3955175,603,932.1057321778952,932.1057321778952,1.5535095536298253,13,,,,
80,wheeee,rare,29,24,1,0,9.0139533333333333,1352.093,150,150,18,4211.400000000000000000,0,3272,3272,1,0.3023517929410617,0.3023517929410617,0.002015678619607078,81,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5720600000000000,878.603,50,50,33,16800.000000000000000000,0,8502,8502,1,0.8001121885572786,0.8001121885572786,0.016002243771145574,78,,,,
83,ape,epic,29,29,1,0,16.9942200000000000,849.711,50,50,3,9000,1,3134364,1859707,318,821.6493712303466,821.6493712303466,16.43298742460693,14,,,,
84,ghost,epic,24,24,1,0,23.3806800000000000,1169.034,50,50,4,44010,1,3356081,3221962,675,687.8134745377765,687.8134745377765,13.75626949075553,17,200.000000000000000000,,,
85,diver,rare,29,29,1,0,8.3108333333333333,1246.625,150,150,27,6800.000000000000000000,1,1817090,1787410,414,1096.3259275073685,1096.3259275073685,7.30883951671579,11,,,,
86,cobra,legendary,29,29,1,0,34.4367000000000000,344.367,10,10,19,72500,1,1756912,1607753,381,639.4483835655903,639.4483835655903,63.94483835655903,18,,,,
87,clock,common,29,29,1,0,2.4724780000000000,4944.956,2000,2000,12,203.200000000000000000,0,1640306,821487,384,271.8851610047449,271.8851610047449,0.13594258050237243,25,,,,
88,ladybug,rare,24,17,1,0,10.0198066666666667,1502.971,150,150,18,8657.142857142840000000,2,8811077,7573465,2221,5062.950365314894,6062.950365314894,40.41966910209929,2,400.000000000000000000,146.5,,1000
89,dragon,epic,29,29,1,100.000000000000000000,16.5474200000000000,827.371,50,50,31,9980,1,3481376,3475340,897,1460.3047486968128,1460.3047486968128,29.206094973936256,7,,,,
90,virus,common,29,24,1,0,2.5588030000000000,5117.606,2000,2000,14,135.998000000000000000,0,443361,253930,173,258.4783679180322,258.4783679180322,0.1292391839590161,27,,,,
91,cougar,rare,29,29,1,0,9.1882800000000000,1378.242,150,150,6,2500,0,85125,85125,31,25.392252393011127,25.392252393011127,0.16928168262007418,52,,,,
92,botroyale,legendary,29,29,1,0,23.6579000000000000,236.579,10,10,17,47240.000000000000000000,0,180823,180823,76,98.67729099656844,98.67729099656844,9.867729099656845,42,,,,
93,mummy,epic,29,29,1,0,15.2142400000000000,760.712,50,50,19,10759.800000000000000000,0,388693,388693,49,33.38613622591674,33.38613622591674,0.6677227245183347,51,,,,
94,frankie,rare,29,29,1,0,7.7606333333333333,1164.095,150,150,6,2850,0,477929,475184,201,175.1826864613425,175.1826864613425,1.16788457640895,33,,,,
95,earth,uncommon,29,29,1,0,3.0934900000000000,1856.094,600,600,7,900,0,24956,24956,13,4.984622394830887,4.984622394830887,0.008307703991384812,70,,,,
131,bat,epic,29,29,1,0,11.2804000000000000,564.020,50,50,7,11380.000000000000000000,0,310194,310056,98,74.6834241616267,74.6834241616267,1.493668483232534,45,,,,
