id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,24,1,300.000000000000000000,30.3414000000000000,303.414,10,10,13,63900.000000000000000000,0,383142,98,80.74188850871627,80.74188850871627,8.074188850871627,60,,,,
4,8ball,common,29,29,1,0,4.1868409598214286,15005.638,3315,3584,28,130,0,589231,427,413.15272255281263,413.15272255281263,0.12463128885454378,31,,,,
7,alien,common,29,29,1,0,4.6693365000000000,9338.673,2000,2000,30,299,0,438869,251,89.70560600572881,89.70560600572881,0.04485280300286441,59,,,,
8,angel,epic,29,29,1,0,17.9198600000000000,895.993,50,50,7,30000,0,311217,98,55.38484756999377,55.38484756999377,1.1076969513998753,63,,,,
9,banana,rare,29,29,1,0,7.9309400000000000,1189.641,150,150,33,2129.600000000000000000,0,33639,15,5.478038055324584,5.478038055324584,0.03652025370216389,85,,,,
11,basketball,common,29,29,1,0,3.7806186131386861,10358.895,2541,4282,7,102,0,156077,210,33.473309788435415,33.473309788435415,0.013173282089112717,68,,,,
12,beachball,common,29,29,1,0,3.5929412268188302,12593.259,3271,3505,20,105,0,290531,180,184.1237457232526,184.1237457232526,0.05628974189032485,48,,,,
13,bomb,uncommon,19,29,1,0,5.0915716666666667,3054.943,600,600,3,1070.000000000000000000,3,5550903,1666,4750.981423379237,5250.981423379237,8.751635705632062,3,500,,,
14,shades,epic,29,24,1,0,14.7916800000000000,739.584,50,50,14,10000,0,685759,174,596.3459748018025,596.3459748018025,11.926919496036051,28,,,,
15,bowling,common,29,29,1,0,2.9058875000000000,5811.775,1998,2000,16,200,0,217277,169,62.105790798143225,62.105790798143225,0.031083979378450064,62,,,,
17,ninja,rare,29,29,1,0,10.4303200000000000,1043.032,100,100,28,5890.000000000000000000,0,52096,38,15.4701345637653,15.4701345637653,0.154701345637653,76,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.4007000000000000,1410.105,150,150,32,4485.000000000000000000,0,2396854,460,1148.905370419186,1148.905370419186,7.659369136127907,16,,,,
19,button,common,29,29,1,0,3.8162430493273543,12765.333,3087,3345,15,102.000000000000000000,0,162985,120,23.3980327112246,23.3980327112246,0.007579537645359444,72,,,,
20,cat,uncommon,29,29,1,0,5.1463366666666667,3087.802,600,600,30,1145.000000000000000000,0,1182136,502,609.0906202655169,609.0906202655169,1.0151510337758616,27,,,,
21,cherry,rare,29,29,1,0,10.1639900000000000,1016.399,98,100,19,3662.000000000000000000,0,541841,215,287.6013108223264,287.6013108223264,2.934707253289045,40,,,,
22,egg,rare,29,29,1,0,13.7194400000000000,1371.944,100,100,31,8000,1,1490935,332,1636.645312765912,1636.645312765912,16.36645312765912,10,,,,
23,coconut,rare,29,29,1,0,6.8607638888888889,1975.900,275,288,16,1500,0,54715,51,15.181690322053921,15.181690322053921,0.05520614662565062,78,,,,
24,cute,uncommon,29,29,1,0,5.6495875862068966,4095.951,708,725,23,650,0,55195,71,14.159199516728018,14.159199516728018,0.019998869373909628,79,,,,
25,devil,epic,29,29,1,0,14.0128148148148148,1135.038,80,81,32,8640.000000000000000000,0,1352365,492,593.4477249834523,593.4477249834523,7.418096562293154,29,,,,
26,revolver,uncommon,29,24,1,0,3.9799800000000000,2387.988,600,600,29,1070.000000000000000000,1,1780440,753,940.4625626892516,940.4625626892516,1.5674376044820861,21,,,,
27,disguise,epic,29,29,1,0,12.1726933333333333,912.952,74,75,26,8000,0,386255,100,202.7364902452099,202.7364902452099,2.7396823006109443,46,,,,
28,dog,uncommon,29,29,1,0,4.8162800000000000,2889.768,600,600,18,500,0,414687,264,434.72397916678864,434.72397916678864,0.724539965277981,30,,,,
29,donut,uncommon,29,29,1,0,5.4380400534045394,4073.092,689,749,20,340.600000000000000000,0,158614,106,53.880835437135104,53.880835437135104,0.07820150281151685,65,,,,
30,baseball,epic,29,29,1,0,9.6174428571428571,673.221,69,70,23,6718.800000000000000000,0,5424,9,1.391421291398365,1.391421291398365,0.020165525962295146,86,,,,
31,bowie,rare,29,29,1,0,7.7939192546583851,2509.642,318,322,3,1500,0,409158,190,343.27443489641155,343.27443489641155,1.079479355020162,37,,,,
32,eyeball,rare,29,29,1,0,6.9944398625429553,2035.382,278,291,33,1493.323809523800000000,0,96561,66,15.724749031189901,15.724749031189901,0.056563845435934894,75,,,,
33,eyeball2,epic,29,29,1,0,10.3234533333333333,774.259,71,75,23,6640.000000000000000000,0,59362,39,15.2281620022105,15.2281620022105,0.21448115496071127,77,,,,
34,discoball,epic,29,29,1,0,13.8496792452830189,734.033,53,53,8,8749.332000000000000000,0,299770,92,91.0138059395881,91.0138059395881,1.7172416215016622,58,,,,
35,fishcake,uncommon,29,29,1,0,5.3189020408163265,3909.393,685,735,13,309.998000000000000000,0,121906,80,21.69744466542809,21.69744466542809,0.031675101701354874,73,,,,
36,floater,rare,29,29,1,0,8.5124666666666667,1276.870,150,150,31,3240,0,38805,33,9.491125802713485,9.491125802713485,0.06327417201808991,81,,,,
37,fox,uncommon,29,29,1,0,5.9424930817610063,4724.282,723,795,15,400,0,93780,78,13.46300277730247,13.46300277730247,0.018621027354498578,80,,,,
38,fox777,legendary,29,29,1,0,30.7490000000000000,430.486,14,14,23,150000,0,597806,148,142.09085625642228,142.09085625642228,10.149346875458734,52,,,,
40,gamer,rare,29,29,1,0,9.6399200000000000,963.992,99,100,29,2790.000000000000000000,0,435040,168,324.41435301848276,324.41435301848276,3.276912656752351,39,,,,
41,xmasball,epic,29,29,1,0,10.7440333333333333,644.642,60,60,23,6980.000000000000000000,0,166076,82,42.603555012956285,42.603555012956285,0.7100592502159381,66,,,,
42,derp,uncommon,29,29,1,0,7.0311380952380952,2953.078,420,420,27,1500,0,758233,356,793.6484488085172,793.6484488085172,1.889639163829803,23,,,,
43,moneybag,legendary,29,29,1,0,18.2838000000000000,182.838,10,10,31,41000.138000000000000000,0,684278,280,178.21330959291672,178.21330959291672,17.82133095929167,49,,,,
44,moon,uncommon,24,24,1,0,5.8707133333333333,3522.428,600,600,10,5100.000000000000000000,3,5224241,1940,3890.6092920500732,3890.6092920500732,6.484348820083455,4,,500.000000000000000000,,
45,bull,uncommon,29,29,1,0,6.3281060802069858,4891.626,739,773,13,640.000000000000000000,0,597076,184,283.85848637694494,283.85848637694494,0.38411161891332196,41,,,,
46,opencan,uncommon,29,29,1,0,4.9392533333333333,2963.552,600,600,9,575,1,3360460,583,1054.6454402749707,1054.6454402749707,1.7577424004582844,17,,,,
47,candyswirl,rare,29,21,1,0,10.8862200000000000,1088.622,100,100,9,7881.400000000000000000,1,2027421,1084,1021.2415828416199,1021.2415828416199,10.2124158284162,20,,,,
48,royman,epic,29,29,1,0,12.0937000000000000,604.685,50,50,23,7000,0,22723,5,5.829141962471432,5.829141962471432,0.11658283924942864,84,,,,
49,panda,uncommon,29,29,1,0,5.3773583333333333,3226.415,599,600,16,965.000000000000000000,1,1412054,532,846.8010342858145,846.8010342858145,1.4136912091582878,22,,,,
50,melon,rare,29,29,1,0,7.0131532846715328,1921.604,270,274,20,2100,0,366919,161,245.2584196129386,245.2584196129386,0.9083645170849578,44,,,,
51,casinochip,uncommon,29,29,1,0,4.9653450000000000,2979.207,600,600,14,1550,1,1514732,636,1047.749128655358,1047.749128655358,1.7462485477589298,18,,,,
52,pizza,rare,29,29,1,0,8.8080466666666667,1321.207,150,150,6,3220.000000000000000000,0,1550737,406,752.3560071209902,752.3560071209902,5.0157067141399345,24,,,,
53,jackolantern,rare,29,29,1,0,9.5811666666666667,1437.175,150,150,31,2491.000000000000000000,0,435016,175,113.29553351981542,113.29553351981542,0.7553035567987695,56,,,,
54,waffle,uncommon,29,29,1,0,5.1204193989071038,3748.147,683,732,10,460,0,145295,115,141.43406260098791,141.43406260098791,0.20707769048460895,53,,,,
55,saturn,common,29,29,1,0,3.6607905000000000,7321.581,1996,2000,18,285.000000000000000000,0,404085,318,329.9472457520625,329.9472457520625,0.16530423133870867,38,,,,
56,marble,rare,29,24,1,0,7.3073750000000000,2104.524,279,288,19,1700,0,543461,123,370.1508974894857,370.1508974894857,1.326705725768766,35,,,,
57,skull,uncommon,29,29,1,0,6.5474992343032159,4275.517,651,653,26,1184.095238095200000000,1,1115018,549,727.6127736204448,727.6127736204448,1.117684752105138,25,,,,
58,skullpatch,rare,29,29,1,0,8.9172200000000000,1337.583,150,150,17,2114.000000000000000000,0,157274,57,129.20354123962298,129.20354123962298,0.8613569415974865,54,,,,
59,football,common,24,19,1,0,3.8922610000000000,7784.522,1997,2000,15,1016.000000000000000000,4,7315077,3368,5233.038602735426,6233.038602735426,3.1212011030222464,2,1000,100.000000000000000000,863.0000000000001,
60,starballoon,common,29,29,1,0,3.4217497964721845,12609.148,3422,3686,12,110,0,370046,393,206.83009132543305,206.83009132543305,0.06044128910737377,45,,,,
61,tamagochi,epic,29,29,1,0,11.9521842105263158,908.366,76,76,33,7713.000000000000000000,0,182884,60,29.78226200867984,29.78226200867984,0.39187186853526107,69,,,,
62,target,uncommon,29,29,1,0,5.0218413333333333,3766.381,715,750,20,343.000000000000000000,0,510821,202,372.39536467373534,372.39536467373534,0.5208326778653641,34,,,,
64,tomato,uncommon,29,29,1,0,4.9167019607843137,3761.277,743,765,23,312.200000000000000000,0,82907,57,21.268172014373942,21.268172014373942,0.02862472680265672,74,,,,
65,volleyball,common,29,29,1,0,3.0310775000000000,6062.155,2000,2000,7,285.000000000000000000,0,636002,179,160.39084523047407,160.39084523047407,0.08019542261523703,50,,,,
66,racoon,uncommon,29,29,1,0,6.3270764331210191,4966.755,739,785,3,420,0,72590,73,24.530455561154618,24.530455561154618,0.03319412119236078,70,,,,
67,peach,rare,29,29,1,0,10.0529600000000000,1005.296,100,100,19,3099.800000000000000000,0,80365,66,24.400564774312848,24.400564774312848,0.24400564774312847,71,,,,
68,watermelon,uncommon,29,29,1,0,4.0724166666666667,2443.450,600,600,25,680,0,585220,380,398.1518707015033,398.1518707015033,0.6635864511691721,32,,,,
69,citrus,epic,29,29,1,0,15.3105600000000000,765.528,50,50,8,9000,0,407942,242,128.8106667326673,128.8106667326673,2.576213334653346,55,,,,
70,potion,epic,29,29,1,0,13.6029200000000000,680.146,50,50,26,11475,0,658714,268,346.6385907272345,346.6385907272345,6.93277181454469,36,,,,
71,crlogo,legendary,21,19,1,0,30.0764000000000000,300.764,10,10,3,68733.333320000000000000,5,9491806,3068,7208.721968083243,10208.721968083242,1020.8721968083242,1,3000,900.000000000000000000,250.55555555555554,1000
72,yinyang,uncommon,29,29,1,0,5.3955963687150838,3863.247,688,716,23,400,0,27440,36,7.039196208696744,7.039196208696744,0.010231389838222011,82,,,,
73,waffle2,legendary,29,29,1,0,16.8273888888888889,302.893,18,18,8,40500,0,211079,105,67.33002964023909,67.33002964023909,3.740557202235505,61,,,,
74,snowman,epic,29,29,1,0,12.1385600000000000,606.928,50,50,11,8571.419047619047,0,175811,55,39.09586912485406,39.09586912485406,0.7819173824970812,67,,,,
75,crosshair,common,21,29,1,0,3.2858075000000000,6571.615,2000,2000,21,999,2,6317835,2188,3768.886369005494,3768.886369005494,1.884443184502747,6,,300.000000000000000000,,
76,xmasball2,common,29,29,1,0,3.8264242225859247,11689.726,2835,4000,4,55,0,256191,291,188.38524234815122,188.38524234815122,0.06644982093409214,47,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.2714500000000000,1127.145,100,100,25,10323.000000000000000000,0,1476883,519,1036.8181468828354,1036.8181468828354,10.368181468828354,19,,,,
78,vase,common,29,29,1,0,2.4476905000000000,4895.381,1999,2000,12,145.000000000000000000,0,233701,184,55.161429009798034,55.161429009798034,0.027594511760779407,64,,,,
79,ufo,uncommon,24,24,1,0,5.7052333333333333,3423.140,600,600,11,3200.000000000000000000,3,6102419,1862,3825.6634025022527,3825.6634025022527,6.376105670837088,5,,100.000000000000000000,,
80,wheeee,rare,29,29,1,0,8.4607666666666667,1269.115,150,150,23,2795.000000000000000000,0,599239,277,153.72306475594854,153.72306475594854,1.0248204317063236,51,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.3035200000000000,865.176,50,50,23,18000,0,363882,101,93.34682196840338,93.34682196840338,1.8669364393680674,57,,100.000000000000000000,,
83,ape,epic,29,29,1,0,15.7477800000000000,787.389,50,50,14,21000.000000000000000000,0,4013203,1355,2180.838868114991,2180.838868114991,43.616777362299814,8,,100.000000000000000000,,
84,ghost,epic,29,24,1,0,21.0349400000000000,1051.747,50,50,27,45200.000000000000000000,1,6436493,1867,3007.4805281855324,3007.4805281855324,60.149610563710645,7,,800.000000000000000000,97.75,
85,diver,rare,29,24,1,0,7.9420666666666667,1191.310,150,150,11,5650.000000000000000000,0,2446903,718,1207.121368808271,1207.121368808271,8.04747579205514,15,,,,
86,cobra,legendary,29,29,1,0,32.4652000000000000,324.652,10,10,18,75400.000000000000000000,0,3345890,683,1883.5344959548265,1883.5344959548265,188.35344959548266,9,,,,
87,clock,common,29,29,1,0,2.3493615000000000,4698.723,2000,2000,17,172.000000000000000000,0,72959,91,7.01271947989315,7.01271947989315,0.003506359739946575,83,,,,
88,ladybug,rare,29,29,1,0,9.5225600000000000,1428.384,150,150,29,4492.190000000000000000,1,3051111,748,1596.5028807569895,1596.5028807569895,10.64335253837993,11,,,,
89,dragon,epic,29,24,1,100.000000000000000000,15.5945600000000000,779.728,50,50,5,11400,1,2325940,461,1463.7874586109597,1463.7874586109597,29.275749172219193,12,,,,
90,virus,common,29,29,1,0,2.4544430000000000,4908.886,2000,2000,26,192.000000000000000000,0,745976,394,251.90537123149196,251.90537123149196,0.125952685615746,43,,,,
91,cougar,rare,29,29,1,0,9.0675000000000000,1360.125,150,150,21,4285.71,0,2655746,979,1435.030541047815,1435.030541047815,9.5668702736521,13,,,,
92,botroyale,legendary,29,29,1,0,21.9034000000000000,219.034,10,10,29,47240.000000000000000000,1,1546665,629,1251.085762704425,1251.085762704425,125.1085762704425,14,,,,
93,mummy,epic,24,29,1,0,14.2234200000000000,711.171,50,50,24,11400,0,682862,223,283.8059214003291,283.8059214003291,5.676118428006582,42,,,,
94,frankie,rare,29,29,1,0,6.5337933333333333,980.069,150,150,6,2518.200000000000000000,0,753273,318,378.3092743569027,378.3092743569027,2.522061829046018,33,,,,
95,earth,uncommon,29,24,1,0,2.5987433333333333,1559.246,600,600,33,1000.000000000000000000,1,1048954,547,627.8489157415231,627.8489157415231,1.046414859569205,26,,,,
