id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
25,devil,epic,29,29,1,0,13.6470000000000000,1159.995,84,85,23,8500,0,66124,44,1207.7840721687303,1207.7840721687303,14.378381811532503,9,,,,
26,revolver,uncommon,29,24,1,0,3.7895450000000000,2273.727,600,600,10,675.600000000000000000,0,9913,13,53.46962360207415,53.46962360207415,0.08911603933679026,54,,,,
27,disguise,epic,29,29,1,0,12.1707792207792208,937.150,76,77,12,5842.600000000000000000,1,191140,92,373.3185233737533,373.3185233737533,4.9120858338651745,27,,,,
28,dog,uncommon,29,29,1,0,4.6432366666666667,2785.942,600,600,25,547.400000000000000000,0,8516,11,44.55857883574144,44.55857883574144,0.07426429805956908,58,,,,
29,donut,uncommon,29,29,1,0,5.4237156084656085,4100.329,696,756,20,339.000000000000000000,0,,,,,,75,,,,
30,baseball,epic,29,29,1,0,9.6245352112676056,683.342,70,71,17,5178.800000000000000000,0,,,,,,76,,,,
31,bowie,rare,29,19,1,0,7.6814880952380952,2580.980,332,336,25,1499,0,25570,14,52.04523319632415,52.04523319632415,0.1567627505913378,55,,,,
32,eyeball,rare,29,29,1,0,6.9639288135593220,2054.359,282,295,14,1300,0,5566,5,2.868583482149347,2.868583482149347,0.01017228185159343,67,,,,
33,eyeball2,epic,29,29,1,0,10.5967564102564103,826.547,74,78,17,5500.000000000000000000,0,,,,,,77,,,,
34,discoball,epic,29,29,1,0,13.6508867924528302,723.497,53,53,12,9100.000000000000000000,0,1093,1,39.30622612412832,39.30622612412832,0.7416269080024211,59,,,,
35,fishcake,uncommon,29,29,1,0,5.3315180240320427,3993.307,699,749,23,364.000000000000000000,0,1694,6,86.48564830086372,86.48564830086372,0.12372767997262334,47,,,,
36,floater,rare,24,29,1,0,8.0811600000000000,1212.174,150,150,24,6499,2,985644,265,889.4632964992932,889.4632964992932,5.929755309995287,12,1100.000000000000000000,193.63636363636363,,
37,fox,uncommon,29,29,1,0,5.9025734002509410,4704.351,724,797,14,556.000000000000000000,0,38144,12,19.658506709145655,19.658506709145655,0.027152633576168032,61,,,,
38,fox777,legendary,29,29,1,0,28.0795714285714286,393.114,14,14,14,100000,0,70089,19,36.12219685238333,36.12219685238333,2.580156918027381,60,,,,
40,gamer,rare,29,29,1,0,9.2129000000000000,921.290,99,100,17,3100.000000000000000000,0,,,,,,78,,,,
41,xmasball,epic,29,29,1,0,10.6966031746031746,673.886,62,63,17,5980.000000000000000000,0,21534,7,46.21185632276081,46.21185632276081,0.7453525213348517,57,,,,
42,derp,uncommon,29,19,1,0,6.8301809523809524,2868.676,420,420,27,1000,0,61581,32,119.91805621544427,119.91805621544427,0.2855191814653435,43,,,,
43,moneybag,legendary,29,29,1,0,21.7969000000000000,217.969,10,10,9,46200.000000000000000000,2,120000,45,766.1758730396068,766.1758730396068,76.61758730396068,17,,,,
44,moon,uncommon,29,24,1,0,5.3916100000000000,3234.966,600,600,14,2479.800000000000000000,4,875343,269,3656.182035845531,6656.182035845532,11.093636726409219,1,300.000000000000000000,256,1000,3000
45,bull,uncommon,29,29,1,0,6.0856850000000000,4868.548,766,800,6,700,0,107378,77,161.51684179449225,161.51684179449225,0.21085749581526403,37,,,,
46,opencan,uncommon,29,29,1,0,4.9369233333333333,2962.154,600,600,16,704.000000000000000000,1,224363,98,825.4831181963416,825.4831181963416,1.3758051969939027,15,,,,
47,candyswirl,rare,29,24,1,0,10.3332800000000000,1033.328,100,100,32,3415.500000000000000000,1,43206,26,1404.9328752723516,1404.9328752723516,14.049328752723516,8,,,,
48,royman,epic,29,29,1,0,13.5315000000000000,676.575,50,50,17,10000,0,,,,,,79,,,,
49,panda,uncommon,29,24,1,0,5.2563533333333333,3153.812,599,600,18,550,0,953,1,71.13694565797898,71.13694565797898,0.11875950861098328,50,,,,
50,melon,rare,29,29,1,0,7.1263333333333333,2052.384,284,288,6,1560.000000000000000000,0,,,,,,80,,,,
51,casinochip,uncommon,29,29,1,0,4.7161900000000000,2829.714,600,600,16,700.000000000000000000,1,98207,72,503.60475096608565,503.60475096608565,0.8393412516101427,22,,,,
52,pizza,rare,29,29,1,0,8.6176800000000000,1292.652,150,150,5,3790.138000000000000000,0,78078,67,274.72477403093285,274.72477403093285,1.8314984935395524,34,,,,
53,jackolantern,rare,29,29,1,0,9.5750066666666667,1436.251,150,150,25,2170.000000000000000000,0,108912,23,141.34429484717356,141.34429484717356,0.942295298981157,39,,,,
54,waffle,uncommon,29,29,1,0,5.1009837837837838,3774.728,691,740,23,500,0,17125,3,117.4673707292236,117.4673707292236,0.16999619497716875,44,,,,
55,saturn,common,29,24,1,0,3.9800481637567730,6610.860,1656,2000,31,151.000000000000000000,0,64694,42,300.515674344681,300.515674344681,0.18147081784099092,32,,,,
56,marble,rare,29,29,1,0,7.1860827586206897,2083.964,280,290,14,1591.000000000000000000,0,,,,,,81,,,,
57,skull,uncommon,29,29,1,0,6.4944762633996937,4240.893,651,653,10,1229.998600000000000000,1,66872,53,400.57411601491185,400.57411601491185,0.6153212227571611,25,,,,
58,skullpatch,rare,29,29,1,0,8.7584333333333333,1313.765,150,150,14,2440.000000000000000000,0,454957,80,814.6018381357883,814.6018381357883,5.4306789209052555,16,,,,
59,soccerball,common,29,21,1,0,3.4258290000000000,6851.658,1997,2000,30,350,0,127701,107,308.55945027730405,308.55945027730405,0.15451149237721784,30,,,,
60,starball,common,29,29,1,0,3.5038948771098608,11832.653,3113,3699,23,108,0,21508,9,147.53215822739512,147.53215822739512,0.04739227697635564,38,,,,
61,tamagochi,epic,29,29,1,0,11.9799610389610390,922.457,77,77,17,7920.000000000000000000,0,,,,,,82,,,,
62,target,uncommon,29,29,1,0,5.0175854304635762,3788.277,720,755,14,298.000000000000000000,0,,,,,,83,,,,
64,tomato,uncommon,29,29,1,0,4.9100707850707851,3815.125,755,777,3,360,0,479,1,49.58408890931038,49.58408890931038,0.06567428994610647,56,,,,
65,volleyball,common,29,29,1,0,3.6756770231213873,5087.137,1384,2000,31,161.800000000000000000,0,6662,4,7.516107245234996,7.516107245234996,0.005430713327481933,64,,,,
66,racoon,uncommon,29,29,1,0,6.3187807351077313,4985.518,742,789,23,350.000000000000000000,0,8748,8,60.00610564316777,60.00610564316777,0.08087076232232854,53,,,,
67,peach,rare,29,29,1,0,10.1402475247524752,1024.165,101,100,18,2730.000000000000000000,0,,,,,,84,,,,
68,watermelon,uncommon,29,29,1,0,3.8625666666666667,2317.540,600,600,18,660,1,149896,56,555.0662039534287,555.0662039534287,0.9251103399223812,20,,,,
69,citrus,epic,29,29,1,0,15.5071000000000000,775.355,50,50,31,9500,0,153795,86,617.0006327950077,617.0006327950077,12.340012655900155,18,,,,
70,potion,epic,29,29,1,0,13.8798000000000000,693.990,50,50,19,11131.000000000000000000,0,24450,11,105.77411195787893,105.77411195787893,2.1154822391575787,45,,,,
71,crlogo,legendary,29,29,1,0,18.2646000000000000,182.646,10,10,8,40000,0,71256,69,81.25817796197616,81.25817796197616,8.125817796197616,48,,,,
72,yinyang,uncommon,29,29,1,0,5.4095787401574803,4122.099,734,762,23,379,0,204,1,1.39931933598608,1.39931933598608,0.0019064296130600546,69,,,,
73,waffle2,legendary,29,29,1,0,17.0508095238095238,358.067,21,21,15,39000.000000000000000000,0,,,,,,85,,,,
74,snowman,epic,29,29,1,0,12.3504800000000000,617.524,50,50,14,8880.000000000000000000,0,6176,5,3.1829629151552954,3.1829629151552954,0.06365925830310591,66,,,,
75,crosshair,common,24,29,1,0,3.1827935000000000,6365.587,2000,2000,23,497,0,355426,99,868.6819824756302,868.6819824756302,0.4343409912378151,14,100.000000000000000000,,,
76,xmasball2,common,29,29,1,0,3.8752104904632153,11377.618,2716,4018,8,55,0,135556,57,121.47522443523526,121.47522443523526,0.044725782192649215,41,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,10.5849300000000000,1058.493,100,100,31,6500.000000000000000000,1,658019,147,1683.007686629321,1683.007686629321,16.830076866293208,6,,,,
78,vase,common,29,29,1,0,2.8384820441988950,4110.122,1447,2000,10,149.000000000000000000,0,43539,36,129.83989920758307,129.83989920758307,0.08973040719252458,40,,,,
79,ufo,uncommon,29,29,1,0,5.1713183333333333,3102.791,600,600,24,2350,2,736657,390,2825.8833682447257,2825.8833682447257,4.709805613741209,2,400.000000000000000000,,,
80,wheeee,rare,29,29,1,0,8.4230000000000000,1263.450,150,150,13,3060.000000000000000000,0,30920,15,230.77909788934005,230.77909788934005,1.538527319262267,36,,,,
81,owl,epic,29,29,1,200.000000000000000000,16.8153200000000000,840.766,50,50,8,18000,0,161365,33,609.3841261503283,609.3841261503283,12.187682523006565,19,,,,
83,ape,epic,24,24,1,0,14.6865000000000000,734.325,50,50,28,14600.000000000000000000,4,865468,188,2048.28677296849,2048.28677296849,40.965735459369796,3,300.000000000000000000,167.33333333333334,,
84,ghost,epic,29,21,1,0,18.9211400000000000,946.057,50,50,14,19200.000000000000000000,0,117961,57,63.282862146919314,63.282862146919314,1.2656572429383863,52,,,,
85,diver,rare,29,29,1,0,7.5302133333333333,1129.532,150,150,18,4335.400000000000000000,0,130048,66,268.10579227588323,268.10579227588323,1.7873719485058883,35,,,,
86,cobra,legendary,29,29,1,0,29.3466000000000000,293.466,10,10,7,73400.000000000000000000,2,702213,152,2047.3879500728715,2047.3879500728715,204.73879500728714,4,100.000000000000000000,,,
87,clock,common,29,29,1,0,2.3486628602501359,4319.191,1839,2000,28,173,0,63725,17,120.84041443034278,120.84041443034278,0.06570985015244306,42,,,,
88,ladybug,rare,29,29,1,0,9.2596933333333333,1388.954,150,150,7,5430.000000000000000000,0,123484,62,401.2548070325351,401.2548070325351,2.675032046883567,24,,,,
89,dragon,epic,29,29,1,100.000000000000000000,14.8029800000000000,740.149,50,50,22,12350,1,115412,51,982.2898218610936,982.2898218610936,19.645796437221872,11,,,,
90,virus,common,29,29,1,0,2.3742465000000000,4748.493,2000,2000,29,180,0,38709,47,328.6070483278559,328.6070483278559,0.16430352416392796,28,,,,
91,cougar,rare,29,29,1,0,8.4560866666666667,1268.413,150,150,14,2745,0,242439,86,307.4747974021361,307.4747974021361,2.0498319826809075,31,,,,
92,botroyale,legendary,29,29,1,0,12.9631000000000000,129.631,10,10,17,39200.000000000000000000,0,20874,22,7.4488113877477815,7.4488113877477815,0.7448811387747781,65,,,,
93,mummy,epic,29,29,1,0,13.2468200000000000,662.341,50,50,5,15771.600000000000000000,2,450766,200,1728.0063069159528,1728.0063069159528,34.560126138319056,5,,,,
94,frankie,rare,29,29,1,0,5.7930800000000000,868.962,150,150,6,2604.000000000000000000,0,75721,34,99.92073425970193,99.92073425970193,0.6661382283980128,46,,,,
