id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
31,bowie,rare,29,29,1,0,7.7892584615384615,2531.509,321,325,31,1340,0,160877,140,27.908490628558862,27.908490628558862,0.08694233840672543,71,,,,
32,eyeball,rare,29,29,1,0,6.9905326460481100,2034.245,278,291,23,1493.323809523800000000,0,101809,36,18.40594278017393,18.40594278017393,0.0662084272668127,74,,,,
33,eyeball2,epic,29,29,1,0,10.3159066666666667,773.693,71,75,23,6640.000000000000000000,0,35093,34,6.344426818696223,6.344426818696223,0.08935812420698906,81,,,,
34,discoball,epic,29,29,1,0,13.8369245283018868,733.357,53,53,5,8709.332000000000000000,0,238382,107,68.93815819101988,68.93815819101988,1.3007199658682995,56,,,,
35,fishcake,uncommon,29,29,1,0,5.3229946091644205,3949.662,692,742,24,460,0,23606,24,4.451780683542434,4.451780683542434,0.006433209080263632,84,,,,
36,floater,rare,29,24,1,0,8.5068000000000000,1276.020,150,150,25,3800,0,106152,55,28.35260570594448,28.35260570594448,0.1890173713729632,70,,,,
37,fox,uncommon,29,29,1,0,5.9343182389937107,4717.783,723,795,23,450,0,109516,64,19.799283260944794,19.799283260944794,0.027384900775857254,73,,,,
38,fox777,legendary,29,29,1,0,30.6688571428571429,429.364,14,14,23,150000,0,1357023,420,251.35852420530304,251.35852420530304,17.954180300378788,42,,,,
40,gamer,rare,29,29,1,0,9.5430700000000000,954.307,99,100,16,2720.000000000000000000,0,687456,185,172.7120447842256,172.7120447842256,1.7445661089315718,46,,,,
41,xmasball,epic,29,24,1,0,10.7368666666666667,644.212,60,60,23,6980.000000000000000000,0,307223,71,55.542525304770464,55.542525304770464,0.9257087550795078,61,,,,
42,derp,uncommon,29,17,1,0,7.0006690476190476,2940.281,420,420,19,1329.800000000000000000,0,326924,418,68.54001659911131,68.54001659911131,0.16319051571216978,57,,,,
43,moneybag,legendary,29,29,1,0,17.8659000000000000,178.659,10,10,16,39813.280000000000000000,0,422092,243,30.341691369148904,30.341691369148904,3.0341691369148904,69,,,,
44,moon,uncommon,24,15,1,0,5.8152383333333333,3489.143,600,600,7,5100,3,6393966,2885,3899.2153097800056,3899.2153097800056,6.498692182966676,6,300.000000000000000000,157.33333333333331,,
45,bull,uncommon,29,29,1,0,6.3217061855670103,4905.644,742,776,31,900,0,351997,107,67.3629205689729,67.3629205689729,0.09078560723581253,58,,,,
46,opencan,uncommon,29,29,1,0,4.9122516666666667,2947.351,600,600,27,666,0,1795364,358,1056.159047037186,1056.159047037186,1.76026507839531,18,,,,
47,candyswirl,rare,29,19,1,0,10.7750600000000000,1077.506,100,100,3,7881.400000000000000000,0,1941829,1206,763.2198551008025,763.2198551008025,7.632198551008026,24,,,,
48,royman,epic,29,29,1,0,12.3426600000000000,617.133,50,50,23,7450,0,27841,11,5.033345312721099,5.033345312721099,0.10066690625442198,83,,,,
49,panda,uncommon,29,24,1,0,5.3634583333333333,3218.075,599,600,20,835.000000000000000000,0,1029795,503,439.8891547712538,439.8891547712538,0.7343725455279696,30,,,,
50,melon,rare,29,29,1,0,6.9940000000000000,1916.356,270,274,22,1593.800000000000000000,0,1451634,340,634.4957433345136,634.4957433345136,2.3499842345722723,26,,,,
51,casinochip,uncommon,29,24,1,0,4.9317850000000000,2959.071,600,600,24,2000,0,2253507,1021,922.841778221624,922.841778221624,1.5380696303693735,21,,,,
52,pizza,rare,29,29,1,0,8.7769333333333333,1316.540,150,150,4,4900.000000000000000000,0,685627,269,401.42968890979887,401.42968890979887,2.676197926065326,33,,,,
53,jackolantern,rare,24,29,1,0,9.5703133333333333,1435.547,150,150,23,2491.000000000000000000,0,221793,116,40.097724828287454,40.097724828287454,0.26731816552191634,65,,,,
54,waffle,uncommon,29,29,1,0,5.1173956639566396,3776.638,689,738,31,449.05,0,435729,210,89.55783063425228,89.55783063425228,0.12998233764042422,51,,,,
55,saturn,common,29,29,1,0,3.6537325000000000,7307.465,1996,2000,9,275,0,222323,160,43.88318568020086,43.88318568020086,0.021985563968036505,64,,,,
56,marble,rare,29,29,1,0,7.2878368055555556,2098.897,279,288,7,1600.000000000000000000,0,410770,144,223.80400166675574,223.80400166675574,0.8021648805260062,43,,,,
57,skull,uncommon,29,29,1,0,6.5418238897396631,4271.811,651,653,27,999,0,693123,336,485.82453591622004,485.82453591622004,0.746274248719232,29,,,,
58,skullpatch,rare,29,29,1,0,8.9054733333333333,1335.821,150,150,6,2130.000000000000000000,0,1214388,216,436.9354649746089,436.9354649746089,2.912903099830726,31,,,,
59,football,common,24,19,1,0,3.7788730000000000,7557.746,1997,2000,10,900,2,6170116,3385,4048.474294411691,4048.474294411691,2.027278064302299,4,100.000000000000000000,,,
60,starballoon,common,24,29,1,0,3.4950867231638418,12372.607,3277,3687,31,118,0,474301,487,82.2804068550265,82.2804068550265,0.025108454945079798,53,,,,
61,tamagochi,epic,29,29,1,0,11.9442631578947368,907.764,76,76,23,6965,0,71356,16,12.900376715438625,12.900376715438625,0.16974179888735033,76,,,,
62,target,uncommon,29,29,1,0,5.0150705725699068,3766.318,716,751,23,500,0,64304,19,11.625453000582509,11.625453000582509,0.01623666620193088,78,,,,
64,tomato,uncommon,29,29,1,0,4.9106801566579634,3761.581,744,766,31,500.000000000000000000,0,18085,20,3.137335063542253,3.137335063542253,0.004216848203685824,85,,,,
65,volleyball,common,29,29,1,0,3.0124010000000000,6024.802,2000,2000,24,173.000000000000000000,0,898101,345,298.1578323948878,298.1578323948878,0.1490789161974439,37,,,,
66,racoon,uncommon,29,29,1,0,6.3302379134860051,4975.567,740,786,15,631.998000000000000000,0,94833,96,35.85619701934432,35.85619701934432,0.048454320296411245,67,,,,
67,peach,rare,29,29,1,0,10.0320500000000000,1003.205,100,100,26,3000,0,68641,39,12.46101416227258,12.46101416227258,0.1246101416227258,77,,,,
68,watermelon,uncommon,21,29,1,0,4.0456900000000000,2427.414,600,600,13,680,1,1828383,871,1058.8084414364835,1058.8084414364835,1.7646807357274725,17,,,,
69,citrus,epic,29,29,1,0,15.2415400000000000,762.077,50,50,29,9500,0,1630750,657,667.953847147359,667.953847147359,13.359076942947182,25,,,,
70,potion,epic,29,29,1,0,13.5581800000000000,677.909,50,50,19,11480.000000000000000000,0,450319,182,81.02139174875326,81.02139174875326,1.6204278349750652,54,,,,
71,crlogo,legendary,24,17,1,0,28.5281000000000000,285.281,10,10,30,68733.333320000000000000,4,8514146,2859,5393.900663447782,6393.900663447782,639.3900663447782,2,0.000000000000000000,,1000,
72,yinyang,uncommon,29,29,1,0,5.4016323119777159,3878.372,690,718,31,450,0,330316,230,57.30229299690476,57.30229299690476,0.08304680144478951,60,,,,
73,waffle2,legendary,29,29,1,0,16.7789444444444444,302.021,18,18,8,41200,0,172970,96,46.4525903646975,46.4525903646975,2.5806994647054164,63,,,,
74,snowman,epic,29,29,1,0,12.0996800000000000,604.984,50,50,32,7619.038095238095,0,474883,176,173.38441774953222,173.38441774953222,3.4676883549906443,45,,,,
75,crosshair,common,29,24,1,0,3.2571040000000000,6514.208,2000,2000,21,920,4,6263312,2025,4779.106051410319,5279.106051410319,2.6395530257051596,3,,,500,
76,xmasball2,common,29,29,1,0,3.8740853494623656,11529.278,2756,4002,4,55,0,469682,372,259.5205684242654,259.5205684242654,0.09416566343405855,41,,,,
77,xmasball1,rare,21,29,1,100.000000000000000000,11.2434300000000000,1124.343,100,100,7,10323.000000000000000000,1,3725303,1219,2091.233712724305,2091.233712724305,20.91233712724305,9,,,,
78,vase,common,29,29,1,0,2.4374575000000000,4874.915,1999,2000,21,155.000000000000000000,0,585065,288,116.04895147150523,116.04895147150523,0.05805350248699612,48,,,,
79,ufo,uncommon,24,21,1,0,5.6748516666666667,3404.911,600,600,19,3850,3,8508325,2652,4020.942490685791,4020.942490685791,6.701570817809652,5,600.000000000000000000,145.5,,
80,wheeee,rare,29,29,1,0,8.4285000000000000,1264.275,150,150,30,2560.000000000000000000,0,472640,167,102.63258516079543,102.63258516079543,0.6842172344053029,49,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.2737400000000000,863.687,50,50,23,17000,0,418132,135,198.28429021724344,198.28429021724344,3.9656858043448686,44,,,,
83,ape,epic,21,21,1,0,15.5450400000000000,777.252,50,50,28,18911.000000000000000000,1,4133178,1265,1679.6969922601295,1679.6969922601295,33.59393984520259,10,300.000000000000000000,,,
84,ghost,epic,15,24,1,0,20.7449600000000000,1037.248,50,50,10,45200.000000000000000000,6,11179577,3168,8265.329614730588,11265.329614730588,225.30659229461176,1,1300.000000000000000000,173.46153846153845,3000,1000
85,diver,rare,29,21,1,0,7.9066866666666667,1186.003,150,150,8,5650.000000000000000000,2,4814868,1281,3115.7789185437728,3115.7789185437728,20.771859456958484,7,,,,
86,cobra,legendary,29,29,1,0,32.2416000000000000,322.416,10,10,33,75400.000000000000000000,0,2957369,794,1450.2033649133664,1450.2033649133664,145.02033649133665,11,,,,
87,clock,common,29,29,1,0,2.3359690000000000,4671.938,2000,2000,17,191.400000000000000000,0,934898,541,432.4138701707103,432.4138701707103,0.21620693508535516,32,,,,
88,ladybug,rare,24,29,1,0,9.4773266666666667,1421.599,150,150,31,4492.190000000000000000,0,2902171,871,1438.7465510107593,1438.7465510107593,9.591643673405061,12,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.5377200000000000,776.886,50,50,26,13900,0,2106844,391,1030.966454457695,1030.966454457695,20.619329089153897,19,,,,
90,virus,common,29,29,1,0,2.4351865000000000,4870.373,2000,2000,11,161.000000000000000000,0,630820,310,73.88301450143373,73.88301450143373,0.03694150725071687,55,,,,
91,cougar,rare,29,29,1,0,9.0394133333333333,1355.912,150,150,17,4000,0,2153510,1092,1294.801081212432,1294.801081212432,8.63200720808288,14,,,,
92,botroyale,legendary,29,24,1,0,21.4383000000000000,214.383,10,10,15,41240.000000000000000000,1,2017157,813,1227.704406048802,1227.704406048802,122.77044060488019,15,,,,
93,mummy,epic,24,29,1,0,14.1821600000000000,709.108,50,50,8,12200,0,1298349,443,798.9308425420174,798.9308425420174,15.978616850840348,22,,,,
94,frankie,rare,29,29,1,0,6.4725466666666667,970.882,150,150,30,2510.400000000000000000,0,561301,289,269.8664904811095,269.8664904811095,1.7991099365407301,39,,,,
95,earth,uncommon,29,21,1,0,2.5657333333333333,1539.440,600,600,20,1100,0,1083692,1106,343.325556984208,343.325556984208,0.5722092616403467,36,,,,
