id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
30,baseball,epic,29,29,1,0,9.6264788732394366,683.480,70,71,17,5178.800000000000000000,0,212842,36,95.56707136383731,95.56707136383731,1.3652438766262474,45,,,,
31,bowie,rare,29,29,1,0,7.6359910179640719,2550.421,330,334,14,1650,0,565137,288,323.4407109583227,323.4407109583227,0.9801233665403718,31,,,,
32,eyeball,rare,29,29,1,0,6.9678915254237288,2055.528,282,295,25,1338.000000000000000000,0,88510,62,14.990076956888178,14.990076956888178,0.05315630126556092,68,,,,
33,eyeball2,epic,29,29,1,0,10.6450129870129870,819.666,73,77,17,7200,0,41982,47,7.7174897334983825,7.7174897334983825,0.10571903744518332,75,,,,
34,discoball,epic,29,29,1,0,13.6601320754716981,723.987,53,53,29,9100.000000000000000000,0,81711,61,20.62575675286186,20.62575675286186,0.3891652217521106,65,,,,
35,fishcake,uncommon,29,24,1,0,5.3332229639519359,3994.584,699,749,31,364.000000000000000000,0,49855,59,10.80164581288555,10.80164581288555,0.015452998301696065,71,,,,
36,floater,rare,29,29,1,0,8.1151466666666667,1217.272,150,150,16,7359.800000000000000000,0,265000,179,59.88950280729314,59.88950280729314,0.39926335204862096,55,500.000000000000000000,,,
37,fox,uncommon,29,29,1,0,5.9006846733668342,4696.945,723,796,14,556.000000000000000000,0,72882,59,15.851380461043128,15.851380461043128,0.021924454302964216,66,,,,
38,fox777,legendary,29,24,1,0,28.0860714285714286,393.205,14,14,14,100000,0,150686,39,32.77326522533334,32.77326522533334,2.3409475160952384,61,,,,
40,gamer,rare,29,29,1,0,9.2146500000000000,921.465,99,100,17,2200,0,25263,19,4.644060386293403,4.644060386293403,0.046909700871650535,80,,,,
41,xmasball,epic,29,29,1,0,10.7006349206349206,674.140,62,63,17,5980.000000000000000000,0,56988,58,10.47602079302096,10.47602079302096,0.16896807730678967,72,,,,
42,derp,uncommon,29,29,1,0,6.8499547619047619,2876.981,420,420,23,1250,0,458311,327,92.00504514149807,92.00504514149807,0.21905963128928113,46,,,,
43,moneybag,legendary,29,29,1,0,21.8816000000000000,218.816,10,10,9,46200.000000000000000000,0,169788,45,81.45561715106615,81.45561715106615,8.145561715106615,48,,,,
44,moon,uncommon,29,21,1,0,5.4171100000000000,3250.266,600,600,19,3120.000000000000000000,7,6153755,1873,6369.3356274232465,9369.335627423246,15.615559379038745,1,700.000000000000000000,1000,3000,101.14285714285714
45,bull,uncommon,29,19,1,0,6.1049512500000000,4883.961,766,800,28,856.000000000000000000,0,1307865,1095,544.8764144880363,544.8764144880363,0.7113269118642771,19,,,,
46,opencan,uncommon,29,29,1,0,4.9203483333333333,2952.209,600,600,23,600.000000000000000000,0,555992,238,109.79959208149322,109.79959208149322,0.182999320135822,42,,,,
47,candyswirl,rare,29,24,1,0,10.3374500000000000,1033.745,100,100,32,3415.500000000000000000,0,845965,101,580.8214211242798,580.8214211242798,5.808214211242798,16,,,,
48,royman,epic,29,29,1,0,13.5322800000000000,676.614,50,50,17,8500,0,5373,9,0.9877107412244966,0.9877107412244966,0.019754214824489934,85,,,,
49,panda,uncommon,29,29,1,0,5.2669450000000000,3160.167,599,600,25,650.000000000000000000,1,2390833,765,1355.2656801659894,1355.2656801659894,2.262547045352236,9,,,,
50,melon,rare,29,29,1,0,7.1171052631578947,2028.375,281,285,15,1602.000000000000000000,0,412466,153,149.77713058929834,149.77713058929834,0.5330146996060439,38,,,,
51,casinochip,uncommon,29,24,1,0,4.7188233333333333,2831.294,600,600,25,699.000000000000000000,0,356022,152,130.14479289366548,130.14479289366548,0.21690798815610915,40,,,,
52,pizza,rare,29,29,1,0,8.6258000000000000,1293.870,150,150,25,3790.138000000000000000,0,728193,466,316.1884217985482,316.1884217985482,2.107922811990321,32,,,,
53,jackolantern,rare,29,29,1,0,9.5833933333333333,1437.509,150,150,26,2020.000000000000000000,0,201342,93,89.56957512555284,89.56957512555284,0.597130500837019,47,,,,
54,waffle,uncommon,29,24,1,0,5.1016094594594595,3775.191,691,740,31,498,0,148725,118,31.908144045239148,31.908144045239148,0.046176764175454625,63,,,,
55,saturn,common,29,29,1,0,3.9484851543942993,6649.249,1679,2000,26,190,0,440970,323,166.88416075969283,166.88416075969283,0.09939497365079979,37,,,,
56,marble,rare,29,29,1,0,7.1931965517241379,2086.027,280,290,12,1500,0,32232,33,6.4361440700033405,6.4361440700033405,0.022986228821440503,76,,,,
57,skull,uncommon,29,29,1,0,6.4972189892802450,4242.684,651,653,23,1229.998600000000000000,0,570572,298,584.9818607730924,584.9818607730924,0.8985896478849346,15,,,,
58,skullpatch,rare,29,29,1,0,8.7722600000000000,1315.839,150,150,13,2540.000000000000000000,0,1979916,348,513.714562678637,513.714562678637,3.424763751190913,20,,,,
59,soccerball,common,29,24,1,0,3.4464320000000000,6892.864,1997,2000,33,419.000000000000000000,2,1832324,1330,1434.655765427157,1434.655765427157,0.7184054909500035,8,,,,
60,starball,common,29,29,1,0,3.5047643576080521,11839.094,3114,3697,31,108.200000000000000000,0,48508,95,10.44164935530772,10.44164935530772,0.0033531308141643286,74,,,,
61,tamagochi,epic,29,29,1,0,11.9830779220779221,922.697,77,77,17,7920.000000000000000000,0,175373,71,32.238562408480114,32.238562408480114,0.4186826286815599,62,,,,
62,target,uncommon,29,29,1,0,5.0181430463576159,3788.698,720,755,14,358.000000000000000000,0,70617,74,15.358757087037711,15.358757087037711,0.021331607065330153,67,,,,
64,tomato,uncommon,29,29,1,0,4.8917264516129032,3791.088,753,775,17,398,0,65501,23,12.04690881948788,12.04690881948788,0.015998550889094132,69,,,,
65,volleyball,common,29,24,1,0,3.5941383866481224,5168.371,1438,2000,18,168.000000000000000000,0,951317,441,372.0878243138233,372.0878243138233,0.258753702582631,27,,,,
66,racoon,uncommon,29,29,1,0,6.3210114213197970,4980.957,741,788,31,395.800000000000000000,0,28709,62,6.194693791223457,6.194693791223457,0.008359910649424368,77,,,,
67,peach,rare,29,29,1,0,10.0370891089108911,1013.746,101,100,19,2730.000000000000000000,0,30690,17,10.447019388986101,10.447019388986101,0.10343583553451585,73,,,,
68,watermelon,uncommon,29,29,1,0,3.8664916666666667,2319.895,600,600,31,540.000000000000000000,0,35418,62,11.3837653073578,11.3837653073578,0.018972942178929666,70,,,,
69,citrus,epic,29,29,1,0,15.5322800000000000,776.614,50,50,8,9500,0,428766,243,236.84670566687322,236.84670566687322,4.7369341133374645,34,,,,
70,potion,epic,29,29,1,0,13.8932600000000000,694.663,50,50,5,11131.000000000000000000,1,678946,236,565.1978692659447,565.1978692659447,11.303957385318895,17,,,,
71,crlogo,legendary,29,29,1,0,18.3803000000000000,183.803,10,10,10,41200.000000000000000000,0,13745,5,1.9149497938806577,1.9149497938806577,0.19149497938806576,84,,,,
72,yinyang,uncommon,29,29,1,0,5.4068678237650200,4049.744,721,749,31,395.400000000000000000,0,12260,34,2.6218086696776406,2.6218086696776406,0.003636350443380916,83,,,,
73,waffle2,legendary,29,29,1,0,17.0622380952380952,358.307,21,21,15,39000.000000000000000000,0,241277,84,33.41009932026102,33.41009932026102,1.59095711048862,60,,,,
74,snowman,epic,29,29,1,0,12.3617400000000000,618.087,50,50,14,8000,0,193433,90,41.426064823855285,41.426064823855285,0.8285212964771057,59,,,,
75,crosshair,common,24,29,1,0,3.1839965000000000,6367.993,2000,2000,31,274.200000000000000000,0,277838,214,60.3994746539918,60.3994746539918,0.0301997373269959,54,,,,
76,xmasball2,common,29,29,1,0,3.8728192648059905,11378.343,2718,4016,8,55,0,128263,149,62.78714081711962,62.78714081711962,0.023100493310198537,53,,,,
77,xmasball1,rare,24,24,1,100.000000000000000000,10.6260800000000000,1062.608,100,100,6,6500.000000000000000000,2,3679389,1171,1917.160872188128,1917.160872188128,19.17160872188128,6,,,,
78,vase,common,29,29,1,0,2.8217031463748290,4125.330,1461,2000,31,150.000000000000000000,0,299032,128,64.87870859544002,64.87870859544002,0.04440705584903492,51,,,,
79,ufo,uncommon,21,16,1,0,5.2388483333333333,3143.309,600,600,23,3500,4,7911829,2819,3913.5765814135366,3913.5765814135366,6.522627635689227,3,500.000000000000000000,,,349
80,wheeee,rare,29,29,1,0,8.4246933333333333,1263.704,150,150,13,3090.000000000000000000,0,217113,58,64.61604663944836,64.61604663944836,0.43077364426298903,52,,,,
81,owl,epic,29,29,1,200.000000000000000000,16.8663800000000000,843.319,50,50,13,17000,1,2011744,314,1252.8991345952238,1252.8991345952238,25.057982691904478,10,,,,
83,ape,epic,21,24,1,0,14.9041200000000000,745.206,50,50,14,18628.000000000000000000,2,7534424,2168,4263.197430078853,4263.197430078853,85.26394860157707,2,800.000000000000000000,,,143.375
84,ghost,epic,29,29,1,0,18.9474400000000000,947.372,50,50,13,19200.000000000000000000,1,1958078,463,957.2636529515523,957.2636529515523,19.145273059031048,13,,,,
85,diver,rare,29,21,1,0,7.5505933333333333,1132.589,150,150,6,5600.000000000000000000,1,4476585,993,2000.7316299625477,2000.7316299625477,13.338210866416985,4,,,,
86,cobra,legendary,29,24,1,0,29.5919000000000000,295.919,10,10,20,73400.000000000000000000,1,1925305,565,1475.6270117540485,1475.6270117540485,147.56270117540484,7,100.000000000000000000,,,
87,clock,common,29,29,1,0,2.3102160168598525,4384.790,1898,2000,12,170,0,344391,209,66.03332562654741,66.03332562654741,0.03479100401820201,50,,,,
88,ladybug,rare,29,29,1,0,9.2792066666666667,1391.881,150,150,8,5430.000000000000000000,0,704652,292,559.8219800794993,559.8219800794993,3.732146533863329,18,,,,
89,dragon,epic,29,29,1,100.000000000000000000,14.8407600000000000,742.038,50,50,7,12000,0,1038522,356,437.3149206529246,437.3149206529246,8.746298413058492,23,,,,
90,virus,common,29,29,1,0,2.3775250000000000,4755.050,2000,2000,21,159.200000000000000000,0,517938,341,367.8108139669516,367.8108139669516,0.18390540698347582,28,,,,
91,cougar,rare,29,21,1,0,8.5103866666666667,1276.558,150,150,14,2900,1,904128,411,407.32580262784694,407.32580262784694,2.715505350852313,24,,,,
92,botroyale,legendary,24,29,1,0,14.3021000000000000,143.021,10,10,20,39200.000000000000000000,1,826950,340,401.08068241903914,401.08068241903914,40.108068241903915,25,,,,
93,mummy,epic,29,24,1,0,13.4732200000000000,673.661,50,50,12,15000,4,3796963,1128,1935.6512563455976,1935.6512563455976,38.71302512691195,5,,,,
94,frankie,rare,29,24,1,0,5.8947533333333333,884.213,150,150,20,2590.000000000000000000,1,625974,323,489.7210769390336,489.7210769390336,3.264807179593557,22,,,,
