id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.4293000000000000,324.293,10,10,15,79524.138000000000000000,0,520342,101,138.28213350322648,138.28213350322648,13.828213350322647,44,,,,
4,8ball,common,24,29,1,0,4.1567040645879733,14930.881,3323,3592,23,135,0,447955,318,79.56104373553104,79.56104373553104,0.023942534979094505,53,,,,
7,alien,common,29,24,1,0,4.6107080000000000,9221.416,2000,2000,23,259,0,311948,188,55.40491449188298,55.40491449188298,0.02770245724594149,60,,,,
8,angel,epic,29,29,1,0,17.5944800000000000,879.724,50,50,30,20260.000000000000000000,1,1710059,407,1016.1189002477403,1016.1189002477403,20.322378004954807,15,,,,
9,banana,rare,29,29,1,0,7.8675333333333333,1180.130,150,150,16,1987.000000000000000000,0,9147,6,2.190418914723118,2.190418914723118,0.014602792764820786,82,,,,
11,basketball,common,29,29,1,0,3.9150278868813826,9967.661,2347,4297,31,112.600000000000000000,0,104959,123,28.3542713213363,28.3542713213363,0.01208107001335164,68,,,,
12,beachball,common,29,29,1,0,3.6171750793192962,12540.746,3231,3516,7,135,0,228606,164,95.66597420708185,95.66597420708185,0.029608781865392092,50,,,,
13,bomb,uncommon,29,29,1,0,5.0177766666666667,3010.666,600,600,6,699,1,2088606,504,1107.498555723686,1107.498555723686,1.8458309262061432,14,,,,
14,shades,epic,29,29,1,0,14.5824400000000000,729.122,50,50,3,12510.000000000000000000,0,11563,4,4.321501607159619,4.321501607159619,0.08643003214319238,80,,,,
15,bowling,common,29,29,1,0,3.5221558734939759,4677.423,1326,2000,19,145,0,262966,219,163.71301099450602,163.71301099450602,0.12346380919646005,42,,,,
17,ninja,rare,29,29,1,0,10.3334200000000000,1033.342,100,100,22,3500,0,145545,84,25.060973484651523,25.060973484651523,0.2506097348465152,71,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.1932066666666667,1378.981,150,150,28,3800,0,679613,176,425.01613255446216,425.01613255446216,2.8334408836964142,26,,,,
19,button,common,29,29,1,0,3.8163053571428571,12822.786,3100,3360,25,126.000000000000000000,0,146576,141,136.84060253487849,136.84060253487849,0.0441421298499608,45,,,,
20,cat,uncommon,29,29,1,0,5.0886350000000000,3053.181,600,600,19,800.000000000000000000,0,655963,243,323.09074895182437,323.09074895182437,0.5384845815863739,30,,,,
21,cherry,rare,24,21,1,0,9.7613000000000000,976.130,98,100,14,3660.000000000000000000,1,1884824,1975,1541.8101141297402,1541.8101141297402,15.732756266630002,10,,,,
22,egg,rare,29,29,1,0,13.3725700000000000,1337.257,100,100,14,9860.000000000000000000,0,1271308,658,563.6633617182408,563.6633617182408,5.636633617182408,22,,,,
23,coconut,rare,29,29,1,0,6.8303771626297578,1973.979,276,289,23,1800,0,339601,94,60.31634877081421,60.31634877081421,0.2185374955464283,57,,,,
24,cute,uncommon,29,29,1,0,5.6012310866574966,4072.095,710,727,23,578.000000000000000000,0,68807,48,12.220773819492326,12.220773819492326,0.017212357492242713,76,,,,
25,devil,epic,29,29,1,0,13.6492098765432099,1105.586,80,81,26,9300,0,528266,213,325.4587883322936,325.4587883322936,4.06823485415367,29,,,,
26,revolver,uncommon,29,29,1,0,3.8124666666666667,2287.480,600,600,6,794.400000000000000000,0,708280,502,191.54902938726815,191.54902938726815,0.31924838231211355,39,,,,
27,disguise,epic,29,29,1,0,12.2138051948051948,940.463,76,77,25,5957.000000000000000000,0,141863,43,41.43597017803478,41.43597017803478,0.5452101339215103,62,,,,
