id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.4943000000000000,324.943,10,10,29,79524.138000000000000000,0,638340,96,342.37883396209514,342.37883396209514,34.23788339620951,31,,,,
4,8ball,common,29,29,1,0,4.1548781372002231,14899.393,3317,3586,8,138.000000000000000000,0,232983,367,92.06190046178534,92.06190046178534,0.027754567519380567,49,,,,
7,alien,common,29,29,1,0,4.6172455000000000,9234.491,2000,2000,30,220.000000000000000000,0,121041,154,142.86093326177578,142.86093326177578,0.0714304666308879,46,100.000000000000000000,,,
8,angel,epic,29,29,1,0,17.7162000000000000,885.810,50,50,23,20678.000000000000000000,0,205701,72,64.39666457885485,64.39666457885485,1.2879332915770971,54,,,,
9,banana,rare,29,29,1,0,7.8794333333333333,1181.915,150,150,10,2080.000000000000000000,0,220169,42,42.34672400218844,42.34672400218844,0.28231149334792294,60,,,,
11,basketball,common,29,29,1,0,3.9095939584150647,9965.555,2350,4291,18,128.600000000000000000,0,101583,170,30.423618058544307,30.423618058544307,0.012946220450444386,65,,,,
12,beachball,common,29,29,1,0,3.6084594594594595,12550.222,3243,3512,18,130,0,328710,300,189.6402307317548,189.6402307317548,0.058476790234892016,41,,,,
13,bomb,uncommon,29,29,1,0,5.0411600000000000,3024.696,600,600,29,1000,0,592081,158,138.31703406227612,138.31703406227612,0.23052839010379353,47,,,,
14,shades,epic,29,29,1,0,14.6285800000000000,731.429,50,50,9,11630.000000000000000000,0,168185,26,24.68313082937016,24.68313082937016,0.4936626165874032,71,,,,
15,bowling,common,29,29,1,0,3.4164329096045198,4837.669,1414,2000,21,150,0,474443,349,361.1732343184116,361.1732343184116,0.25542661550099827,29,,,,
17,ninja,rare,29,29,1,0,10.3772100000000000,1037.721,100,100,20,4819.800000000000000000,0,456334,193,54.92128146445946,54.92128146445946,0.5492128146445946,57,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.2415533333333333,1386.233,150,150,32,3839.800000000000000000,0,336706,178,336.2628831463087,336.2628831463087,2.2417525543087247,32,,,,
19,button,common,29,29,1,0,3.8216682563338301,12821.697,3097,3355,5,127.800000000000000000,0,295020,290,318.42147118212995,318.42147118212995,0.10281610306171454,33,,,,
20,cat,uncommon,29,29,1,0,5.1021216666666667,3061.273,600,600,3,965.000000000000000000,0,1702033,627,1048.9581544041707,1048.9581544041707,1.748263590673618,14,,,,
21,cherry,rare,29,29,1,0,10.0644300000000000,1006.443,98,100,28,3660.000000000000000000,0,1705,2,0.7106484354528249,0.7106484354528249,0.007251514647477805,84,,,,
22,egg,rare,29,24,1,0,13.4409300000000000,1344.093,100,100,7,8000.000000000000000000,0,1098903,677,646.8450009074011,646.8450009074011,6.468450009074011,23,,,,
23,coconut,rare,29,29,1,0,6.8398477508650519,1976.716,276,289,22,1800,0,116061,22,15.538360913194763,15.538360913194763,0.05629840910577813,76,,,,
24,cute,uncommon,29,29,1,0,5.6192255845942228,4085.177,710,727,23,546.000000000000000000,0,77952,71,24.403618831463604,24.403618831463604,0.03437129412882198,72,,,,
25,devil,epic,29,29,1,0,13.6780617283950617,1107.923,80,81,7,9000,0,396737,183,120.79884652212735,120.79884652212735,1.509985581526592,48,,,,
26,revolver,uncommon,29,29,1,0,3.8690516666666667,2321.431,600,600,13,1339,0,1202020,702,1033.9721059411747,1033.9721059411747,1.7232868432352912,15,,,,
27,disguise,epic,29,29,1,0,12.2549610389610390,943.632,76,77,29,5957.000000000000000000,0,742779,184,499.09487719904007,499.09487719904007,6.567037857882106,25,,,,
28,dog,uncommon,29,29,1,0,4.6718050000000000,2803.083,600,600,5,570,0,91178,85,29.538341086265063,29.538341086265063,0.04923056847710844,66,,,,
29,donut,uncommon,29,29,1,0,5.4431845949535193,4098.718,693,753,9,437.200000000000000000,0,270640,211,39.71960952320802,39.71960952320802,0.05731545385744303,61,,,,
30,baseball,epic,29,29,1,0,9.6014142857142857,672.099,69,70,17,5518.800000000000000000,0,,,,,,85,,,,
31,bowie,rare,29,29,1,0,7.6923757575757576,2538.484,326,330,24,1100.000000000000000000,0,69119,42,20.497446898398437,20.497446898398437,0.06287560398281729,74,,,,
32,eyeball,rare,29,29,1,0,7.0017050847457627,2065.503,282,295,23,1499,0,28352,5,8.875864648882082,8.875864648882082,0.031474697336461285,80,,,,
33,eyeball2,epic,29,29,1,0,10.6414342105263158,808.749,72,76,17,6420.000000000000000000,0,176395,42,22.917331704738153,22.917331704738153,0.3182962736769188,73,,,,
34,discoball,epic,29,29,1,0,13.7964150943396226,731.210,53,53,15,8999.99,0,50559,9,12.320880016339867,12.320880016339867,0.23246943427056352,78,,,,
35,fishcake,uncommon,29,29,1,0,5.3205282258064516,3958.473,694,744,21,714.600000000000000000,0,19444,45,6.526485297278853,6.526485297278853,0.009404157488874429,81,,,,
36,floater,rare,29,29,1,0,8.4784133333333333,1271.762,150,150,18,8000,0,347958,95,305.87995878288405,305.87995878288405,2.039199725219227,34,,,,
37,fox,uncommon,29,29,1,0,5.9185464824120603,4711.163,724,796,23,406.000000000000000000,0,209733,61,184.18930110049638,184.18930110049638,0.2544051120172602,42,,,,
38,fox777,legendary,29,29,1,0,30.2981428571428571,424.174,14,14,31,133000,0,1605954,400,1074.980508268109,1074.980508268109,76.78432201915064,13,,,,
40,gamer,rare,29,29,1,0,9.4565500000000000,945.655,99,100,28,3060.000000000000000000,0,362231,207,362.1331258636435,362.1331258636435,3.657910362259025,28,,,,
