id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7136000000000000,307.136,10,10,21,56400.000000000000000000,0,991571,150,391.0704353127668,391.0704353127668,39.10704353127668,27,,,,
4,8ball,common,29,29,1,0,4.1984316848281643,15026.187,3310,3579,20,115,0,475839,318,39.282027861538026,39.282027861538026,0.011867682133395174,60,,,,
7,alien,common,29,29,1,0,4.6973625000000000,9394.725,2000,2000,14,196.000000000000000000,0,234133,130,25.853393431503786,25.853393431503786,0.012926696715751893,68,,,,
8,angel,epic,29,29,1,0,18.0772200000000000,903.861,50,50,15,11600.000000000000000000,1,1211964,220,802.3441376784803,802.3441376784803,16.046882753569605,18,,,,
9,banana,rare,29,29,1,0,7.9334066666666667,1190.011,150,150,29,2000,0,138542,51,33.549388828843384,33.549388828843384,0.22366259219228923,62,,,,
11,basketball,common,29,29,1,0,3.3447245316159251,11425.579,3218,4244,26,94,0,325708,249,135.41067347930527,135.41067347930527,0.042079140298106055,47,,,,
12,beachball,common,29,24,1,0,3.6031531428571429,12611.036,3266,3500,7,120.000000000000000000,0,469278,240,128.94970625368094,128.94970625368094,0.03948245751796722,48,,,,
13,bomb,uncommon,29,29,1,0,5.1733883333333333,3104.033,600,600,15,1440.000000000000000000,0,1031513,340,408.97662118149515,408.97662118149515,0.6816277019691586,26,200.000000000000000000,,,
14,shades,epic,29,29,1,0,14.9309600000000000,746.548,50,50,9,13240.000000000000000000,0,1254243,311,508.6930538504679,508.6930538504679,10.173861077009358,23,,,,
15,bowling,common,29,29,1,0,2.9456500000000000,5891.300,1998,2000,24,190,0,108616,107,26.05719383166606,26.05719383166606,0.013041638554387417,67,,,,
17,ninja,rare,29,29,1,0,10.4546700000000000,1045.467,100,100,5,4750,0,3150,5,0.6018721094998966,0.6018721094998966,0.006018721094998966,86,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.4898333333333333,1423.475,150,150,16,5000,1,2678916,680,870.6030882120782,870.6030882120782,5.804020588080522,17,,,,
19,button,common,29,29,1,0,3.8262025733093956,12787.169,3084,3342,25,150,0,132659,117,24.640072871610126,24.640072871610126,0.007989647494037007,69,,,,
20,cat,uncommon,29,24,1,0,5.1706733333333333,3102.404,600,600,6,960.000000000000000000,0,816397,305,186.8793383228324,186.8793383228324,0.31146556387138735,45,,,,
21,cherry,rare,29,29,1,0,10.2195100000000000,1021.951,98,100,12,3500,0,321987,121,150.5934151561553,150.5934151561553,1.5366675015934212,46,,,,
22,egg,rare,29,24,1,0,13.8412900000000000,1384.129,100,100,28,7900.000000000000000000,2,4339813,1109,1650.2843986047621,1650.2843986047621,16.502843986047623,9,,,,
23,coconut,rare,29,29,1,0,6.9475958188153310,1993.960,274,287,7,1720.000000000000000000,0,209052,125,57.44397562158147,57.44397562158147,0.20964954606416597,53,,,,
24,cute,uncommon,29,29,1,0,5.6722430939226519,4106.704,707,724,16,532.000000000000000000,0,25222,32,5.392287202360465,5.392287202360465,0.007626997457369823,82,,,,
25,devil,epic,29,21,1,0,14.2222098765432099,1151.999,80,81,21,7702.400000000000000000,1,2627182,1116,1338.6624733838528,1338.6624733838528,16.73328091729816,11,,,,
26,revolver,uncommon,29,29,1,0,4.0977533333333333,2458.652,600,600,33,950,0,927612,444,511.065153521887,511.065153521887,0.8517752558698116,22,,,,
27,disguise,epic,29,29,1,0,12.2244189189189189,904.607,73,74,21,8000,0,30794,25,5.689505908614424,5.689505908614424,0.07793843710430719,81,,,,
28,dog,uncommon,29,24,1,0,4.9161733333333333,2949.704,600,600,8,580,0,1095462,508,602.158324316347,602.158324316347,1.0035972071939117,20,,,,
