id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
55,saturn,common,29,29,1,0,3.7259195000000000,7451.839,1996,2000,17,200.000000000000000000,0,360147,232,238.22648758506895,238.22648758506895,0.1193519476879103,34,,,,
56,marble,rare,29,29,1,0,7.3965486111111111,2130.206,279,288,5,1600,0,223138,142,43.65777305783746,43.65777305783746,0.1564794733255823,58,,,,
57,skull,uncommon,29,29,1,0,6.5629157733537519,4285.584,651,653,29,1160.862626200000000000,0,544210,233,92.9779669355138,92.9779669355138,0.14282329790401507,47,,,,
58,skullpatch,rare,29,29,1,0,9.0162866666666667,1352.443,150,150,28,2600.000000000000000000,0,217451,55,56.08926410069138,56.08926410069138,0.3739284273379425,55,,,,
59,football,common,21,21,1,0,4.0313500000000000,8062.700,1997,2000,7,1100.000000000000000000,0,5643301,2115,1354.959093492644,1354.959093492644,0.67849729268535,12,,,,
60,starballoon,common,29,29,1,0,3.4461604132680805,12674.978,3415,3679,30,93.200000000000000000,0,19530,25,1.456525686983697,1.456525686983697,0.00042650825387516756,86,,,,
61,tamagochi,epic,29,29,1,0,11.9744736842105263,910.060,76,76,5,6500,0,1606,3,0.2994676622678764,0.2994676622678764,0.0039403639772089,87,,,,
62,target,uncommon,29,29,1,0,5.0309236947791165,3758.100,712,747,32,430.000000000000000000,0,49879,42,5.789441821046712,5.789441821046712,0.008131238512706055,81,,,,
64,tomato,uncommon,29,29,1,0,4.9481074705111402,3775.406,741,763,6,400,0,43264,37,9.23777646686961,9.23777646686961,0.012466634908056154,79,,,,
65,volleyball,common,29,29,1,0,3.0563820000000000,6112.764,2000,2000,31,217.600000000000000000,0,219155,40,63.27177894576728,63.27177894576728,0.03163588947288364,51,,,,
66,racoon,uncommon,29,29,1,0,6.3466117496807152,4969.397,737,783,29,550,0,62085,49,10.52584348776939,10.52584348776939,0.01428201287349985,77,,,,
67,peach,rare,29,29,1,0,10.0847100000000000,1008.471,100,100,20,2820.800000000000000000,0,48411,26,12.13323793803198,12.13323793803198,0.12133237938031981,73,,,,
68,watermelon,uncommon,29,29,1,0,4.1323800000000000,2479.428,600,600,20,690,0,53799,102,9.857326044374235,9.857326044374235,0.016428876740623724,78,,,,
69,citrus,epic,29,29,1,0,15.6117400000000000,780.587,50,50,3,7600,1,1187561,352,671.0218625791505,671.0218625791505,13.42043725158301,18,,,,
70,potion,epic,29,29,1,0,13.7400200000000000,687.001,50,50,10,11500,1,798152,261,503.1830033449524,503.1830033449524,10.063660066899049,21,,,,
71,crlogo,legendary,29,19,1,0,31.3204000000000000,313.204,10,10,28,57464.800000000000000000,6,10967081,2490,6834.91288814602,9834.91288814602,983.4912888146021,1,700.000000000000000000,1000,3000,262.14285714285717
72,yinyang,uncommon,29,24,1,0,5.4237944055944056,3878.013,687,715,20,406.000000000000000000,0,47866,46,11.996644711777051,11.996644711777051,0.0174623649370845,74,,,,
73,waffle2,legendary,29,29,1,0,17.3164444444444444,311.696,18,18,12,41500,0,708652,228,192.07398813063745,192.07398813063745,10.670777118368747,39,,,,
74,snowman,epic,29,24,1,0,12.2926600000000000,614.633,50,50,28,8250,0,265605,100,270.85350017828057,270.85350017828057,5.417070003565612,32,,,,
75,crosshair,common,19,24,1,0,3.3950470000000000,6790.094,2000,2000,16,950,4,8238232,2584,4019.788166467522,4019.788166467522,2.009894083233761,4,200.000000000000000000,,,
76,xmasball2,common,29,29,1,0,3.6171736719206071,12392.437,3206,3986,11,55,0,261195,289,41.111029224694235,41.111029224694235,0.012823153220428644,59,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.4204800000000000,1142.048,100,100,22,9603.000000000000000000,0,1656109,538,1394.079694732105,1394.079694732105,13.94079694732105,11,,,,
78,vase,common,29,29,1,0,2.4783935000000000,4956.787,1999,2000,18,160,0,298651,101,439.5597727452834,439.5597727452834,0.21988983128828585,23,,,,
79,ufo,uncommon,21,29,1,0,5.8075266666666667,3484.516,600,600,16,2900,5,8403532,2008,4050.2395595212124,4550.239559521213,7.583732599202022,3,100.000000000000000000,,500,484
80,wheeee,rare,29,29,1,0,8.8439933333333333,1326.599,150,150,21,4240.000000000000000000,0,368570,114,196.89557125387563,196.89557125387563,1.3126371416925042,38,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.4695400000000000,873.477,50,50,17,19300.000000000000000000,0,381971,81,83.5386141938005,83.5386141938005,1.67077228387601,48,,,,
83,ape,epic,24,21,1,0,16.3818600000000000,819.093,50,50,20,22200.000000000000000000,4,8752808,1835,4268.243299465205,5268.243299465205,105.3648659893041,2,200.000000000000000000,,1000,390.5
84,ghost,epic,21,19,1,0,21.9556200000000000,1097.781,50,50,16,45200.000000000000000000,2,6830599,1883,3940.710509508463,3940.710509508463,78.81421019016926,5,500.000000000000000000,,,
85,diver,rare,29,24,1,0,8.0375200000000000,1205.628,150,150,7,5650.000000000000000000,0,1840985,567,549.3567341248524,549.3567341248524,3.6623782274990164,20,,,,
86,cobra,legendary,29,29,1,0,32.8778000000000000,328.778,10,10,5,75400.000000000000000000,1,2841793,615,1832.1970123764127,1832.1970123764127,183.21970123764126,8,,,,
87,clock,common,29,29,1,0,2.4357180000000000,4871.436,2000,2000,19,220.200000000000000000,0,650716,415,306.9167915709354,306.9167915709354,0.1534583957854677,29,,,,
88,ladybug,rare,29,29,1,0,9.5926466666666667,1438.897,150,150,28,5440,2,2621260,496,1558.1170089219115,1558.1170089219115,10.387446726146077,10,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.0356000000000000,801.780,50,50,8,11920.000000000000000000,0,2754894,774,1130.217425642623,1130.217425642623,22.60434851285246,14,,,,
90,virus,common,29,29,1,0,2.5293415000000000,5058.683,2000,2000,25,180,0,494463,196,124.96483928513848,124.96483928513848,0.06248241964256924,44,,,,
91,cougar,rare,29,29,1,0,9.4667000000000000,1420.005,150,150,6,3000,0,469189,194,53.3352016890151,53.3352016890151,0.3555680112601007,56,,,,
92,botroyale,legendary,29,24,1,0,23.1026000000000000,231.026,10,10,5,47240.000000000000000000,1,1464365,400,738.8847787932286,738.8847787932286,73.88847787932286,16,,,,
93,mummy,epic,29,29,1,0,14.9187200000000000,745.936,50,50,19,11640.000000000000000000,0,613161,227,217.04528982002674,217.04528982002674,4.340905796400535,35,,,,
94,frankie,rare,29,29,1,0,6.8576066666666667,1028.641,150,150,16,3230.000000000000000000,0,639823,293,134.08091480089033,134.08091480089033,0.8938727653392688,41,,,,
95,earth,uncommon,29,29,1,0,2.7666833333333333,1660.010,600,600,33,860,0,181408,150,30.4620116265381,30.4620116265381,0.0507700193775635,65,,,,
131,bat,epic,29,29,1,0,8.3757000000000000,418.785,50,50,17,11000,0,561508,232,408.09536290316595,408.09536290316595,8.16190725806332,24,,,,
