id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
56,marble,rare,29,29,1,0,7.2591937716262976,2097.907,280,289,17,1407.800000000000000000,0,690187,209,296.992500210562,296.992500210562,1.0606875007520071,31,,,,
57,skull,uncommon,29,29,1,0,6.5341776416539051,4266.818,651,653,23,1420.000000000000000000,0,703412,407,158.95795450288222,158.95795450288222,0.24417504531932752,43,,,,
58,skullpatch,rare,29,29,1,0,8.8912066666666667,1333.681,150,150,9,2563.400000000000000000,0,230930,77,32.25107147859614,32.25107147859614,0.21500714319064093,69,,,,
59,football,common,24,19,1,0,3.6584990000000000,7316.998,1997,2000,26,780.000000000000000000,3,5131049,2569,3175.040516037525,3175.040516037525,1.589905115692301,6,,,,
60,starballoon,common,29,29,1,0,3.4912637142857143,12219.423,3237,3688,32,122.000000000000000000,0,246144,318,38.46565234711025,38.46565234711025,0.011883117808807615,61,,,,
61,tamagochi,epic,29,29,1,0,11.9212763157894737,906.017,76,76,21,8700,0,107982,27,20.060113607166567,20.060113607166567,0.2639488632521917,73,,,,
62,target,uncommon,29,29,1,0,5.0154242021276596,3771.599,717,752,23,392.376571428571420000,0,167753,70,37.909040138243306,37.909040138243306,0.05287174356798229,62,,,,
64,tomato,uncommon,29,29,1,0,4.9107522816166884,3766.547,745,767,23,358.600000000000000000,0,51986,37,11.74786358888793,11.74786358888793,0.01576894441461467,79,,,,
65,volleyball,common,29,29,1,0,3.0062360000000000,6012.472,2000,2000,24,169.000000000000000000,0,661113,332,106.63361862422718,106.63361862422718,0.05331680931211359,45,,,,
66,racoon,uncommon,29,29,1,0,6.3237824427480916,4970.493,740,786,32,350.200000000000000000,0,162689,114,25.42389217165163,25.42389217165163,0.034356611042772475,70,,,,
67,peach,rare,29,29,1,0,10.0209800000000000,1002.098,100,100,9,3333,0,87202,28,14.227136096423074,14.227136096423074,0.14227136096423074,76,,,,
68,watermelon,uncommon,24,29,1,0,3.9960450000000000,2397.627,600,600,15,745,0,916261,618,515.6118914027472,515.6118914027472,0.8593531523379121,21,,,,
69,citrus,epic,29,29,1,0,15.5948400000000000,779.742,50,50,25,8750,0,696601,741,200.42147239850706,200.42147239850706,4.0084294479701414,39,,,,
70,potion,epic,29,24,1,0,13.5222200000000000,676.111,50,50,16,12000,0,1196023,261,316.5766720180715,316.5766720180715,6.33153344036143,30,,,,
71,crlogo,legendary,29,24,1,0,26.0551000000000000,260.551,10,10,27,56733.333320000000000000,0,2602684,1212,1076.6669003892548,1076.6669003892548,107.66669003892548,17,,,,
72,yinyang,uncommon,29,29,1,0,5.3755139275766017,3859.619,690,718,23,416.188000000000000000,0,56442,54,12.754836238295166,12.754836238295166,0.018485269910572703,78,,,,
73,waffle2,legendary,29,29,1,0,16.7269444444444444,301.085,18,18,8,42500,0,270371,132,86.33633349221832,86.33633349221832,4.796462971789906,49,,,,
74,snowman,epic,29,29,1,0,12.4503000000000000,622.515,50,50,18,8559.800000000000000000,0,615983,203,93.56848177775706,93.56848177775706,1.8713696355551412,47,,,,
75,crosshair,common,29,29,1,0,3.2355595000000000,6471.119,2000,2000,23,647.400000000000000000,1,1985963,546,1123.2904059767418,1123.2904059767418,0.561645202988371,16,100.000000000000000000,,,
76,xmasball2,common,29,29,1,0,3.8839584599797366,11500.401,2741,4008,3,55,0,369794,273,186.6790146453431,186.6790146453431,0.06810617097604638,41,,,,
77,xmasball1,rare,24,29,1,100.000000000000000000,11.1827900000000000,1118.279,100,100,15,10323.000000000000000000,1,4423649,895,2518.3845997733456,2518.3845997733456,25.183845997733457,11,,,,
78,vase,common,29,29,1,0,2.5344368563685637,4676.036,1844,2000,9,155.000000000000000000,0,309016,96,65.9781522519765,65.9781522519765,0.035779909030356015,52,,,,
79,ufo,uncommon,24,29,1,0,5.6084883333333333,3365.093,600,600,14,3700,0,5436627,1762,2717.598608312651,2717.598608312651,4.529331013854418,10,700.000000000000000000,,,
80,wheeee,rare,29,29,1,0,8.3804066666666667,1257.061,150,150,9,2693.000000000000000000,0,258090,89,334.8264138293246,334.8264138293246,2.2321760921954974,28,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.1849600000000000,859.248,50,50,31,16500,3,9239069,1542,4030.2485336132345,4030.2485336132345,80.60497067226468,4,700.000000000000000000,353.57142857142856,,
83,ape,epic,29,24,1,0,15.3515800000000000,767.579,50,50,14,16311.000000000000000000,3,7832555,1647,5079.044843781761,6079.044843781761,121.58089687563523,2,500.000000000000000000,263,1000,
84,ghost,epic,29,19,1,0,20.1772600000000000,1008.863,50,50,14,40419.000000000000000000,4,7105194,1832,6308.24146078673,9308.24146078673,186.1648292157346,1,2000.000000000000000000,65.5,3000,
85,diver,rare,29,29,1,0,7.8202266666666667,1173.034,150,150,7,4520.000000000000000000,5,6555799,1183,4715.332788699403,5215.332788699403,34.76888525799602,3,,,500,1000
86,cobra,legendary,29,24,1,0,31.9280000000000000,319.280,10,10,27,75400.000000000000000000,1,2323321,807,1572.3771719006902,1572.3771719006902,157.23771719006902,12,,,,
87,clock,common,29,24,1,0,2.3085250000000000,4617.050,2000,2000,11,150.000000000000000000,0,281857,211,39.911484145056455,39.911484145056455,0.01995574207252823,60,,,,
88,ladybug,rare,24,29,1,0,9.4387800000000000,1415.817,150,150,8,4300.000000000000000000,1,3449639,628,2997.140787887992,2997.140787887992,19.980938585919944,8,,,,
89,dragon,epic,29,24,1,100.000000000000000000,15.4273200000000000,771.366,50,50,4,14000,0,719261,249,227.28533059778607,227.28533059778607,4.545706611955722,35,,,,
90,virus,common,29,29,1,0,2.4193820000000000,4838.764,2000,2000,19,188.000000000000000000,0,448409,261,238.9334806414659,238.9334806414659,0.11946674032073296,33,,,,
91,cougar,rare,29,21,1,0,9.0734733333333333,1361.021,150,150,9,4100,1,2245074,909,1410.5642498800396,1410.5642498800396,9.40376166586693,13,,,,
92,botroyale,legendary,29,21,1,0,20.9083000000000000,209.083,10,10,27,41240.000000000000000000,1,1689477,428,1186.8382638804576,1186.8382638804576,118.68382638804576,15,,,,
93,mummy,epic,29,29,1,0,14.0829200000000000,704.146,50,50,6,12950,0,242393,72,54.81059221654607,54.81059221654607,1.0962118443309214,56,,,,
94,frankie,rare,29,29,1,0,6.4136333333333333,962.045,150,150,26,3200.000000000000000000,0,456716,154,196.8241162155647,196.8241162155647,1.3121607747704311,40,,,,
95,earth,uncommon,29,29,1,0,2.4241366666666667,1454.482,600,600,19,870.800000000000000000,0,523596,583,335.75962886152723,335.75962886152723,0.5595993814358787,27,,,,
