id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
28,dog,uncommon,29,29,1,0,4.6511600000000000,2790.696,600,600,23,549,0,229163,204,60.029378484672,60.029378484672,0.10004896414112001,62,,,,
29,donut,uncommon,29,29,1,0,5.4342463576158940,4102.856,695,755,11,406,0,354920,177,54.689085297361636,54.689085297361636,0.07868933136311027,65,,,,
30,baseball,epic,29,29,1,0,9.6322957746478873,683.893,70,71,17,5178.800000000000000000,0,,,,,,85,,,,
31,bowie,rare,29,29,1,0,7.6408072289156627,2536.748,328,332,23,1800,0,413289,246,108.26128914594244,108.26128914594244,0.33006490593275134,56,,,,
32,eyeball,rare,29,29,1,0,6.9901118644067797,2062.083,282,295,23,1285.400000000000000000,0,31691,34,8.30147551549657,8.30147551549657,0.0294378564379311,81,,,,
33,eyeball2,epic,29,29,1,0,10.6329736842105263,808.106,72,76,17,6420.000000000000000000,0,88929,37,27.201812975806885,27.201812975806885,0.37780295799731783,74,,,,
34,discoball,epic,29,29,1,0,13.7164716981132075,726.973,53,53,5,9100.000000000000000000,0,1090949,188,302.29927724545104,302.29927724545104,5.703759948027378,35,,,,
35,fishcake,uncommon,29,29,1,0,5.3326045576407507,3978.123,696,746,24,400,0,134236,134,27.319850594143894,27.319850594143894,0.03925265889963203,73,,,,
36,floater,rare,29,29,1,0,8.4126333333333333,1261.895,150,150,12,8000,3,7807137,1531,4388.386198488651,4888.386198488651,32.589241323257674,3,500,100.000000000000000000,476,
37,fox,uncommon,29,29,1,0,5.9048077889447236,4700.227,723,796,23,556.000000000000000000,0,86680,65,22.70587541204893,22.70587541204893,0.0314050835574674,76,,,,
38,fox777,legendary,29,29,1,0,29.8247857142857143,417.547,14,14,23,133000,0,2290852,617,1930.886640568393,1930.886640568393,137.92047432631378,8,,,,
40,gamer,rare,29,29,1,0,9.3805700000000000,938.057,99,100,23,3370.000000000000000000,0,584093,398,680.8970427000859,680.8970427000859,6.877747906061473,20,,,,
41,xmasball,epic,29,29,1,0,10.7045833333333333,642.275,59,60,17,5980.000000000000000000,0,186997,121,153.09263328670164,153.09263328670164,2.5947903946898583,49,,,,
42,derp,uncommon,29,29,1,0,6.9071880952380952,2901.019,420,420,18,950,0,351893,240,57.44090327222915,57.44090327222915,0.13676405541006942,64,,,,
43,moneybag,legendary,29,29,1,0,17.7949000000000000,177.949,10,10,16,45813.142000000000000000,0,791447,516,283.3981083168339,283.3981083168339,28.339810831683387,37,,,,
44,moon,uncommon,29,19,1,0,5.5147750000000000,3308.865,600,600,5,3550.000000000000000000,3,6201344,2116,3722.8963639691647,3722.8963639691647,6.204827273281941,4,,300.000000000000000000,,
45,bull,uncommon,29,21,1,0,6.1660785070785071,4791.043,743,777,23,899,0,541294,249,141.7922718653624,141.7922718653624,0.19083751260479462,51,,,,
46,opencan,uncommon,29,29,1,0,4.8830100000000000,2929.806,600,600,28,603.000000000000000000,1,1669954,304,1187.2827493572527,1187.2827493572527,1.9788045822620879,10,,,,
47,candyswirl,rare,29,29,1,0,10.4706800000000000,1047.068,100,100,7,6778.500000000000000000,0,454874,513,71.71348529125814,71.71348529125814,0.7171348529125814,58,,,,
48,royman,epic,29,29,1,0,12.5465400000000000,627.327,50,50,3,8000,0,3217,3,1.0113633510967677,1.0113633510967677,0.020227267021935353,83,,,,
49,panda,uncommon,29,29,1,0,5.3091133333333333,3185.468,599,600,18,600.000000000000000000,1,1341569,480,1161.7995859822613,1161.7995859822613,1.9395652520571975,11,,,,
50,melon,rare,29,29,1,0,6.9870928571428571,1956.386,276,280,11,1410.000000000000000000,0,388911,92,59.92670701026206,59.92670701026206,0.21712575003718138,63,,,,
51,casinochip,uncommon,29,29,1,0,4.7306133333333333,2838.368,600,600,23,671.800000000000000000,0,144216,130,37.77746341052201,37.77746341052201,0.06296243901753669,68,,,,
52,pizza,rare,29,29,1,0,8.6578933333333333,1298.684,150,150,18,3890.138000000000000000,1,1869587,786,1054.2458505987165,1054.2458505987165,7.02830567065811,15,,,,
53,jackolantern,rare,29,29,1,0,9.6035733333333333,1440.536,150,150,32,1930.000000000000000000,0,174840,93,48.32379952407504,48.32379952407504,0.3221586634938336,66,,,,
54,waffle,uncommon,29,29,1,0,5.1134554054054054,3783.957,691,740,30,656.200000000000000000,0,563377,260,104.74214522530639,104.74214522530639,0.1515805285460295,57,,,,
55,saturn,common,29,29,1,0,3.7563798365122616,6892.957,1830,2000,27,176.417000000000000000,0,907247,697,290.18745300712544,290.18745300712544,0.15857237869241828,36,,,,
56,marble,rare,29,29,1,0,7.2101107266435986,2083.722,279,289,10,1500,0,171586,72,30.01031939295072,30.01031939295072,0.10756386879193806,72,,,,
57,skull,uncommon,29,24,1,0,6.5083001531393568,4249.920,651,653,31,1950,0,381137,173,151.68946970362816,151.68946970362816,0.2330099381008113,50,,,,
58,skullpatch,rare,29,29,1,0,8.8344533333333333,1325.168,150,150,30,2470.000000000000000000,0,895042,212,380.3367483183239,380.3367483183239,2.5355783221221593,32,,,,
59,football,common,29,24,1,0,3.4995990000000000,6999.198,1997,2000,25,300.000000000000000000,0,1858208,1131,1129.1594584526345,1129.1594584526345,0.5654278710328665,12,,,,
60,starballoon,common,24,29,1,0,3.4963060686015831,11925.900,3147,3694,6,119,0,337489,353,210.25702140053238,210.25702140053238,0.0668118911345829,41,,,,
61,tamagochi,epic,29,29,1,0,11.8730394736842105,902.351,76,76,19,8920.000000000000000000,0,280592,75,175.37210804731325,175.37210804731325,2.307527737464648,46,,,,
62,target,uncommon,29,29,1,0,5.0125503978779841,3779.463,719,754,23,388.000000000000000000,0,2505,2,0.6561861779785714,0.6561861779785714,0.0009126372433637988,84,,,,
64,tomato,uncommon,29,29,1,0,4.8958428571428571,3769.799,748,770,20,461.800000000000000000,0,151221,137,46.04050027386099,46.04050027386099,0.061551470954359616,67,,,,
65,volleyball,common,29,29,1,0,3.3721705475141598,5358.379,1589,2000,6,138.400000000000000000,0,66224,59,23.4594502448215,23.4594502448215,0.014763656541737885,75,,,,
66,racoon,uncommon,29,29,1,0,6.3104096692111959,4959.982,739,786,23,450,0,124989,128,32.74093980014518,32.74093980014518,0.04430438403267277,70,,,,
67,peach,rare,29,29,1,0,10.0887821782178218,1018.967,101,100,28,2730.000000000000000000,0,543081,140,602.95964419645,602.95964419645,5.969897467291584,24,,,,
68,watermelon,uncommon,29,29,1,0,3.9014166666666667,2340.850,600,600,11,590,0,611839,385,196.1619283828132,196.1619283828132,0.32693654730468863,42,,,,
69,citrus,epic,29,24,1,0,15.3255800000000000,766.279,50,50,23,9099,0,633164,540,162.45377006379732,162.45377006379732,3.2490754012759466,48,,,,
70,potion,epic,29,29,1,0,13.4191800000000000,670.959,50,50,3,11700,1,924872,197,709.8613131898853,709.8613131898853,14.197226263797706,19,,,,
71,crlogo,legendary,21,19,1,0,21.3636000000000000,213.636,10,10,7,56733.333320000000000000,1,4237962,2145,2643.0874530959636,2643.0874530959636,264.30874530959636,6,,,,
72,yinyang,uncommon,29,29,1,0,5.4076934404283802,4039.547,719,747,23,399,0,46523,25,12.186726370497835,12.186726370497835,0.016949549889426752,79,,,,
73,waffle2,legendary,29,29,1,0,17.1366500000000000,342.733,20,20,8,38095,0,482416,178,403.04065366932707,403.04065366932707,20.152032683466352,28,,,,
74,snowman,epic,29,29,1,0,12.4994200000000000,624.971,50,50,32,7600,0,517851,158,397.2743882297399,397.2743882297399,7.945487764594798,29,,,,
75,crosshair,common,29,29,1,0,3.2013620000000000,6402.724,2000,2000,23,390,0,782472,348,189.37404583460608,189.37404583460608,0.09468702291730303,43,,,,
76,xmasball2,common,29,24,1,0,3.8651123176111300,11390.486,2727,4014,22,55,0,281267,154,115.15204920734493,115.15204920734493,0.04222664070676382,55,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,10.7828700000000000,1078.287,100,100,7,8531.800000000000000000,4,6288648,1656,5525.569666772166,6525.569666772166,65.25569666772166,2,1000,100.000000000000000000,314,
78,vase,common,29,29,1,0,2.7914843646041251,4195.601,1502,2000,6,138.800000000000000000,0,166164,109,64.70397339765913,64.70397339765913,0.04307854420616453,60,,,,
79,ufo,uncommon,21,19,1,0,5.3976333333333333,3238.580,600,600,23,3900,7,9186386,2876,8221.296409390334,11221.296409390334,18.702160682317224,1,3000,1800.000000000000000000,139.44444444444443,1000
80,wheeee,rare,29,29,1,0,8.4386000000000000,1265.790,150,150,11,3000,0,79393,40,12.23354713460338,12.23354713460338,0.08155698089735587,78,,,,
81,owl,epic,29,29,1,200.000000000000000000,16.9762000000000000,848.810,50,50,27,17500,0,181457,40,30.877310876543916,30.877310876543916,0.6175462175308783,71,,,,
83,ape,epic,29,24,1,0,14.9873200000000000,749.366,50,50,10,18628.000000000000000000,0,870156,432,312.0124998792038,312.0124998792038,6.240249997584076,33,,,,
84,ghost,epic,29,29,1,0,18.4052400000000000,920.262,50,50,17,19828.400000000000000000,0,979555,282,393.701430262884,393.701430262884,7.8740286052576804,31,,,,
85,diver,rare,29,24,1,0,7.5939133333333333,1139.087,150,150,29,5000,0,1438415,336,964.1002140443024,964.1002140443024,6.4273347602953494,16,,,,
86,cobra,legendary,29,19,1,0,31.0562000000000000,310.562,10,10,16,75400.000000000000000000,1,2522045,820,1903.2716522424012,1903.2716522424012,190.3271652242401,9,,,,
87,clock,common,29,29,1,0,2.2674500000000000,4534.900,2000,2000,11,151.798000000000000000,0,599159,211,261.14608356886777,261.14608356886777,0.13057304178443388,39,,,,
88,ladybug,rare,29,29,1,0,9.3321333333333333,1399.820,150,150,18,5570.000000000000000000,0,1045114,320,394.5398187205898,394.5398187205898,2.630265458137265,30,,,,
89,dragon,epic,29,24,1,100.000000000000000000,14.9771800000000000,748.859,50,50,24,13000,0,1275289,494,645.034446906704,645.034446906704,12.900688938134081,22,,,,
90,virus,common,29,29,1,0,2.3933090000000000,4786.618,2000,2000,23,169.000000000000000000,0,486811,296,126.87953962904248,126.87953962904248,0.06343976981452124,53,,,,
91,cougar,rare,24,24,1,0,8.6952933333333333,1304.294,150,150,29,3480.000000000000000000,2,3287609,1464,2148.419963036254,2148.419963036254,14.322799753575028,7,,,,
92,botroyale,legendary,29,24,1,0,18.3187000000000000,183.187,10,10,12,39840.000000000000000000,1,843373,597,714.8865882907351,714.8865882907351,71.4886588290735,18,,,,
93,mummy,epic,29,21,1,0,14.0709600000000000,703.548,50,50,32,16800.000000000000000000,2,4662942,1478,3588.913571314623,3588.913571314623,71.77827142629246,5,,,,
94,frankie,rare,29,29,1,0,6.1329466666666667,919.942,150,150,16,2349.600000000000000000,0,399960,215,187.52968161294262,187.52968161294262,1.2501978774196174,44,,,,
