id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.4162000000000000,324.162,10,10,24,79524.138000000000000000,0,491143,90,100.27322528984546,100.27322528984546,10.027322528984545,53,,,,
4,8ball,common,29,29,1,0,4.1543042873051225,14922.261,3323,3592,29,117.800000000000000000,0,298291,415,44.75066369383801,44.75066369383801,0.013466946642743909,61,,,,
7,alien,common,29,29,1,0,4.6068975000000000,9213.795,2000,2000,29,262.200000000000000000,0,311376,199,156.76698935231698,156.76698935231698,0.07838349467615849,47,,,,
8,angel,epic,29,24,1,0,17.5741400000000000,878.707,50,50,17,15500,2,4343459,1207,2237.017573694138,2237.017573694138,44.740351473882754,6,400.000000000000000000,,,
9,banana,rare,29,29,1,0,7.8665266666666667,1179.979,150,150,29,2007.000000000000000000,0,131150,64,52.20959200556193,52.20959200556193,0.3480639467037462,59,,,,
11,basketball,common,29,29,1,0,3.9125573899371069,9953.546,2345,4297,29,110.600000000000000000,0,97494,115,41.719125452815085,41.719125452815085,0.017790671834889162,63,,,,
12,beachball,common,29,24,1,0,3.6187007215007215,12538.798,3229,3517,29,111.200000000000000000,0,155144,118,37.14415887744536,37.14415887744536,0.01150330098403387,64,,,,
13,bomb,uncommon,29,24,1,0,5.0156716666666667,3009.403,600,600,13,754.000000000000000000,0,1804905,605,940.921036659337,940.921036659337,1.5682017277655618,17,,,,
14,shades,epic,29,29,1,0,14.5801000000000000,729.005,50,50,3,12510.000000000000000000,2,2100409,313,1454.015677551271,1454.015677551271,29.08031355102542,12,,,,
15,bowling,common,29,29,1,0,3.5429604261796043,4655.450,1312,2000,22,161.200000000000000000,1,770481,363,1021.4977450444576,1021.4977450444576,0.7785805983570561,15,,,,
17,ninja,rare,29,29,1,0,10.3308300000000000,1033.083,100,100,13,3500,0,63308,52,13.96547249175836,13.96547249175836,0.1396547249175836,76,,,,
