id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
33,eyeball2,epic,29,29,1,0,10.3528666666666667,776.465,71,75,11,6360.000000000000000000,0,47987,30,5.363003672867533,5.363003672867533,0.07553526299813428,78,,,,
34,discoball,epic,29,29,1,0,13.9978679245283019,741.887,53,53,20,8740.000000000000000000,0,264153,75,39.38860308356584,39.38860308356584,0.7431811902559593,60,,,,
35,fishcake,uncommon,29,29,1,0,5.3373129251700680,3922.925,685,735,9,395.798000000000000000,0,36983,20,3.8764726604988193,3.8764726604988193,0.005659084175910685,81,,,,
36,floater,rare,29,29,1,0,8.4954066666666667,1274.311,150,150,13,3300,1,2155645,299,917.6162339397538,917.6162339397538,6.117441559598358,14,,,,
37,fox,uncommon,29,29,1,0,5.9838113924050633,4727.211,718,790,9,394,0,60796,72,6.372496332576759,6.372496332576759,0.00887534308158323,76,,,,
38,fox777,legendary,29,29,1,0,31.3230714285714286,438.523,14,14,7,65000,0,2184958,526,706.9422794034343,706.9422794034343,50.49587710024531,17,,,,
40,gamer,rare,29,29,1,0,10.2224900000000000,1022.249,99,100,29,5219.800000000000000000,0,1035957,560,504.7021205312424,504.7021205312424,5.098001217487297,23,,,,
41,xmasball,epic,29,29,1,0,10.7665666666666667,645.994,60,60,33,8005.000000000000000000,0,164263,74,21.472533704092342,21.472533704092342,0.3578755617348724,68,,,,
42,derp,uncommon,29,29,1,0,7.0570880952380952,2963.977,420,420,9,1760.000000000000000000,0,340565,131,184.59516906992656,184.59516906992656,0.4395123073093489,39,,,,
43,moneybag,legendary,29,29,1,0,18.7768000000000000,187.768,10,10,23,41000.138000000000000000,0,219249,115,32.45101221028511,32.45101221028511,3.2451012210285106,62,,,,
44,moon,uncommon,29,17,1,0,5.9771983333333333,3586.319,600,600,25,8000,8,11134579,2572,8616.905182095112,11616.905182095112,19.361508636825185,1,400.000000000000000000,1000,3000,470
45,bull,uncommon,29,29,1,0,6.3615588615782665,4917.485,739,773,22,670.000000000000000000,0,887351,200,340.92867910111556,340.92867910111556,0.46133786075929034,28,,,,
46,opencan,uncommon,29,29,1,0,4.9526166666666667,2971.570,600,600,9,550,0,322543,83,123.14697177052858,123.14697177052858,0.20524495295088097,44,,,,
47,candyswirl,rare,29,29,1,0,11.0952900000000000,1109.529,100,100,30,5950.000000000000000000,1,1947639,931,1172.676718774902,1172.676718774902,11.726767187749019,10,,,,
48,royman,epic,29,29,1,0,12.3419200000000000,617.096,50,50,25,6980,0,139751,118,29.529988815155427,29.529988815155427,0.5905997763031086,63,,,,
49,panda,uncommon,29,29,1,0,5.4261983333333333,3255.719,599,600,10,850,0,832315,487,294.7620779754849,294.7620779754849,0.49209028042651903,32,,,,
50,melon,rare,29,29,1,0,6.9840036764705882,1899.649,268,272,25,2000,0,169826,48,18.05366764661532,18.05366764661532,0.06736443151722134,70,,,,
51,casinochip,uncommon,29,24,1,0,5.0219216666666667,3013.153,600,600,18,1313.714285714285680000,0,808115,343,109.65988288342146,109.65988288342146,0.1827664714723691,46,,,,
52,pizza,rare,29,29,1,0,8.9039200000000000,1335.588,150,150,13,5640.000000000000000000,0,1005163,230,586.7997365519097,586.7997365519097,3.9119982436793985,21,,,,
53,jackolantern,rare,29,29,1,0,9.6251333333333333,1443.770,150,150,4,2298.000000000000000000,0,275290,131,148.96539995537353,148.96539995537353,0.9931026663691569,41,,,,
54,waffle,uncommon,29,24,1,0,5.1388395061728395,3746.214,680,729,17,316.798000000000000000,0,22971,21,5.7344334996979045,5.7344334996979045,0.008432990440732212,77,,,,
55,saturn,common,29,24,1,0,3.7205790000000000,7441.158,1996,2000,27,204.000000000000000000,0,306796,161,67.97697172429787,67.97697172429787,0.03405659906026947,50,,,,
56,marble,rare,29,29,1,0,7.3860416666666667,2127.180,279,288,12,1700,0,384463,178,266.02709266244517,266.02709266244517,0.9535021242381547,35,,,,
57,skull,uncommon,29,29,1,0,6.5581730474732006,4282.487,651,653,30,1175.862626200000000000,0,1326138,466,358.0878672497489,358.0878672497489,0.5500581678183547,25,,,,
58,skullpatch,rare,29,29,1,0,8.9833266666666667,1347.499,150,150,15,2600.000000000000000000,0,499269,149,315.82560591007444,315.82560591007444,2.1055040394004965,30,,,,
59,football,common,17,16,1,0,4.0091010000000000,8018.202,1997,2000,18,1400,3,7198121,2638,3705.0576895019058,3705.0576895019058,1.8553118124696573,4,300.000000000000000000,,,227.33333333333334
60,starballoon,common,29,29,1,0,3.4427393313400381,12665.838,3416,3680,15,103.000000000000000000,0,288303,204,67.31029962441114,67.31029962441114,0.019704420264757362,52,,,,
61,tamagochi,epic,29,29,1,0,11.9716315789473684,909.844,76,76,24,7713.000000000000000000,0,17272,6,3.5233220620441785,3.5233220620441785,0.04635950081637077,82,,,,
62,target,uncommon,29,29,1,0,5.0295876840696118,3757.102,712,747,9,415.000000000000000000,0,409160,138,175.52662316060733,175.52662316060733,0.2465261561244485,40,,,,
64,tomato,uncommon,29,29,1,0,4.9452280471821756,3773.209,741,763,6,372.561904761904760000,0,27003,22,4.6880015401071,4.6880015401071,0.006326587773423887,79,,,,
65,volleyball,common,29,29,1,0,3.0509850000000000,6101.970,2000,2000,16,250,0,147069,25,26.13344041950574,26.13344041950574,0.01306672020975287,65,,,,
66,racoon,uncommon,29,29,1,0,6.3451902937420179,4968.284,737,783,21,450,0,75473,43,18.3640657381688,18.3640657381688,0.024917321218682228,69,,,,
67,peach,rare,29,29,1,0,10.0807900000000000,1008.079,100,100,11,2953,0,35769,24,3.9975259627565545,3.9975259627565545,0.03997525962756555,80,,,,
68,watermelon,uncommon,29,29,1,0,4.1289650000000000,2477.379,600,600,9,704.800000000000000000,0,246187,125,26.238208517054687,26.238208517054687,0.04373034752842448,64,,,,
69,citrus,epic,29,29,1,0,15.4804600000000000,774.023,50,50,28,7900,0,298572,119,39.90332034249789,39.90332034249789,0.7980664068499579,59,,,,
70,potion,epic,29,29,1,0,13.7171800000000000,685.859,50,50,21,11680.000000000000000000,1,2126291,502,834.8344442143139,834.8344442143139,16.696688884286278,16,,,,
71,crlogo,legendary,29,29,1,0,30.2368000000000000,302.368,10,10,33,70780.933320000000000000,3,5533585,1604,2416.4503611031428,2416.4503611031428,241.64503611031427,6,1100.000000000000000000,,,
72,yinyang,uncommon,29,29,1,0,5.4210335664335664,3876.039,687,715,9,382.000000000000000000,0,130520,74,14.74617721158204,14.74617721158204,0.021464595650046638,74,,,,
73,waffle2,legendary,29,29,1,0,17.2768333333333333,310.983,18,18,10,41500,0,225797,88,42.313409219794885,42.313409219794885,2.350744956655271,58,,,,
74,snowman,epic,29,29,1,0,12.2139000000000000,610.695,50,50,12,8639.600000000000000000,0,291594,102,185.29479073535487,185.29479073535487,3.7058958147070973,38,,,,
75,crosshair,common,24,19,1,0,3.3725295000000000,6745.059,2000,2000,3,1280.000000000000000000,4,10874829,3141,6293.598075857477,7293.598075857477,3.6467990379287385,2,,,1000,
76,xmasball2,common,29,29,1,0,3.6720942487202650,12195.025,3101,3987,9,55,0,459747,453,90.1057377645736,90.1057377645736,0.029056993797024703,48,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.3941100000000000,1139.411,100,100,23,10323.000000000000000000,0,2076595,465,701.5365684978702,701.5365684978702,7.015365684978702,18,,,,
78,vase,common,29,29,1,0,2.4735090000000000,4947.018,1999,2000,9,168.000000000000000000,0,71475,47,7.491844453104214,7.491844453104214,0.003747796124614414,75,,,,
79,ufo,uncommon,29,24,1,0,5.7942933333333333,3476.576,600,600,23,3350,1,6022937,1425,2516.161954975852,2516.161954975852,4.193603258293087,5,200.000000000000000000,,,
80,wheeee,rare,29,29,1,0,8.7527333333333333,1312.910,150,150,14,3480.000000000000000000,0,413435,165,67.50185200574474,67.50185200574474,0.4500123467049649,51,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.4153000000000000,870.765,50,50,32,18260.000000000000000000,0,289008,60,64.73990915172729,64.73990915172729,1.2947981830345459,53,,,,
83,ape,epic,29,24,1,0,15.9959200000000000,799.796,50,50,8,21000.000000000000000000,1,2455148,615,1442.5466454539715,1442.5466454539715,28.85093290907943,9,,,,
84,ghost,epic,24,19,1,0,21.6432200000000000,1082.161,50,50,13,45200.000000000000000000,3,10285057,2536,4274.919727411691,4774.919727411691,95.49839454823383,3,700.000000000000000000,,500,176.85714285714283
85,diver,rare,29,21,1,0,8.0135733333333333,1202.036,150,150,19,5650.000000000000000000,1,3203612,1007,2061.145096456299,2061.145096456299,13.740967309708662,7,,,,
86,cobra,legendary,29,29,1,0,32.7596000000000000,327.596,10,10,25,75400.000000000000000000,1,3258572,620,1707.724107039533,1707.724107039533,170.7724107039533,8,,,,
87,clock,common,29,21,1,0,2.4280955000000000,4856.191,2000,2000,19,230,1,1098011,621,601.967474273463,601.967474273463,0.30098373713673154,19,,,,
88,ladybug,rare,29,29,1,0,9.5766933333333333,1436.504,150,150,26,5800,0,1459565,250,304.20919674684706,304.20919674684706,2.028061311645647,31,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.7873400000000000,789.367,50,50,22,11500,0,1229060,264,515.4234964863587,515.4234964863587,10.308469929727174,22,,,,
90,virus,common,29,29,1,0,2.5134980000000000,5026.996,2000,2000,15,222.000000000000000000,0,512036,265,240.118730040758,240.118730040758,0.120059365020379,36,,,,
91,cougar,rare,29,29,1,0,9.4052733333333333,1410.791,150,150,28,3172.380952380800000000,0,649706,270,270.4363638624515,270.4363638624515,1.8029090924163433,33,,,,
92,botroyale,legendary,29,29,1,0,22.8602000000000000,228.602,10,10,3,47240.000000000000000000,0,2150250,580,355.52763480142664,355.52763480142664,35.552763480142666,26,,,,
93,mummy,epic,29,29,1,0,14.3303600000000000,716.518,50,50,3,9900,0,316838,116,125.16884230003144,125.16884230003144,2.503376846000629,43,,,,
94,frankie,rare,29,29,1,0,6.7702600000000000,1015.539,150,150,10,3040.000000000000000000,0,340790,176,57.12025725261474,57.12025725261474,0.3808017150174316,54,,,,
95,earth,uncommon,29,29,1,0,2.7436033333333333,1646.162,600,600,16,1018.500000000000000000,0,452617,325,53.123313438470255,53.123313438470255,0.08853885573078375,56,,,,
131,bat,epic,24,29,1,0,7.4535200000000000,372.676,50,50,33,13030.000000000000000000,0,1328378,789,329.4431244459192,329.4431244459192,6.588862488918384,29,,,,
