id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
18,burger,rare,29,24,1,300.000000000000000000,9.6336200000000000,1445.043,150,150,28,7120.000000000000000000,0,1904606,608,876.3487761972136,876.3487761972136,5.84232517464809,17,,,,
19,button,common,29,29,1,0,3.8320404070637534,12802.847,3084,3341,24,95,0,99683,133,15.325878628234387,15.325878628234387,0.00496948074845473,72,,,,
20,cat,uncommon,29,29,1,0,5.1800250000000000,3108.015,600,600,31,948.600000000000000000,1,2331801,508,1592.411018301012,1592.411018301012,2.65401836383502,9,,,,
21,cherry,rare,29,29,1,0,10.2363300000000000,1023.633,98,100,12,3200.000000000000000000,0,56163,25,12.871359568425545,12.871359568425545,0.13134040375944434,75,,,,
22,egg,rare,29,29,1,0,13.9122900000000000,1391.229,100,100,19,7720.000000000000000000,2,3035934,706,1556.1112683249735,1556.1112683249735,15.561112683249736,10,,,,
23,coconut,rare,29,29,1,0,6.9920489510489510,1999.726,274,286,25,1580,0,186790,94,23.45600549294393,23.45600549294393,0.08560585946329902,61,,,,
24,cute,uncommon,29,29,1,0,5.6709172413793103,4111.415,708,725,9,500,0,2280,5,0.29051273957746404,0.29051273957746404,0.00041032872821675714,87,,,,
25,devil,epic,29,24,1,0,14.3167439024390244,1173.973,81,82,4,8002.400000000000000000,1,3219456,1035,1206.9216215602155,1206.9216215602155,14.900266932842166,14,,,,
26,revolver,uncommon,29,29,1,0,4.1107250000000000,2466.435,600,600,27,895,0,1034511,313,371.6444203318401,371.6444203318401,0.6194073672197334,25,,,,
27,disguise,epic,29,29,1,0,12.2483378378378378,906.377,73,74,19,8000,0,1241521,277,324.2803479143331,324.2803479143331,4.442196546771687,30,,,,
28,dog,uncommon,29,29,1,0,4.9888816666666667,2993.329,600,600,22,545,0,172371,117,37.97504130400892,37.97504130400892,0.06329173550668153,57,,,,
29,donut,uncommon,29,29,1,0,5.4993109919571046,4102.486,686,746,30,400,0,934002,288,332.40255230740365,332.40255230740365,0.48455182552099657,29,,,,
30,baseball,epic,29,29,1,0,9.6643428571428571,676.504,69,70,13,6718.800000000000000000,0,432317,34,158.88422528864623,158.88422528864623,2.3026699317195107,42,,,,
31,bowie,rare,29,24,1,0,7.8594588607594937,2483.589,312,316,33,1420,0,331706,86,56.842972912188856,56.842972912188856,0.18218901574419505,53,,,,
32,eyeball,rare,29,24,1,0,6.9981418685121107,2022.463,276,289,20,1500,0,182859,38,22.68154338102803,22.68154338102803,0.08217950500372474,65,,,,
33,eyeball2,epic,29,29,1,0,10.4558266666666667,784.187,71,75,5,5900,0,73378,30,5.790209396100284,5.790209396100284,0.08155224501549696,80,,,,
34,discoball,epic,29,24,1,0,14.0351320754716981,743.862,53,53,12,8740.000000000000000000,0,849777,184,353.4858960014285,353.4858960014285,6.669545207574123,26,,,,
35,fishcake,uncommon,29,29,1,0,5.3583215258855586,3933.008,684,734,12,400,0,14574,20,3.255107048744501,3.255107048744501,0.00475892843383699,84,,,,
36,floater,rare,29,29,1,0,8.5247933333333333,1278.719,150,150,28,2940.000000000000000000,0,93971,75,20.296995932161355,20.296995932161355,0.13531330621440904,68,,,,
37,fox,uncommon,29,29,1,0,5.9720934699103713,4664.205,709,781,27,385,0,138507,106,23.363039276956044,23.363039276956044,0.03295210053167284,62,,,,
38,fox777,legendary,29,29,1,0,31.6502857142857143,443.104,14,14,31,104100.000000000000000000,0,1292889,261,722.3282483439111,722.3282483439111,51.59487488170794,18,,,,
40,gamer,rare,29,29,1,0,10.2730100000000000,1027.301,99,100,5,4500,0,132141,22,10.456300401053749,10.456300401053749,0.10561919597023989,78,,,,
41,xmasball,epic,29,29,1,0,10.7827166666666667,646.963,60,60,33,8005.000000000000000000,0,74002,37,13.009076877771381,13.009076877771381,0.21681794796285636,74,,,,
42,derp,uncommon,29,29,1,0,7.0793190476190476,2973.314,420,420,30,1670.000000000000000000,0,75088,71,13.064245078358859,13.064245078358859,0.03110534542466395,73,,,,
43,moneybag,legendary,29,29,1,0,19.0509000000000000,190.509,10,10,18,41000.138000000000000000,0,994397,169,393.7864478520807,393.7864478520807,39.37864478520807,24,,,,
44,moon,uncommon,17,24,1,0,6.1171416666666667,3670.285,600,600,33,8000,3,7479017,2214,4541.4060878787595,5541.4060878787595,9.235676813131265,2,1000,200.000000000000000000,,
45,bull,uncommon,29,29,1,0,6.3722124352331606,4919.348,738,772,13,432.000000000000000000,0,773045,136,248.50636804099537,248.50636804099537,0.3367294959905086,36,,,,
46,opencan,uncommon,29,29,1,0,4.9935933333333333,2996.156,600,600,22,510.000000000000000000,0,645522,203,415.1403084712877,415.1403084712877,0.6919005141188128,22,,,,
47,candyswirl,rare,29,21,1,0,11.4620900000000000,1146.209,100,100,30,6850.000000000000000000,1,2537354,1033,1946.1993752190995,1946.1993752190995,19.461993752190995,8,,,,
48,royman,epic,29,29,1,0,12.4729000000000000,623.645,50,50,17,6980,0,23933,14,4.245160269351271,4.245160269351271,0.08490320538702542,83,,,,
49,panda,uncommon,29,29,1,0,5.4617300000000000,3277.038,599,600,30,680,0,601578,264,101.53090957094054,101.53090957094054,0.16950068375783062,45,,,,
50,melon,rare,29,29,1,0,7.0054632352941176,1905.486,268,272,23,1500,0,289655,38,22.898143769196626,22.898143769196626,0.0854408349596889,64,,,,
51,casinochip,uncommon,29,29,1,0,5.1147350000000000,3068.841,600,600,31,2500.000000000000000000,0,2464669,843,1412.5333868263176,1412.5333868263176,2.354222311377196,12,,100.000000000000000000,,
52,pizza,rare,29,29,1,0,8.9392066666666667,1340.881,150,150,29,4000,0,558130,127,299.157546878797,299.157546878797,1.9943836458586468,32,,,,
53,jackolantern,rare,29,24,1,0,9.6542600000000000,1448.139,150,150,23,2090.000000000000000000,0,59370,28,11.424151417705357,11.424151417705357,0.07616100945136904,76,,,,
54,waffle,uncommon,29,29,1,0,5.1466406035665295,3751.901,680,729,3,395,0,249349,56,179.8960203101313,179.8960203101313,0.26455297104431075,40,,,,
55,saturn,common,29,29,1,0,3.7374270000000000,7474.854,1996,2000,16,200,0,125494,154,132.63858956047682,132.63858956047682,0.0664521991785956,44,,,,
56,marble,rare,29,29,1,0,7.3937735191637631,2122.013,278,287,28,1400.000000000000000000,0,67348,43,11.11546824158841,11.11546824158841,0.03998369871074967,77,,,,
57,skull,uncommon,29,29,1,0,6.5697289433384380,4290.033,651,653,21,1050,0,1449956,420,598.5204450120468,598.5204450120468,0.9193862442581364,19,,,,
58,skullpatch,rare,29,29,1,0,9.0614600000000000,1359.219,150,150,32,2599.99,0,387578,114,57.21481234538542,57.21481234538542,0.3814320823025695,52,,,,
59,football,common,29,16,1,0,4.0771915000000000,8154.383,1997,2000,30,1000,4,9065572,2562,3830.9330727819397,4330.93307278194,2.168719615814692,3,500,500.000000000000000000,228.79999999999998,
60,starballoon,common,29,29,1,0,3.4531677998368235,12697.298,3414,3678,28,94.000000000000000000,0,364883,104,60.22220998983643,60.22220998983643,0.017639780313367437,51,,,,
61,tamagochi,epic,29,29,1,0,11.9795657894736842,910.447,76,76,5,7093.000000000000000000,0,63223,23,4.988885069770888,4.988885069770888,0.06564322460224853,81,,,,
62,target,uncommon,29,29,1,0,5.0402744310575636,3765.085,712,747,31,440,0,1232944,257,568.4245055144462,568.4245055144462,0.7983490245989413,21,,,,
64,tomato,uncommon,29,29,1,0,4.9539515072083879,3779.865,741,763,6,379.400000000000000000,0,3220,7,0.5466992099861899,0.5466992099861899,0.0007377857084833872,86,,,,
65,volleyball,common,29,29,1,0,3.0732310000000000,6146.462,2000,2000,4,210.000000000000000000,0,14054,43,4.395059941313197,4.395059941313197,0.0021975299706565986,82,,,,
66,racoon,uncommon,29,24,1,0,6.3460332480818414,4962.598,736,782,20,450,0,10490,23,1.4121836617751096,1.4121836617751096,0.0019187278013248772,85,,,,
67,peach,rare,29,24,1,0,10.1324700000000000,1013.247,100,100,16,3546.400000000000000000,0,464088,161,304.9739035640415,304.9739035640415,3.0497390356404153,31,,,,
68,watermelon,uncommon,29,29,1,0,4.1280550000000000,2476.833,600,600,11,611,0,525875,254,100.24351792296791,100.24351792296791,0.1670725298716132,47,,,,
69,citrus,epic,29,29,1,0,15.6577800000000000,782.889,50,50,20,9000,1,2201289,320,889.2073081850104,889.2073081850104,17.78414616370021,16,,,,
70,potion,epic,29,29,1,0,13.8007000000000000,690.035,50,50,17,10500,0,146462,44,25.97896892866444,25.97896892866444,0.5195793785732888,60,,,,
71,crlogo,legendary,29,21,1,0,32.8485000000000000,328.485,10,10,12,57464.800000000000000000,4,7873779,1501,3790.29076405432,3790.29076405432,379.02907640543197,4,,900.000000000000000000,96.22222222222221,
72,yinyang,uncommon,29,29,1,0,5.4316517482517483,3883.631,687,715,16,400,0,26722,28,8.795435113167263,8.795435113167263,0.012802671198205624,79,,,,
73,waffle2,legendary,29,29,1,0,17.3856111111111111,312.941,18,18,8,40000,0,308067,125,101.07319358870393,101.07319358870393,5.615177421594662,46,,,,
74,snowman,epic,29,29,1,0,12.3356600000000000,616.783,50,50,17,6800,0,126853,34,22.500786180086777,22.500786180086777,0.45001572360173553,66,,,,
75,crosshair,common,21,21,1,0,3.4591155000000000,6918.231,2000,2000,33,945,6,11414195,3151,8245.635048660986,11245.635048660986,5.622817524330493,1,3000,100.000000000000000000,1590,1000
76,xmasball2,common,29,29,1,0,3.5185763560500695,12649.282,3375,3982,8,55,0,379329,252,338.18618718115977,338.18618718115977,0.10020331472034363,28,,,,
77,xmasball1,rare,29,21,1,100.000000000000000000,11.4552000000000000,1145.520,100,100,20,8888,0,128403,41,154.0707369564036,154.0707369564036,1.540707369564036,43,,,,
78,vase,common,29,29,1,0,2.4846105000000000,4969.221,1999,2000,14,150,0,403006,152,280.2803530753979,280.2803530753979,0.14021028167853822,34,,,,
79,ufo,uncommon,29,29,1,0,5.8715383333333333,3522.923,600,600,23,1500,0,4059391,983,1484.7761919189722,1484.7761919189722,2.4746269865316206,11,,,,
80,wheeee,rare,29,29,1,0,8.8733133333333333,1330.997,150,150,10,4460.000000000000000000,0,596772,175,298.38234355146574,298.38234355146574,1.9892156236764382,33,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5193800000000000,875.969,50,50,26,18400.000000000000000000,0,551393,104,90.83947243033865,90.83947243033865,1.8167894486067728,48,,,,
83,ape,epic,29,24,1,0,16.8724400000000000,843.622,50,50,26,22200.000000000000000000,1,1336143,357,578.0377300538164,578.0377300538164,11.560754601076328,20,,300.000000000000000000,,
84,ghost,epic,29,21,1,0,22.3587000000000000,1117.935,50,50,9,49599.800000000000000000,2,6807391,1408,2988.370367809735,2988.370367809735,59.767407356194695,5,,500.000000000000000000,,
85,diver,rare,29,21,1,0,8.1025133333333333,1215.377,150,150,18,5650.000000000000000000,0,2591348,729,1380.8478736172492,1380.8478736172492,9.205652490781661,13,,,,
86,cobra,legendary,29,24,1,0,33.0990000000000000,330.990,10,10,9,75400.000000000000000000,1,2621389,512,1002.6276336732843,1002.6276336732843,100.26276336732843,15,,,,
87,clock,common,29,29,1,0,2.4493380000000000,4898.676,2000,2000,25,209.000000000000000000,0,237730,139,30.06128642160617,30.06128642160617,0.015030643210803085,58,,,,
88,ladybug,rare,29,29,1,0,9.6113866666666667,1441.708,150,150,5,5360,0,933588,147,193.8015725722385,193.8015725722385,1.2920104838149233,39,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.2871400000000000,814.357,50,50,22,11950,2,3799140,699,2088.51427126467,2088.51427126467,41.770285425293395,7,,,,
90,virus,common,29,24,1,0,2.5426025000000000,5085.205,2000,2000,7,156,0,236809,126,351.4250386606609,351.4250386606609,0.17571251933033044,27,,,,
91,cougar,rare,29,29,1,0,9.5021866666666667,1425.328,150,150,26,2680,0,211057,90,38.43651754120248,38.43651754120248,0.2562434502746832,56,,,,
92,botroyale,legendary,29,29,1,0,23.3670000000000000,233.670,10,10,20,47240.000000000000000000,0,184740,43,22.91485966898604,22.91485966898604,2.291485966898604,63,,,,
93,mummy,epic,29,29,1,0,14.9788600000000000,748.943,50,50,14,9999,0,275698,57,40.59992225349448,40.59992225349448,0.8119984450698897,55,,,,
94,frankie,rare,29,29,1,0,7.1044666666666667,1065.670,150,150,5,3250,0,925009,381,77.29268779068336,77.29268779068336,0.5152845852712225,50,,,,
95,earth,uncommon,29,29,1,0,2.8039066666666667,1682.344,600,600,23,853.600000000000000000,0,80121,54,15.417120359406619,15.417120359406619,0.025695200599011033,71,,,,
131,bat,epic,29,24,1,0,9.1489400000000000,457.447,50,50,6,11760.000000000000000000,0,608486,214,197.4915565009289,197.4915565009289,3.949831130018578,38,,,,
