id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
35,fishcake,uncommon,29,29,1,0,5.3222054421768707,3911.821,685,735,15,366.236190476190472000,0,90200,113,16.608268673754726,16.608268673754726,0.024245647698912007,78,,,,
36,floater,rare,29,29,1,0,8.4802066666666667,1272.031,150,150,11,3240,0,76040,18,14.08203529331665,14.08203529331665,0.09388023528877767,81,,,,
37,fox,uncommon,24,29,1,0,5.9457588383838384,4709.041,720,792,4,380,0,264062,292,48.89566418052558,48.89566418052558,0.06791064469517441,64,,,,
38,fox777,legendary,29,29,1,0,30.8118571428571429,431.366,14,14,22,100000,0,1988538,462,426.80897094277236,426.80897094277236,30.486355067340885,32,,,,
40,gamer,rare,24,29,1,0,9.8656000000000000,986.560,99,100,8,3345.000000000000000000,0,2419201,741,732.2846024915773,732.2846024915773,7.3968141665815885,24,,,,
41,xmasball,epic,29,29,1,0,10.7461666666666667,644.770,60,60,23,6980.000000000000000000,0,120886,69,20.921108810363698,20.921108810363698,0.34868514683939494,73,,,,
42,derp,uncommon,29,29,1,0,7.0286380952380952,2952.028,420,420,4,1300,0,611116,289,365.7967872373558,365.7967872373558,0.8709447315175137,35,,,,
43,moneybag,legendary,29,29,1,0,18.4783000000000000,184.783,10,10,30,41000.138000000000000000,0,379109,242,67.25285346127525,67.25285346127525,6.725285346127525,58,,,,
44,moon,uncommon,19,21,1,0,5.9024533333333333,3541.472,600,600,29,5683.000000000000000000,8,13834234,3497,9588.361831554426,12588.361831554426,20.98060305259071,1,600.000000000000000000,1000,3000,371.6666666666667
45,bull,uncommon,29,29,1,0,6.3486739974126779,4907.525,739,773,13,650.000000000000000000,0,820207,221,296.8643444806046,296.8643444806046,0.4017108856300468,38,,,,
46,opencan,uncommon,29,29,1,0,4.9197483333333333,2951.849,600,600,21,601.000000000000000000,0,262942,124,49.39108465097739,49.39108465097739,0.08231847441829565,63,,,,
47,candyswirl,rare,29,19,1,0,10.9441300000000000,1094.413,100,100,33,7000,1,3265162,1311,1084.2156509816032,1084.2156509816032,10.842156509816032,15,,,,
48,royman,epic,29,29,1,0,12.1309400000000000,606.547,50,50,11,6980,0,68977,19,12.774020889362212,12.774020889362212,0.25548041778724423,82,,,,
49,panda,uncommon,29,29,1,0,5.3864200000000000,3231.852,599,600,19,970.000000000000000000,1,1844466,550,838.9650841533792,838.9650841533792,1.4006094894046397,23,,,,
50,melon,rare,29,29,1,0,6.9910769230769231,1908.564,269,273,33,2000,0,309308,40,139.0057592075516,139.0057592075516,0.5167500342288164,49,,,,
51,casinochip,uncommon,29,29,1,0,5.0015833333333333,3000.950,600,600,3,1340,0,522772,261,204.8766143783519,204.8766143783519,0.3414610239639198,43,,,,
52,pizza,rare,29,29,1,0,8.8368466666666667,1325.527,150,150,13,3960.000000000000000000,1,1376675,439,860.6662541305898,860.6662541305898,5.737775027537265,20,,,,
53,jackolantern,rare,29,29,1,0,9.5976800000000000,1439.652,150,150,23,2446.600000000000000000,0,266394,93,33.144088905262954,33.144088905262954,0.22096059270175303,68,,,,
54,waffle,uncommon,29,24,1,0,5.1192674897119342,3731.946,680,729,28,317.800000000000000000,0,140232,55,25.232137647263084,25.232137647263084,0.03710608477538689,72,,,,
55,saturn,common,29,29,1,0,3.6723935000000000,7344.787,1996,2000,4,229.99,0,582241,585,102.34386024206762,102.34386024206762,0.05127447907919219,53,,,,
56,marble,rare,29,29,1,0,7.3414513888888889,2114.338,279,288,20,1700,0,1145269,372,402.19530000517574,402.19530000517574,1.4415602150723146,33,,,,
57,skull,uncommon,29,29,1,0,6.5517442572741194,4278.289,651,653,32,1184.095238095200000000,0,3496389,732,524.8790315305758,524.8790315305758,0.8062657934417448,29,,,,
58,skullpatch,rare,29,29,1,0,8.9496466666666667,1342.447,150,150,13,2054.000000000000000000,0,1276924,224,470.6579107637652,470.6579107637652,3.137719405091768,30,,,,
59,football,common,21,21,1,0,3.9391475000000000,7878.295,1997,2000,17,950,2,7150386,3070,3408.246194179203,3908.246194179203,1.9570586851172775,3,400.000000000000000000,,500,
60,starballoon,common,29,29,1,0,3.4285408634265544,12627.316,3420,3684,11,120,0,86257,242,15.974146742446269,15.974146742446269,0.004670803141066161,79,,,,
61,tamagochi,epic,29,29,1,0,11.9566578947368421,908.706,76,76,33,7713.000000000000000000,0,289912,69,28.21684645445542,28.21684645445542,0.3712742954533608,70,,,,
62,target,uncommon,29,29,1,0,5.0214645247657296,3751.034,712,747,6,361.000000000000000000,0,516472,194,202.15939958420464,202.15939958420464,0.28393174098905144,44,,,,
64,tomato,uncommon,29,29,1,0,4.9136330275229358,3749.102,741,763,14,371.474190476000000000,0,90774,144,20.873949500489843,20.873949500489843,0.028169972335343917,74,,,,
65,volleyball,common,29,29,1,0,3.0381325000000000,6076.265,2000,2000,13,300.000000000000000000,0,644147,205,106.03924285713535,106.03924285713535,0.05301962142856768,52,,,,
66,racoon,uncommon,29,29,1,0,6.3209897959183673,4955.656,738,784,3,359.836190476190472000,0,165238,168,28.060196880023906,28.060196880023906,0.03802194699190231,71,,,,
67,peach,rare,29,29,1,0,10.0595500000000000,1005.955,100,100,4,2953,0,261892,143,51.56665681409883,51.56665681409883,0.5156665681409883,61,,,,
68,watermelon,uncommon,29,29,1,0,4.0956550000000000,2457.393,600,600,17,660.000000000000000000,0,1113923,561,390.17793091016676,390.17793091016676,0.6502965515169447,34,,,,
69,citrus,epic,29,29,1,0,15.3803200000000000,769.016,50,50,5,9000,0,563981,295,246.63852023898767,246.63852023898767,4.932770404779753,41,,,,
70,potion,epic,29,24,1,0,13.6480000000000000,682.400,50,50,17,11680.000000000000000000,2,2756154,563,1376.2764513768084,1376.2764513768084,27.525529027536166,10,,,,
71,crlogo,legendary,29,21,1,0,28.7196000000000000,287.196,10,10,4,70780.933320000000000000,1,8472708,2440,3188.2562076228933,3188.2562076228933,318.8256207622893,5,1800.000000000000000000,,,66.22222222222223
72,yinyang,uncommon,29,29,1,0,5.4017262569832402,3867.636,688,716,23,479.000000000000000000,0,288304,178,49.89526789258554,49.89526789258554,0.07252219170433945,62,,,,
73,waffle2,legendary,29,29,1,0,16.8588888888888889,303.460,18,18,8,40500,0,835315,269,119.73904683641626,119.73904683641626,6.652169268689793,50,,,,
74,snowman,epic,29,29,1,0,12.1544600000000000,607.723,50,50,7,8639.600000000000000000,0,31034,22,6.979568871423073,6.979568871423073,0.13959137742846145,86,,,,
75,crosshair,common,24,29,1,0,3.3091820000000000,6618.364,2000,2000,23,970,0,2400880,1299,1116.1769521680656,1116.1769521680656,0.5580884760840328,14,,,,
76,xmasball2,common,29,29,1,0,3.7641262722646310,11834.413,2924,3996,23,55,0,353761,431,61.223569097025894,61.223569097025894,0.020938293124837856,60,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.2897000000000000,1128.970,100,100,7,10323.000000000000000000,0,1194279,413,564.695323544436,564.695323544436,5.64695323544436,28,,,,
78,vase,common,29,29,1,0,2.4591775000000000,4918.355,1999,2000,24,170.000000000000000000,0,774317,350,264.9991520106108,264.9991520106108,0.1325658589347728,39,,,,
79,ufo,uncommon,29,24,1,0,5.7257166666666667,3435.430,600,600,20,3200.000000000000000000,2,5607421,1547,3351.45655377087,3351.45655377087,5.58576092295145,4,100.000000000000000000,,,
80,wheeee,rare,29,24,1,0,8.5298133333333333,1279.472,150,150,5,2855.000000000000000000,0,687942,208,140.47179764598405,140.47179764598405,0.936478650973227,48,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.3737000000000000,868.685,50,50,12,18660.000000000000000000,1,5169203,1106,865.2032542852992,865.2032542852992,17.304065085705982,19,,,,
83,ape,epic,29,29,1,0,15.8739600000000000,793.698,50,50,14,21000.000000000000000000,0,3501342,975,1363.0611254913656,1363.0611254913656,27.261222509827313,11,100.000000000000000000,,,
84,ghost,epic,24,19,1,0,21.2354600000000000,1061.773,50,50,29,45200.000000000000000000,3,10218953,2542,4188.598861781247,5188.598861781247,103.77197723562495,2,600.000000000000000000,,1000,213
85,diver,rare,29,21,1,0,7.9640866666666667,1194.613,150,150,14,5650.000000000000000000,0,4365061,1142,2456.4969044862796,2456.4969044862796,16.37664602990853,6,,,,
86,cobra,legendary,29,29,1,0,32.5571000000000000,325.571,10,10,21,75400.000000000000000000,2,3438945,667,2176.669237574652,2176.669237574652,217.6669237574652,8,,,,
87,clock,common,29,29,1,0,2.3604690000000000,4720.938,2000,2000,16,257.000000000000000000,0,716204,648,357.51255627135674,357.51255627135674,0.17875627813567838,36,,,,
88,ladybug,rare,21,29,1,0,9.5454400000000000,1431.816,150,150,21,5000,2,3643616,491,2392.7892892739073,2392.7892892739073,15.951928595159382,7,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.6394800000000000,781.974,50,50,22,12000,1,3212617,706,1153.4513043442892,1153.4513043442892,23.069026086885785,13,,,,
90,virus,common,29,29,1,0,2.4742695000000000,4948.539,2000,2000,9,183.000000000000000000,0,786220,565,96.09750387373046,96.09750387373046,0.04804875193686523,54,,,,
91,cougar,rare,29,29,1,0,9.2162733333333333,1382.441,150,150,16,3855.142000000000000000,1,3134369,1045,1605.5979454162098,1605.5979454162098,10.703986302774732,9,,,,
92,botroyale,legendary,29,29,1,0,22.3068000000000000,223.068,10,10,18,47240.000000000000000000,0,1402678,576,685.8517809488131,685.8517809488131,68.58517809488131,26,,,,
93,mummy,epic,29,29,1,0,14.2443200000000000,712.216,50,50,32,11700,1,1915992,509,854.056712430943,854.056712430943,17.08113424861886,22,,,,
94,frankie,rare,29,29,1,0,6.6522200000000000,997.833,150,150,15,2500,0,440008,171,215.83853714220032,215.83853714220032,1.438923580948002,42,,,,
95,earth,uncommon,29,29,1,0,2.6093250000000000,1565.595,600,600,30,1000,0,478443,328,435.83971895903545,435.83971895903545,0.7263995315983924,31,,,,
