id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.4850000000000000,324.850,10,10,7,79524.138000000000000000,0,481145,86,114.13287906798902,114.13287906798902,11.413287906798903,49,,,,
4,8ball,common,21,29,1,0,4.1519606913855590,14893.083,3318,3587,8,160,0,255250,285,75.04727143686074,75.04727143686074,0.022618225267287746,55,,,,
7,alien,common,29,24,1,0,4.6164460000000000,9232.892,2000,2000,11,249.000000000000000000,0,312806,211,272.6918095427072,272.6918095427072,0.13634590477135358,33,,,,
8,angel,epic,24,29,1,0,17.7117800000000000,885.589,50,50,9,20078.000000000000000000,3,8290592,1580,4344.505918583174,4844.505918583174,96.89011837166349,3,500,100.000000000000000000,770,
9,banana,rare,29,29,1,0,7.8748066666666667,1181.221,150,150,7,2008.000000000000000000,0,82748,39,19.88380473014247,19.88380473014247,0.1325586982009498,74,,,,
11,basketball,common,29,29,1,0,3.9094689709347997,9953.508,2347,4294,11,118.200000000000000000,0,99446,103,38.43464245490335,38.43464245490335,0.016376072626716382,66,,,,
12,beachball,common,29,29,1,0,3.6137825086306099,12561.508,3241,3514,18,145.598000000000000000,0,228521,227,20.39178921488356,20.39178921488356,0.006291820183549386,72,,,,
13,bomb,uncommon,29,29,1,0,5.0398466666666667,3023.908,600,600,19,1000,1,1664491,542,1191.9577710722513,1191.9577710722513,1.9865962851204189,13,,,,
14,shades,epic,29,29,1,0,14.6157200000000000,730.786,50,50,13,11000,0,297946,37,39.46926293710305,39.46926293710305,0.7893852587420611,65,,,,
15,bowling,common,29,29,1,0,3.4189871611982882,4793.420,1400,2000,21,143.800000000000000000,0,184052,251,43.17697373689978,43.17697373689978,0.030840695526356987,63,,,,
17,ninja,rare,29,29,1,0,10.3714100000000000,1037.141,100,100,25,4819.800000000000000000,0,957607,279,320.58705931003396,320.58705931003396,3.2058705931003395,28,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.2238133333333333,1383.572,150,150,3,3839.800000000000000000,0,322967,142,254.76476765379982,254.76476765379982,1.6984317843586654,35,,0.000000000000000000,,
