id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.8412000000000000,308.412,10,10,28,56400.000000000000000000,1,2387457,275,686.0319049542337,686.0319049542337,68.60319049542338,22,100.000000000000000000,,,
4,8ball,common,29,29,1,0,4.2017727780883175,15033.943,3309,3578,30,110,0,516432,260,42.222790844631604,42.222790844631604,0.012759985144947599,62,,,,
7,alien,common,29,29,1,0,4.7076620000000000,9415.324,2000,2000,28,205,0,866964,244,361.5369928058606,361.5369928058606,0.1807684964029303,29,,,,
8,angel,epic,29,29,1,0,15.2643200000000000,763.216,50,50,3,10400,0,223317,58,132.35277151148546,132.35277151148546,2.647055430229709,53,,,,
9,banana,rare,29,29,1,0,7.9563400000000000,1193.451,150,150,14,1975.998000000000000000,0,151073,74,48.44368187527198,48.44368187527198,0.32295787916847984,60,,,,
11,basketball,common,29,29,1,0,3.2294284563758389,12029.621,3527,4239,32,85,0,386378,318,60.31648895093352,60.31648895093352,0.01710135779725929,57,,,,
12,beachball,common,29,29,1,0,3.6078056587596456,12623.712,3265,3499,20,118.000000000000000000,0,379954,163,133.7342186812002,133.7342186812002,0.04095994446591124,52,,,,
13,bomb,uncommon,29,29,1,0,5.2427866666666667,3145.672,600,600,27,1200,2,3417609,737,1301.8744050131024,1301.8744050131024,2.1697906750218374,14,,,,
14,shades,epic,29,29,1,0,14.9752200000000000,748.761,50,50,7,11111,0,76500,28,30.438626296280628,30.438626296280628,0.6087725259256126,66,,,,
15,bowling,common,29,29,1,0,2.9533905000000000,5906.781,1998,2000,8,200.000000000000000000,0,314638,181,83.3259525703959,83.3259525703959,0.041704680966164115,54,,,,
17,ninja,rare,29,24,1,0,10.4821600000000000,1048.216,100,100,21,5020.000000000000000000,1,938789,136,737.4212125397738,737.4212125397738,7.374212125397738,21,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.6312000000000000,1444.680,150,150,28,7120.000000000000000000,4,4672041,1054,3591.13962606724,4091.13962606724,27.2742641737816,3,,500,,
19,button,common,29,29,1,0,3.8309805447470817,12799.306,3084,3341,9,100,0,244771,164,64.91057346405866,64.91057346405866,0.021047527063572845,56,,,,
20,cat,uncommon,29,29,1,0,5.1792416666666667,3107.545,600,600,30,932.600000000000000000,0,602498,184,149.9689402229456,149.9689402229456,0.24994823370490934,47,,,,
21,cherry,rare,29,29,1,0,10.2347300000000000,1023.473,98,100,10,3200.000000000000000000,0,629412,123,255.08267167623177,255.08267167623177,2.6028844048595077,35,,,,
22,egg,rare,29,29,1,0,13.9033100000000000,1390.331,100,100,24,7720.000000000000000000,1,1119666,337,637.3205681695363,637.3205681695363,6.373205681695363,24,,,,
23,coconut,rare,29,29,1,0,6.9916398601398601,1999.609,274,286,25,1580,0,89039,29,14.974349667368413,14.974349667368413,0.05465091119477523,71,,,,
24,cute,uncommon,29,29,1,0,5.6704620689655172,4111.085,708,725,13,544.000000000000000000,0,2708,6,0.30767081764379367,0.30767081764379367,0.00043456330175677073,86,,,,
25,devil,epic,29,21,1,0,14.2828292682926829,1171.192,81,82,4,8002.400000000000000000,0,3006945,904,897.600924711886,897.600924711886,11.081492897677606,17,,,,
26,revolver,uncommon,29,29,1,0,4.1093700000000000,2465.622,600,600,18,895,0,461581,168,187.16724460813853,187.16724460813853,0.3119454076802309,42,,,,
27,disguise,epic,29,29,1,0,12.2446351351351351,906.103,73,74,14,8000,0,49820,27,15.975483580957883,15.975483580957883,0.2188422408350395,70,,,,
28,dog,uncommon,29,29,1,0,4.9660283333333333,2979.617,600,600,27,555,0,379376,268,164.37308443572456,164.37308443572456,0.2739551407262076,45,,,,
29,donut,uncommon,29,29,1,0,5.4953900804289544,4099.561,686,746,25,430,0,275435,129,136.24693044104262,136.24693044104262,0.19861068577411461,51,,,,
30,baseball,epic,29,29,1,0,9.6632714285714286,676.429,69,70,18,6718.800000000000000000,0,632,1,0.07808467555614666,0.07808467555614666,0.0011316619645818358,87,,,,
31,bowie,rare,29,29,1,0,7.8576075949367089,2483.004,312,316,15,1420,0,191920,120,149.71672665870437,149.71672665870437,0.47986130339328326,48,,,,
32,eyeball,rare,29,29,1,0,6.9973460207612457,2022.233,276,289,13,1500,0,111902,62,12.71380348448146,12.71380348448146,0.04606450537855601,73,,,,
33,eyeball2,epic,29,29,1,0,10.4542133333333333,784.066,71,75,5,6100,0,103562,51,20.515928589765206,20.515928589765206,0.2889567407009184,69,,,,
34,discoball,epic,29,29,1,0,14.0318301886792453,743.687,53,53,25,8740.000000000000000000,0,259455,96,43.63447357839903,43.63447357839903,0.8232919543094157,61,,,,
35,fishcake,uncommon,29,29,1,0,5.3574591280653951,3932.375,684,734,8,439,0,2089,4,0.5532323334103225,0.5532323334103225,0.0008088192008922844,84,,,,
36,floater,rare,29,29,1,0,8.5227933333333333,1278.419,150,150,13,3300,0,2768,3,0.3144877486107906,0.3144877486107906,0.002096584990738604,85,,,,
37,fox,uncommon,29,29,1,0,5.9713162612035851,4663.598,709,781,18,397,0,14039,24,1.7345423419821882,1.7345423419821882,0.0024464631057576703,83,,,,
38,fox777,legendary,29,24,1,0,31.6373571428571429,442.923,14,14,14,104100.000000000000000000,0,968624,277,674.3714410605161,674.3714410605161,48.16938864717972,23,,,,
40,gamer,rare,29,29,1,0,10.2715900000000000,1027.159,99,100,19,4500,0,317204,76,313.0907696186456,313.0907696186456,3.1625330264509657,31,,,,
41,xmasball,epic,29,29,1,0,10.7804666666666667,646.828,60,60,30,8005.000000000000000000,0,58147,26,4.75252774381781,4.75252774381781,0.07920879573029684,80,,,,
42,derp,uncommon,29,29,1,0,7.0777333333333333,2972.648,420,420,7,1610.000000000000000000,0,19809,29,7.88181370330749,7.88181370330749,0.018766223103113072,78,,,,
43,moneybag,legendary,29,29,1,0,19.0353000000000000,190.353,10,10,15,41000.138000000000000000,0,253404,97,35.39531171231612,35.39531171231612,3.539531171231612,65,,,,
44,moon,uncommon,24,21,1,0,6.1093800000000000,3665.628,600,600,23,8000,1,5729394,1968,3528.829089512537,3528.829089512537,5.881381815854228,4,500.000000000000000000,,,
45,bull,uncommon,29,29,1,0,6.3712901554404145,4918.636,738,772,14,432.000000000000000000,0,892436,146,505.6971346771021,505.6971346771021,0.6852264697521708,26,,,,
46,opencan,uncommon,29,29,1,0,4.9927850000000000,2995.671,600,600,16,500.000000000000000000,0,555147,190,253.26564683101535,253.26564683101535,0.42210941138502556,36,,,,
47,candyswirl,rare,29,21,1,0,11.4504900000000000,1145.049,100,100,23,6650.000000000000000000,0,1779847,757,794.1123863721059,794.1123863721059,7.941123863721059,19,,,,
48,royman,epic,29,29,1,0,12.4712400000000000,623.562,50,50,17,6980,0,1072262,287,264.18099354998446,264.18099354998446,5.283619870999689,34,,,,
49,panda,uncommon,29,24,1,0,5.4585616666666667,3275.137,599,600,24,700,0,401151,218,182.99309200417602,182.99309200417602,0.3054976494226645,43,,,,
50,melon,rare,29,29,1,0,7.0047647058823529,1905.296,268,272,5,1500,0,553515,82,219.8599252973023,219.8599252973023,0.820372855586949,40,,,,
51,casinochip,uncommon,29,29,1,0,5.1072033333333333,3064.322,600,600,19,1262.200000000000000000,1,1795689,691,1660.7159360101484,1660.7159360101484,2.767859893350247,7,,,,
52,pizza,rare,29,29,1,0,8.9372600000000000,1340.589,150,150,21,4500,0,589580,153,439.2758560908588,439.2758560908588,2.9285057072723917,27,,,,
53,jackolantern,rare,29,29,1,0,9.6427666666666667,1446.415,150,150,11,2130.000000000000000000,0,68663,32,11.240506180741196,11.240506180741196,0.07493670787160797,75,,,,
54,waffle,uncommon,29,29,1,0,5.1457613168724280,3751.260,680,729,9,398.090000000000000000,0,51416,61,6.122145579564702,6.122145579564702,0.009003155264065739,79,,,,
55,saturn,common,29,29,1,0,3.7365265000000000,7473.053,1996,2000,23,210,0,841869,352,147.70617290517856,147.70617290517856,0.07400108862984899,49,,,,
56,marble,rare,29,24,1,0,7.3927630662020906,2121.723,278,287,17,1580,0,384823,222,41.01309057692524,41.01309057692524,0.14752910279469508,64,,,,
57,skull,uncommon,29,29,1,0,6.5685482388973966,4289.262,651,653,17,1050.662626200000000000,0,620162,312,156.01968043033935,156.01968043033935,0.23966156748132003,46,,,,
58,skullpatch,rare,29,29,1,0,9.0582266666666667,1358.734,150,150,23,2599.99,0,150556,55,26.261283509641302,26.261283509641302,0.17507522339760867,67,,,,
59,football,common,17,19,1,0,4.0745655000000000,8149.131,1997,2000,7,990.000000000000000000,4,8551821,2939,3849.629989854203,4849.629989854203,2.4284576814492755,2,400.000000000000000000,1000,238.24999999999997,
