id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
25,devil,epic,29,24,1,0,14.1186172839506173,1143.608,80,81,13,8640.000000000000000000,0,999648,423,376.13552280706006,376.13552280706006,4.70169403508825,29,,,,
26,revolver,uncommon,29,29,1,0,4.0760066666666667,2445.604,600,600,15,900,0,963383,475,526.3978743687005,526.3978743687005,0.8773297906145009,28,,,,
27,disguise,epic,29,29,1,0,12.0676351351351351,893.005,73,74,29,8000,0,38295,58,9.589378112502601,9.589378112502601,0.13136134400688496,76,,,,
28,dog,uncommon,29,29,1,0,4.8892800000000000,2933.568,600,600,14,695,0,643519,324,232.91862338225022,232.91862338225022,0.3881977056370837,39,,,,
29,donut,uncommon,29,29,1,0,5.4721474530831099,4082.222,686,746,21,381.000000000000000000,0,183919,96,46.06946456819147,46.06946456819147,0.06715665388949194,61,,,,
30,baseball,epic,29,29,1,0,9.6409000000000000,674.863,69,70,4,6718.800000000000000000,0,1101,2,0.18086856884434632,0.18086856884434632,0.002621283606439802,85,,,,
31,bowie,rare,29,29,1,0,7.8425856697819315,2517.470,317,321,18,1535,0,549989,184,207.97133862860332,207.97133862860332,0.65606100513755,41,,,,
32,eyeball,rare,29,29,1,0,6.9913010380622837,2020.486,276,289,15,1500,0,45290,32,8.552711084827889,8.552711084827889,0.030988083640680758,78,,,,
33,eyeball2,epic,29,29,1,0,10.3510533333333333,776.329,71,75,11,6360.000000000000000000,0,23077,15,2.6669065503764897,2.6669065503764897,0.037562064089809714,83,,,,
34,discoball,epic,29,29,1,0,13.8770943396226415,735.486,53,53,11,8200,0,231437,91,26.746147735818507,26.746147735818507,0.504644296902236,69,,,,
35,fishcake,uncommon,29,29,1,0,5.3366612244897959,3922.446,685,735,13,395.798000000000000000,0,89143,47,9.264132482915953,9.264132482915953,0.013524280996957594,77,,,,
36,floater,rare,29,29,1,0,8.4923800000000000,1273.857,150,150,14,3300,0,864168,146,599.060430537793,599.060430537793,3.9937362035852866,26,,,,
37,fox,uncommon,29,29,1,0,5.9860542929292929,4740.955,720,792,23,385,0,194072,184,33.01359584938784,33.01359584938784,0.045852216457483115,66,,,,
38,fox777,legendary,29,29,1,0,30.8774285714285714,432.284,14,14,7,80000,1,1670303,378,1220.2970030244342,1220.2970030244342,87.16407164460244,17,,,,
40,gamer,rare,15,29,1,0,10.1867700000000000,1018.677,99,100,9,4619.800000000000000000,1,5649141,2112,3536.727742012894,4536.727742012894,45.82553274760499,2,1000,,,
41,xmasball,epic,29,29,1,0,10.7613000000000000,645.678,60,60,26,6980.000000000000000000,0,62578,42,5.551530016286783,5.551530016286783,0.09252550027144639,82,,,,
42,derp,uncommon,29,29,1,0,7.0522214285714286,2961.933,420,420,24,1190,0,539885,256,163.00328589812216,163.00328589812216,0.3881030616621956,45,,,,
43,moneybag,legendary,29,29,1,0,18.7142000000000000,187.142,10,10,17,41000.138000000000000000,0,389940,222,49.6346660362922,49.6346660362922,4.96346660362922,59,,,,
44,moon,uncommon,24,19,1,0,5.9381083333333333,3562.865,600,600,29,7972.000000000000000000,1,3897819,1526,2022.1928244888445,2022.1928244888445,3.370321374148074,8,,300.000000000000000000,,
45,bull,uncommon,29,29,1,0,6.3588758085381630,4915.411,739,773,20,700,0,382305,154,40.63737518853003,40.63737518853003,0.05498968225782142,64,,,,
46,opencan,uncommon,29,29,1,0,4.9440616666666667,2966.437,600,600,20,560.000000000000000000,0,440038,139,56.643074786868965,56.643074786868965,0.09440512464478161,56,,,,
47,candyswirl,rare,29,21,1,0,11.0639600000000000,1106.396,100,100,22,5700.000000000000000000,0,2069444,1093,609.2957890761483,609.2957890761483,6.0929578907614825,25,,,,
48,royman,epic,29,29,1,0,12.1876000000000000,609.380,50,50,24,6980,0,104508,42,11.94667146163943,11.94667146163943,0.2389334292327886,75,,,,
49,panda,uncommon,29,24,1,0,5.4203433333333333,3252.206,599,600,8,800,1,1385605,546,1290.9826546995916,1290.9826546995916,2.155229807511839,16,,,,
50,melon,rare,29,29,1,0,6.9798345588235294,1898.515,268,272,9,1950,0,180067,55,24.105190875572035,24.105190875572035,0.08994474207302998,72,,,,
51,casinochip,uncommon,29,24,1,0,5.0176883333333333,3010.613,600,600,9,1300,0,977105,400,288.0315418774211,288.0315418774211,0.4800525697957018,36,,,,
52,pizza,rare,29,29,1,0,8.8948733333333333,1334.231,150,150,28,5500,1,2664677,591,1621.3240941452282,1621.3240941452282,10.808827294301521,11,,,,
53,jackolantern,rare,29,29,1,0,9.6218066666666667,1443.271,150,150,22,2298.000000000000000000,0,417625,104,99.7733793371942,99.7733793371942,0.6651558622479613,48,,,,
54,waffle,uncommon,29,29,1,0,5.1369711934156379,3744.852,680,729,15,382.198000000000000000,0,225765,133,41.72477110120533,41.72477110120533,0.06135995750177254,63,,,,
55,saturn,common,29,24,1,0,3.7168080000000000,7433.616,1996,2000,27,200.000000000000000000,0,587427,418,250.5389279624514,250.5389279624514,0.12552050499120812,38,,,,
56,marble,rare,29,29,1,0,7.3781423611111111,2124.905,279,288,31,1700,0,220109,187,33.82632644126786,33.82632644126786,0.12124131340956222,65,,,,
57,skull,uncommon,29,21,1,0,6.5560658499234303,4281.111,651,653,26,1175.862626200000000000,0,1552299,468,301.75044207010217,301.75044207010217,0.4635183441937053,35,,,,
58,skullpatch,rare,29,29,1,0,8.9611400000000000,1344.171,150,150,14,2390,0,328341,135,309.65415468551635,309.65415468551635,2.0643610312367757,34,,,,
59,football,common,21,19,1,0,3.9833870000000000,7966.774,1997,2000,20,1000,3,6609825,2744,3097.7576177600613,3097.7576177600613,1.5512056173059896,4,,500.000000000000000000,128,
60,starballoon,common,29,29,1,0,3.4423856599674090,12674.864,3419,3683,6,120,0,225873,186,29.14895197454937,29.14895197454937,0.008525578231807362,68,,,,
61,tamagochi,epic,29,29,1,0,11.9698552631578947,909.709,76,76,9,7713.000000000000000000,0,196923,63,120.44882973484846,120.44882973484846,1.5848530228269535,47,,,,
62,target,uncommon,29,29,1,0,5.0288018741633199,3756.515,712,747,5,415.000000000000000000,0,165290,80,24.916812217089266,24.916812217089266,0.03499552277681077,70,,,,
64,tomato,uncommon,29,29,1,0,4.9441428571428571,3772.381,741,763,11,372.561904761904760000,0,52314,72,6.045696982987202,6.045696982987202,0.00815883533466559,81,,,,
65,volleyball,common,29,29,1,0,3.0503640000000000,6100.728,2000,2000,6,222.000000000000000000,0,521187,67,48.242109852162415,48.242109852162415,0.024121054926081208,60,,,,
66,racoon,uncommon,29,29,1,0,6.3430332056194125,4966.595,737,783,10,500,0,127633,127,24.230397851456082,24.230397851456082,0.03287706628420092,71,,,,
67,peach,rare,29,24,1,0,10.0743500000000000,1007.435,100,100,11,2953,0,62605,26,7.234982215466488,7.234982215466488,0.07234982215466487,80,,,,
68,watermelon,uncommon,29,24,1,0,4.1264583333333333,2475.875,600,600,18,691.800000000000000000,0,787412,313,320.2368370385238,320.2368370385238,0.533728061730873,32,,,,
69,citrus,epic,29,21,1,0,15.4460200000000000,772.301,50,50,10,8100,1,2508817,339,1056.2258462666414,1056.2258462666414,21.124516925332827,20,,,,
70,potion,epic,29,29,1,0,13.6955200000000000,684.776,50,50,28,11680.000000000000000000,0,467946,196,311.6777710552978,311.6777710552978,6.233555421105956,33,,,,
71,crlogo,legendary,21,21,1,0,29.8208000000000000,298.208,10,10,24,70780.933320000000000000,3,8364907,2119,3370.2097142330267,3870.2097142330267,387.0209714233027,3,500,500.000000000000000000,345,
72,yinyang,uncommon,29,29,1,0,5.4185608391608392,3874.271,687,715,23,362.000000000000000000,0,282601,231,63.041424804212724,63.041424804212724,0.09176335488240571,51,,,,
73,waffle2,legendary,29,29,1,0,17.0471666666666667,306.849,18,18,10,47860.000000000000000000,0,,,,,,86,,,,
74,snowman,epic,29,29,1,0,12.1988400000000000,609.942,50,50,32,8639.600000000000000000,0,198925,106,57.54040929821742,57.54040929821742,1.1508081859643484,55,,,,
75,crosshair,common,16,19,1,0,3.3486930000000000,6697.386,2000,2000,15,998.600000000000000000,2,3989891,1836,1853.9630565492612,1853.9630565492612,0.9269815282746305,9,,100.000000000000000000,,
76,xmasball2,common,29,29,1,0,3.7034375764993880,12102.834,3048,3992,20,55,1,1397026,738,665.9813557687762,665.9813557687762,0.21849782013411292,22,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.3384300000000000,1133.843,100,100,17,10323.000000000000000000,1,2430975,649,1300.1581259675866,1300.1581259675866,13.001581259675866,15,,,,
78,vase,common,29,29,1,0,2.4725575000000000,4945.115,1999,2000,5,170,0,401318,179,181.1814795683529,181.1814795683529,0.090636057813083,42,,,,
79,ufo,uncommon,29,21,1,0,5.7792566666666667,3467.554,600,600,29,3600,0,5129352,1597,2985.7235580852316,2985.7235580852316,4.9762059301420525,5,,100.000000000000000000,,
80,wheeee,rare,29,29,1,0,8.5746466666666667,1286.197,150,150,22,3070.000000000000000000,0,429925,132,255.7149591324091,255.7149591324091,1.7047663942160607,37,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.4120000000000000,870.600,50,50,26,18260.000000000000000000,0,676104,208,59.97973169694716,59.97973169694716,1.1995946339389432,53,,,,
83,ape,epic,29,24,1,0,15.9790800000000000,798.954,50,50,32,21000.000000000000000000,1,2579566,590,1527.5431070810364,1527.5431070810364,30.550862141620726,13,,200.000000000000000000,,
84,ghost,epic,19,19,1,0,21.5388000000000000,1076.940,50,50,32,45200.000000000000000000,3,7740743,2006,2685.317459925656,2685.317459925656,53.70634919851312,6,,800.000000000000000000,141.875,
85,diver,rare,29,29,1,0,7.9959400000000000,1199.391,150,150,8,5650.000000000000000000,0,2680362,848,1100.2876933194325,1100.2876933194325,7.335251288796217,19,,,,
86,cobra,legendary,29,29,1,0,32.6968000000000000,326.968,10,10,7,75400.000000000000000000,1,2619118,616,1124.061778435241,1124.061778435241,112.40617784352409,18,,,,
87,clock,common,29,24,1,0,2.4160130000000000,4832.026,2000,2000,9,260,1,2135876,938,1747.2953244915182,1747.2953244915182,0.8736476622457591,10,,,,
88,ladybug,rare,29,29,1,0,9.5653466666666667,1434.802,150,150,18,5700,1,859793,143,548.1636276980887,548.1636276980887,3.6544241846539247,27,,,,
89,dragon,epic,29,24,1,100.000000000000000000,15.6979800000000000,784.899,50,50,23,11880.000000000000000000,0,1484231,377,748.3078836115051,748.3078836115051,14.966157672230102,21,,,,
90,virus,common,29,29,1,0,2.5066920000000000,5013.384,2000,2000,19,191.998000000000000000,0,664030,329,358.7578241555621,358.7578241555621,0.17937891207778106,31,,,,
91,cougar,rare,24,29,1,0,9.3039133333333333,1395.587,150,150,21,2998.820000000000000000,4,4616856,1457,4494.623485147189,7494.623485147189,49.964156567647926,1,3000,,,1000
92,botroyale,legendary,29,29,1,0,22.6628000000000000,226.628,10,10,12,47240.000000000000000000,1,1917363,661,1508.3193623421453,1508.3193623421453,150.83193623421454,14,,,,
93,mummy,epic,21,29,1,0,14.3111600000000000,715.558,50,50,20,11000,0,845527,193,217.28269009220247,217.28269009220247,4.345653801844049,40,,,,
94,frankie,rare,29,29,1,0,6.7236333333333333,1008.545,150,150,3,2920.000000000000000000,0,202433,83,42.137630381730574,42.137630381730574,0.28091753587820384,62,,,,
95,earth,uncommon,29,29,1,0,2.7339783333333333,1640.387,600,600,4,1040.000000000000000000,0,358058,267,163.70772289153626,163.70772289153626,0.2728462048192271,44,,,,
