id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
46,opencan,uncommon,29,29,1,0,4.9010966666666667,2940.658,600,600,6,649,0,127334,68,30.10796875446569,30.10796875446569,0.050179947924109486,66,,,,
47,candyswirl,rare,29,29,1,0,10.4449900000000000,1044.499,100,100,22,6778.500000000000000000,0,700312,432,309.27467047155216,309.27467047155216,3.0927467047155215,31,,,,
48,royman,epic,29,29,1,0,12.5458600000000000,627.293,50,50,3,8000,0,19267,12,7.943218827412922,7.943218827412922,0.15886437654825844,79,,,,
49,panda,uncommon,29,29,1,0,5.3000616666666667,3180.037,599,600,29,591.800000000000000000,0,987992,475,504.4438576092918,504.4438576092918,0.842143334906998,23,,,,
50,melon,rare,29,29,1,0,6.9854214285714286,1955.918,276,280,4,1290.000000000000000000,0,239992,60,46.47451211452014,46.47451211452014,0.1683859134584063,59,,,,
51,casinochip,uncommon,29,29,1,0,4.7280000000000000,2836.800,600,600,27,654.000000000000000000,0,112954,60,39.42294932033881,39.42294932033881,0.06570491553389801,62,,,,
52,pizza,rare,29,29,1,0,8.6482266666666667,1297.234,150,150,16,3890.138000000000000000,0,1342240,774,656.8514368572773,656.8514368572773,4.379009579048516,22,,,,
53,jackolantern,rare,29,29,1,0,9.6007933333333333,1440.119,150,150,9,2120.000000000000000000,0,141335,84,25.172385707452822,25.172385707452822,0.16781590471635213,70,,,,
54,waffle,uncommon,29,29,1,0,5.1076729729729730,3779.678,691,740,17,590,0,488151,241,241.11393870493814,241.11393870493814,0.3489347882850045,33,,,,
55,saturn,common,29,29,1,0,3.8415398981324278,6788.001,1762,2000,29,164.600000000000000000,0,397702,384,96.66873666962954,96.66873666962954,0.05486307415983515,50,,,,
56,marble,rare,29,29,1,0,7.2083217993079585,2083.205,279,289,26,1500,0,159724,53,31.233564204506553,31.233564204506553,0.11194825879751452,65,,,,
57,skull,uncommon,29,24,1,0,6.5059433384379786,4248.381,651,653,6,2340.000000000000000000,0,450843,284,100.96719904187397,100.96719904187397,0.15509554384312438,49,,,,
58,skullpatch,rare,29,29,1,0,8.8285466666666667,1324.282,150,150,13,2470.000000000000000000,0,554834,158,399.49803731056903,399.49803731056903,2.663320248737127,27,,,,
59,soccerball,common,29,17,1,0,3.4913480000000000,6982.696,1997,2000,18,358.400000000000000000,0,1544978,1167,707.9749724169998,707.9749724169998,0.3545192651061591,18,,,,
60,starball,common,29,29,1,0,3.4943751468860165,11894.853,3140,3694,31,140,0,118483,132,28.734509001839033,28.734509001839033,0.009151117516509245,68,,,,
61,tamagochi,epic,29,29,1,0,11.8650657894736842,901.745,76,76,19,8920.000000000000000000,0,719136,317,290.40959518622935,290.40959518622935,3.8211788840293335,32,,,,
62,target,uncommon,29,29,1,0,5.0122055702917772,3779.203,719,754,4,388.000000000000000000,0,,,,,,85,,,,
64,tomato,uncommon,29,29,1,0,4.8932194805194805,3767.779,748,770,4,432.400000000000000000,0,99735,60,19.31370823086464,19.31370823086464,0.02582046554928428,73,,,,
65,volleyball,common,29,29,1,0,3.4116619537275064,5308.546,1556,2000,17,164.600000000000000000,0,689527,216,221.38618809834367,221.38618809834367,0.14227904119430826,34,,,,
66,racoon,uncommon,29,29,1,0,6.3090597964376590,4958.921,739,786,4,520,0,85081,112,16.475957386977434,16.475957386977434,0.022294935571011414,76,,,,
67,peach,rare,29,29,1,0,10.0541683168316832,1015.471,101,100,16,2730.000000000000000000,0,121921,42,115.51590819418584,115.51590819418584,1.1437218633087707,47,,,,
68,watermelon,uncommon,29,29,1,0,3.8895700000000000,2333.742,600,600,11,581.798000000000000000,0,437465,389,176.6202183528278,176.6202183528278,0.29436703058804636,38,,,,
69,citrus,epic,29,21,1,0,15.5956200000000000,779.781,50,50,33,9500,0,79692,44,23.739243393451694,23.739243393451694,0.4747848678690339,71,,,,
70,potion,epic,29,29,1,0,13.9148800000000000,695.744,50,50,5,11131.000000000000000000,0,442278,146,325.7504363070394,325.7504363070394,6.515008726140788,29,,,,
71,crlogo,legendary,24,17,1,0,20.5112000000000000,205.112,10,10,24,56733.333320000000000000,0,1871422,1410,745.6245144651512,745.6245144651512,74.56245144651511,17,,,,
72,yinyang,uncommon,29,29,1,0,5.4106101468624833,4052.547,721,749,4,430,0,91558,41,17.730230091758205,17.730230091758205,0.024591165175808883,74,,,,
73,waffle2,legendary,29,29,1,0,17.1147500000000000,342.295,20,20,8,44600.000000000000000000,0,476894,197,119.04390405983932,119.04390405983932,5.952195202991966,45,,,,
74,snowman,epic,29,29,1,0,12.4822200000000000,624.111,50,50,21,7800,0,510918,122,213.64280101806102,213.64280101806102,4.27285602036122,35,,,,
75,crosshair,common,29,24,1,0,3.2001480000000000,6400.296,2000,2000,6,660,0,689994,328,705.9802260049069,705.9802260049069,0.3529901130024534,19,,,,
76,xmasball2,common,29,29,1,0,3.8647182620502376,11385.460,2726,4015,10,55,0,185962,119,47.04481352137856,47.04481352137856,0.017257818606521848,57,,,,
77,xmasball1,rare,24,29,1,100.000000000000000000,10.7465800000000000,1074.658,100,100,9,6630.000000000000000000,8,7563841,1805,7433.439323296944,10433.439323296945,104.33439323296945,1,,,1000,3000
78,vase,common,29,29,1,0,2.7979047619047619,4171.676,1490,2000,11,152.000000000000000000,0,55025,70,7.013636065811626,7.013636065811626,0.004707138299202434,80,,,,
79,ufo,uncommon,29,17,1,0,5.3504816666666667,3210.289,600,600,23,3714.000000000000000000,5,7020936,2382,5820.4891388191245,6820.4891388191245,11.367481898031874,2,700.000000000000000000,258.5714285714286,,1000
80,wheeee,rare,29,29,1,0,8.4328000000000000,1264.920,150,150,3,3030.000000000000000000,0,153940,65,154.0370581503729,154.0370581503729,1.026913721002486,40,,,,
81,owl,epic,29,29,1,200.000000000000000000,16.9499000000000000,847.495,50,50,23,17950,0,118447,38,28.495106586201796,28.495106586201796,0.5699021317240359,69,100.000000000000000000,,,
83,ape,epic,29,29,1,0,14.9670400000000000,748.352,50,50,22,18628.000000000000000000,0,1060328,421,500.257162396475,500.257162396475,10.0051432479295,24,,,,
84,ghost,epic,19,19,1,0,18.3854400000000000,919.272,50,50,14,19828.400000000000000000,4,4117402,965,4168.904348852972,4668.904348852972,93.37808697705945,3,,,,500
85,diver,rare,29,29,1,0,7.5892600000000000,1138.389,150,150,28,5982.856000000000000000,0,1394431,277,999.6009494883687,999.6009494883687,6.664006329922458,14,,,,
86,cobra,legendary,29,24,1,0,30.9085000000000000,309.085,10,10,13,73400.000000000000000000,1,1629262,485,1028.8708621059257,1028.8708621059257,102.88708621059257,13,,,,
87,clock,common,29,29,1,0,2.2607170000000000,4521.434,2000,2000,24,138.000000000000000000,0,364518,235,181.92466050940772,181.92466050940772,0.09096233025470386,37,,,,
88,ladybug,rare,29,24,1,0,9.3217600000000000,1398.264,150,150,32,5570.000000000000000000,1,2633277,761,2057.112908137328,2057.112908137328,13.714086054248853,6,,,,
89,dragon,epic,29,24,1,100.000000000000000000,14.9543200000000000,747.716,50,50,23,13000,0,3251812,719,1768.8927171888831,1768.8927171888831,35.37785434377766,9,100.000000000000000000,,,
90,virus,common,29,29,1,0,2.3894245000000000,4778.849,2000,2000,21,155.800000000000000000,0,239679,170,50.159862996257516,50.159862996257516,0.025079931498128757,55,,,,
91,cougar,rare,29,24,1,0,8.6240133333333333,1293.602,150,150,25,2900,1,2905488,988,2036.3146175578445,2036.3146175578445,13.575430783718963,7,,,,
92,botroyale,legendary,29,24,1,0,17.0974000000000000,170.974,10,10,30,39840.000000000000000000,1,1025396,563,699.1936770007852,699.1936770007852,69.91936770007852,21,,,,
93,mummy,epic,29,21,1,0,13.9821600000000000,699.108,50,50,8,14119.000000000000000000,0,2678879,1015,1629.327367475947,1629.327367475947,32.586547349518945,10,100.000000000000000000,,,
94,frankie,rare,29,29,1,0,6.0863866666666667,912.958,150,150,18,2227.895238095238000000,0,597141,191,141.0616095862421,141.0616095862421,0.9404107305749473,41,,,,
