id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7456000000000000,307.456,10,10,10,56400.000000000000000000,0,185824,46,37.855535139490904,37.855535139490904,3.7855535139490906,59,,,,
4,8ball,common,29,29,1,0,4.2008689578094440,15034.910,3310,3579,31,114,0,299061,276,55.21006044416539,55.21006044416539,0.016679776569234257,50,,,,
7,alien,common,29,29,1,0,4.6987625000000000,9397.525,2000,2000,31,201.998000000000000000,0,357463,208,65.98432972917497,65.98432972917497,0.03299216486458749,44,,,,
8,angel,epic,29,24,1,0,15.2220400000000000,761.102,50,50,29,11500,0,401417,127,55.867575664524814,55.867575664524814,1.1173515132904963,49,,,,
9,banana,rare,29,29,1,0,7.9363200000000000,1190.448,150,150,17,2000,0,278156,101,30.513460439375002,30.513460439375002,0.20342306959583334,65,,,,
11,basketball,common,29,29,1,0,3.3025983489894677,11602.028,3315,4242,19,90,0,406137,272,58.43690652081298,58.43690652081298,0.017628026099792755,46,,,,
12,beachball,common,29,29,1,0,3.6031880537296370,12607.555,3265,3499,23,91.400000000000000000,0,568433,235,83.47884274049846,83.47884274049846,0.025567792569831077,40,,,,
13,bomb,uncommon,24,29,1,0,5.2231800000000000,3133.908,600,600,25,1590,0,1395400,395,582.6229689711821,582.6229689711821,0.9710382816186368,21,,,,
14,shades,epic,29,29,1,0,14.9405600000000000,747.028,50,50,31,13000,0,477459,141,73.59273973637742,73.59273973637742,1.4718547947275484,42,,,,
15,bowling,common,29,29,1,0,2.9486325000000000,5897.265,1998,2000,31,184.000000000000000000,0,270485,194,50.00249326576324,50.00249326576324,0.02502627290578741,56,,,,
17,ninja,rare,29,29,1,0,10.4575400000000000,1045.754,100,100,5,4500,0,5796,10,1.6760206095350894,1.6760206095350894,0.016760206095350894,86,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.5820400000000000,1437.306,150,150,21,6720.000000000000000000,1,2133391,597,934.1903563813618,934.1903563813618,6.227935709209079,16,,,,
19,button,common,29,29,1,0,3.8267087698293924,12785.034,3084,3341,24,91.000000000000000000,0,97016,98,10.050340060524528,10.050340060524528,0.0032588651298717667,76,,,,
20,cat,uncommon,29,24,1,0,5.1721900000000000,3103.314,600,600,27,930,0,409731,146,50.37878583338541,50.37878583338541,0.08396464305564234,55,,,,
21,cherry,rare,29,29,1,0,10.2246300000000000,1022.463,98,100,10,3200,0,247603,100,141.83872064411148,141.83872064411148,1.4473338841235865,35,,,,
22,egg,rare,29,29,1,0,13.8654700000000000,1386.547,100,100,28,7720.000000000000000000,0,1537445,421,803.4179630798047,803.4179630798047,8.034179630798047,17,,,,
23,coconut,rare,29,29,1,0,6.9500522648083624,1994.665,275,287,18,1700,0,137340,89,30.57501924726698,30.57501924726698,0.11118188817187992,64,,,,
