id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
52,pizza,rare,29,29,1,0,8.7613000000000000,1314.195,150,150,32,4750,0,2194577,720,1300.6197893651897,1300.6197893651897,8.670798595767932,13,,,,
53,jackolantern,rare,29,29,1,0,9.5633866666666667,1434.508,150,150,14,2491.000000000000000000,0,178603,110,26.329538204834762,26.329538204834762,0.1755302546988984,66,,,,
54,waffle,uncommon,29,29,1,0,5.1149186991869919,3774.810,689,738,29,524.380952380940000000,0,86589,60,9.153368430035178,9.153368430035178,0.013285004978280375,78,,,,
55,saturn,common,29,29,1,0,3.6400380000000000,7280.076,1996,2000,28,219.9,0,169089,129,62.25555415857389,62.25555415857389,0.031190157394075095,55,,,,
56,marble,rare,29,29,1,0,7.3077335640138408,2111.935,280,289,26,1159.800000000000000000,0,555509,111,305.7733031082511,305.7733031082511,1.092047511100897,36,,,,
57,skull,uncommon,29,29,1,0,6.5368208269525268,4268.544,651,653,9,1490.000000000000000000,1,1071729,388,613.1536066882688,613.1536066882688,0.9418642191832086,24,,,,
58,skullpatch,rare,29,29,1,0,8.8936800000000000,1334.052,150,150,4,2450,0,176304,56,21.38564230413691,21.38564230413691,0.14257094869424605,67,,,,
59,football,common,21,24,1,0,3.6933165000000000,7386.633,1997,2000,6,834.800000000000000000,4,5314498,2120,4228.57352282203,4228.57352282203,2.117462955844782,4,100.000000000000000000,,,
60,starballoon,common,29,24,1,0,3.4929674843126070,12246.344,3243,3688,6,130,0,333004,442,67.89297360691238,67.89297360691238,0.020935237004906685,53,,,,
61,tamagochi,epic,29,29,1,0,11.9235263157894737,906.188,76,76,5,8000,0,55346,20,11.534486037193783,11.534486037193783,0.15176955312097085,75,,,,
62,target,uncommon,29,24,1,0,5.0185917553191489,3773.981,717,752,23,447.616571428560000000,0,51751,46,12.265767492933833,12.265767492933833,0.017107067633101578,73,,,,
64,tomato,uncommon,29,29,1,0,4.9081475195822454,3759.641,744,766,20,466.000000000000000000,0,70437,77,11.853338406357341,11.853338406357341,0.015931906460157717,74,,,,
65,volleyball,common,29,29,1,0,3.0074995000000000,6014.999,2000,2000,16,250,0,345671,166,173.6730508501388,173.6730508501388,0.0868365254250694,46,,,,
66,racoon,uncommon,29,29,1,0,6.3256806615776081,4971.985,740,786,26,420.200000000000000000,0,115823,175,27.058180592292196,27.058180592292196,0.036565108908502966,65,,,,
67,peach,rare,29,29,1,0,10.0272100000000000,1002.721,100,100,20,3333,0,90006,33,15.146465303783508,15.146465303783508,0.15146465303783507,70,,,,
68,watermelon,uncommon,29,29,1,0,4.0111750000000000,2406.705,600,600,17,720.000000000000000000,0,796498,496,231.3076048556159,231.3076048556159,0.3855126747593598,39,,,,
69,citrus,epic,29,29,1,0,15.6407200000000000,782.036,50,50,13,8000,0,1037396,586,288.1091909641621,288.1091909641621,5.762183819283242,37,,,,
70,potion,epic,29,29,1,0,13.5344800000000000,676.724,50,50,28,12300,0,859187,183,693.2362082342479,693.2362082342479,13.864724164684958,21,,,,
71,crlogo,legendary,29,24,1,0,26.6122000000000000,266.122,10,10,3,56733.333320000000000000,0,3692020,1445,1112.4730249513277,1112.4730249513277,111.24730249513277,15,,,,
72,yinyang,uncommon,29,29,1,0,5.3773941504178273,3860.969,690,718,23,473.188000000000000000,0,222804,131,52.80790826255782,52.80790826255782,0.07653320038051857,60,,,,
73,waffle2,legendary,29,29,1,0,16.7477777777777778,301.460,18,18,8,43000,0,191037,103,62.09501410629826,62.09501410629826,3.449723005905459,56,,,,
74,snowman,epic,29,29,1,0,12.0777000000000000,603.885,50,50,19,7500,0,1055742,241,406.6429620483591,406.6429620483591,8.132859240967182,30,,,,
75,crosshair,common,15,29,1,0,3.2412435000000000,6482.487,2000,2000,4,900,4,5732182,1553,4826.345709769549,5826.345709769549,2.9131728548847744,2,,,1000,
76,xmasball2,common,29,29,1,0,3.8815865092748735,11508.904,2745,4006,26,55,0,234878,170,52.45955254298598,52.45955254298598,0.019110948103091434,61,,,,
77,xmasball1,rare,21,29,1,100.000000000000000000,11.1972800000000000,1119.728,100,100,29,10323.000000000000000000,1,4094084,1011,3266.290793148353,3266.290793148353,32.66290793148353,6,,,,
78,vase,common,29,29,1,0,2.4509469116896376,4801.405,1958,2000,27,160.000000000000000000,0,28940,47,9.55881430888134,9.55881430888134,0.004881927634770858,77,,,,
79,ufo,uncommon,29,29,1,0,5.6381883333333333,3382.913,600,600,33,3400.000000000000000000,1,7114427,1767,4771.133982617546,5271.133982617546,8.785223304362576,3,500.000000000000000000,151.4,500,
80,wheeee,rare,29,29,1,0,8.4132200000000000,1261.983,150,150,16,2800,0,700632,166,316.81753199912396,316.81753199912396,2.1121168799941596,34,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.2079800000000000,860.399,50,50,20,17575.000000000000000000,0,76406,34,14.190234618602004,14.190234618602004,0.2838046923720401,71,,,,
83,ape,epic,29,29,1,0,15.3895000000000000,769.475,50,50,14,18911.000000000000000000,0,1261314,361,413.6275562351524,413.6275562351524,8.272551124703048,29,,,,
84,ghost,epic,24,24,1,0,20.4987600000000000,1024.938,50,50,17,45200.000000000000000000,5,10405327,2158,7280.502592558816,10280.502592558816,205.6100518511763,1,1800.000000000000000000,146.94444444444446,3000,1000
85,diver,rare,29,24,1,0,7.8460866666666667,1176.913,150,150,8,4920.000000000000000000,2,3063409,658,2227.2621678426895,2227.2621678426895,14.848414452284596,8,,,,
86,cobra,legendary,29,29,1,0,32.0446000000000000,320.446,10,10,5,75400.000000000000000000,1,3715498,870,1807.0407605798139,1807.0407605798139,180.70407605798138,10,,,,
87,clock,common,29,29,1,0,2.3188920000000000,4637.784,2000,2000,21,171.906000000000000000,0,365675,221,96.92194212369918,96.92194212369918,0.04846097106184959,50,,,,
88,ladybug,rare,29,29,1,0,9.4467066666666667,1417.006,150,150,13,4300.000000000000000000,0,1879422,428,761.3469051675197,761.3469051675197,5.0756460344501315,19,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.4703800000000000,773.519,50,50,25,14400.000000000000000000,1,2013485,546,725.658098311345,725.658098311345,14.513161966226901,20,,,,
90,virus,common,29,29,1,0,2.4265660000000000,4853.132,2000,2000,5,180.000000000000000000,0,318129,282,202.43959263090684,202.43959263090684,0.10121979631545343,41,,,,
91,cougar,rare,29,29,1,0,9.1185333333333333,1367.780,150,150,32,4086.809523809400000000,0,1717636,724,539.0473216763576,539.0473216763576,3.593648811175717,26,,,,
92,botroyale,legendary,29,29,1,0,21.0574000000000000,210.574,10,10,3,41240.000000000000000000,1,1649982,532,679.9834086612575,679.9834086612575,67.99834086612574,23,,,,
93,mummy,epic,29,29,1,0,14.0881200000000000,704.406,50,50,13,12500,0,171325,59,46.21893938085357,46.21893938085357,0.9243787876170714,62,,,,
94,frankie,rare,29,29,1,0,6.4450733333333333,966.761,150,150,18,3000,0,103007,95,39.27223555502253,39.27223555502253,0.2618149037001502,63,,,,
95,earth,uncommon,29,29,1,0,2.4881983333333333,1492.919,600,600,33,1276.000000000000000000,0,1068236,707,390.0566530844585,390.0566530844585,0.6500944218074308,31,,,,
