id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
19,button,common,29,29,1,0,3.8210933770883055,12808.305,3094,3352,18,130,0,943169,309,379.5608558271947,379.5608558271947,0.12267642399068995,33,,,,
20,cat,uncommon,29,29,1,0,5.1267150000000000,3076.029,600,600,30,995.400000000000000000,0,658960,308,258.97382892904193,258.97382892904193,0.43162304821506986,40,,,,
21,cherry,rare,29,29,1,0,10.0963900000000000,1009.639,98,100,15,3962.000000000000000000,0,22091,14,7.2443626749147745,7.2443626749147745,0.07392206811137525,83,,,,
22,egg,rare,29,19,1,0,13.5601800000000000,1356.018,100,100,22,6980.000000000000000000,2,3055407,1561,2126.431637821491,2126.431637821491,21.26431637821491,8,,,,
23,coconut,rare,29,29,1,0,6.8443771626297578,1978.025,276,289,15,1500,0,392780,99,77.40832852059401,77.40832852059401,0.2804649584079493,54,,,,
24,cute,uncommon,29,29,1,0,5.6299614855570839,4092.982,710,727,4,600,0,147085,79,47.477971629845854,47.477971629845854,0.06687038257724769,62,,,,
25,devil,epic,29,29,1,0,13.8316049382716049,1120.360,80,81,19,8000,1,3007850,734,1895.8224650737598,1895.8224650737598,23.697780813421996,10,,,,
26,revolver,uncommon,29,21,1,0,3.9114050000000000,2346.843,600,600,15,1530.466000000000000000,0,1324276,871,624.0718584100651,624.0718584100651,1.0401197640167752,26,,,,
27,disguise,epic,29,29,1,0,12.2815657894736842,933.399,75,76,27,5957.000000000000000000,0,233235,47,105.76644177538145,105.76644177538145,1.4102192236717528,52,,,,
28,dog,uncommon,29,29,1,0,4.7104583333333333,2826.275,600,600,27,700,0,326972,250,261.3826170252684,261.3826170252684,0.435637695042114,39,,,,
29,donut,uncommon,29,29,1,0,5.4595837765957447,4105.607,692,752,25,378.000000000000000000,0,462245,221,272.2696575385104,272.2696575385104,0.39345326233888783,38,,,,
30,baseball,epic,29,29,1,0,9.6054714285714286,672.383,69,70,17,5518.800000000000000000,0,932,1,0.22082533783201885,0.22082533783201885,0.003200367214956795,86,,,,
31,bowie,rare,29,29,1,0,7.7656352583586626,2554.894,325,329,22,1461.798000000000000000,0,245101,169,228.09737516718582,228.09737516718582,0.7018380774374948,43,,,,
32,eyeball,rare,29,29,1,0,6.9930238907849829,2048.956,280,293,5,1499,0,174068,124,44.773074805575604,44.773074805575604,0.15990383859134144,64,,,,
33,eyeball2,epic,29,29,1,0,10.6529736842105263,809.626,72,76,17,6420.000000000000000000,0,377536,82,249.36567997585738,249.36567997585738,3.463412221886908,41,,,,
34,discoball,epic,29,29,1,0,13.8193396226415094,732.425,53,53,8,9046.66,0,204321,76,46.303105845248865,46.303105845248865,0.8736435065141295,63,,,,
35,fishcake,uncommon,29,29,1,0,5.3191615074024226,3952.137,693,743,16,390,0,28948,34,3.9970853366634658,3.9970853366634658,0.00576779990860529,84,,,,
36,floater,rare,29,29,1,0,8.4962000000000000,1274.430,150,150,3,5400,0,46067,39,8.204536801953875,8.204536801953875,0.05469691201302583,82,,,,
37,fox,uncommon,29,29,1,0,5.9215929648241206,4713.588,724,796,12,520.000000000000000000,0,70128,42,19.943517949012588,19.943517949012588,0.027546295509685896,73,,,,
38,fox777,legendary,29,24,1,0,30.4692857142857143,426.570,14,14,14,150000,0,1563886,395,1009.8365599930141,1009.8365599930141,72.13118285664386,18,,,,
40,gamer,rare,29,29,1,0,9.5234500000000000,952.345,99,100,3,3630.000000000000000000,0,460215,411,225.39495413073368,225.39495413073368,2.276716708391249,44,,,,
41,xmasball,epic,29,29,1,0,10.7265500000000000,643.593,59,60,17,6580.000000000000000000,0,83409,41,19.76268305067689,19.76268305067689,0.3349607296724897,74,,,,
42,derp,uncommon,29,29,1,0,6.9631761904761905,2924.534,420,420,21,1332.000000000000000000,0,397053,167,409.3115656059408,409.3115656059408,0.9745513466808114,31,,,,
43,moneybag,legendary,29,29,1,0,19.2717000000000000,192.717,10,10,13,43213.280000000000000000,0,150269,21,25.234953161474962,25.234953161474962,2.5234953161474962,70,,,,
44,moon,uncommon,29,19,1,0,5.6722916666666667,3403.375,600,600,22,3540.000000000000000000,1,5357795,2452,3323.4395243956924,3323.4395243956924,5.53906587399282,4,,,,
45,bull,uncommon,29,29,1,0,6.2860773195876289,4877.996,742,776,33,800,0,421409,381,206.17057770480312,206.17057770480312,0.2778579214350446,45,,,,
46,opencan,uncommon,29,29,1,0,4.9003533333333333,2940.212,600,600,29,589.000000000000000000,0,771457,289,394.5666066296413,394.5666066296413,0.6576110110494021,32,,,,
47,candyswirl,rare,29,29,1,0,10.5710000000000000,1057.100,100,100,29,7881.400000000000000000,0,44752,12,11.140195983583363,11.140195983583363,0.11140195983583362,81,,,,
48,royman,epic,29,29,1,0,12.6108400000000000,630.542,50,50,5,7499,0,78848,42,20.280967221258503,20.280967221258503,0.40561934442517006,72,,,,
49,panda,uncommon,29,29,1,0,5.3524100000000000,3211.446,599,600,12,800,1,1135353,367,819.8817925436026,819.8817925436026,1.3687509057489193,22,,,,
50,melon,rare,29,29,1,0,7.0092093862815884,1941.551,273,277,16,1800,1,1420404,564,974.7744383646545,974.7744383646545,3.5706023383320677,20,,,,
51,casinochip,uncommon,29,29,1,0,4.8176966666666667,2890.618,600,600,20,1402.000000000000000000,0,800292,365,239.0579049288104,239.0579049288104,0.3984298415480173,42,,,,
52,pizza,rare,29,29,1,0,8.7207266666666667,1308.109,150,150,33,3650.000000000000000000,1,1062789,358,1219.196276950167,1219.196276950167,8.12797517966778,14,,,,
53,jackolantern,rare,29,29,1,0,9.5542266666666667,1433.134,150,150,14,2484.000000000000000000,0,279018,77,62.422276356146256,62.422276356146256,0.41614850904097506,58,,,,
54,waffle,uncommon,29,29,1,0,5.1128875338753388,3773.311,689,738,19,392.600000000000000000,0,113055,55,28.896051233802694,28.896051233802694,0.041939116449641066,68,,,,
55,saturn,common,29,24,1,0,3.6134985000000000,7226.997,1995,2000,32,179.9,0,285703,265,106.28150867495413,106.28150867495413,0.05327393918544066,51,,,,
56,marble,rare,29,29,1,0,7.2554186851211073,2096.816,280,289,17,1407.800000000000000000,1,760756,335,564.3699752753428,564.3699752753428,2.0156070545547955,29,,,,
57,skull,uncommon,29,29,1,0,6.5319479326186830,4265.362,651,653,7,1310.000000000000000000,0,1388413,400,891.0158667311589,891.0158667311589,1.3686879673289691,21,,,,
58,skullpatch,rare,29,29,1,0,8.8895133333333333,1333.427,150,150,14,2440,0,342985,132,76.73305828302414,76.73305828302414,0.5115537218868276,55,,,,
59,football,common,24,24,1,0,3.6364810000000000,7272.962,1997,2000,30,636.000000000000000000,2,3671937,2325,2752.6110544446196,2752.6110544446196,1.3783730868525887,6,,,,
60,starballoon,common,29,29,1,0,3.4908346681922197,12203.958,3233,3688,23,125.400000000000000000,0,110295,168,28.511487226196742,28.511487226196742,0.00881889490448399,69,,,,
61,tamagochi,epic,29,29,1,0,11.9198026315789474,905.905,76,76,11,8700,0,92547,23,13.825012921488753,13.825012921488753,0.18190806475643095,77,,,,
62,target,uncommon,29,29,1,0,5.0149627659574468,3771.252,717,752,24,390.376571428571420000,0,70048,44,20.7273483469706,20.7273483469706,0.02890843563036346,71,,,,
64,tomato,uncommon,29,29,1,0,4.9102581486310300,3766.168,745,767,33,358.600000000000000000,0,49606,81,13.640018308910346,13.640018308910346,0.01830874940793335,78,,,,
65,volleyball,common,29,29,1,0,3.0039575000000000,6007.915,2000,2000,30,165.000000000000000000,0,645503,508,327.9913271188331,327.9913271188331,0.16399566355941655,36,,,,
66,racoon,uncommon,29,29,1,0,6.3230089058524173,4969.885,740,786,7,350.200000000000000000,0,48022,67,12.11395427579565,12.11395427579565,0.016370208480804935,80,,,,
67,peach,rare,29,29,1,0,10.0185000000000000,1001.850,100,100,16,3333,0,217975,63,31.687830065002583,31.687830065002583,0.3168783006500258,67,,,,
68,watermelon,uncommon,29,29,1,0,3.9831116666666667,2389.867,600,600,19,780,1,755297,452,610.241629223986,610.241629223986,1.0170693820399768,27,,,,
69,citrus,epic,29,29,1,0,15.5063800000000000,775.319,50,50,10,7284.000000000000000000,0,2739381,739,1190.3945642481124,1190.3945642481124,23.80789128496225,15,,,,
70,potion,epic,29,29,1,0,13.5078800000000000,675.394,50,50,31,10900,0,630718,460,132.2066751704273,132.2066751704273,2.644133503408546,50,,,,
71,crlogo,legendary,19,24,1,0,25.6777000000000000,256.777,10,10,3,56733.333320000000000000,7,7193512,2336,5829.163685947853,8829.163685947853,882.9163685947854,1,,1000,3000,
72,yinyang,uncommon,29,29,1,0,5.3746671309192201,3859.011,690,718,31,416.188000000000000000,0,51789,42,12.313022861524766,12.313022861524766,0.01784496066887647,79,,,,
73,waffle2,legendary,29,29,1,0,16.7168333333333333,300.903,18,18,8,42500,0,268754,123,60.90487472327375,60.90487472327375,3.383604151292986,60,,,,
74,snowman,epic,29,29,1,0,12.4405000000000000,622.025,50,50,6,8559.800000000000000000,1,712875,213,582.1365086035838,582.1365086035838,11.642730172071676,28,,,,
75,crosshair,common,29,24,1,0,3.2336990000000000,6467.398,2000,2000,5,500.000000000000000000,1,2403624,1125,1241.092814338877,1241.092814338877,0.6205464071694384,12,,,,
76,xmasball2,common,24,29,1,0,3.8813905405405405,11488.916,2740,4009,10,55,0,393724,337,71.55778651108984,71.55778651108984,0.02611598047849994,56,,,,
77,xmasball1,rare,24,29,1,100.000000000000000000,11.1714500000000000,1117.145,100,100,27,10323.000000000000000000,1,4557992,1035,2960.395556217441,2960.395556217441,29.60395556217441,5,,,,
78,vase,common,29,29,1,0,2.5861688238604389,4595.622,1776,2000,14,151.000000000000000000,0,470452,353,363.1981908410115,363.1981908410115,0.20450348583390288,34,,,,
79,ufo,uncommon,19,24,1,0,5.5807083333333333,3348.425,600,600,6,3500,3,8927320,2228,3999.2784278794284,4499.278427879428,7.498797379799046,3,700.000000000000000000,,500,240
80,wheeee,rare,29,29,1,0,8.3785333333333333,1256.780,150,150,26,2626,0,125233,70,530.1003981559614,530.1003981559614,3.5340026543730763,30,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.1585800000000000,857.929,50,50,4,17775.000000000000000000,0,198385,59,173.48528626598417,173.48528626598417,3.4697057253196832,48,,,,
83,ape,epic,29,24,1,0,15.2693000000000000,763.465,50,50,25,16311.000000000000000000,1,1879220,599,997.2514417014575,997.2514417014575,19.94502883402915,19,300.000000000000000000,,,160.66666666666666
84,ghost,epic,29,17,1,0,19.8742200000000000,993.711,50,50,23,40419.000000000000000000,2,7721681,2080,5423.503939894146,6423.503939894146,128.47007879788293,2,1300.000000000000000000,,1000,95.23076923076923
85,diver,rare,29,29,1,0,7.8100600000000000,1171.509,150,150,28,4320.000000000000000000,2,4690264,1054,2063.818428995079,2063.818428995079,13.75878952663386,9,,,,
86,cobra,legendary,29,24,1,0,31.8680000000000000,318.680,10,10,6,75400.000000000000000000,1,2156693,705,1620.0003261524187,1620.0003261524187,162.00003261524188,11,,,,
87,clock,common,29,24,1,0,2.3087665000000000,4617.533,2000,2000,24,144.600000000000000000,0,233854,200,69.19788317057537,69.19788317057537,0.03459894158528768,57,,,,
88,ladybug,rare,29,29,1,0,9.4281400000000000,1414.221,150,150,15,3360.000000000000000000,1,3103704,1008,2286.4246616261175,2286.4246616261175,15.24283107750745,7,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.4116200000000000,770.581,50,50,7,14200.000000000000000000,0,2218744,669,1109.6265276597162,1109.6265276597162,22.192530553194324,16,,,,
90,virus,common,29,29,1,0,2.4181710000000000,4836.342,2000,2000,14,160.000000000000000000,0,246958,251,55.249770711427814,55.249770711427814,0.027624885355713908,61,,,,
91,cougar,rare,29,24,1,0,9.0495533333333333,1357.433,150,150,24,4419.047619047,0,1548595,1001,740.8663453812509,740.8663453812509,4.939108969208339,24,,,,
92,botroyale,legendary,29,29,1,0,20.7700000000000000,207.700,10,10,15,41240.000000000000000000,1,1793703,480,1236.9169050198382,1236.9169050198382,123.69169050198381,13,,,,
93,mummy,epic,29,29,1,0,14.0781200000000000,703.906,50,50,17,12988,0,294636,91,165.60940516314497,165.60940516314497,3.3121881032628995,49,,,,
94,frankie,rare,29,29,1,0,6.4040600000000000,960.609,150,150,20,3030.000000000000000000,0,293573,231,188.503749800628,188.503749800628,1.25669166533752,47,,,,
95,earth,uncommon,29,29,1,0,2.3940983333333333,1436.459,600,600,5,1150.000000000000000000,0,616065,692,289.5088011863694,289.5088011863694,0.482514668643949,37,,,,
