id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7755000000000000,307.755,10,10,24,56400.000000000000000000,0,283990,50,160.69627589307248,160.69627589307248,16.06962758930725,39,,,,
4,8ball,common,24,29,1,0,4.1981106763555059,15020.840,3309,3578,4,110,0,328327,283,267.56675009759493,267.56675009759493,0.08086030525765939,30,,,,
7,alien,common,29,29,1,0,4.7010565000000000,9402.113,2000,2000,29,191.800000000000000000,0,452136,178,213.5684237313672,213.5684237313672,0.1067842118656836,35,,,,
8,angel,epic,29,29,1,0,15.2485600000000000,762.428,50,50,7,10500,0,205604,51,59.813603796555824,59.813603796555824,1.1962720759311165,51,,,,
9,banana,rare,29,29,1,0,7.9381600000000000,1190.724,150,150,10,2060.000000000000000000,0,181995,45,145.90679894883257,145.90679894883257,0.9727119929922171,42,,,,
11,basketball,common,29,29,1,0,3.2721485285952249,11786.279,3404,4241,23,89,0,271242,274,52.79448490120145,52.79448490120145,0.015509543155464586,52,,,,
12,beachball,common,29,29,1,0,3.6052057730780223,12614.615,3265,3499,17,97.200000000000000000,0,316442,153,144.1944675306727,144.1944675306727,0.04416369602777112,43,,,,
13,bomb,uncommon,29,29,1,0,5.2341583333333333,3140.495,600,600,26,1498,3,3707304,989,2533.4187140469708,2533.4187140469708,4.222364523411618,7,,,,
14,shades,epic,29,29,1,0,14.9693000000000000,748.465,50,50,30,11111,0,965342,200,313.54620190470166,313.54620190470166,6.270924038094034,25,,,,
15,bowling,common,29,29,1,0,2.9513490000000000,5902.698,1998,2000,11,176.000000000000000000,0,66026,104,19.501701684846424,19.501701684846424,0.00976061145387709,65,,,,
17,ninja,rare,29,29,1,0,10.4603400000000000,1046.034,100,100,31,4800,0,1926,4,0.33620383772898155,0.33620383772898155,0.0033620383772898156,87,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.6075400000000000,1441.131,150,150,3,6720.000000000000000000,3,4285856,876,2252.277443447161,2252.277443447161,15.015182956314408,8,,,,
19,button,common,29,29,1,0,3.8276638730918887,12788.225,3084,3341,19,79.998000000000000000,0,78249,72,6.552906614680123,6.552906614680123,0.0021248075923087297,77,,,,
20,cat,uncommon,29,24,1,0,5.1766916666666667,3106.015,600,600,23,893.600000000000000000,0,2953547,685,1283.1736496526753,1283.1736496526753,2.1386227494211254,11,,,,
21,cherry,rare,29,29,1,0,10.2276800000000000,1022.768,98,100,24,3200,0,38487,24,9.554196142071838,9.554196142071838,0.09749179736807997,74,,,,
22,egg,rare,29,29,1,0,13.8797100000000000,1387.971,100,100,8,7720.000000000000000000,0,1322579,419,149.5554021983835,149.5554021983835,1.4955540219838348,41,,,,
23,coconut,rare,29,29,1,0,6.9633797909407666,1998.490,275,287,13,1600,0,40723,23,6.861985537042582,6.861985537042582,0.024952674680154843,76,,,,
24,cute,uncommon,29,29,1,0,5.6685641379310345,4109.709,708,725,8,544.000000000000000000,0,17080,27,1.9313827525980605,1.9313827525980605,0.0027279417409577125,82,,,,
25,devil,epic,29,24,1,0,14.2038048780487805,1164.712,81,82,5,7702.400000000000000000,2,2858024,1131,1350.6967828618062,1350.6967828618062,16.67526892421983,10,,,,
26,revolver,uncommon,29,29,1,0,4.1062450000000000,2463.747,600,600,14,832.000000000000000000,0,228813,98,70.32114578502859,70.32114578502859,0.11720190964171431,48,,,,
27,disguise,epic,29,29,1,0,12.2322432432432432,905.186,73,74,23,8000,0,54280,31,10.554932264016848,10.554932264016848,0.14458811320571024,71,,,,
28,dog,uncommon,29,29,1,0,4.9305000000000000,2958.300,600,600,27,533.200000000000000000,0,288717,162,48.99394549630257,48.99394549630257,0.08165657582717095,53,,,,
29,donut,uncommon,29,29,1,0,5.4925187667560322,4097.419,686,746,22,439,0,324457,125,238.1515957791721,238.1515957791721,0.34715976061103804,32,,,,
30,baseball,epic,29,29,1,0,9.6604428571428571,676.231,69,70,25,6718.800000000000000000,0,12099,13,1.9903783856611033,1.9903783856611033,0.028846063560305845,81,,,,
31,bowie,rare,29,29,1,0,7.8480031446540881,2495.665,314,318,28,1420,0,376661,159,277.94709568387475,277.94709568387475,0.8851818333881362,29,,,,
32,eyeball,rare,29,29,1,0,6.9963529411764706,2021.946,276,289,13,1500,0,4909,10,0.8271857918459354,0.8271857918459354,0.0029970499704562877,86,,,,
33,eyeball2,epic,29,29,1,0,10.4415600000000000,783.117,71,75,5,6360.000000000000000000,0,679609,321,62.11313091113839,62.11313091113839,0.8748328297343435,50,,,,
34,discoball,epic,29,29,1,0,14.0178490566037736,742.946,53,53,20,8740.000000000000000000,0,320316,105,169.08564504821368,169.08564504821368,3.1902951895889373,38,,,,
35,fishcake,uncommon,29,29,1,0,5.3633768707482993,3942.082,685,735,6,445,0,7818,13,1.3390883748479205,1.3390883748479205,0.0019548735399239716,84,,,,
36,floater,rare,29,29,1,0,8.5123066666666667,1276.846,150,150,23,3300,0,51579,68,11.552492309826384,11.552492309826384,0.07701661539884257,70,,,,
37,fox,uncommon,29,29,1,0,5.9662681992337165,4671.588,711,783,29,395,0,92775,102,9.608064194003092,9.608064194003092,0.013513451749652731,73,,,,
38,fox777,legendary,29,29,1,0,31.6118571428571429,442.566,14,14,14,104100.000000000000000000,0,903444,281,588.0808339512031,588.0808339512031,42.00577385365737,18,,,,
40,gamer,rare,29,29,1,0,10.2598600000000000,1025.986,99,100,28,5500,0,706496,168,481.797256135086,481.797256135086,4.866638950859454,22,,,,
41,xmasball,epic,29,29,1,0,10.7762166666666667,646.573,60,60,30,8005.000000000000000000,0,51460,36,10.277043240333203,10.277043240333203,0.17128405400555338,72,,,,
42,derp,uncommon,29,29,1,0,7.0719071428571429,2970.201,420,420,25,1000,0,32970,44,5.411674704209271,5.411674704209271,0.012884939771926836,78,,,,
43,moneybag,legendary,29,29,1,0,19.0043000000000000,190.043,10,10,13,41000.138000000000000000,0,281272,121,185.33926705643256,185.33926705643256,18.533926705643257,36,,,,
44,moon,uncommon,21,17,1,0,6.0850850000000000,3651.051,600,600,23,8900,6,11848341,2832,8429.720879461249,11429.720879461249,19.04953479910208,1,1000,3000,800.000000000000000000,241.87500000000003
45,bull,uncommon,29,29,1,0,6.3621152849740933,4911.553,738,772,16,400,0,452190,126,172.57186358210987,172.57186358210987,0.23383721352589412,37,,,,
46,opencan,uncommon,29,29,1,0,4.9897533333333333,2993.852,600,600,33,590,0,784466,243,279.41505901144706,279.41505901144706,0.46569176501907844,28,,,,
47,candyswirl,rare,29,29,1,0,11.4014900000000000,1140.149,100,100,11,6650.000000000000000000,1,2248804,892,1186.2518622713555,1186.2518622713555,11.862518622713555,12,,,,
48,royman,epic,29,29,1,0,12.4379600000000000,621.898,50,50,29,6980,0,111892,45,11.587879480413838,11.587879480413838,0.23175758960827675,69,,,,
49,panda,uncommon,29,29,1,0,5.4478716666666667,3268.723,599,600,9,700,0,386822,184,70.87375371734595,70.87375371734595,0.11832012306735551,47,,,,
50,melon,rare,29,29,1,0,7.0029485294117647,1904.802,268,272,23,1680,0,178127,36,34.637406400009745,34.637406400009745,0.12924405373137965,56,,,,
51,casinochip,uncommon,29,29,1,0,5.0845283333333333,3050.717,600,600,17,1900,1,8534578,1880,1868.9554919091875,1868.9554919091875,3.114925819848646,9,,,,
52,pizza,rare,29,29,1,0,8.9284533333333333,1339.268,150,150,24,4750,0,514974,138,286.0487775398157,286.0487775398157,1.9069918502654382,27,,,,
53,jackolantern,rare,29,29,1,0,9.6397466666666667,1445.962,150,150,14,2100,0,100673,77,31.211098131015447,31.211098131015447,0.20807398754010298,58,,,,
54,waffle,uncommon,29,29,1,0,5.1433525377229081,3749.504,680,729,17,398.090000000000000000,0,6187,17,1.1636750235114721,1.1636750235114721,0.0017112867992815767,85,,,,
55,saturn,common,29,29,1,0,3.7315160000000000,7463.032,1996,2000,10,176.000000000000000000,0,269521,246,230.97995282619198,230.97995282619198,0.11572141925159919,33,,,,
56,marble,rare,29,29,1,0,7.3817700348432056,2118.568,278,287,5,1580,0,78321,49,7.1581784910018404,7.1581784910018404,0.025748843492812375,75,,,,
57,skull,uncommon,29,29,1,0,6.5660995405819296,4287.663,651,653,17,1000,0,785307,407,293.60997771935695,293.60997771935695,0.4510137906595345,26,,,,
58,skullpatch,rare,29,29,1,0,9.0493466666666667,1357.402,150,150,14,2620.000000000000000000,0,335962,83,104.15645655033832,104.15645655033832,0.6943763770022554,46,,,,
59,football,common,21,19,1,0,4.0538150000000000,8107.630,1997,2000,22,900,6,8976845,2876,5101.981892809262,6101.981892809262,3.0555743078664306,2,,1000,100.000000000000000000,484
60,starballoon,common,29,29,1,0,3.4498667391895567,12685.160,3414,3678,18,90,0,90866,86,11.896513169343546,11.896513169343546,0.003484626001565186,68,,,,
61,tamagochi,epic,29,29,1,0,11.9775921052631579,910.297,76,76,5,7093.000000000000000000,0,18817,21,1.7197870898632759,1.7197870898632759,0.022628777498200997,83,,,,
