id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.4449000000000000,324.449,10,10,15,79524.138000000000000000,0,301560,103,44.31684075250076,44.31684075250076,4.431684075250076,64,,,,
4,8ball,common,24,29,1,0,4.1580968819599109,14935.884,3323,3592,26,130,0,420666,289,317.63673494223366,317.63673494223366,0.0955873412405157,36,,,,
7,alien,common,29,29,1,0,4.6114510000000000,9222.902,2000,2000,18,205.000000000000000000,0,209784,180,212.6119758697518,212.6119758697518,0.1063059879348759,42,,,,
8,angel,epic,29,21,1,0,17.6237000000000000,881.185,50,50,23,21060.000000000000000000,0,2222572,660,1106.8337600530592,1106.8337600530592,22.136675201061184,14,,,,
9,banana,rare,29,29,1,0,7.8683733333333333,1180.256,150,150,23,1987.000000000000000000,0,8511,8,1.5683259162078662,1.5683259162078662,0.010455506108052442,83,,,,
11,basketball,common,29,29,1,0,3.9099764150943396,9946.980,2345,4295,23,124.600000000000000000,0,74566,52,13.740311393250588,13.740311393250588,0.005859407843603662,76,,,,
12,beachball,common,24,29,1,0,3.6173813094894722,12541.461,3231,3515,3,111.800000000000000000,0,209376,244,61.88433266427712,61.88433266427712,0.019153306302778433,58,,,,
13,bomb,uncommon,24,29,1,0,5.0187633333333333,3011.258,600,600,27,699.600000000000000000,0,1750592,475,787.8642666812864,787.8642666812864,1.3131071111354773,20,,,,
14,shades,epic,29,29,1,0,14.5841400000000000,729.207,50,50,25,12510.000000000000000000,0,131215,25,40.74486724204085,40.74486724204085,0.814897344840817,66,,,,
15,bowling,common,29,29,1,0,3.4929747774480712,4708.530,1346,2000,10,152.000000000000000000,0,108607,138,24.950380705643752,24.950380705643752,0.018536687002707098,72,,,,
17,ninja,rare,29,29,1,0,10.3387200000000000,1033.872,100,100,18,3200,0,296525,140,341.0260394457815,341.0260394457815,3.4102603944578154,33,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.1979600000000000,1379.694,150,150,10,3600,0,1038051,248,810.6263691911117,810.6263691911117,5.404175794607411,19,,,,
19,button,common,29,24,1,0,3.8171282738095238,12825.551,3100,3360,5,137.986000000000000000,0,175056,103,184.7490458631183,184.7490458631183,0.05959646640745752,44,,,,
20,cat,uncommon,29,29,1,0,5.0897366666666667,3053.842,600,600,16,800.000000000000000000,1,817661,326,760.0471919842378,760.0471919842378,1.2667453199737295,21,,,,
21,cherry,rare,24,19,1,0,9.8528500000000000,985.285,98,100,31,3660.000000000000000000,0,1858727,2163,1043.5158747449757,1043.5158747449757,10.6481211708671,15,,,,
22,egg,rare,29,17,1,0,13.3906400000000000,1339.064,100,100,28,8500.000000000000000000,1,1548480,750,1580.904071879416,1580.904071879416,15.80904071879416,11,,,,
23,coconut,rare,29,29,1,0,6.8326885813148789,1974.647,276,289,23,1800,0,367312,109,67.6847525477786,67.6847525477786,0.24523461068035726,57,,,,
24,cute,uncommon,29,29,1,0,5.6024236588720770,4072.962,710,727,23,568.000000000000000000,0,107763,116,19.87431713516653,19.87431713516653,0.027991995965023286,74,,,,
25,devil,epic,24,29,1,0,13.6552345679012346,1106.074,80,81,16,9300,0,512150,273,304.5931153690276,304.5931153690276,3.807413942112845,37,,,,
26,revolver,uncommon,29,29,1,0,3.8163950000000000,2289.837,600,600,32,731.600000000000000000,1,940260,637,936.4235478400069,936.4235478400069,1.5607059130666783,16,,,,
27,disguise,epic,29,29,1,0,12.2210389610389610,941.020,76,77,25,5957.000000000000000000,0,625245,157,321.4913012367502,321.4913012367502,4.230148700483555,35,,,,
28,dog,uncommon,29,29,1,0,4.6622700000000000,2797.362,600,600,20,500.000000000000000000,0,399169,346,280.11537976163936,280.11537976163936,0.46685896626939893,39,,,,
29,donut,uncommon,29,29,1,0,5.4350715231788079,4103.479,695,755,23,387.000000000000000000,0,369611,244,74.96150155246296,74.96150155246296,0.10785827561505462,55,,,,
30,baseball,epic,29,29,1,0,9.6328309859154930,683.931,70,71,17,5178.800000000000000000,0,,,,,,85,,,,
31,bowie,rare,29,29,1,0,7.6432078313253012,2537.545,328,332,23,1800,0,132418,55,27.970176261026417,27.970176261026417,0.08527492762508054,71,,,,
32,eyeball,rare,29,29,1,0,6.9940338983050847,2063.240,282,295,23,1499,0,36849,11,6.790182315396976,6.790182315396976,0.024078660692897078,77,,,,
33,eyeball2,epic,29,29,1,0,10.6351184210526316,808.269,72,76,17,6420.000000000000000000,0,8179,7,1.8060656463179279,1.8060656463179279,0.025084245087748997,82,,,,
34,discoball,epic,29,29,1,0,13.7290377358490566,727.639,53,53,15,9560.000000000000000000,0,343725,54,50.51335086766588,50.51335086766588,0.9530820918427524,62,,,,
35,fishcake,uncommon,29,29,1,0,5.3337908847184987,3979.008,696,746,12,466.000000000000000000,0,241839,110,189.56927917452572,189.56927917452572,0.2723696539863875,43,,,,
36,floater,rare,29,29,1,0,8.4336733333333333,1265.051,150,150,21,8000,0,343354,234,386.31355597573526,386.31355597573526,2.5754237065049015,31,,,,
37,fox,uncommon,29,29,1,0,5.9053065326633166,4700.624,723,796,23,556.000000000000000000,0,186214,55,34.31374011993087,34.31374011993087,0.0474602214660178,68,,,,
38,fox777,legendary,29,29,1,0,29.9312857142857143,419.038,14,14,7,133000,0,3285227,1053,1459.6020828806754,1459.6020828806754,104.25729163433395,13,,,,
40,gamer,rare,29,21,1,0,9.4031800000000000,940.318,99,100,29,3370.000000000000000000,0,645886,433,135.700704748793,135.700704748793,1.3707141893817474,47,,,,
41,xmasball,epic,29,29,1,0,10.7067500000000000,642.405,59,60,17,5980.000000000000000000,0,160887,84,35.52665162478939,35.52665162478939,0.6021466377082947,67,,,,
