id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.5088000000000000,305.088,10,10,25,56400.000000000000000000,0,472576,140,99.49915226812067,99.49915226812067,9.949915226812067,52,,,,
4,8ball,common,29,29,1,0,4.1957488138431482,15033.368,3314,3583,17,213.800000000000000000,0,905011,472,282.2806345663584,282.2806345663584,0.08517822406951069,40,0.000000000000000000,,,
7,alien,common,29,21,1,0,4.6861820000000000,9372.364,2000,2000,28,220,0,421986,360,277.97316432933854,277.97316432933854,0.13898658216466928,41,,,,
8,angel,epic,29,29,1,0,17.9674000000000000,898.370,50,50,21,29000,0,349022,88,71.51079763419123,71.51079763419123,1.4302159526838247,57,,,,
9,banana,rare,29,29,1,0,7.9532866666666667,1192.993,150,150,20,2207.600000000000000000,0,625933,192,84.33395240754562,84.33395240754562,0.5622263493836375,55,,,,
11,basketball,common,29,21,1,0,3.6243670928667564,10771.619,2773,4276,19,103.313131,0,829390,288,369.12274904153395,369.12274904153395,0.13311314426308474,31,,,,
12,beachball,common,29,29,1,0,3.5999277555682467,12606.947,3268,3502,18,131.600000000000000000,0,171657,97,38.97813981048449,38.97813981048449,0.011927215364285341,70,,,,
13,bomb,uncommon,29,24,1,0,5.1274816666666667,3076.489,600,600,28,1083.000000000000000000,3,6668221,1402,3717.208167024166,4217.208167024166,7.02868027837361,3,,500,,
14,shades,epic,29,29,1,0,14.8305400000000000,741.527,50,50,4,13240.000000000000000000,0,855516,377,358.2082296238908,358.2082296238908,7.164164592477817,32,,,,
15,bowling,common,29,29,1,0,2.9343350000000000,5868.670,1998,2000,18,193.800000000000000000,0,280515,212,63.69651624424321,63.69651624424321,0.03188013826038199,60,,,,
17,ninja,rare,29,29,1,0,10.4448200000000000,1044.482,100,100,16,5000,0,9058,11,1.720344174876133,1.720344174876133,0.01720344174876133,86,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.4213933333333333,1413.209,150,150,17,4685.000000000000000000,1,2419977,428,1142.4402988858924,1142.4402988858924,7.6162686592392825,15,,,,
19,button,common,29,21,1,0,3.8222559043348281,12785.446,3087,3345,11,130.600000000000000000,0,234151,176,58.14573974013871,58.14573974013871,0.018835678568234114,62,,,,
20,cat,uncommon,29,29,1,0,5.1541100000000000,3092.466,600,600,14,1200,0,2339093,502,983.0096521850339,983.0096521850339,1.63834942030839,19,,,,
21,cherry,rare,29,29,1,0,10.1849200000000000,1018.492,98,100,24,3662.000000000000000000,0,47866,64,7.2169371781606095,7.2169371781606095,0.07364221610367969,83,,,,
22,egg,rare,29,29,1,0,13.7386200000000000,1373.862,100,100,20,8000,2,2965758,558,1284.4216177669973,1284.4216177669973,12.844216177669972,13,,,,
23,coconut,rare,29,29,1,0,6.8957569444444444,1985.978,275,288,23,1400,0,444561,317,85.19972891601725,85.19972891601725,0.30981719605824454,54,,,,
