id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
28,dog,uncommon,29,29,1,0,4.9260500000000000,2955.630,600,600,16,533.200000000000000000,0,391923,194,30.484303841537354,30.484303841537354,0.050807173069228925,57,,,,
29,donut,uncommon,29,29,1,0,5.4901166219839142,4095.627,686,746,11,439,0,51584,61,11.826769330078612,11.826769330078612,0.01724018852781139,72,,,,
30,baseball,epic,29,29,1,0,9.6571285714285714,675.999,69,70,24,6718.800000000000000000,0,294998,72,51.64169651860334,51.64169651860334,0.7484303843275846,46,,,,
31,bowie,rare,29,29,1,0,7.8841437500000000,2522.926,316,320,24,1500,0,246650,88,41.57280832131764,41.57280832131764,0.13155952000416973,49,,,,
32,eyeball,rare,29,29,1,0,6.9958927335640138,2021.813,276,289,13,1500,0,35459,12,12.337178920925052,12.337178920925052,0.044699923626540045,71,,,,
33,eyeball2,epic,29,29,1,0,10.4313600000000000,782.352,71,75,5,6360.000000000000000000,0,546150,285,211.081440482411,211.081440482411,2.9729780349635355,28,,,,
34,discoball,epic,29,29,1,0,14.0161886792452830,742.858,53,53,20,8740.000000000000000000,0,159297,40,25.14617941822103,25.14617941822103,0.47445621543813266,62,,,,
35,fishcake,uncommon,29,29,1,0,5.3390421768707483,3924.196,685,735,24,379.798000000000000000,0,7355,22,1.2396837835122287,1.2396837835122287,0.0018097573481930347,85,,,,
36,floater,rare,29,29,1,0,8.5002466666666667,1275.037,150,150,7,3300,0,7182,5,2.365376296614215,2.365376296614215,0.015769175310761434,83,,,,
37,fox,uncommon,29,29,1,0,5.9687117346938776,4679.470,712,784,30,396,0,68787,102,10.25594084117285,10.25594084117285,0.014404411293782091,74,,,,
38,fox777,legendary,29,29,1,0,31.5982857142857143,442.376,14,14,14,104100.000000000000000000,0,745403,212,126.106022908476,126.106022908476,9.007573064891144,33,,,,
40,gamer,rare,29,29,1,0,10.2564200000000000,1025.642,99,100,3,6000,0,588177,159,39.924551387650574,39.924551387650574,0.4032782968449553,51,,,,
41,xmasball,epic,29,29,1,0,10.7745833333333333,646.475,60,60,30,8005.000000000000000000,0,44626,23,6.6536062915693295,6.6536062915693295,0.11089343819282216,78,,,,
42,derp,uncommon,29,29,1,0,7.0691333333333333,2969.036,420,420,21,900,0,6411,13,2.1605703132093663,2.1605703132093663,0.005144215031450872,84,,,,
43,moneybag,legendary,29,29,1,0,18.9768000000000000,189.768,10,10,13,41000.138000000000000000,0,229285,114,40.9286718030401,40.9286718030401,4.09286718030401,50,,,,
44,moon,uncommon,17,19,1,0,6.0709083333333333,3642.545,600,600,20,8900,7,10900754,3394,8627.751620162815,11627.751620162815,19.379586033604692,1,1000,3000,300.000000000000000000,200.66666666666669
45,bull,uncommon,29,29,1,0,6.3613484455958549,4910.961,738,772,31,444,0,472298,149,52.03068398585486,52.03068398585486,0.07050228182365156,45,,,,
46,opencan,uncommon,29,29,1,0,4.9881700000000000,2992.902,600,600,12,600.000000000000000000,0,544095,205,83.47927979294475,83.47927979294475,0.13913213298824126,38,,,,
47,candyswirl,rare,29,29,1,0,11.3899900000000000,1138.999,100,100,29,6650.000000000000000000,0,1784730,845,567.2996705263251,567.2996705263251,5.672996705263252,20,,,,
48,royman,epic,29,29,1,0,12.4351800000000000,621.759,50,50,29,6980,0,134106,44,17.08796734374916,17.08796734374916,0.3417593468749832,68,,,,
49,panda,uncommon,29,29,1,0,5.4453950000000000,3267.237,599,600,21,700,0,313654,192,64.4065762858087,64.4065762858087,0.10752349964241853,41,,,,
50,melon,rare,29,29,1,0,6.9959889705882353,1902.909,268,272,23,1700,0,123647,41,31.807122833481316,31.807122833481316,0.11868329415478103,56,,,,
51,casinochip,uncommon,29,29,1,0,5.0757866666666667,3045.472,600,600,18,2000,1,1552157,659,855.5931886754001,855.5931886754001,1.4259886477923336,16,,,,
52,pizza,rare,29,29,1,0,8.9269400000000000,1339.041,150,150,28,4750,1,4409585,875,1940.7261752580023,1940.7261752580023,12.938174501720015,9,,,,
53,jackolantern,rare,29,29,1,0,9.6361000000000000,1445.415,150,150,6,2190,0,60358,35,12.523811125155065,12.523811125155065,0.08349207416770044,70,,,,
54,waffle,uncommon,29,29,1,0,5.1422647462277092,3748.711,680,729,19,398.090000000000000000,0,7112,20,1.1542610132671023,1.1542610132671023,0.001697442666569268,86,,,,
55,saturn,common,29,29,1,0,3.7298630000000000,7459.726,1996,2000,16,207.000000000000000000,0,274852,179,22.743833165174088,22.743833165174088,0.011394705994576197,64,,,,
56,marble,rare,29,29,1,0,7.4000798611111111,2131.223,279,288,5,1600,0,156047,110,24.879718869318992,24.879718869318992,0.08917461960329388,63,,,,
57,skull,uncommon,29,29,1,0,6.5651898928024502,4287.069,651,653,3,1150,0,1032254,415,172.8312883822859,172.8312883822859,0.2654858500495943,30,,,,
58,skullpatch,rare,29,29,1,0,8.9560200000000000,1343.403,150,150,32,2600.000000000000000000,0,142734,47,43.390921244425215,43.390921244425215,0.2892728082961681,48,,,,
59,football,common,24,21,1,0,4.0400130000000000,8080.026,1997,2000,24,1000,6,10716003,2774,4451.376434532995,4951.376434532995,2.4794073282588855,3,,500,200.000000000000000000,
60,starballoon,common,29,29,1,0,3.4497523110386079,12688.189,3415,3679,9,100,0,58465,54,8.104532802349238,8.104532802349238,0.0023732160475400405,76,,,,
61,tamagochi,epic,29,29,1,0,11.9768552631578947,910.241,76,76,5,7093.000000000000000000,0,45520,17,7.2575877968266,7.2575877968266,0.09549457627403421,77,,,,
62,target,uncommon,29,24,1,0,5.0349745649263722,3761.126,712,747,23,430.000000000000000000,0,69078,69,17.769718885951317,17.769718885951317,0.024957470345437244,67,,,,
64,tomato,uncommon,29,29,1,0,4.9499829619921363,3776.837,741,763,10,399.000000000000000000,0,230125,81,58.8084995464146,58.8084995464146,0.07936369709367692,43,,,,
65,volleyball,common,29,29,1,0,3.0622300000000000,6124.460,2000,2000,7,220.000000000000000000,0,322631,116,99.05823496343373,99.05823496343373,0.049529117481716865,36,,,,
66,racoon,uncommon,29,24,1,0,6.3476424010217114,4970.204,737,783,12,540,0,19198,34,5.343340266388571,5.343340266388571,0.0072501224781391736,82,,,,
67,peach,rare,29,29,1,0,10.0875600000000000,1008.756,100,100,28,2858.000000000000000000,0,51428,38,5.9886632326896825,5.9886632326896825,0.059886632326896824,81,,,,
68,watermelon,uncommon,29,29,1,0,4.1338400000000000,2480.304,600,600,12,670,0,78813,69,14.275155118369575,14.275155118369575,0.023791925197282626,69,,,,
69,citrus,epic,29,29,1,0,15.6190200000000000,780.951,50,50,15,7600,0,396454,96,57.92409936363912,57.92409936363912,1.1584819872727825,44,,,,
70,potion,epic,29,29,1,0,13.7509400000000000,687.547,50,50,19,11180.000000000000000000,0,2531482,323,787.0839033643307,787.0839033643307,15.741678067286614,17,,,,
71,crlogo,legendary,29,24,1,0,31.8703000000000000,318.703,10,10,23,57464.800000000000000000,5,12463699,2832,7186.520088649455,8186.520088649455,818.6520088649455,2,,1000,700.000000000000000000,159.71428571428572
72,yinyang,uncommon,29,29,1,0,5.4256881118881119,3879.367,687,715,23,416.000000000000000000,0,107072,75,27.543347238724046,27.543347238724046,0.04009220849887052,60,,,,
73,waffle2,legendary,29,29,1,0,17.3356666666666667,312.042,18,18,12,41500,0,444114,144,289.4839061853296,289.4839061853296,16.08243923251831,24,,,,
74,snowman,epic,29,29,1,0,12.3039000000000000,615.195,50,50,9,8250,0,83634,19,11.593508875253166,11.593508875253166,0.2318701775050633,73,,,,
75,crosshair,common,21,29,1,0,3.4292055000000000,6858.411,2000,2000,15,900,1,4925351,1745,2652.0974690236467,2652.0974690236467,1.3260487345118233,6,,,100.000000000000000000,
76,xmasball2,common,29,24,1,0,3.5760604584527221,12480.451,3270,3986,22,55,0,104819,167,21.513759774233225,21.513759774233225,0.006579131429429121,66,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.4298700000000000,1142.987,100,100,29,9603.000000000000000000,1,1980285,421,1004.5541992364708,1004.5541992364708,10.045541992364708,15,,,,
78,vase,common,29,29,1,0,2.4801855000000000,4960.371,1999,2000,11,150,0,407906,103,260.31948375380057,260.31948375380057,0.1302248543040523,26,,,,
79,ufo,uncommon,24,24,1,0,5.8204466666666667,3492.268,600,600,15,2349,1,6308768,1450,2368.936488986483,2368.936488986483,3.948227481644138,7,,,100.000000000000000000,
80,wheeee,rare,29,29,1,0,8.8509800000000000,1327.647,150,150,18,4240.000000000000000000,0,198240,67,21.756811152491426,21.756811152491426,0.14504540768327617,65,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.4869200000000000,874.346,50,50,25,18400.000000000000000000,1,7761097,1719,767.7405558121768,767.7405558121768,15.354811116243535,18,,,100.000000000000000000,
83,ape,epic,29,29,1,0,16.5104600000000000,825.523,50,50,8,22200.000000000000000000,0,8476115,1755,2825.5851279806316,2825.5851279806316,56.51170255961263,5,,,500.000000000000000000,
84,ghost,epic,24,29,1,0,22.0852800000000000,1104.264,50,50,17,45200.000000000000000000,1,12753672,3016,4037.4144539311383,4037.4144539311383,80.74828907862276,4,,,800.000000000000000000,260
85,diver,rare,29,21,1,0,8.0520800000000000,1207.812,150,150,21,5650.000000000000000000,0,2797489,797,1429.8003122070754,1429.8003122070754,9.532002081380503,12,,,,
86,cobra,legendary,29,29,1,0,32.9342000000000000,329.342,10,10,14,75400.000000000000000000,2,3130187,567,1502.8738254532652,1502.8738254532652,150.28738254532652,11,,,,
87,clock,common,29,29,1,0,2.4423710000000000,4884.742,2000,2000,11,220,0,991355,632,371.3849345431214,371.3849345431214,0.1856924672715607,22,,,,
88,ladybug,rare,29,29,1,0,9.5989266666666667,1439.839,150,150,32,5500,2,3228106,415,2220.192268067558,2220.192268067558,14.801281787117054,8,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.1004800000000000,805.024,50,50,14,12220.000000000000000000,0,1197356,270,303.4506175141994,303.4506175141994,6.0690123502839874,23,,,,
90,virus,common,29,29,1,0,2.5361730000000000,5072.346,2000,2000,29,170,0,622902,208,110.90932023665111,110.90932023665111,0.055454660118325554,35,,,,
91,cougar,rare,29,29,1,0,9.4759400000000000,1421.391,150,150,25,2923.809523809,0,405484,193,125.92039838803817,125.92039838803817,0.8394693225869211,34,,,,
92,botroyale,legendary,29,29,1,0,23.2205000000000000,232.205,10,10,30,47240.000000000000000000,1,1475476,342,644.4436788244686,644.4436788244686,64.44436788244687,19,,,,
93,mummy,epic,29,29,1,0,14.9487800000000000,747.439,50,50,16,10995,0,252226,76,32.042912308562975,32.042912308562975,0.6408582461712595,55,,,,
94,frankie,rare,29,29,1,0,6.8923333333333333,1033.850,150,150,26,3230.000000000000000000,0,322642,150,32.56446339973535,32.56446339973535,0.21709642266490234,54,,,,
95,earth,uncommon,29,29,1,0,2.7891933333333333,1673.516,600,600,26,857.000000000000000000,0,237744,142,27.538977372284318,27.538977372284318,0.045898295620473865,61,,,,
131,bat,epic,29,29,1,0,8.7213200000000000,436.066,50,50,21,11760.000000000000000000,0,391166,154,73.20044758689629,73.20044758689629,1.4640089517379258,39,,,,
