id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
31,bowie,rare,29,29,1,0,7.6940393939393939,2539.033,326,330,9,1259.998000000000000000,0,108386,65,23.6278337645866,23.6278337645866,0.07247801768278099,65,,,,
32,eyeball,rare,29,29,1,0,7.0020949152542373,2065.618,282,295,31,1450,0,54601,28,9.332783788843056,9.332783788843056,0.033094977974620764,80,,,,
33,eyeball2,epic,29,29,1,0,10.6426710526315789,808.843,72,76,17,6420.000000000000000000,0,158061,57,123.49659347467747,123.49659347467747,1.715230464926076,42,,,,
34,discoball,epic,29,29,1,0,13.8080000000000000,731.824,53,53,25,8875,0,110090,35,44.362165756563144,44.362165756563144,0.8370219954068517,54,,,,
35,fishcake,uncommon,29,29,1,0,5.3209731182795699,3958.804,694,744,31,710,0,6665,19,1.4889600513183683,1.4889600513183683,0.002145475578268542,85,,,,
36,floater,rare,29,29,1,0,8.4845600000000000,1272.684,150,150,31,6000,0,53876,43,15.651213578675351,15.651213578675351,0.10434142385783568,70,,,,
37,fox,uncommon,29,29,1,0,5.9192110552763819,4711.692,724,796,31,412.000000000000000000,0,33689,19,5.795175993295578,5.795175993295578,0.00800438673107124,82,,,,
38,fox777,legendary,29,24,1,0,30.3270714285714286,424.579,14,14,23,133000,0,980350,232,271.2332064807826,271.2332064807826,19.373800462913042,29,,,,
40,gamer,rare,29,29,1,0,9.4628300000000000,946.283,99,100,11,3590.000000000000000000,1,531756,203,543.6109314033308,543.6109314033308,5.491019509124554,21,,,,
41,xmasball,epic,29,29,1,0,10.7129833333333333,642.779,59,60,17,6580.000000000000000000,0,97218,42,23.513703711328887,23.513703711328887,0.3985373510394727,66,,,,
42,derp,uncommon,29,24,1,0,6.9392738095238095,2914.495,420,420,6,1100,0,164232,138,122.08476048773841,122.08476048773841,0.2906780011612819,43,,,,
43,moneybag,legendary,29,29,1,0,18.9939000000000000,189.939,10,10,14,43413.142000000000000000,0,847923,421,633.9737139720609,633.9737139720609,63.397371397206086,18,,,,
44,moon,uncommon,21,19,1,0,5.5996000000000000,3359.760,600,600,33,3999,10,9379496,2402,10031.565023183606,13031.565023183606,21.719275038639342,1,1000,3000,200.000000000000000000,615
45,bull,uncommon,29,16,1,0,6.2227139175257732,4828.826,742,776,7,792.000000000000000000,0,1018397,1045,289.35703331540714,289.35703331540714,0.3899690475948883,28,,,,
46,opencan,uncommon,29,29,1,0,4.8932883333333333,2935.973,600,600,31,600,0,302536,83,49.82703002834965,49.82703002834965,0.08304505004724941,52,,,,
47,candyswirl,rare,29,29,1,0,10.5561700000000000,1055.617,100,100,7,7407,0,60672,18,32.32147828177792,32.32147828177792,0.3232147828177792,61,,,,
48,royman,epic,29,29,1,0,12.5520800000000000,627.604,50,50,3,7499,0,34471,24,14.141718861546744,14.141718861546744,0.2828343772309349,71,,,,
49,panda,uncommon,29,19,1,0,5.3189166666666667,3191.350,599,600,33,771.998000000000000000,0,375387,118,137.72877703066513,137.72877703066513,0.22993118035169471,39,,,,
50,melon,rare,29,29,1,0,6.9896618705035971,1943.126,274,278,23,1200,0,539174,192,307.8201252751429,307.8201252751429,1.1234311141428575,27,,,,
51,casinochip,uncommon,29,29,1,0,4.7698166666666667,2861.890,600,600,6,840.000000000000000000,0,254775,165,58.58629527101736,58.58629527101736,0.0976438254516956,49,,,,
52,pizza,rare,29,24,1,0,8.7022733333333333,1305.341,150,150,31,3890.138000000000000000,0,393291,223,181.9037315076508,181.9037315076508,1.2126915433843386,37,,,,
53,jackolantern,rare,29,29,1,0,9.5439533333333333,1431.593,150,150,7,2604.000000000000000000,0,18411,16,9.807996054948136,9.807996054948136,0.0653866403663209,78,,,,
54,waffle,uncommon,29,29,1,0,5.1029363143631436,3765.967,689,738,18,600,0,174747,91,42.88875067634235,42.88875067634235,0.06224782391341415,58,,,,
55,saturn,common,29,24,1,0,3.5992950000000000,7198.590,1995,2000,22,175.200000000000000000,0,265248,276,241.7771982378151,241.7771982378151,0.12119157806406772,31,,,,
56,marble,rare,29,24,1,0,7.2326366782006920,2090.232,280,289,31,1300,0,64980,29,11.364874375206876,11.364874375206876,0.04058883705431027,74,,,,
57,skull,uncommon,29,29,1,0,6.5232894333843798,4259.708,651,653,31,1320.000000000000000000,0,479502,194,78.47608852785498,78.47608852785498,0.12054698698595236,44,,,,
58,skullpatch,rare,29,29,1,0,8.8763933333333333,1331.459,150,150,28,2300,0,663718,151,564.6274249555038,564.6274249555038,3.764182833036692,19,,,,
59,football,common,24,24,1,0,3.5533710000000000,7106.742,1997,2000,22,340.000000000000000000,1,2553492,1109,1610.1635506822875,1610.1635506822875,0.8062912121593828,7,,,,
60,starballoon,common,29,24,1,0,3.4948689376443418,12106.226,3200,3690,18,123.400000000000000000,0,42509,83,11.109895562918041,11.109895562918041,0.003471842363411888,75,,,,
61,tamagochi,epic,29,29,1,0,11.9038289473684211,904.691,76,76,11,8900,0,46872,10,15.94932121637917,15.94932121637917,0.2098594896891996,69,,,,
62,target,uncommon,29,29,1,0,5.0125718085106383,3769.454,717,752,31,417.561904761904780000,0,58526,46,9.578461731507359,9.578461731507359,0.013359081912841504,79,,,,
64,tomato,uncommon,29,29,1,0,4.9086501950585176,3774.752,747,769,31,362.800000000000000000,0,54235,73,11.02998458612067,11.02998458612067,0.014765708950630079,76,,,,
65,volleyball,common,29,29,1,0,3.1663414769572460,5702.581,1801,2000,31,147.400000000000000000,0,118972,41,38.01046618187057,38.01046618187057,0.021105200545180773,60,,,,
66,racoon,uncommon,29,29,1,0,6.3178587786259542,4965.837,740,786,18,445,0,25113,55,12.04770118071854,12.04770118071854,0.01628067727124127,72,,,,
67,peach,rare,29,29,1,0,10.1161089108910891,1021.727,101,100,29,2980.000000000000000000,0,182780,35,253.72854521472573,253.72854521472573,2.5121638140071854,30,,,,
68,watermelon,uncommon,29,29,1,0,3.9296333333333333,2357.780,600,600,25,680.000000000000000000,0,467039,215,151.349654164051,151.349654164051,0.2522494236067517,38,,,,
69,citrus,epic,24,29,1,0,15.4124600000000000,770.623,50,50,5,8890.000000000000000000,1,1091393,323,985.2648778165117,985.2648778165117,19.705297556330233,13,,,,
70,potion,epic,29,29,1,0,13.4585000000000000,672.925,50,50,13,11360,2,2558124,444,1446.7517079778806,1446.7517079778806,28.935034159557613,8,,,,
71,crlogo,legendary,29,24,1,0,24.0984000000000000,240.984,10,10,26,56733.333320000000000000,1,2143057,1078,910.9844340264555,910.9844340264555,91.09844340264554,15,,,,
72,yinyang,uncommon,29,29,1,0,5.3764611111111111,3871.052,692,720,31,399,0,54664,30,8.946400438969317,8.946400438969317,0.012928324333770688,81,,,,
73,waffle2,legendary,29,29,1,0,16.6923888888888889,300.463,18,18,8,44600.000000000000000000,0,102936,15,25.184482311522444,25.184482311522444,1.3991379061956914,64,,,,
74,snowman,epic,29,29,1,0,12.7898600000000000,639.493,50,50,22,7540.000000000000000000,0,284288,134,68.69704823879742,68.69704823879742,1.3739409647759484,47,,,,
75,crosshair,common,29,24,1,0,3.2173985000000000,6434.797,2000,2000,31,580.000000000000000000,2,2676970,674,1721.8309478593133,1721.8309478593133,0.8609154739296566,6,,,,
76,xmasball2,common,29,29,1,0,3.8776037927531324,11450.564,2733,4010,31,55,0,317470,403,72.35729398095597,72.35729398095597,0.026475409433207454,46,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.0674700000000000,1106.747,100,100,32,10323.000000000000000000,3,5533508,1491,6125.587333358083,6625.587333358083,66.25587333358084,3,,500,,
78,vase,common,29,29,1,0,2.6863602216748768,4362.649,1623,2000,27,150.000000000000000000,0,154641,95,55.74586597192738,55.74586597192738,0.03434742204062069,50,,,,
79,ufo,uncommon,24,21,1,0,5.4906666666666667,3294.400,600,600,33,3600,0,5321984,1780,2724.5498074074053,2724.5498074074053,4.540916345679009,5,,,800.000000000000000000,81.5
80,wheeee,rare,29,29,1,0,8.4584933333333333,1268.774,150,150,31,2850,0,26935,14,4.439674034755409,4.439674034755409,0.029597826898369397,83,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.0654800000000000,853.274,50,50,8,17000,0,868753,132,459.9916471988621,459.9916471988621,9.199832943977242,24,,,,
83,ape,epic,29,24,1,0,15.0699600000000000,753.498,50,50,5,17628.000000000000000000,0,668584,260,396.29742238246064,396.29742238246064,7.925948447649213,26,,,,
84,ghost,epic,21,24,1,0,19.1075400000000000,955.377,50,50,21,28200.000000000000000000,6,8527655,1969,7443.289093818127,8443.289093818126,168.86578187636252,2,,1000,800.000000000000000000,127.25
85,diver,rare,29,29,1,0,7.7238800000000000,1158.582,150,150,3,5042.856000000000000000,2,4422636,815,2918.8844321392635,2918.8844321392635,19.45922954759509,4,,,,
86,cobra,legendary,29,29,1,0,31.6236000000000000,316.236,10,10,32,75400.000000000000000000,0,2359071,632,1396.8365873001585,1396.8365873001585,139.68365873001585,9,,,,
87,clock,common,29,29,1,0,2.2916965000000000,4583.393,2000,2000,33,160,0,179083,119,25.35713132303753,25.35713132303753,0.012678565661518766,63,,,,
88,ladybug,rare,29,29,1,0,9.3823200000000000,1407.348,150,150,13,3600,0,96257,64,18.147588603192283,18.147588603192283,0.12098392402128189,68,,,,
89,dragon,epic,29,24,1,100.000000000000000000,15.2780800000000000,763.904,50,50,11,13885.714000000000000000,1,1718822,632,1021.9616860631716,1021.9616860631716,20.43923372126343,12,,,100.000000000000000000,
90,virus,common,29,29,1,0,2.4080750000000000,4816.150,2000,2000,31,170,0,214984,146,43.63357166378895,43.63357166378895,0.021816785831894475,57,,,,
91,cougar,rare,29,29,1,0,8.9611600000000000,1344.174,150,150,10,3750.000000000000000000,1,1667985,697,1224.122242880795,1224.122242880795,8.160814952538633,11,,,,
92,botroyale,legendary,29,29,1,0,20.1494000000000000,201.494,10,10,22,39840.000000000000000000,0,911398,281,520.6420874509947,520.6420874509947,52.06420874509947,22,,,,
93,mummy,epic,29,29,1,0,14.6317800000000000,731.589,50,50,6,15800,0,2138259,472,944.3802289990816,944.3802289990816,18.887604579981634,14,,,,
94,frankie,rare,29,29,1,0,6.2668133333333333,940.022,150,150,31,2800.000000000000000000,0,719227,312,419.50939697484733,419.50939697484733,2.796729313165649,25,,,,
95,earth,uncommon,29,29,1,0,2.1651166666666667,1299.070,600,600,8,1350,0,913267,780,214.39728795493696,214.39728795493696,0.35732881325822824,33,,,,
