id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
24,cute,uncommon,29,29,1,0,5.6433691460055096,4097.086,709,726,31,675,0,59012,94,14.30015729429189,14.30015729429189,0.020169474321991385,78,,,,
25,devil,epic,29,29,1,0,13.9318024691358025,1128.476,80,81,15,8640.000000000000000000,0,1251790,506,374.4030808351737,374.4030808351737,4.680038510439671,32,,,,
26,revolver,uncommon,29,21,1,0,3.9629350000000000,2377.761,600,600,14,1148.000000000000000000,0,952881,635,533.3150526437876,533.3150526437876,0.8888584210729793,21,,,,
27,disguise,epic,29,29,1,0,12.1395600000000000,910.467,74,75,7,8000,0,468424,108,163.84627874337545,163.84627874337545,2.214138901937506,43,,,,
28,dog,uncommon,29,29,1,0,4.7788766666666667,2867.326,600,600,29,600,0,335704,201,70.34923490439465,70.34923490439465,0.11724872484065775,57,,,,
29,donut,uncommon,29,29,1,0,5.4426950732356858,4087.464,691,751,19,400,0,130270,91,32.22746989771897,32.22746989771897,0.04663888552491891,68,,,,
30,baseball,epic,29,29,1,0,9.6132000000000000,672.924,69,70,23,6718.800000000000000000,0,10945,15,2.6155082673337553,2.6155082673337553,0.03790591691788051,86,,,,
31,bowie,rare,29,29,1,0,7.7911723076923077,2532.131,321,325,31,1340,0,124384,100,30.14150960640552,30.14150960640552,0.09389878382057795,69,,,,
32,eyeball,rare,29,29,1,0,6.9908797250859107,2034.346,278,291,23,1493.323809523800000000,0,26026,27,6.219389508051925,6.219389508051925,0.02237190470522275,85,,,,
33,eyeball2,epic,29,29,1,0,10.3170933333333333,773.782,71,75,23,6640.000000000000000000,0,111172,63,26.56658612115379,26.56658612115379,0.3741772693120252,72,,,,
34,discoball,epic,29,29,1,0,13.8378113207547170,733.404,53,53,5,8709.332000000000000000,0,393983,126,232.16554084690262,232.16554084690262,4.380481902771748,39,,,,
35,fishcake,uncommon,29,29,1,0,5.3233557951482480,3949.930,692,742,24,400,0,84615,65,30.033219113932912,30.033219113932912,0.04340060565597242,70,,,,
36,floater,rare,29,29,1,0,8.5073733333333333,1276.106,150,150,25,3800,0,114178,57,21.592267664893132,21.592267664893132,0.14394845109928756,75,,,,
37,fox,uncommon,29,29,1,0,5.9345031446540881,4717.930,723,795,23,487.000000000000000000,0,76347,53,18.2481308630649,18.2481308630649,0.02523946177464025,77,,,,
38,fox777,legendary,29,29,1,0,30.6777857142857143,429.489,14,14,23,150000,0,1084068,409,262.9568792142715,262.9568792142715,18.782634229590823,36,,,,
40,gamer,rare,29,29,1,0,9.5483900000000000,954.839,99,100,17,2720.000000000000000000,0,267834,84,70.45303872266257,70.45303872266257,0.7116468557844704,56,,,,
41,xmasball,epic,29,29,1,0,10.7376000000000000,644.256,60,60,23,6980.000000000000000000,0,92726,53,22.158576482118757,22.158576482118757,0.3693096080353126,74,,,,
42,derp,uncommon,29,29,1,0,7.0056595238095238,2942.377,420,420,33,1329.800000000000000000,0,773948,472,385.1638173164533,385.1638173164533,0.9170567078963173,30,,,,
43,moneybag,legendary,29,29,1,0,17.9244000000000000,179.244,10,10,25,39813.280000000000000000,0,697016,448,328.15032926583604,328.15032926583604,32.815032926583605,34,,,,
44,moon,uncommon,24,17,1,0,5.8202716666666667,3492.163,600,600,15,4999,3,8924289,3361,4670.638442867469,4670.638442867469,7.784397404779115,5,100.000000000000000000,624,,
45,bull,uncommon,29,29,1,0,6.3220747422680412,4905.930,742,776,31,869,0,480045,175,116.32750980035165,116.32750980035165,0.15677561967702378,44,,,,
46,opencan,uncommon,29,24,1,0,4.9125300000000000,2947.518,600,600,12,600,0,486846,101,211.38990959498437,211.38990959498437,0.3523165159916406,40,,,,
47,candyswirl,rare,29,19,1,0,10.7836100000000000,1078.361,100,100,16,7881.400000000000000000,0,1858795,1232,998.6406622039254,998.6406622039254,9.986406622039254,15,,,,
48,royman,epic,29,29,1,0,12.3432400000000000,617.162,50,50,23,7450,0,49188,21,11.754373746332824,11.754373746332824,0.2350874749266565,82,,,,
49,panda,uncommon,29,29,1,0,5.3670666666666667,3220.240,599,600,15,835.000000000000000000,0,1335401,560,463.4612877276661,463.4612877276661,0.7737250212481905,25,,,,
50,melon,rare,29,29,1,0,6.9955510948905109,1916.781,270,274,28,1900,0,900802,267,438.94735272425226,438.94735272425226,1.625730936015749,28,,,,
51,casinochip,uncommon,29,24,1,0,4.9346733333333333,2960.804,600,600,27,2000,0,2008325,1128,1120.442482925662,1120.442482925662,1.8674041382094366,14,,,,
52,pizza,rare,29,29,1,0,8.7781066666666667,1316.716,150,150,20,4900.000000000000000000,0,833458,432,475.9485523120219,475.9485523120219,3.1729903487468127,23,,,,
53,jackolantern,rare,29,29,1,0,9.5716533333333333,1435.748,150,150,23,2491.000000000000000000,0,266884,149,63.776821235185196,63.776821235185196,0.425178808234568,59,,,,
54,waffle,uncommon,29,29,1,0,5.1176829268292683,3776.850,689,738,15,399,0,175963,87,40.71139874999195,40.71139874999195,0.05908766146588092,65,,,,
55,saturn,common,29,29,1,0,3.6545570000000000,7309.114,1996,2000,9,296.000000000000000000,0,449262,398,89.01692999984756,89.01692999984756,0.04459766032056491,50,,,,
56,marble,rare,29,29,1,0,7.2889722222222222,2099.224,279,288,7,1510,0,215732,134,77.33931258910481,77.33931258910481,0.2772018372369348,51,,,,
57,skull,uncommon,29,29,1,0,6.5423078101071975,4272.127,651,653,23,980,0,902592,440,235.81421689178774,235.81421689178774,0.362233820110273,38,,,,
58,skullpatch,rare,29,29,1,0,8.9057133333333333,1335.857,150,150,19,2130.000000000000000000,0,164856,36,40.53626044031307,40.53626044031307,0.2702417362687538,66,,,,
59,football,common,17,17,1,0,3.7827365000000000,7565.473,1997,2000,5,950,1,4676988,2584,2564.4571528436845,2564.4571528436845,1.2841548086347945,8,,,,
60,starballoon,common,24,29,1,0,3.4935640157924422,12388.178,3283,3687,23,117,0,451491,630,108.50512526097384,108.50512526097384,0.03305060166340964,45,,,,
61,tamagochi,epic,29,29,1,0,11.9448684210526316,907.810,76,76,23,6965,0,96111,40,22.967484246844634,22.967484246844634,0.30220374009006096,73,,,,
62,target,uncommon,29,29,1,0,5.0152782956058589,3766.474,716,751,23,412,0,259386,96,61.98503676844527,61.98503676844527,0.08657128040285653,61,,,,
64,tomato,uncommon,29,29,1,0,4.9107885117493473,3761.664,744,766,31,470,0,41772,38,10.12245256044806,10.12245256044806,0.013605446989849543,83,,,,
65,volleyball,common,29,29,1,0,3.0127515000000000,6025.503,2000,2000,6,173.000000000000000000,0,643292,309,100.56790618417925,100.56790618417925,0.05028395309208963,46,,,,
66,racoon,uncommon,29,29,1,0,6.3306221374045802,4975.869,740,786,15,631.998000000000000000,0,55039,72,8.348513787265947,8.348513787265947,0.011281775388197225,84,,,,
67,peach,rare,29,29,1,0,10.0325200000000000,1003.252,100,100,26,3000,0,66387,41,13.10291457244004,13.10291457244004,0.13102914572440041,81,,,,
68,watermelon,uncommon,24,29,1,0,4.0519366666666667,2431.162,600,600,25,684.000000000000000000,1,1413813,1021,740.7600075001526,740.7600075001526,1.2346000125002543,18,,,,
69,citrus,epic,29,29,1,0,15.2461800000000000,762.309,50,50,18,9400,0,312728,230,73.88816304876163,73.88816304876163,1.4777632609752325,53,,,,
70,potion,epic,29,29,1,0,13.5621600000000000,678.108,50,50,6,11480.000000000000000000,0,1019044,360,272.6773200778363,272.6773200778363,5.453546401556727,35,,,,
71,crlogo,legendary,24,17,1,0,28.7090000000000000,287.090,10,10,5,68733.333320000000000000,5,11575281,3468,7530.153444368379,8530.153444368378,853.0153444368377,2,200.000000000000000000,495.5,1000,
72,yinyang,uncommon,29,29,1,0,5.4018690807799443,3878.542,690,718,31,422,0,54430,35,13.189818367930384,13.189818367930384,0.019115678794102007,80,,,,
73,waffle2,legendary,29,29,1,0,16.7818888888888889,302.074,18,18,8,41200,0,215084,110,43.767622364529835,43.767622364529835,2.431534575807213,64,,,,
74,snowman,epic,29,29,1,0,12.1040200000000000,605.201,50,50,27,7619.038095238095,0,787122,260,475.6294175360586,475.6294175360586,9.512588350721172,24,,,,
75,crosshair,common,29,19,1,0,3.2584335000000000,6516.867,2000,2000,4,800,1,4136537,1657,2728.00668721851,2728.00668721851,1.364003343609255,7,,,,
76,xmasball2,common,29,29,1,0,3.8746196710305472,11542.492,2759,4002,4,55,0,358340,378,66.5645555322824,66.5645555322824,0.02412633400952606,58,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.2453800000000000,1124.538,100,100,9,10323.000000000000000000,0,3035278,803,1639.5030520162675,1639.5030520162675,16.395030520162674,10,,,,
78,vase,common,29,29,1,0,2.4380390000000000,4876.078,1999,2000,21,155,0,453710,235,241.5236083278541,241.5236083278541,0.12082221527156284,37,,,,
79,ufo,uncommon,21,16,1,0,5.6773650000000000,3406.419,600,600,4,3850,3,7468062,2331,5000.153127639344,5000.153127639344,8.333588546065574,4,1000.000000000000000000,,,
80,wheeee,rare,29,29,1,0,8.4316666666666667,1264.750,150,150,26,2560.000000000000000000,0,663892,144,337.5104625446561,337.5104625446561,2.2500697502977074,33,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.2829200000000000,864.146,50,50,23,17000,0,165578,83,39.56789656359877,39.56789656359877,0.7913579312719754,67,,,,
83,ape,epic,29,21,1,0,15.5700400000000000,778.502,50,50,29,20800.000000000000000000,9,12323504,3280,10293.055252326665,13293.055252326665,265.8611050465333,1,500.000000000000000000,397,3000,1000
84,ghost,epic,19,17,1,0,20.7627800000000000,1038.139,50,50,22,45200.000000000000000000,3,7615597,2331,5845.290217584898,6345.290217584898,126.90580435169795,3,800.000000000000000000,,500,
85,diver,rare,29,21,1,0,7.9101266666666667,1186.519,150,150,18,5650.000000000000000000,0,2977772,867,1481.008090296629,1481.008090296629,9.873387268644194,11,,,,
86,cobra,legendary,29,29,1,0,32.2688000000000000,322.688,10,10,24,75400.000000000000000000,3,3537488,1011,3125.9590013901447,3125.9590013901447,312.5959001390145,6,,,,
87,clock,common,29,29,1,0,2.3368655000000000,4673.731,2000,2000,29,175,0,335180,234,75.509358059283,75.509358059283,0.037754679029641504,52,,,,
88,ladybug,rare,29,29,1,0,9.4807800000000000,1422.117,150,150,29,4492.190000000000000000,0,2779483,716,1233.008702024279,1233.008702024279,8.220058013495194,13,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.5414800000000000,777.074,50,50,6,13500,0,1183089,366,380.9494775206143,380.9494775206143,7.618989550412286,31,,,,
90,virus,common,29,29,1,0,2.4362965000000000,4872.593,2000,2000,23,160,0,482436,281,97.7681177591013,97.7681177591013,0.04888405887955065,47,,,,
91,cougar,rare,29,21,1,0,9.0461000000000000,1356.915,150,150,17,3800,0,1769568,1053,861.2949699043384,861.2949699043384,5.741966466028923,16,,,,
92,botroyale,legendary,29,21,1,0,21.4837000000000000,214.837,10,10,3,41240.000000000000000000,0,1878028,892,454.2653153146126,454.2653153146126,45.426531531461265,26,,,,
93,mummy,epic,29,29,1,0,14.1858200000000000,709.291,50,50,8,12200,0,836355,248,173.5551870409814,173.5551870409814,3.4711037408196277,42,,,,
94,frankie,rare,29,29,1,0,6.4850333333333333,972.755,150,150,30,2510.400000000000000000,0,208200,180,62.820146595830934,62.820146595830934,0.41880097730553956,60,,,,
95,earth,uncommon,29,29,1,0,2.5684650000000000,1541.079,600,600,20,1100,0,564646,505,425.3833146103801,425.3833146103801,0.7089721910173002,29,,,,
