id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,29.9798000000000000,299.798,10,10,4,63900.000000000000000000,0,417947,125,115.9804954175709,115.9804954175709,11.59804954175709,52,,,,
4,8ball,common,29,29,1,0,4.1766956764295676,14973.454,3316,3585,25,119.800000000000000000,0,547256,445,216.39703537894076,216.39703537894076,0.06525845457748515,44,,,,
7,alien,common,29,29,1,0,4.6569465000000000,9313.893,2000,2000,30,230,0,357023,282,76.58831443798371,76.58831443798371,0.038294157218991855,58,,,,
8,angel,epic,29,17,1,0,17.8444600000000000,892.223,50,50,3,30280.000000000000000000,5,12452094,2502,8582.505698763975,9582.505698763975,191.65011397527948,2,1000,100.000000000000000000,1910.0000000000002,
9,banana,rare,29,29,1,0,7.9169466666666667,1187.542,150,150,9,2100,0,416168,134,123.47462870105876,123.47462870105876,0.8231641913403918,51,,,,
11,basketball,common,29,29,1,0,3.9045356865787432,10065.893,2379,4285,31,120,0,344546,380,73.10689497382938,73.10689497382938,0.030730094566552915,59,,,,
12,beachball,common,29,29,1,0,3.5890248075278015,12586.710,3273,3507,25,120,0,167459,167,30.13765520994032,30.13765520994032,0.009207960650760868,72,,,,
13,bomb,uncommon,29,29,1,0,5.0759116666666667,3045.547,600,600,18,940.476000000000000000,0,1433504,479,851.1608500688482,851.1608500688482,1.4186014167814136,21,,,,
14,shades,epic,29,29,1,0,14.7143000000000000,735.715,50,50,25,11000,0,83256,26,14.983611643200968,14.983611643200968,0.29967223286401934,82,,,,
15,bowling,common,29,29,1,0,3.0786034968979131,5458.364,1771,2000,31,157.000000000000000000,0,329361,573,102.43127501437321,102.43127501437321,0.0578380999516506,54,,,,
17,ninja,rare,29,29,1,0,10.4202300000000000,1042.023,100,100,28,5650.000000000000000000,0,28953,22,23.71720291661856,23.71720291661856,0.2371720291661856,77,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.3364533333333333,1400.468,150,150,22,3626.400000000000000000,0,1682358,565,794.2257162087643,794.2257162087643,5.294838108058428,23,,,,
19,button,common,29,29,1,0,3.8244900029841838,12815.866,3093,3351,26,120,0,150418,128,40.15136911503134,40.15136911503134,0.012981367318147865,67,,,,
20,cat,uncommon,29,29,1,0,5.1361016666666667,3081.661,600,600,26,1075.400000000000000000,0,1078892,348,587.043285122513,587.043285122513,0.9784054752041883,29,,,,
21,cherry,rare,29,29,1,0,10.1408700000000000,1014.087,98,100,20,3962.000000000000000000,0,459012,166,229.86919267779913,229.86919267779913,2.3456040069163175,41,,,,
