id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.5577000000000000,305.577,10,10,22,56400.000000000000000000,0,546139,143,293.31757726878135,293.31757726878135,29.331757726878134,37,,,,
4,8ball,common,29,21,1,0,4.1968537130094919,15033.130,3313,3582,24,180,0,267405,232,47.044985593175674,47.044985593175674,0.014200116387919008,65,0.000000000000000000,,,
7,alien,common,29,29,1,0,4.6881580000000000,9376.316,2000,2000,14,216.000000000000000000,0,316015,249,90.99186083468834,90.99186083468834,0.04549593041734417,56,,,,
8,angel,epic,29,29,1,0,17.9912600000000000,899.563,50,50,16,28500,0,330490,88,123.49986230723903,123.49986230723903,2.4699972461447803,53,,,,
9,banana,rare,29,29,1,0,7.9576600000000000,1193.649,150,150,20,2207.600000000000000000,0,169863,97,26.281537407565352,26.281537407565352,0.17521024938376903,75,,,,
11,basketball,common,29,29,1,0,3.5720624795551194,10919.795,2858,4273,15,104,0,548941,547,213.22976219129737,213.22976219129737,0.07460803435664709,41,,,,
12,beachball,common,29,29,1,0,3.6007641347801256,12609.876,3268,3502,21,137.800000000000000000,0,316639,219,162.06550812910132,162.06550812910132,0.04959164875431497,47,,,,
13,bomb,uncommon,29,29,1,0,5.1320933333333333,3079.256,600,600,15,1210.000000000000000000,1,3074122,793,1789.8537661273654,1789.8537661273654,2.9830896102122755,8,,,,
14,shades,epic,29,29,1,0,14.8436800000000000,742.184,50,50,32,13240.000000000000000000,0,2005562,424,616.1323502061591,616.1323502061591,12.322647004123182,21,,,,
15,bowling,common,29,29,1,0,2.9357960000000000,5871.592,1998,2000,26,188.400000000000000000,0,717958,332,324.34081959058096,324.34081959058096,0.1623327425378283,33,,,,
17,ninja,rare,29,29,1,0,10.4470000000000000,1044.700,100,100,24,5000,0,47245,38,8.263134415380073,8.263134415380073,0.08263134415380073,85,,,,
18,burger,rare,24,29,1,300.000000000000000000,9.4372933333333333,1415.594,150,150,13,4685.000000000000000000,0,4624690,751,1088.8624060436805,1088.8624060436805,7.25908270695787,15,,,,
19,button,common,29,29,1,0,3.8234526158445441,12789.449,3087,3345,11,119.600000000000000000,0,205448,207,131.5222116484761,131.5222116484761,0.042605186798988046,52,,,,
20,cat,uncommon,29,29,1,0,5.1560700000000000,3093.642,600,600,20,1225,0,829991,293,304.9470534872781,304.9470534872781,0.5082450891454635,36,,,,
21,cherry,rare,29,29,1,0,10.1922400000000000,1019.224,98,100,17,3662.000000000000000000,0,122495,91,19.847675564939728,19.847675564939728,0.20252730168305844,81,,,,
22,egg,rare,29,29,1,0,13.7437600000000000,1374.376,100,100,23,8000,0,1573733,324,802.7061130322461,802.7061130322461,8.02706113032246,19,,,,
23,coconut,rare,29,29,1,0,6.9383645833333333,1998.249,275,288,23,1660.000000000000000000,0,449213,210,191.88018466588233,191.88018466588233,0.6977461260577539,44,,,,
