id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.4899000000000000,324.899,10,10,29,79524.138000000000000000,0,112380,13,42.44542157388537,42.44542157388537,4.244542157388537,63,,,,
4,8ball,common,29,29,1,0,4.1540780814277747,14896.524,3317,3586,8,138.000000000000000000,0,248203,266,31.211391124244933,31.211391124244933,0.009409524004897477,67,,,,
7,alien,common,29,29,1,0,4.6161715000000000,9232.343,2000,2000,7,225,0,419354,246,113.60367552563274,113.60367552563274,0.056801837762816366,51,,,,
8,angel,epic,29,29,1,0,17.7156000000000000,885.780,50,50,23,20078.000000000000000000,0,185122,44,49.86172782403592,49.86172782403592,0.9972345564807183,57,,,,
9,banana,rare,29,29,1,0,7.8791266666666667,1181.869,150,150,7,2080.000000000000000000,0,18872,18,3.8689296608596493,3.8689296608596493,0.025792864405730996,81,,,,
11,basketball,common,29,29,1,0,3.9087265594350726,9963.344,2350,4291,18,128.600000000000000000,0,208239,174,306.27806305935786,306.27806305935786,0.13033109066355653,32,,,,
12,beachball,common,29,29,1,0,3.6080514663599770,12548.803,3243,3512,12,130,0,377703,264,459.6737942516027,459.6737942516027,0.14174338398137612,26,,,,
13,bomb,uncommon,29,24,1,0,5.0406916666666667,3024.415,600,600,5,1000,0,375656,126,234.7827942497097,234.7827942497097,0.3913046570828495,38,,,,
14,shades,epic,29,29,1,0,14.6282400000000000,731.412,50,50,9,7950,0,229000,38,43.45422985941378,43.45422985941378,0.8690845971882756,61,,,,
15,bowling,common,29,29,1,0,3.4236279234585400,4830.739,1409,2000,21,150,0,202401,211,32.765335717833544,32.765335717833544,0.023254319175183495,66,,,,
17,ninja,rare,29,29,1,0,10.3747400000000000,1037.474,100,100,20,4819.800000000000000000,0,357147,134,260.9263091558154,260.9263091558154,2.609263091558154,35,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.2392533333333333,1385.888,150,150,32,3839.800000000000000000,0,462470,215,133.78741580035245,133.78741580035245,0.891916105335683,50,,,,
19,button,common,29,29,1,0,3.8208816691505216,12819.058,3097,3355,25,127.800000000000000000,0,383868,278,267.34392425935346,267.34392425935346,0.0863235144524874,34,,,,
20,cat,uncommon,29,29,1,0,5.1000616666666667,3060.037,600,600,6,965.000000000000000000,1,2559766,914,1039.239902406465,1039.239902406465,1.732066504010775,12,,,,
21,cherry,rare,29,29,1,0,10.0643800000000000,1006.438,98,100,28,3660.000000000000000000,0,8511,10,3.2169621537331725,3.2169621537331725,0.0328261444258487,83,,,,
22,egg,rare,29,19,1,0,13.4334700000000000,1343.347,100,100,8,8000.000000000000000000,0,992742,494,140.00402584734746,140.00402584734746,1.4000402584734746,49,,,,
23,coconut,rare,29,29,1,0,6.8396332179930796,1976.654,276,289,22,1800,0,134150,21,51.825620838952865,51.825620838952865,0.18777398854693067,56,,,,
24,cute,uncommon,29,29,1,0,5.6185254470426410,4084.668,710,727,23,546.000000000000000000,0,102859,116,27.704581099234613,27.704581099234613,0.03902053675948537,68,,,,
25,devil,epic,29,29,1,0,13.6766666666666667,1107.810,80,81,7,9300,0,816971,385,167.4863996376732,167.4863996376732,2.093579995470915,44,,,,
26,revolver,uncommon,29,29,1,0,3.8594100000000000,2315.646,600,600,15,1340,1,2762051,985,1841.4871660610318,1841.4871660610318,3.069145276768386,8,,,,
27,disguise,epic,29,29,1,0,12.2430129870129870,942.712,76,77,26,5957.000000000000000000,0,1285864,378,377.43711546735,377.43711546735,4.966277835096711,27,,,,
28,dog,uncommon,29,29,1,0,4.6705816666666667,2802.349,600,600,6,570,0,150391,118,150.58431600545487,150.58431600545487,0.25097386000909144,46,,,,
29,donut,uncommon,29,29,1,0,5.4419455511288181,4097.785,693,753,9,437.200000000000000000,0,305268,218,144.96147491723193,144.96147491723193,0.20917961748518316,47,,,,
30,baseball,epic,29,29,1,0,9.6014142857142857,672.099,69,70,17,5518.800000000000000000,0,,,,,,86,,,,
31,bowie,rare,29,29,1,0,7.6835424242424242,2535.569,326,330,24,1200,0,148988,131,46.937515943129505,46.937515943129505,0.1439801102549985,59,,,,
32,eyeball,rare,29,29,1,0,7.0016677966101695,2065.492,282,295,23,1499,0,13899,6,3.743629363480706,3.743629363480706,0.013275281430782646,82,,,,
33,eyeball2,epic,29,29,1,0,10.6408815789473684,808.707,72,76,17,6420.000000000000000000,0,57586,15,22.363384426119907,22.363384426119907,0.3106025614738876,73,,,,
34,discoball,epic,29,29,1,0,13.7963207547169811,731.205,53,53,15,9387.000000000000000000,0,82027,12,45.54386597814727,45.54386597814727,0.8593182260027786,60,,,,
35,fishcake,uncommon,29,29,1,0,5.3199825268817204,3958.067,694,744,21,714.600000000000000000,0,4165,16,0.6742438192735052,0.6742438192735052,0.0009715328807975579,85,,,,
36,floater,rare,29,29,1,0,8.4767533333333333,1271.513,150,150,22,8000,1,969353,202,1089.1002975201422,1089.1002975201422,7.260668650134281,11,100.000000000000000000,,,
37,fox,uncommon,29,29,1,0,5.9182399497487437,4710.919,724,796,23,406.000000000000000000,0,124651,105,33.57415236975562,33.57415236975562,0.04637313863225915,65,,,,
38,fox777,legendary,29,24,1,0,30.2927857142857143,424.099,14,14,8,133000,0,1807688,467,354.0720768328341,354.0720768328341,25.290862630916724,29,,,,
40,gamer,rare,29,24,1,0,9.4550700000000000,945.507,99,100,28,3160.000000000000000000,0,554000,291,463.8017063569689,463.8017063569689,4.684865720777464,25,,,,
41,xmasball,epic,29,29,1,0,10.7114833333333333,642.689,59,60,17,5980.000000000000000000,0,111584,64,43.33337769256701,43.33337769256701,0.7344640286875764,62,,,,
42,derp,uncommon,29,29,1,0,6.9337761904761905,2912.186,420,420,19,1300,1,577842,195,562.717385859722,562.717385859722,1.3398032996660048,22,,,,
43,moneybag,legendary,29,29,1,0,18.8008000000000000,188.008,10,10,17,43413.142000000000000000,0,144829,46,143.27889257823426,143.27889257823426,14.327889257823426,48,,,,
44,moon,uncommon,29,24,1,0,5.5856950000000000,3351.417,600,600,17,4760.000000000000000000,1,3131966,1419,2260.422133612169,2260.422133612169,3.7673702226869485,7,200.000000000000000000,,,
45,bull,uncommon,29,29,1,0,6.1926185567010309,4805.472,742,776,4,800,0,456240,314,74.60330940813557,74.60330940813557,0.10054354367673257,52,,,,
