id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
37,fox,uncommon,29,29,1,0,6.0397349551856594,4717.033,709,781,8,318,0,90709,90709,54,10.576659786372518,10.576659786372518,0.014917714790370266,67,,,,
38,fox777,legendary,29,29,1,0,31.7662142857142857,444.727,14,14,31,104100.000000000000000000,0,2730709,2677509,750,1058.4402164202907,1058.4402164202907,75.60287260144933,11,,,,
40,gamer,rare,29,24,1,0,10.2993900000000000,1029.939,99,100,21,5000,0,295527,295527,71,133.54032278505727,133.54032278505727,1.348892149344013,44,,,,
41,xmasball,epic,29,29,1,0,10.7921833333333333,647.531,60,60,11,8005.000000000000000000,0,81152,81152,30,9.982094118266824,9.982094118266824,0.16636823530444705,69,,,,
42,derp,uncommon,29,29,1,0,7.0855476190476190,2975.930,420,420,19,1278.000000000000000000,0,170581,170581,57,109.62120979336123,109.62120979336123,0.2610028804603839,47,,,,
43,moneybag,legendary,29,29,1,0,19.1489000000000000,191.489,10,10,9,41000.138000000000000000,0,98502,98502,36,6.658309670634487,6.658309670634487,0.6658309670634487,72,,,,
44,moon,uncommon,29,24,1,0,6.2051800000000000,3723.108,600,600,33,6620.000000000000000000,0,4592824,3343668,1255,1151.2105676747242,1151.2105676747242,1.9186842794578736,10,300.000000000000000000,,,
45,bull,uncommon,29,29,1,0,6.3768095854922280,4922.897,738,772,12,452.000000000000000000,0,841576,474930,153,235.38660339529028,235.38660339529028,0.3189520371209895,32,,,,
46,opencan,uncommon,29,24,1,0,5.0040950000000000,3002.457,600,600,28,512.000000000000000000,0,101309,101309,31,8.13286350122748,8.13286350122748,0.013554772502045799,70,,,,
47,candyswirl,rare,29,24,1,0,11.6281500000000000,1162.815,100,100,5,6850.000000000000000000,0,845037,844326,437,320.34448379311596,320.34448379311596,3.2034448379311597,29,,,,
48,royman,epic,29,29,1,0,12.5102200000000000,625.511,50,50,6,6950,0,880,880,2,0.13489647680323244,0.13489647680323244,0.002697929536064649,84,,,,
49,panda,uncommon,29,29,1,0,5.4825650000000000,3289.539,599,600,18,620,1,2342987,1580726,494,725.9084439563015,725.9084439563015,1.2118671852358958,13,,,,
50,melon,rare,29,29,1,0,7.0270774907749077,1904.338,267,271,23,1500,0,390175,354069,70,80.19976738056464,80.19976738056464,0.30037366060136567,52,,,,
51,casinochip,uncommon,29,29,1,0,5.1907200000000000,3114.432,600,600,30,1760.000000000000000000,1,4661221,4467640,851,2855.5587257904253,2855.5587257904253,4.759264542984043,5,,,,
52,pizza,rare,29,29,1,0,8.9817866666666667,1347.268,150,150,10,2500,0,350707,350707,90,120.90176027746301,120.90176027746301,0.8060117351830868,46,,,,
53,jackolantern,rare,29,29,1,0,9.6721733333333333,1450.826,150,150,22,2190.000000000000000000,0,5286,5286,6,1.5865653606268681,1.5865653606268681,0.01057710240417912,81,,,,
54,waffle,uncommon,29,29,1,0,5.1557785419532325,3748.251,678,727,11,379,0,19027,19027,6,2.2185461834582005,2.2185461834582005,0.003272192011000296,79,,,,
55,saturn,common,29,29,1,0,3.7522095000000000,7504.419,1996,2000,22,208.000000000000000000,0,143085,143085,128,40.96761391095432,40.96761391095432,0.02052485666881479,58,,,,
56,marble,rare,29,29,1,0,7.4906689895470383,2149.822,278,287,17,1260.000000000000000000,0,539893,538856,175,122.60686567660612,122.60686567660612,0.44103189092304357,45,,,,
57,skull,uncommon,29,29,1,0,6.5777748851454824,4295.287,651,653,7,940.000000000000000000,0,1062684,1062684,430,170.26753926883146,170.26753926883146,0.2615476793684047,40,,,,
58,skullpatch,rare,29,24,1,0,9.1293000000000000,1369.395,150,150,15,2600,0,282502,282502,114,136.25272020884483,136.25272020884483,0.9083514680589656,42,,,,
59,football,common,29,17,1,0,4.1525010000000000,8305.002,1997,2000,10,1050,4,7999162,7668804,2575,3523.2925880030557,4023.2925880030557,2.0146682964461973,3,200.000000000000000000,500,334,
60,starballoon,common,29,29,1,0,3.4592113710554951,12716.061,3413,3677,8,92.480000000000000000,0,498297,278175,90,58.82788448578056,58.82788448578056,0.017236415026598464,53,,,,
61,tamagochi,epic,29,29,1,0,11.9839473684210526,910.780,76,76,16,7293.000000000000000000,0,58798,58798,10,7.617822257863579,7.617822257863579,0.10023450339294182,71,,,,
62,target,uncommon,29,29,1,0,5.0377386058981233,3758.153,711,746,23,388,0,46727,46727,28,10.972178997093323,10.972178997093323,0.015432037970595391,66,,,,
64,tomato,uncommon,29,29,1,0,5.0138674540682415,3820.567,740,762,9,292.000000000000000000,0,61896,61896,44,4.183902208824107,4.183902208824107,0.005653921903816361,75,,,,
65,volleyball,common,29,29,1,0,3.0883385000000000,6176.677,2000,2000,15,200,1,1542652,853752,118,610.3523641303279,610.3523641303279,0.30517618206516395,17,,,,
66,racoon,uncommon,29,29,1,0,6.3494891165172855,4958.951,735,781,26,400,0,262686,135127,93,50.809100696266796,50.809100696266796,0.06912802815818611,56,,,,
67,peach,rare,29,29,1,0,10.1786900000000000,1017.869,100,100,32,3739.800000000000000000,0,55313,55313,33,10.372422615280819,10.372422615280819,0.10372422615280819,68,,,,
68,watermelon,uncommon,29,29,1,0,4.1506000000000000,2490.360,600,600,13,547.000000000000000000,0,962888,961771,417,211.92403399410327,211.92403399410327,0.35320672332350544,35,,,,
69,citrus,epic,29,29,1,0,15.7073600000000000,785.368,50,50,13,9000,0,1711988,902471,281,381.0376717656227,381.0376717656227,7.620753435312454,27,,,,
70,potion,epic,29,24,1,0,13.9035800000000000,695.179,50,50,20,9800,1,2601417,1231149,494,590.6710297488029,590.6710297488029,11.813420594976058,19,,,,
71,crlogo,legendary,24,29,1,0,34.5617000000000000,345.617,10,10,11,72464.800000000000000000,5,6913341,6227427,1095,3258.5021578949572,3258.5021578949572,325.85021578949573,4,1500.000000000000000000,,,
72,yinyang,uncommon,29,29,1,0,5.4580195804195804,3902.484,687,715,11,400,0,566995,264598,107,192.8589347989423,192.8589347989423,0.28072625152684466,37,,,,
73,waffle2,legendary,29,29,1,0,17.4531111111111111,314.156,18,18,8,45000,0,140266,140266,34,16.355000734164502,16.355000734164502,0.9086111518980279,63,,,,
74,snowman,epic,29,29,1,0,12.4178200000000000,620.891,50,50,16,6877,0,1059701,731333,183,252.37840411390977,252.37840411390977,5.047568082278195,31,,,,
75,crosshair,common,29,24,1,0,3.5336710000000000,7067.342,2000,2000,23,1000,0,4217925,4093876,1297,1317.1694924616563,1317.1694924616563,0.6585847462308282,8,,,,
76,xmasball2,common,29,21,1,0,3.4710431080361895,13044.180,3538,3980,31,55,0,444756,258168,166,305.0337322952391,305.0337322952391,0.08621643083528521,30,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.4900500000000000,1149.005,100,100,33,7044,1,3253956,2764941,432,1405.3269210173064,1405.3269210173064,14.053269210173063,6,,,,
78,vase,common,29,29,1,0,2.5019775000000000,5003.955,1999,2000,23,171.400000000000000000,0,1198459,988767,380,634.1539690687758,634.1539690687758,0.3172356023355557,16,,,,
79,ufo,uncommon,29,29,1,0,5.9091266666666667,3545.476,600,600,23,980,0,446545,446545,90,104.85525863541505,104.85525863541505,0.17475876439235843,49,,,,
80,wheeee,rare,29,24,1,0,8.8852400000000000,1332.786,150,150,28,3850,0,31919,31366,17,2.562387054414513,2.562387054414513,0.01708258036276342,78,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5486400000000000,877.432,50,50,31,18400.000000000000000000,0,,,,,,,87,,,,
83,ape,epic,29,29,1,0,16.9366400000000000,846.832,50,50,10,19500,1,1359014,892327,258,478.2596180446752,478.2596180446752,9.565192360893505,23,,,,
84,ghost,epic,24,21,1,0,22.7646600000000000,1138.233,50,50,4,48000,4,9209521,8173510,1855,4641.707316404306,5641.707316404306,112.83414632808612,2,700.000000000000000000,1000,180.2857142857143,
85,diver,rare,29,19,1,0,8.2059800000000000,1230.897,150,150,22,5650.000000000000000000,5,11171773,9361041,1911,5194.512233661632,8194.512233661633,54.63008155774422,1,200.000000000000000000,3000,860,1000
86,cobra,legendary,29,29,1,0,34.2145000000000000,342.145,10,10,17,72500,1,2060543,1836631,526,700.0020896514302,700.0020896514302,70.00020896514302,14,,,,
87,clock,common,29,29,1,0,2.4626505000000000,4925.301,2000,2000,4,244.000000000000000000,0,1406339,1064135,359,591.0892716922575,591.0892716922575,0.2955446358461288,18,,,,
88,ladybug,rare,29,29,1,0,9.6255933333333333,1443.839,150,150,7,3920,0,1116368,1116368,162,558.983958921853,558.983958921853,3.726559726145686,20,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.4641000000000000,823.205,50,50,27,13965.000000000000000000,0,630355,630355,223,233.4827908102497,233.4827908102497,4.669655816204994,33,,,,
90,virus,common,29,29,1,0,2.5500915000000000,5100.183,2000,2000,23,170,0,238572,238572,148,56.020174368021664,56.020174368021664,0.02801008718401083,54,,,,
91,cougar,rare,29,29,1,0,9.5396266666666667,1430.944,150,150,16,2880.000000000000000000,1,980636,713390,206,558.3238418753508,558.3238418753508,3.722158945835672,21,,,,
92,botroyale,legendary,29,29,1,0,23.5120000000000000,235.120,10,10,27,47240.000000000000000000,0,397702,397702,139,48.20109249156596,48.20109249156596,4.820109249156596,57,,,,
93,mummy,epic,29,24,1,0,15.1561600000000000,757.808,50,50,8,9523,0,267583,267583,63,31.200149440705083,31.200149440705083,0.6240029888141017,60,,,,
94,frankie,rare,29,29,1,0,7.1593066666666667,1073.896,150,150,3,2950,0,353707,353707,85,144.40414706396166,144.40414706396166,0.9626943137597443,41,,,,
95,earth,uncommon,29,29,1,0,3.0443016666666667,1826.581,600,600,26,1144.849599556631800000,0,1457400,1000153,676,373.15858567476744,373.15858567476744,0.6219309761246123,28,,,,
131,bat,epic,29,29,1,0,10.3637200000000000,518.186,50,50,17,11560.000000000000000000,1,2160035,2069730,689,674.117067453823,674.117067453823,13.48234134907646,15,,,,
