id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
27,disguise,epic,29,29,1,0,12.1543246753246753,935.883,76,77,3,5842.600000000000000000,0,115165,53,369.6328114559859,369.6328114559859,4.863589624420867,28,,,,
28,dog,uncommon,29,29,1,0,4.6780300000000000,2806.818,600,600,9,555,1,401272,85,984.8853181227025,984.8853181227025,1.6414755302045043,12,,,,
29,donut,uncommon,29,29,1,0,5.4158465608465608,4094.380,696,756,14,365,0,125610,31,117.23976189111087,117.23976189111087,0.16844793375159609,47,,,,
30,baseball,epic,29,29,1,0,9.6243098591549296,683.326,70,71,17,5178.800000000000000000,0,,,,,,73,,,,
31,bowie,rare,29,15,1,0,7.6922314540059347,2592.282,333,337,24,1300.000000000000000000,0,47215,9,153.1645131501507,153.1645131501507,0.4599534929433955,41,,,,
32,eyeball,rare,29,29,1,0,6.9630508474576271,2054.100,282,295,14,1300,0,,,,,,74,,,,
33,eyeball2,epic,29,29,1,0,10.5935128205128205,826.294,74,78,17,5500.000000000000000000,0,,,,,,75,,,,
34,discoball,epic,29,29,1,0,13.6486792452830189,723.380,53,53,14,9100.000000000000000000,0,8246,3,5.236186033672437,5.236186033672437,0.09879596289947995,64,,,,
35,fishcake,uncommon,29,29,1,0,5.3307943925233645,3992.765,699,749,14,364.000000000000000000,0,,,,,,76,,,,
36,floater,rare,21,29,1,0,8.0501666666666667,1207.525,150,150,20,6499,4,1097642,323,3071.3730803469043,3071.3730803469043,20.47582053564603,2,800.000000000000000000,216.87500000000003,1000,
37,fox,uncommon,29,24,1,0,5.8974629861982434,4700.278,724,797,14,600,0,,,,,,77,,,,
38,fox777,legendary,29,29,1,0,28.0670000000000000,392.938,14,14,14,143969.738000000000000000,0,92803,13,58.92963527563707,58.92963527563707,4.209259662545505,53,,,,
40,gamer,rare,29,29,1,0,9.2073700000000000,920.737,99,100,17,3100.000000000000000000,0,,,,,,78,,,,
41,xmasball,epic,29,29,1,0,10.6937936507936508,673.709,62,63,17,5980.000000000000000000,0,3002,3,57.63159762849545,57.63159762849545,0.9295418972337975,54,,,,
42,derp,uncommon,29,24,1,0,6.8126809523809524,2861.326,420,420,27,1400,0,39717,11,129.89210751712693,129.89210751712693,0.309266922659826,46,,,,
43,moneybag,legendary,29,24,1,0,21.4862000000000000,214.862,10,10,18,43356.600000000000000000,1,111739,65,1211.7047410447558,1211.7047410447558,121.17047410447557,8,,,,
44,moon,uncommon,29,24,1,0,5.3775250000000000,3226.515,600,600,4,2509.800000000000000000,2,776770,249,2415.0228941218743,2415.0228941218743,4.02503815686979,4,200.000000000000000000,330.5,,
45,bull,uncommon,29,29,1,0,6.0784850000000000,4862.788,766,800,11,595,0,153551,89,150.12876658010998,150.12876658010998,0.19599055689309397,42,,,,
46,opencan,uncommon,29,29,1,0,4.9331766666666667,2959.906,600,600,22,700.000000000000000000,1,184191,60,874.4297588840499,874.4297588840499,1.4573829314734164,14,,,,
47,candyswirl,rare,29,29,1,0,10.3106200000000000,1031.062,100,100,30,3635.500000000000000000,1,27227,21,505.21942700007827,505.21942700007827,5.052194270000783,21,,,,
48,royman,epic,29,29,1,0,13.5313600000000000,676.568,50,50,17,10000,0,,,,,,79,,,,
49,panda,uncommon,29,29,1,0,5.2545066666666667,3152.704,599,600,14,600,1,114333,32,494.52971711973476,494.52971711973476,0.825592182169841,22,,,,
50,melon,rare,29,29,1,0,7.1284744027303754,2088.643,289,293,14,1435.000000000000000000,0,2490,2,4.886366883351775,4.886366883351775,0.01690784388703036,65,,,,
51,casinochip,uncommon,29,29,1,0,4.7080800000000000,2824.848,600,600,16,673.600000000000000000,1,198619,64,522.7391723327194,522.7391723327194,0.8712319538878656,19,,,,
52,pizza,rare,29,29,1,0,8.6099533333333333,1291.493,150,150,30,3790.138000000000000000,0,157355,56,476.8701979754593,476.8701979754593,3.1791346531697284,23,,,,
53,jackolantern,rare,29,29,1,0,9.5411000000000000,1431.165,150,150,12,2100,2,79398,37,666.3004691975326,666.3004691975326,4.442003127983551,15,,,,
54,waffle,uncommon,29,29,1,0,5.1004000000000000,3774.296,691,740,14,447.200000000000000000,0,50448,16,29.144037393071986,29.144037393071986,0.04217660983078435,56,,,,
55,saturn,common,29,29,1,0,3.9937640586797066,6533.798,1631,2000,22,156.000000000000000000,0,101563,64,413.50634450822054,413.50634450822054,0.2535293344624283,26,,,,
56,marble,rare,29,29,1,0,7.1806793103448276,2082.397,280,290,14,1591.000000000000000000,0,,,,,,80,,,,
57,skull,uncommon,29,29,1,0,6.4912833078101072,4238.808,651,653,27,1187.998600000000000000,1,121146,42,470.277711634378,470.277711634378,0.7223927982094901,24,,,,
58,skullpatch,rare,29,29,1,0,8.7253333333333333,1308.800,150,150,26,2440.000000000000000000,1,251827,54,350.3979214566489,350.3979214566489,2.335986143044326,30,,,,
59,soccerball,common,29,29,1,0,3.3846655000000000,6769.331,1997,2000,32,201.000000000000000000,0,63750,50,419.3269436458657,419.3269436458657,0.20997843948215608,25,,,,
60,starball,common,29,29,1,0,3.5009174067495560,11826.099,3114,3700,14,102.000000000000000000,0,3123,2,1.6280615322150673,1.6280615322150673,0.0005228200167678444,67,,,,
61,tamagochi,epic,29,24,1,0,11.9772337662337662,922.247,77,77,17,7920.000000000000000000,0,,,,,,81,,,,
62,target,uncommon,29,29,1,0,5.0199682539682540,3795.096,721,756,14,298.000000000000000000,0,,,,,,82,,,,
64,tomato,uncommon,29,29,1,0,4.9009794608472401,3817.863,757,779,14,349,0,,,,,,83,,,,
65,volleyball,common,29,29,1,0,3.8190519480519481,4999.139,1309,2000,15,183.000000000000000000,1,125998,28,1162.6340051565642,1162.6340051565642,0.8881848778888954,9,,,,
66,racoon,uncommon,29,29,1,0,6.3183840304182510,4985.205,742,789,14,350.000000000000000000,0,,,,,,84,,,,
67,peach,rare,29,29,1,0,10.1296633663366337,1023.096,101,100,5,2730.000000000000000000,0,34733,13,23.18266335143074,23.18266335143074,0.22953132031119544,58,,,,
68,watermelon,uncommon,29,29,1,0,3.8337216666666667,2300.233,600,600,4,496.000000000000000000,0,28340,31,205.0405520188171,205.0405520188171,0.34173425336469515,35,,,,
69,citrus,epic,29,29,1,0,15.4619200000000000,773.096,50,50,26,9500,0,202340,108,160.68200893069653,160.68200893069653,3.2136401786139306,40,,,,
70,potion,epic,29,29,1,0,13.8662600000000000,693.313,50,50,24,11131.000000000000000000,0,26337,6,88.77812469081456,88.77812469081456,1.7755624938162913,49,,,,
71,crlogo,legendary,29,29,1,0,18.1852000000000000,181.852,10,10,31,41042.000000000000000000,0,19499,4,21.512845639694547,21.512845639694547,2.1512845639694547,59,,,,
72,yinyang,uncommon,29,29,1,0,5.4147584856396867,4147.705,738,766,14,435.800000000000000000,0,596,1,0.31070274518097346,0.31070274518097346,0.00042100642978451687,68,,,,
73,waffle2,legendary,29,29,1,0,17.0479523809523810,358.007,21,21,15,39000.000000000000000000,0,,,,,,85,,,,
74,snowman,epic,29,29,1,0,12.3385400000000000,616.927,50,50,27,8500,0,47987,15,191.10172215712254,191.10172215712254,3.8220344431424507,38,,,,
75,crosshair,common,29,24,1,0,3.1779255000000000,6355.851,2000,2000,8,555,0,280506,101,407.10804572049557,407.10804572049557,0.2035540228602478,27,,,,
76,xmasball2,common,29,29,1,0,3.8813801568360041,11384.088,2713,4019,14,55,0,9709,8,5.987726427943571,5.987726427943571,0.002207049918150966,63,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,10.5246100000000000,1052.461,100,100,32,6960.000000000000000000,0,433083,59,1157.637865102122,1157.637865102122,11.576378651021221,10,,,,
78,vase,common,29,29,1,0,2.8479408901251739,4095.339,1437,2000,14,156.000000000000000000,0,39147,14,20.959560262996806,20.959560262996806,0.01458563692623299,60,,,,
79,ufo,uncommon,29,21,1,0,5.1187916666666667,3071.275,600,600,13,2320.000000000000000000,1,467418,193,935.0937456378228,935.0937456378228,1.5584895760630382,13,500.000000000000000000,,,
80,wheeee,rare,29,29,1,0,8.4207266666666667,1263.109,150,150,17,3000,1,13404,7,239.41387269861966,239.41387269861966,1.5960924846574644,34,,,,
81,owl,epic,29,29,1,200.000000000000000000,16.7653200000000000,838.266,50,50,5,18000,0,55908,12,146.51547694581194,146.51547694581194,2.930309538916239,43,,,,
83,ape,epic,29,29,1,0,14.6230400000000000,731.152,50,50,14,13480.000000000000000000,2,875048,158,1451.0332776172124,1451.0332776172124,29.020665552344248,6,,,,
84,ghost,epic,29,29,1,0,18.9018600000000000,945.093,50,50,23,19000,0,115206,46,1082.6225573886231,1082.6225573886231,21.652451147772464,11,,,,
85,diver,rare,29,29,1,0,7.5179600000000000,1127.694,150,150,14,4335.400000000000000000,0,123589,40,180.03697888816822,180.03697888816822,1.2002465259211215,39,,,,
86,cobra,legendary,29,24,1,0,28.4233000000000000,284.233,10,10,23,102000.000000000000000000,1,494633,76,3197.0265536482952,6197.026553648295,619.7026553648295,1,,,,3000
87,clock,common,29,29,1,0,2.3636529933481153,4264.030,1804,2000,13,127.000000000000000000,0,137960,29,87.1988284444686,87.1988284444686,0.04833637940380743,50,,,,
88,ladybug,rare,29,29,1,0,9.2260666666666667,1383.910,150,150,7,5430.000000000000000000,1,376276,99,1221.2630341363588,1221.2630341363588,8.14175356090906,7,100.000000000000000000,,,
89,dragon,epic,29,29,1,100.000000000000000000,14.7426400000000000,737.132,50,50,23,13000,0,70547,31,653.631286642333,653.631286642333,13.072625732846658,16,,,,
90,virus,common,29,24,1,0,2.3658570000000000,4731.714,2000,2000,8,154,0,56621,50,44.64760414472185,44.64760414472185,0.022323802072360927,55,,,,
91,cougar,rare,29,29,1,0,8.4252066666666667,1263.781,150,150,14,3120.000000000000000000,0,266838,148,350.9376108396209,350.9376108396209,2.3395840722641394,29,,,,
92,botroyale,legendary,29,29,1,0,12.5909000000000000,125.909,10,10,29,60000,0,3370,1,283.3608217961539,283.3608217961539,28.336082179615392,33,,,,
93,mummy,epic,29,24,1,0,12.8922800000000000,644.614,50,50,28,15771.600000000000000000,3,681607,227,2762.0390300057834,2762.0390300057834,55.24078060011567,3,,,,
94,frankie,rare,29,29,1,0,5.7635400000000000,864.531,150,150,14,2650,1,92669,44,294.2773356118868,294.2773356118868,1.9618489040792455,31,,,,
