id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
36,floater,rare,29,29,1,0,8.5629333333333333,1284.440,150,150,19,2720.000000000000000000,0,663888,409050,40,212.59598844223564,212.59598844223564,1.4173065896149042,30,,,,
37,fox,uncommon,29,24,1,0,6.0481309370988447,4711.494,707,779,28,396,0,10881,10881,13,3.630991748876359,3.630991748876359,0.0051357733364587824,74,,,,
38,fox777,legendary,29,29,1,0,31.8660714285714286,446.125,14,14,31,104100.000000000000000000,0,294277,294277,64,41.07317602514068,41.07317602514068,2.9337982875100486,56,,,,
40,gamer,rare,29,29,1,0,10.3687200000000000,1036.872,99,100,26,4700,0,363157,363157,68,184.12984732946117,184.12984732946117,1.8598974477723351,34,,,,
41,xmasball,epic,29,29,1,0,10.8080833333333333,648.485,60,60,12,8005.000000000000000000,0,196651,148192,55,47.42410121713413,47.42410121713413,0.7904016869522354,52,,,,
42,derp,uncommon,29,29,1,0,7.0966071428571429,2980.575,420,420,11,1360.000000000000000000,0,48591,48591,13,4.739875853302844,4.739875853302844,0.011285418698340105,71,,,,
43,moneybag,legendary,29,29,1,0,19.2030000000000000,192.030,10,10,3,41000.138000000000000000,0,190357,103395,57,83.80415122712786,83.80415122712786,8.380415122712787,48,,,,
44,moon,uncommon,29,24,1,0,6.2204333333333333,3732.260,600,600,13,5120,1,3311826,2467011,839,1613.8753424435781,1613.8753424435781,2.6897922374059635,7,100.000000000000000000,,,
45,bull,uncommon,29,29,1,0,6.3818354922279793,4926.777,738,772,33,504.000000000000000000,0,504913,297008,66,228.03150952966507,228.03150952966507,0.3089857852705489,28,,,,
46,opencan,uncommon,29,29,1,0,5.0137800000000000,3008.268,600,600,4,502.200000000000000000,0,9599,9599,8,1.0563940353505992,1.0563940353505992,0.001760656725584332,78,,,,
47,candyswirl,rare,29,21,1,0,11.6924600000000000,1169.246,100,100,16,7100.000000000000000000,0,570368,570368,247,266.79644140291475,266.79644140291475,2.6679644140291474,24,,,,
48,royman,epic,29,29,1,0,12.5535600000000000,627.678,50,50,26,6500,0,875,875,1,0.14911546587816568,0.14911546587816568,0.0029823093175633136,82,,,,
49,panda,uncommon,29,29,1,0,5.5025983333333333,3301.559,599,600,26,527.000000000000000000,0,340459,340459,101,60.47497053749791,60.47497053749791,0.10095988403588967,51,,,,
50,melon,rare,29,29,1,0,7.0425613382899628,1894.449,265,269,27,1600,0,371351,371351,90,166.2545333081505,166.2545333081505,0.6273755973892472,38,,,,
51,casinochip,uncommon,29,29,1,0,5.3632466666666667,3217.948,600,600,27,3000.000000000000000000,7,6111060,4676352,1127,4649.786373534604,5649.786373534604,9.416310622557672,2,200.000000000000000000,1000,,
52,pizza,rare,29,29,1,0,8.9102400000000000,1336.536,150,150,26,2250,0,502676,502676,133,164.84910272965988,164.84910272965988,1.0989940181977325,39,,,,
53,jackolantern,rare,29,29,1,0,9.7053200000000000,1455.798,150,150,33,2150,0,18142,18142,22,4.057312740081239,4.057312740081239,0.027048751600541595,72,,,,
54,waffle,uncommon,29,24,1,0,5.1747579092159560,3762.049,678,727,20,370.598000000000000000,0,36811,17504,16,9.01118779163743,9.01118779163743,0.01329083745079267,67,,,,
55,saturn,common,29,29,1,0,3.7604535000000000,7520.907,1996,2000,10,210,0,110844,110844,106,22.910322605273784,22.910322605273784,0.011478117537712317,60,,,,
56,marble,rare,29,29,1,0,7.5322334494773519,2161.751,278,287,13,1500,0,274988,274988,41,175.68116883540705,175.68116883540705,0.6319466504870758,36,,,,
57,skull,uncommon,29,29,1,0,6.5805046012269939,4290.489,650,652,4,822,0,1636578,1577684,450,393.41840850969925,393.41840850969925,0.605259090014922,21,,,,
58,skullpatch,rare,29,29,1,0,9.1587800000000000,1373.817,150,150,7,2350,0,329625,180701,64,97.01217195399238,97.01217195399238,0.6467478130266159,46,,,,
59,football,common,21,29,1,0,4.2292170000000000,8458.434,1997,2000,5,950,3,10151979,8745656,2280,2515.6989746162553,2515.6989746162553,1.2597390959520558,6,500.000000000000000000,,236.60000000000002,
60,starballoon,common,29,29,1,0,3.4734125170068027,12764.791,3412,3676,28,90.600000000000000000,0,364725,188391,120,247.1057939166992,247.1057939166992,0.07242256562623071,27,,,,
61,tamagochi,epic,29,29,1,0,12.1188289473684211,921.031,76,76,11,6612.379047619047600000,0,55351,55351,19,5.399289340745523,5.399289340745523,0.0710432807992832,70,,,,
62,target,uncommon,29,29,1,0,5.0476085790884718,3765.516,711,746,11,399,0,26807,14109,15,2.614925644656199,2.614925644656199,0.00367781384621125,77,,,,
64,tomato,uncommon,29,29,1,0,5.0403403416557162,3835.699,739,761,33,400,0,70289,70289,25,15.719570895577679,15.719570895577679,0.02127140851904963,63,,,,
65,volleyball,common,29,29,1,0,3.1103795000000000,6220.759,2000,2000,6,239.000000000000000000,0,605151,605078,174,252.85385688860478,252.85385688860478,0.1264269284443024,25,,,,
66,racoon,uncommon,29,29,1,0,6.3610590500641849,4955.265,733,779,10,399,0,16248,16248,14,3.9677046664518025,3.9677046664518025,0.005412966802799185,73,,,,
67,peach,rare,29,29,1,0,10.2131600000000000,1021.316,100,100,32,4475,0,328893,328893,107,248.90352296709236,248.90352296709236,2.4890352296709235,26,,,,
68,watermelon,uncommon,29,21,1,0,4.2385800000000000,2543.148,600,600,9,559.99,1,1569346,1196033,741,406.3882930741036,406.3882930741036,0.6773138217901727,20,,,,
69,citrus,epic,29,29,1,0,15.7589200000000000,787.946,50,50,21,7500,0,170106,170106,66,46.818457990943735,46.818457990943735,0.9363691598188747,54,,,,
70,potion,epic,29,29,1,0,14.0693200000000000,703.466,50,50,13,9440.000000000000000000,0,3235,3235,1,0.3799479782407491,0.3799479782407491,0.007598959564814982,81,,,,
71,crlogo,legendary,29,29,1,0,35.4405000000000000,354.405,10,10,27,72464.800000000000000000,6,9196039,8062898,1075,3934.474307025442,4434.474307025443,443.44743070254424,3,1300.000000000000000000,500,77.84615384615384,
72,yinyang,uncommon,29,29,1,0,5.4823174825174825,3919.857,687,715,28,408.600000000000000000,0,30294,30294,21,7.611498465234044,7.611498465234044,0.011079328188113602,68,,,,
73,waffle2,legendary,29,29,1,0,17.7572777777777778,319.631,18,18,8,40000,0,1128792,896093,171,304.6871106717469,304.6871106717469,16.927061703985938,23,,,,
74,snowman,epic,29,29,1,0,12.5349400000000000,626.747,50,50,18,6955.400000000000000000,0,326662,326662,93,176.46822929762652,176.46822929762652,3.52936458595253,35,,,,
75,crosshair,common,29,29,1,0,3.5900175000000000,7180.035,2000,2000,14,900.000000000000000000,0,2550548,2550415,735,1467.161434919012,1467.161434919012,0.733580717459506,9,,,,
76,xmasball2,common,29,29,1,0,3.3868690954773869,13479.739,3760,3980,15,55,0,116882,116882,105,21.73064993717905,21.73064993717905,0.005779428174781662,61,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.5068800000000000,1150.688,100,100,26,3888,0,,,,,,,86,,,,
78,vase,common,29,29,1,0,2.5118225000000000,5023.645,1999,2000,5,171.000000000000000000,0,1838241,1240934,442,206.85015357367823,206.85015357367823,0.10347681519443633,32,,,,
79,ufo,uncommon,29,29,1,0,5.9546366666666667,3572.782,600,600,8,1800,0,2941944,2940400,347,634.588568276519,634.588568276519,1.0576476137941984,18,,,,
80,wheeee,rare,29,29,1,0,9.0114933333333333,1351.724,150,150,29,4211.400000000000000000,0,714503,712963,123,210.8775324360748,210.8775324360748,1.4058502162404987,31,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5709400000000000,878.547,50,50,33,16800.000000000000000000,0,150250,150250,38,168.94913782873738,168.94913782873738,3.3789827565747474,37,,,,
83,ape,epic,29,29,1,0,16.9767000000000000,848.835,50,50,8,9500,0,,,,,,,87,,,,
84,ghost,epic,29,21,1,0,23.3336000000000000,1166.680,50,50,9,50000,1,4588673,4392640,1017,1254.5284627383328,1254.5284627383328,25.090569254766656,10,100.000000000000000000,,,
85,diver,rare,29,29,1,0,8.3038000000000000,1245.570,150,150,30,6300.000000000000000000,0,3262309,3261729,686,1588.6476109876212,1588.6476109876212,10.590984073250809,8,,,,
86,cobra,legendary,29,29,1,0,34.4081000000000000,344.081,10,10,21,72500,1,1463340,1461425,381,846.3961887280727,846.3961887280727,84.63961887280728,13,,,,
87,clock,common,29,29,1,0,2.4705170000000000,4941.034,2000,2000,5,200.200000000000000000,0,15807,15807,15,0.9665422207990808,0.9665422207990808,0.0004832711103995404,79,,,,
88,ladybug,rare,29,19,1,0,9.9826000000000000,1497.390,150,150,28,8500,4,5782692,5286951,1642,3289.670705347066,3289.670705347066,21.931138035647106,4,500.000000000000000000,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.5341600000000000,826.708,50,50,12,10000,0,1795826,1748161,399,734.2025968821595,734.2025968821595,14.68405193764319,14,,,,
90,virus,common,29,29,1,0,2.5549775000000000,5109.955,2000,2000,24,145.000000000000000000,0,186890,186890,71,129.0330209855493,129.0330209855493,0.06451651049277465,42,,,,
91,cougar,rare,29,29,1,0,9.1785666666666667,1376.785,150,150,29,2700,0,243713,243713,75,40.43021108616573,40.43021108616573,0.26953474057443816,57,,,,
92,botroyale,legendary,29,29,1,0,23.6475000000000000,236.475,10,10,17,47240.000000000000000000,0,155348,155348,54,35.85130200723815,35.85130200723815,3.585130200723815,58,,,,
93,mummy,epic,29,29,1,0,15.2102200000000000,760.511,50,50,10,10000,0,259660,259660,40,28.549882900122427,28.549882900122427,0.5709976580024485,59,,,,
94,frankie,rare,21,29,1,0,7.6236333333333333,1143.545,150,150,10,2562.000000000000000000,8,10165935,9009240,2324,6781.198582284621,9781.198582284622,65.20799054856414,1,200.000000000000000000,3000,877.5,1000
95,earth,uncommon,29,29,1,0,3.0825483333333333,1849.529,600,600,15,749.998000000000000000,0,842674,472631,237,317.841051382343,317.841051382343,0.5297350856372383,22,,,,
131,bat,epic,29,29,1,0,11.2133400000000000,560.667,50,50,14,11380.000000000000000000,0,344184,344184,91,85.06929558877673,85.06929558877673,1.7013859117755346,47,,,,
