id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,24,1,300.000000000000000000,27.9438000000000000,279.438,10,10,6,63785.714285714284000000,1,1631512,1079168,246,619.4924801703096,619.4924801703096,61.94924801703096,11,,,,
4,8ball,common,29,24,1,0,4.2186343304445066,15090.055,3308,3577,5,98,0,88010,88010,49,5.90426379091562,5.90426379091562,0.001784843951304601,70,100.000000000000000000,,,
7,alien,common,29,29,1,0,4.7243105000000000,9448.621,2000,2000,8,172.400000000000000000,0,395492,221937,111,92.88037264847102,92.88037264847102,0.046440186324235515,39,,,,
8,angel,epic,29,29,1,0,15.3045800000000000,765.229,50,50,4,10000,1,3227389,1567455,437,518.7961733793318,518.7961733793318,10.375923467586636,16,,,,
9,banana,rare,29,29,1,0,8.0644333333333333,1209.665,150,150,15,1900,0,77930,77930,31,6.0985909802927,6.0985909802927,0.04065727320195133,68,,,,
11,basketball,common,29,21,1,0,3.0913509933774834,13070.232,4030,4228,16,86.700000000000000000,0,78430,78430,60,8.864477158786453,8.864477158786453,0.0021996221237683506,67,,,,
12,beachball,common,29,29,1,0,3.6145472992283510,12647.301,3265,3499,24,92.640000000000000000,0,20571,20571,14,2.1885068777050414,2.1885068777050414,0.0006702930712726008,78,,,,
13,bomb,uncommon,29,29,1,0,5.3578283333333333,3214.697,600,600,31,1667.600000000000000000,0,6203063,5503452,800,2215.9890853265374,2215.9890853265374,3.6933151422108956,7,100.000000000000000000,,,
14,shades,epic,29,29,1,0,15.2014800000000000,760.074,50,50,5,9750,1,2453414,1952485,169,606.6951577438093,606.6951577438093,12.133903154876187,12,,,,
15,bowling,common,29,29,1,0,2.9864590000000000,5972.918,1998,2000,5,164.400000000000000000,0,8529,8455,8,0.8354591351483369,0.8354591351483369,0.00041814771528945793,82,,,,
17,ninja,rare,29,29,1,0,10.5299000000000000,1052.990,100,100,12,4500,1,1400135,701221,239,466.0233994293917,466.0233994293917,4.660233994293917,20,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.7739666666666667,1466.095,150,150,10,9320.000000000000000000,0,502493,502388,97,213.5635679852521,213.5635679852521,1.4237571199016805,32,,,,
19,button,common,29,29,1,0,3.8387118897873615,12817.459,3082,3339,30,105,0,5177,5177,8,0.4552394076263533,0.4552394076263533,0.00014770908748421585,84,,,,
20,cat,uncommon,29,29,1,0,5.2596150000000000,3155.769,600,600,3,900,0,885402,865057,268,493.00006622174567,493.00006622174567,0.8216667770362428,18,,,,
21,cherry,rare,29,29,1,0,10.2624800000000000,1026.248,98,100,20,3000,0,382212,348974,130,113.32677430801925,113.32677430801925,1.156395656204278,36,,,,
22,egg,rare,29,29,1,0,13.9911300000000000,1399.113,100,100,6,8500,1,909192,900101,237,453.58775808354306,453.58775808354306,4.535877580835431,21,,,,
23,coconut,rare,29,29,1,0,7.0429507042253521,2000.198,272,284,5,1550,0,188208,97467,80,12.626175202370721,12.626175202370721,0.04641976177342177,64,,,,
24,cute,uncommon,29,29,1,0,5.7194226519337017,4140.862,707,724,7,400,0,58840,28518,20,14.014904806097745,14.014904806097745,0.019823061960534294,62,,,,
25,devil,epic,29,29,1,0,14.7658780487804878,1210.802,81,82,22,11699.600000000000000000,0,2164071,1997578,699,498.48276428940426,498.48276428940426,6.154108201103757,17,,,,
26,revolver,uncommon,29,29,1,0,4.1388183333333333,2483.291,600,600,25,650,0,285199,285199,114,115.37938559739743,115.37938559739743,0.1922989759956624,35,,,,
27,disguise,epic,29,29,1,0,12.3862702702702703,916.584,73,74,22,7380.000000000000000000,0,15771,15771,8,1.658137458878632,1.658137458878632,0.02271421176546071,80,,,,
28,dog,uncommon,29,29,1,0,5.0486383333333333,3029.183,600,600,11,500.000000000000000000,0,119573,119573,67,15.401207843031047,15.401207843031047,0.02566867973838508,57,,,,
29,donut,uncommon,29,29,1,0,5.5109946380697051,4111.202,686,746,18,338.188571428571420000,0,117458,117458,59,14.830440561962133,14.830440561962133,0.021618718020352964,58,,,,
30,baseball,epic,29,29,1,0,9.6983714285714286,678.886,69,70,25,6718.800000000000000000,0,6259,6259,1,1.4923404989827882,1.4923404989827882,0.021628123173663596,81,,,,
31,bowie,rare,29,29,1,0,7.8880221518987342,2492.615,312,316,20,1500,0,38790,38790,15,3.786707293977938,3.786707293977938,0.01213688235249339,76,,,,
32,eyeball,rare,29,24,1,0,7.0364117647058824,2033.523,276,289,23,1455,0,,,,,,,86,,,,
33,eyeball2,epic,29,29,1,0,10.5322800000000000,789.921,71,75,14,5690.000000000000000000,0,1768,1768,1,0.15073261944875452,0.15073261944875452,0.002122994640123303,85,,,,
34,discoball,epic,29,29,1,0,14.0875094339622642,746.638,53,53,15,8020.000000000000000000,0,63696,63696,18,10.771915933332298,10.771915933332298,0.2032436968553264,65,,,,
35,fishcake,uncommon,29,29,1,0,5.3523296853625171,3912.553,681,731,5,350,0,38971,38971,11,2.6144195454581594,2.6144195454581594,0.0038390889066933324,77,,,,
36,floater,rare,29,29,1,0,8.5561800000000000,1283.427,150,150,13,2920.000000000000000000,0,43245,43245,25,5.105122803688104,5.105122803688104,0.034034152024587365,72,,,,
37,fox,uncommon,29,29,1,0,6.0450346598202824,4709.082,707,779,25,390,0,20647,20647,35,4.922887726872924,4.922887726872924,0.006963066091758025,73,,,,
38,fox777,legendary,29,29,1,0,31.8512142857142857,445.917,14,14,31,104100.000000000000000000,0,968907,757901,273,477.5878446246079,477.5878446246079,34.11341747318628,19,,,,
40,gamer,rare,29,29,1,0,10.3566100000000000,1035.661,99,100,13,5000,1,2167038,1892836,585,790.0097044236178,790.0097044236178,7.9798960042789675,9,,,,
41,xmasball,epic,29,29,1,0,10.8023666666666667,648.142,60,60,19,8005.000000000000000000,0,281706,147019,54,21.11371921078425,21.11371921078425,0.3518953201797375,52,,,,
42,derp,uncommon,29,29,1,0,7.0915047619047619,2978.432,420,420,5,1360.000000000000000000,0,263165,263165,167,17.654761737715138,17.654761737715138,0.042035146994559854,55,,,,
43,moneybag,legendary,29,29,1,0,19.1917000000000000,191.917,10,10,4,41000.138000000000000000,0,76616,76616,33,5.176745878982551,5.176745878982551,0.5176745878982552,71,,,,
44,moon,uncommon,29,29,1,0,6.2141500000000000,3728.490,600,600,13,5050,0,1004748,1004748,361,170.53327979150464,170.53327979150464,0.2842221329858411,33,,,,
45,bull,uncommon,29,29,1,0,6.3804028497409326,4925.671,738,772,5,486.000000000000000000,0,188119,184869,59,13.295428843972765,13.295428843972765,0.01801548623844548,63,,,,
46,opencan,uncommon,29,24,1,0,5.0086433333333333,3005.186,600,600,30,537.600000000000000000,0,1476833,852183,217,255.16937129372138,255.16937129372138,0.4252822854895356,28,,,,
47,candyswirl,rare,29,29,1,0,11.6672700000000000,1166.727,100,100,8,7250.000000000000000000,0,1160055,1160055,420,555.2402941572758,555.2402941572758,5.552402941572758,15,,,,
48,royman,epic,29,29,1,0,12.5245200000000000,626.226,50,50,27,6900,0,224180,108611,38,30.812223004726768,30.812223004726768,0.6162444600945354,49,,,,
49,panda,uncommon,29,29,1,0,5.4976416666666667,3298.585,599,600,15,587.400000000000000000,0,2009589,1321819,341,318.22721410627423,318.22721410627423,0.5312641303944478,25,,,,
50,melon,rare,29,29,1,0,7.0733616236162362,1916.881,267,271,14,1600,0,443435,437143,144,32.644798478835426,32.644798478835426,0.12226516284208025,46,,,,
51,casinochip,uncommon,21,29,1,0,5.3215633333333333,3192.938,600,600,28,3960.000000000000000000,4,12635092,11438297,2150,5639.494931980732,8639.494931980731,14.399158219967886,1,900.000000000000000000,3000,244.44444444444446,
52,pizza,rare,29,29,1,0,8.8879533333333333,1333.193,150,150,21,2400,0,395999,395999,60,113.28949387964508,113.28949387964508,0.7552632925309672,37,,,,
53,jackolantern,rare,29,29,1,0,9.6888200000000000,1453.323,150,150,15,2400,0,34865,34865,24,4.44602457816779,4.44602457816779,0.02964016385445193,74,,,,
54,waffle,uncommon,29,24,1,0,5.1708280605226960,3759.192,678,727,21,398,0,2617,2617,6,0.478263728295267,0.478263728295267,0.0007054037290490663,83,,,,
55,saturn,common,29,29,1,0,3.7591260000000000,7518.252,1996,2000,32,248.000000000000000000,0,1615314,891657,377,555.8591795806934,555.8591795806934,0.27848656291617907,14,,,,
56,marble,rare,29,29,1,0,7.5114738675958188,2155.793,278,287,27,1420.000000000000000000,0,885174,518694,135,322.4071690723785,322.4071690723785,1.1597380182459658,24,,,,
57,skull,uncommon,29,29,1,0,6.5770705521472393,4288.250,650,652,5,811,0,1409545,1408521,297,249.67368894321885,249.67368894321885,0.38411336760495207,29,,,,
58,skullpatch,rare,29,29,1,0,9.1496266666666667,1372.444,150,150,24,2570.000000000000000000,0,67991,67991,28,9.025601731291552,9.025601731291552,0.06017067820861034,66,,,,
59,football,common,19,16,1,0,4.2015025000000000,8403.005,1997,2000,22,1260,6,10855047,9986385,2618,5499.726980100804,5999.726980100804,3.0043700451180793,3,500.000000000000000000,500,134,1000
60,starballoon,common,29,29,1,0,3.4656487074829932,12736.259,3412,3676,19,92,0,224804,224804,98,16.59291939126738,16.59291939126738,0.0048631065038884464,56,,,,
61,tamagochi,epic,29,29,1,0,11.9899736842105263,911.238,76,76,33,7293.000000000000000000,0,103758,103758,70,14.099571669602506,14.099571669602506,0.18552067986319087,61,,,,
62,target,uncommon,29,29,1,0,5.0453498659517426,3763.831,711,746,5,354.000000000000000000,0,,,,,,,87,,,,
64,tomato,uncommon,29,24,1,0,5.0226942257217848,3827.293,740,762,26,353.998000000000000000,0,272280,153728,93,30.756740626758507,30.756740626758507,0.04156316300913312,50,,,,
65,volleyball,common,29,29,1,0,3.1056200000000000,6211.240,2000,2000,21,360,1,1376587,859957,294,601.4980923265935,601.4980923265935,0.30074904616329673,13,,,,
66,racoon,uncommon,29,29,1,0,6.3583393085787452,4965.863,735,781,3,350,0,236544,114716,80,30.05557091577016,30.05557091577016,0.04089193321873491,51,,,,
67,peach,rare,29,29,1,0,10.1934100000000000,1019.341,100,100,7,3799.800000000000000000,0,176263,176263,73,43.36653227162542,43.36653227162542,0.4336653227162542,42,,,,
68,watermelon,uncommon,29,21,1,0,4.2102533333333333,2526.152,600,600,7,560,0,1228681,1228577,760,240.85260352631119,240.85260352631119,0.4014210058771853,31,,,,
69,citrus,epic,29,29,1,0,15.7435600000000000,787.178,50,50,17,8000,0,7750,7750,7,1.8478413272274499,1.8478413272274499,0.036956826544548994,79,,,,
