id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
2,spy,legendary,29,29,1,300.000000000000000000,32.3326000000000000,323.326,10,10,23,79524.138000000000000000,0,99143,45,26.77727462072156,26.77727462072156,2.677727462072156,68,,,,
4,8ball,common,29,29,1,0,4.1582980555555556,14969.873,3331,3600,5,120,0,261553,215,272.4963650030808,272.4963650030808,0.08180617382260007,40,,,,
7,alien,common,29,29,1,0,4.6018360000000000,9203.672,2000,2000,33,190,1,220610,139,353.0298256484653,353.0298256484653,0.17651491282423265,35,,,,
8,angel,epic,29,29,1,0,17.4512200000000000,872.561,50,50,16,15800,0,762718,241,223.24542695294735,223.24542695294735,4.464908539058947,44,,,,
9,banana,rare,29,29,1,0,7.8603133333333333,1179.047,150,150,27,2003.800000000000000000,0,49652,22,14.508024556140278,14.508024556140278,0.09672016370760185,72,,,,
11,basketball,common,29,29,1,0,3.9187653301886792,9969.339,2345,4300,21,106.380800000000000000,0,157137,102,33.154130731264424,33.154130731264424,0.014138222060240692,64,,,,
12,beachball,common,29,29,1,0,3.6183028901734104,12519.328,3224,3520,25,99.000000000000000000,0,302404,214,178.12274715888304,178.12274715888304,0.05524899105424412,47,,,,
13,bomb,uncommon,29,29,1,0,5.0236666666666667,3014.200,600,600,9,660.000000000000000000,2,3486240,861,2118.2579475892217,2118.2579475892217,3.5304299126487027,4,,,,
14,shades,epic,29,29,1,0,14.5614200000000000,728.071,50,50,10,12510.000000000000000000,0,306659,31,179.44043496368215,179.44043496368215,3.588808699273643,46,,,,
15,bowling,common,29,29,1,0,3.6517234726688103,4542.744,1242,2000,25,130.000000000000000000,0,39478,75,9.396126524369494,9.396126524369494,0.00756531926277737,76,,,,
17,ninja,rare,29,29,1,0,10.3038300000000000,1030.383,100,100,8,4050.000000000000000000,0,104263,39,20.28031422991937,20.28031422991937,0.2028031422991937,71,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.4388333333333333,1415.825,150,150,20,3100,0,378572,103,231.94633055383022,231.94633055383022,1.546308870358868,42,,,,
19,button,common,29,24,1,0,3.8122288512911843,12843.399,3108,3369,13,105.600000000000000000,0,139703,99,29.914934524912447,29.914934524912447,0.009625139808530388,66,,,,
20,cat,uncommon,29,29,1,0,5.0805200000000000,3048.312,600,600,29,740.000000000000000000,0,910100,427,304.54159788513357,304.54159788513357,0.507569329808556,37,,,,
