id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,29.8491000000000000,298.491,10,10,20,63900.000000000000000000,0,666451,165,142.16556785348553,142.16556785348553,14.216556785348553,46,,,,
4,8ball,common,29,29,1,0,4.1748267782426778,14966.754,3316,3585,30,123.800000000000000000,0,461836,469,234.00903753860072,234.00903753860072,0.0705696735641136,38,,,,
7,alien,common,29,29,1,0,4.6561425000000000,9312.285,2000,2000,9,264.000000000000000000,0,429081,261,198.53371022064715,198.53371022064715,0.09926685511032357,41,,,,
8,angel,epic,29,24,1,0,17.8013200000000000,890.066,50,50,22,25000,0,877635,195,385.0368911094861,385.0368911094861,7.700737822189722,28,100.000000000000000000,,,
9,banana,rare,29,29,1,0,7.9082333333333333,1186.235,150,150,4,2249.600000000000000000,0,997025,188,201.12983467175755,201.12983467175755,1.3408655644783836,40,,,,
11,basketball,common,29,29,1,0,3.9086689976689977,10060.914,2375,4286,30,120,0,251934,194,59.76629823357462,59.76629823357462,0.025164757150978784,57,,,,
12,beachball,common,24,29,1,0,3.5906229695069820,12599.496,3275,3509,22,114.000000000000000000,0,617678,402,408.16571460683804,408.16571460683804,0.12463075255170628,26,,,,
13,bomb,uncommon,29,29,1,0,5.0732316666666667,3043.939,600,600,4,960.476000000000000000,0,969450,257,387.28903419849377,387.28903419849377,0.6454817236641562,27,,,,
14,shades,epic,29,29,1,0,14.7120200000000000,735.601,50,50,13,11400,0,254652,149,61.18586758130553,61.18586758130553,1.2237173516261106,56,,,,
15,bowling,common,29,29,1,0,3.1527233789411065,5299.728,1679,2000,33,150,0,196355,297,46.44483144099034,46.44483144099034,0.02766219859499127,66,,,,
17,ninja,rare,29,29,1,0,10.4195400000000000,1041.954,100,100,28,5650.000000000000000000,0,25531,8,5.5235296704837085,5.5235296704837085,0.05523529670483709,85,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.3324200000000000,1399.863,150,150,14,3593.000000000000000000,0,2178501,420,956.4252838453414,956.4252838453414,6.376168558968942,17,,,,
19,button,common,29,29,1,0,3.8261599045346062,12825.288,3094,3352,18,114.400000000000000000,0,782017,197,153.5144181099034,153.5144181099034,0.04961681257592224,44,,,,
20,cat,uncommon,29,29,1,0,5.1345250000000000,3080.715,600,600,13,1075.400000000000000000,0,1302543,539,775.4746637329546,775.4746637329546,1.2924577728882576,19,,,,
21,cherry,rare,29,29,1,0,10.1379700000000000,1013.797,98,100,6,3962.000000000000000000,0,623172,244,84.78649778461829,84.78649778461829,0.865168344741003,52,,,,
22,egg,rare,29,24,1,0,13.6615000000000000,1366.150,100,100,23,6960.000000000000000000,0,2099689,840,1103.0821857711223,1103.0821857711223,11.030821857711224,14,,,,
23,coconut,rare,29,29,1,0,6.8536955017301038,1980.718,276,289,30,1495,0,101789,42,24.147402616944625,24.147402616944625,0.08749058919182835,71,,,,
24,cute,uncommon,29,29,1,0,5.6386973865199450,4099.333,710,727,15,700,0,35739,24,9.125829156028663,9.125829156028663,0.012853280501448822,81,,,,
25,devil,epic,29,29,1,0,13.8967777777777778,1125.639,80,81,3,9500,1,2222274,620,1137.2994473198137,1137.2994473198137,14.21624309149767,13,,,,
26,revolver,uncommon,29,24,1,0,3.9420216666666667,2365.213,600,600,13,1200.000000000000000000,0,1389715,819,749.9708150681851,749.9708150681851,1.249951358446975,20,,,,
27,disguise,epic,29,29,1,0,12.1289066666666667,909.668,74,75,29,8000,0,129569,56,35.58640848303753,35.58640848303753,0.4808974119329396,69,,,,
28,dog,uncommon,21,29,1,0,4.7254333333333333,2835.260,600,600,3,661.000000000000000000,0,239266,155,61.319693027539074,61.319693027539074,0.10219948837923179,55,,,,
29,donut,uncommon,29,29,1,0,5.4388695073235686,4084.591,691,751,6,550,0,158626,97,21.582072040436444,21.582072040436444,0.03123309991380093,72,,,,
30,baseball,epic,29,29,1,0,9.6089142857142857,672.624,69,70,17,6718.800000000000000000,0,,,,,,86,,,,
31,bowie,rare,29,29,1,0,7.7871773700305810,2546.407,323,327,6,1550,0,376592,314,51.237726941686994,51.237726941686994,0.1586307335655944,64,,,,
32,eyeball,rare,29,29,1,0,6.9924726027397260,2041.802,279,292,23,1500,0,49462,31,13.260568033985521,13.260568033985521,0.04752891768453592,78,,,,
33,eyeball2,epic,29,29,1,0,10.3113466666666667,773.351,71,75,8,6640.000000000000000000,0,80810,44,16.651918180150947,16.651918180150947,0.23453405887536544,75,,,,
34,discoball,epic,29,29,1,0,13.8286792452830189,732.920,53,53,5,8709.332000000000000000,0,279686,109,81.82758362907654,81.82758362907654,1.5439166722467272,53,,,,
35,fishcake,uncommon,29,29,1,0,5.3208638814016173,3948.081,692,742,20,464.380952380940000000,0,98122,87,12.056298529443986,12.056298529443986,0.01742239671884969,79,,,,
36,floater,rare,29,29,1,0,8.5009000000000000,1275.135,150,150,23,5000,0,32953,33,8.834569941044132,8.834569941044132,0.05889713294029421,82,,,,
37,fox,uncommon,29,29,1,0,5.9321369346733668,4721.981,724,796,23,650,0,206099,92,62.14722064856028,62.14722064856028,0.08583870255326005,54,,,,
38,fox777,legendary,29,29,1,0,30.6149285714285714,428.609,14,14,5,100000,0,1258711,433,338.5115065534061,338.5115065534061,24.179393325243293,31,,,,
40,gamer,rare,29,29,1,0,9.5312900000000000,953.129,99,100,5,3650.000000000000000000,0,262513,115,54.49233131442727,54.49233131442727,0.5504275890346189,61,,,,
41,xmasball,epic,29,29,1,0,10.7321666666666667,643.930,60,60,25,6980.000000000000000000,0,186495,93,56.708667146259785,56.708667146259785,0.9451444524376631,59,,,,
42,derp,uncommon,29,21,1,0,6.9764500000000000,2930.109,420,420,11,1380.000000000000000000,0,347156,149,151.08506558254774,151.08506558254774,0.35972634662511366,45,,,,
43,moneybag,legendary,29,29,1,0,17.5629000000000000,175.629,10,10,19,39813.280000000000000000,0,301018,181,220.1591756894913,220.1591756894913,22.015917568949128,39,,,,
44,moon,uncommon,21,19,1,0,5.7819866666666667,3469.192,600,600,32,5398.000000000000000000,1,7449669,2654,4193.011473069346,4693.011473069346,7.821685788448909,3,500.000000000000000000,500,118,
45,bull,uncommon,29,29,1,0,6.3122500000000000,4898.306,742,776,11,1076.000000000000000000,0,1069141,388,626.688576139025,626.688576139025,0.8445937683814354,24,,,,
46,opencan,uncommon,29,29,1,0,4.9076033333333333,2944.562,600,600,21,750,0,553175,196,297.30238692706945,297.30238692706945,0.49550397821178244,33,,,,
47,candyswirl,rare,29,17,1,0,10.6696200000000000,1066.962,100,100,17,7881.400000000000000000,0,1991932,1443,1074.5010636511308,1074.5010636511308,10.745010636511308,15,,,,
48,royman,epic,29,29,1,0,12.3379000000000000,616.895,50,50,24,7100,0,77547,51,24.89733666741967,24.89733666741967,0.4979467333483934,70,,,,
49,panda,uncommon,29,29,1,0,5.3583816666666667,3215.029,599,600,30,949.996000000000000000,0,415569,163,98.5524811194626,98.5524811194626,0.16452834911429481,48,,,,
50,melon,rare,29,29,1,0,6.9836423357664234,1913.518,270,274,10,1820.000000000000000000,0,269925,78,169.35786304288666,169.35786304288666,0.6272513446032839,42,,,,
51,casinochip,uncommon,29,24,1,0,4.8948616666666667,2936.917,600,600,7,2500,2,3907334,1193,2536.12757418677,2536.12757418677,4.226879290311283,8,100.000000000000000000,,,
52,pizza,rare,29,29,1,0,8.7679533333333333,1315.193,150,150,18,4900.000000000000000000,1,873646,269,1143.1992423976953,1143.1992423976953,7.6213282826513025,12,,,,
53,jackolantern,rare,29,29,1,0,9.5652333333333333,1434.785,150,150,30,2491.000000000000000000,0,162659,78,40.20536193197361,40.20536193197361,0.2680357462131574,67,,,,
54,waffle,uncommon,29,29,1,0,5.1152737127371274,3775.072,689,738,5,550,0,48840,18,15.216852663676308,15.216852663676308,0.022085417508964162,76,,,,
55,saturn,common,29,29,1,0,3.6405030000000000,7281.006,1996,2000,4,180,0,311636,343,54.09040966813066,54.09040966813066,0.027099403641348028,62,,,,
56,marble,rare,29,29,1,0,7.3134636678200692,2113.591,280,289,26,1159.800000000000000000,0,728395,210,381.3109523147806,381.3109523147806,1.361824829695645,29,,,,
57,skull,uncommon,29,29,1,0,6.5385237366003063,4269.656,651,653,27,1490.000000000000000000,0,708069,370,91.3713254151877,91.3713254151877,0.1403553385793974,51,,,,
58,skullpatch,rare,29,29,1,0,8.8962533333333333,1334.438,150,150,7,2400,0,1378729,236,972.37490620042,972.37490620042,6.482499374669467,16,,,,
59,football,common,29,21,1,0,3.7108415000000000,7421.683,1997,2000,16,330.000000000000000000,2,6011589,2531,3035.1911525341275,3035.1911525341275,1.5198753893510903,7,,,,
60,starballoon,common,29,24,1,0,3.4931013090495162,12274.758,3251,3688,20,119.000000000000000000,0,310341,435,162.03996818769892,162.03996818769892,0.049843115406859095,43,,,,
61,tamagochi,epic,29,29,1,0,11.9299736842105263,906.678,76,76,5,8000,0,293446,194,92.57378625337157,92.57378625337157,1.2180761349127838,50,,,,
62,target,uncommon,29,29,1,0,5.0207234042553191,3775.584,717,752,23,564.571428571360000000,0,51866,23,13.905070996940944,13.905070996940944,0.01939340445877398,77,,,,
64,tomato,uncommon,29,29,1,0,4.9093133159268930,3760.534,744,766,20,466.000000000000000000,0,47362,50,5.819392296850107,5.819392296850107,0.007821763839852294,84,,,,
65,volleyball,common,29,29,1,0,3.0079460000000000,6015.892,2000,2000,33,200,0,48727,35,10.221524959943704,10.221524959943704,0.005110762479971852,80,,,,
66,racoon,uncommon,29,24,1,0,6.3279414758269720,4973.762,740,786,25,420.200000000000000000,0,103176,87,18.707816871447726,18.707816871447726,0.025280833610064495,74,,,,
67,peach,rare,29,29,1,0,10.0289000000000000,1002.890,100,100,27,3300,0,64461,47,8.50210115304985,8.50210115304985,0.0850210115304985,83,,,,
68,watermelon,uncommon,24,24,1,0,4.0208766666666667,2412.526,600,600,32,668.800000000000000000,0,903831,553,240.66458901101123,240.66458901101123,0.4011076483516854,37,,,,
69,citrus,epic,24,29,1,0,15.6660600000000000,783.303,50,50,16,8050,0,1105451,527,296.5709106379823,296.5709106379823,5.931418212759646,34,,,,
70,potion,epic,29,29,1,0,13.5412400000000000,677.062,50,50,16,11400,0,785364,314,326.73047185664177,326.73047185664177,6.534609437132835,32,,,,
71,crlogo,legendary,19,24,1,0,27.1195000000000000,271.195,10,10,5,56733.333320000000000000,4,10130744,3616,6565.750764414772,7565.750764414772,756.5750764414772,2,100.000000000000000000,1000,710,
72,yinyang,uncommon,29,29,1,0,5.3959526462395543,3874.294,690,718,23,521.000000000000000000,0,208053,114,55.778192575609346,55.778192575609346,0.08083796025450629,60,,,,
73,waffle2,legendary,29,29,1,0,16.7590000000000000,301.662,18,18,8,41800,0,249632,112,51.4398173387878,51.4398173387878,2.8577676299326553,63,,,,
74,snowman,epic,29,29,1,0,12.0832800000000000,604.164,50,50,27,7500,0,292503,101,38.36531373337172,38.36531373337172,0.7673062746674344,68,,,,
75,crosshair,common,21,29,1,0,3.2442850000000000,6488.570,2000,2000,33,685.000000000000000000,3,5110085,1556,3808.7056072487544,3808.7056072487544,1.9043528036243773,4,200.000000000000000000,,,
76,xmasball2,common,29,29,1,0,3.8846993596225143,11525.903,2747,4006,9,55,0,227862,203,56.788435006253636,56.788435006253636,0.020672892248363172,58,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.2044600000000000,1120.446,100,100,32,10323.000000000000000000,2,5586399,1026,3596.579918494236,3596.579918494236,35.96579918494236,6,,,,
78,vase,common,29,29,1,0,2.4267735000000000,4853.547,1999,2000,21,150.000000000000000000,0,172220,179,50.549797722761575,50.549797722761575,0.025287542632697137,65,,,,
79,ufo,uncommon,19,21,1,0,5.6478916666666667,3388.735,600,600,27,3800,2,5978430,1641,3694.4729969722007,3694.4729969722007,6.157454994953667,5,200.000000000000000000,,,
80,wheeee,rare,29,29,1,0,8.4189600000000000,1262.844,150,150,27,2560.000000000000000000,0,874959,222,265.6727954715875,265.6727954715875,1.7711519698105833,35,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.2235000000000000,861.175,50,50,11,17575.000000000000000000,1,4800709,1029,921.688042617901,921.688042617901,18.43376085235802,18,100.000000000000000000,,,
83,ape,epic,29,29,1,0,15.4673400000000000,773.367,50,50,31,18911.000000000000000000,0,1712350,621,730.9510659875044,730.9510659875044,14.619021319750088,21,100.000000000000000000,,,
84,ghost,epic,21,24,1,0,20.5771600000000000,1028.858,50,50,23,45200.000000000000000000,10,12256388,2745,11963.665327603057,14963.665327603057,299.2733065520612,1,1400.000000000000000000,3000,178.57142857142858,1000
85,diver,rare,29,29,1,0,7.8562200000000000,1178.433,150,150,5,4920.000000000000000000,0,2149714,616,1174.1777866277255,1174.1777866277255,7.8278519108515034,11,,,,
86,cobra,legendary,29,29,1,0,32.1012000000000000,321.012,10,10,22,75400.000000000000000000,2,2883678,726,1956.0494545275303,1956.0494545275303,195.60494545275304,10,,,,
87,clock,common,29,29,1,0,2.3216575000000000,4643.315,2000,2000,5,180.000000000000000000,0,348934,224,259.4757852688556,259.4757852688556,0.12973789263442778,36,,,,
88,ladybug,rare,29,29,1,0,9.4562800000000000,1418.442,150,150,10,4250,1,2279989,593,1992.3534632935957,1992.3534632935957,13.282356421957305,9,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.4883800000000000,774.419,50,50,14,13300,0,1060122,325,525.9180363365227,525.9180363365227,10.518360726730455,25,,,,
90,virus,common,29,24,1,0,2.4284220000000000,4856.844,2000,2000,25,175,0,507144,296,93.1234908641038,93.1234908641038,0.0465617454320519,49,,,,
91,cougar,rare,29,21,1,0,9.1449533333333333,1371.743,150,150,18,3285.714285714,0,1300266,923,688.8171775315326,688.8171775315326,4.592114516876884,23,,,,
92,botroyale,legendary,29,29,1,0,21.1596000000000000,211.596,10,10,30,41240.000000000000000000,0,950697,541,711.0799460295895,711.0799460295895,71.10799460295894,22,,,,
93,mummy,epic,29,29,1,0,14.0976400000000000,704.882,50,50,21,12350,0,434133,105,116.82380198203963,116.82380198203963,2.3364760396407926,47,,,,
94,frankie,rare,29,29,1,0,6.4508733333333333,967.631,150,150,33,2900,0,105826,78,21.137592218313422,21.137592218313422,0.14091728145542282,73,,,,
95,earth,uncommon,29,29,1,0,2.5190416666666667,1511.425,600,600,17,1500,0,502989,568,341.94213370769194,341.94213370769194,0.5699035561794865,30,,,,
